1225 7.965927e-08 1.872526e-07 2.129525e-07 1.367217e-07 1.067965e-07 1.240172e-07 1.502004e-07 1.570917e-07 1.832878e-07 2.170745e-07 2.455007e-07 2.699145e-07 2.902400e-07 2.765034e-07 2.905002e-07 2.672376e-07 2.535447e-07 2.211388e-07 2.019902e-07 1.850094e-07 1.446652e-07 1.421974e-07 1.084177e-07 8.488698e-08 6.770538e-08 4.886492e-08 4.547222e-08 3.413264e-08 2.199596e-08 1.862872e-08 9.853121e-09 1.294865e-08 1.103783e-08 4.593461e-09 5.355656e-09 3.474077e-09 3.302275e-09 4.651525e-10 2.296844e-09 5.686264e-10 3.016006e-10 1.750835e-10 6.490659e-10 2.440464e-10 1.141932e-11 8.132569e-10 2.030193e-12 4.263307e-11 3.694565e-13 2.907338e-10
1344 3.057472e-09 7.549510e-09 6.998805e-09 5.014055e-09 3.486753e-09 3.938238e-09 5.251920e-09 6.452663e-09 6.861615e-09 7.296520e-09 8.595454e-09 9.081415e-09 1.023154e-08 8.701384e-09 7.652153e-09 7.536684e-09 5.677975e-09 5.185911e-09 4.778087e-09 3.954878e-09 2.963497e-09 2.364707e-09 1.521207e-09 1.549602e-09 1.070192e-09 7.245499e-10 6.148456e-10 4.186266e-10 2.722572e-10 1.886106e-10 1.446517e-10 6.617907e-11 9.404855e-11 1.150038e-11 5.941080e-11 2.120038e-11 4.300884e-11 1.770032e-11 1.488535e-12 1.163994e-11 1.970589e-11 1.781561e-12 1.728214e-11 1.647708e-11 1.405002e-14 2.571838e-13 3.474403e-14 1.103368e-14 0.000000e+00 1.413196e-16
696 1.408436e-05 3.164748e-05 3.416911e-05 3.073850e-05 3.197242e-05 3.067745e-05 3.025621e-05 2.441147e-05 1.609535e-05 1.112571e-05 6.998801e-06 4.545806e-06 3.182326e-06 2.675277e-06 1.693974e-06 9.252968e-07 9.658057e-07 4.021624e-07 2.521192e-07 1.803805e-07 1.460941e-07 4.043419e-08 1.866219e-08 1.800300e-08 3.389882e-08 2.834154e-08 9.111474e-09 3.406988e-09 9.220470e-10 3.476377e-09 9.336879e-12 7.206685e-09 5.707394e-09 2.416524e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.130807e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.193593e-10 1.275472e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
135 2.645652e-02 1.026655e-01 1.735905e-01 2.305424e-01 2.175774e-01 1.548704e-01 1.023228e-01 6.368001e-02 3.790006e-02 2.244243e-02 1.438927e-02 8.592824e-03 5.720674e-03 3.392411e-03 2.405064e-03 1.585488e-03 7.229806e-04 5.549250e-04 6.025201e-04 3.538747e-04 6.949626e-05 4.380762e-05 1.017469e-04 3.969931e-05 5.618336e-05 1.962337e-05 6.451280e-07 1.971512e-06 1.575519e-05 6.384049e-11 1.860827e-06 9.897484e-07 1.036624e-05 0.000000e+00 5.872166e-06 0.000000e+00 5.606891e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
725 2.756594e-08 5.414039e-08 3.722843e-08 2.140481e-08 1.094365e-08 5.536795e-09 3.122620e-09 2.239798e-09 8.122795e-10 5.756032e-10 1.977014e-10 2.670626e-10 1.161647e-10 6.989988e-11 6.739496e-11 3.137875e-11 2.640257e-11 2.189006e-13 4.056666e-12 1.880764e-12 3.465415e-16 7.543734e-15 1.774131e-15 3.357886e-16 1.600072e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.280835e-17 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1462 5.345629e-11 1.264409e-10 1.015322e-10 8.144309e-11 7.219736e-11 8.728038e-11 9.634247e-11 1.159866e-10 1.264711e-10 1.309509e-10 1.255183e-10 1.305866e-10 1.283935e-10 1.093538e-10 8.606131e-11 7.264349e-11 5.485515e-11 4.575750e-11 2.796877e-11 2.153748e-11 1.506651e-11 1.008433e-11 6.955493e-12 4.622243e-12 2.997031e-12 3.737074e-12 1.037781e-12 1.784546e-12 2.440956e-13 4.298911e-13 9.510927e-14 2.629759e-13 3.446481e-13 3.348497e-13 7.007040e-14 8.331863e-14 5.308058e-14 2.964778e-14 2.996624e-15 2.715652e-15 2.178128e-15 4.200642e-15 9.938657e-15 4.256848e-18 1.043309e-15 9.454479e-15 2.827800e-16 0.000000e+00 1.705394e-19 2.520901e-14
1043 5.728104e-12 9.871279e-12 6.311766e-12 3.054233e-12 1.272654e-12 6.952906e-13 4.962062e-13 2.308269e-13 1.040513e-13 5.544747e-14 2.347998e-14 4.642759e-14 1.192077e-14 3.392612e-15 8.265479e-15 3.492583e-15 1.960048e-15 1.095340e-16 9.143438e-17 2.213820e-16 1.265722e-18 2.061748e-15 1.143421e-17 1.754464e-18 2.936782e-22 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.330497e-19 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.990736e-20 0.000000e+00 1.177860e-22 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
649 1.734847e-06 4.022073e-06 4.099833e-06 2.875433e-06 1.639596e-06 9.719233e-07 5.842111e-07 3.040173e-07 1.606309e-07 9.425685e-08 6.126697e-08 5.739457e-08 1.553802e-08 1.440979e-08 5.556536e-09 1.598109e-08 1.424581e-08 1.955860e-09 2.035866e-09 6.420464e-11 7.009335e-10 4.111810e-12 4.873263e-13 6.173327e-13 2.308302e-14 3.745952e-14 0.000000e+00 0.000000e+00 2.937173e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
410 5.264732e-05 1.145892e-04 1.348614e-04 9.575351e-05 7.412660e-05 4.580203e-05 2.659370e-05 1.519815e-05 1.525573e-05 7.311900e-06 4.054159e-06 1.699228e-06 1.430144e-06 6.392380e-07 6.783933e-07 5.401468e-07 1.526201e-07 8.508480e-08 5.437776e-08 1.537616e-08 5.612085e-09 6.108051e-09 1.971282e-09 3.745200e-11 3.676530e-08 9.584660e-12 0.000000e+00 6.998261e-11 3.418136e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.213425e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1333 3.586723e-12 7.806601e-12 9.137240e-12 8.944298e-12 6.910458e-12 4.331612e-12 2.990087e-12 1.858925e-12 1.074797e-12 5.949546e-13 3.343549e-13 2.568040e-13 1.389910e-13 7.553906e-14 4.050225e-14 4.440706e-14 6.875076e-15 3.564505e-14 1.185298e-14 9.823309e-16 3.914559e-16 1.229080e-15 3.221533e-15 8.405124e-17 1.065712e-14 4.882262e-18 1.299456e-16 1.866860e-14 2.499636e-18 0.000000e+00 0.000000e+00 0.000000e+00 7.228730e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
