# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length N_events scatt_det
1.579000e+00 2.031000e-02 5.543737e-16 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.412324e+11 5.544291e-08 1.172010e-01
1.045000e-01 8.377000e-02 2.459364e-04 2.000004e-03 2.828427e-03 8.000000e-04 2.000000e-03 1.633554e+01 3.274963e+04 9.837496e+02 2.859346e-02
4.571000e-02 1.343000e-01 2.165765e-02 1.999985e-04 2.828406e-04 8.000000e-04 1.999985e-04 1.184960e+01 4.442972e-05 8.662933e+02 1.000000e+00
1.777000e+00 2.285000e-02 4.155255e-16 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.255421e+11 4.155670e-08 1.246836e-01
1.885000e-01 4.375000e-01 4.885935e-05 2.000004e-03 2.828427e-03 8.000000e-04 2.000000e-03 2.125286e+01 2.313954e-07 1.954382e+02 1.000000e+00
1.323000e-01 3.257000e-02 2.538159e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.154757e+01 6.227619e+05 2.538412e+02 3.415940e-02
4.571000e-02 2.031000e-02 3.137430e-05 2.999053e-03 4.241282e-03 8.000000e-04 2.999039e-03 1.029773e+01 9.593045e+05 2.821904e+02 1.631649e-02
4.849000e-01 1.061000e-01 1.234850e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.044743e+01 3.084893e+05 1.234973e+01 6.887940e-02
5.457000e-01 7.444000e-02 6.207971e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.173368e+01 2.965186e+06 6.208592e-01 7.783095e-02
9.283000e-02 3.257000e-02 1.288578e-05 6.000108e-03 8.485281e-03 8.000000e-04 6.000000e-03 5.943477e+00 4.024690e+05 4.639046e+02 2.695609e-02
3.024000e-01 1.061000e-01 5.039272e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 6.418537e+00 4.439733e+04 5.039776e+02 5.346024e-02
6.910000e-01 1.604000e-02 1.010870e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.680386e+10 1.010971e-05 8.834767e-02
6.514000e-02 4.375000e-01 9.845092e-04 7.000087e-04 9.899616e-04 8.000000e-04 7.000086e-04 1.248194e+01 2.054365e-07 4.824215e+02 1.000000e+00
2.000000e-02 3.257000e-02 1.686830e-01 6.000000e-05 8.485281e-05 8.000000e-04 6.000000e-05 7.173778e+00 9.372307e-03 6.072586e+02 1.000000e+00
2.533000e-02 1.701000e-01 5.081650e-02 1.000234e-04 1.414545e-04 8.000000e-04 1.000234e-04 8.302789e+00 2.588660e-05 5.084031e+02 1.000000e+00
1.777000e+00 8.886000e-01 4.507500e-12 3.001410e-04 4.244635e-04 8.000000e-04 3.001410e-04 3.180203e+01 1.319245e+06 4.060565e-07 7.148842e-02
1.885000e-01 3.888000e-01 5.880058e-05 1.999867e-03 2.828233e-03 8.000000e-04 1.999863e-03 2.090412e+01 3.485961e-07 2.351710e+02 1.000000e+00
3.609000e-02 4.924000e-01 8.862030e-04 7.000002e-04 9.899495e-04 8.000000e-04 7.000000e-04 1.499932e+01 4.417234e-08 4.342397e+02 1.000000e+00
1.885000e-01 1.000000e+00 9.019694e-07 1.000000e-06 1.414214e-06 8.000000e-04 1.000000e-06 3.180203e+01 7.074899e-02 9.019694e-07 1.000000e+00
1.045000e-01 4.642000e-02 2.162912e-05 3.999934e-03 5.656715e-03 8.000000e-04 3.999902e-03 8.259365e+00 2.348381e+05 3.460544e+02 2.861257e-02
1.403000e+00 7.897000e-01 4.667031e-09 9.000365e-03 1.272792e-02 8.000000e-04 9.000000e-03 3.180053e+01 9.755727e+02 3.780602e-01 3.457163e-01
5.789000e-02 3.888000e-01 1.908653e-03 4.999905e-04 7.070933e-04 8.000000e-04 4.999905e-04 1.167617e+01 4.531289e-07 4.771453e+02 1.000000e+00
5.457000e-01 6.615000e-02 3.220871e-09 1.000050e-02 1.414213e-02 8.000000e-04 9.999999e-03 3.176511e+01 5.364362e+06 3.221193e-01 7.488067e-02
3.829000e-01 1.425000e-02 5.337049e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180197e+01 2.865569e+09 5.337583e-04 6.302274e-02
1.323000e-01 9.427000e-02 7.211132e-05 2.000238e-03 2.828759e-03 8.000000e-04 2.000234e-03 1.022643e+01 5.401207e+04 2.885140e+02 3.253219e-02
5.789000e-02 1.343000e-01 1.237634e-02 1.999993e-04 2.828417e-04 8.000000e-04 1.999993e-04 6.820741e+00 7.546060e-05 4.950502e+02 1.000000e+00
7.330000e-02 7.897000e-01 1.949134e-05 3.000248e-03 4.242972e-03 8.000000e-04 3.000235e-03 2.929879e+01 2.404869e-09 1.754510e+02 1.000000e+00
2.687000e-01 1.194000e-01 1.172491e-05 7.000199e-03 9.899534e-03 8.000000e-04 7.000028e-03 7.186444e+00 2.974931e+04 5.745535e+02 5.142728e-02
1.176000e-01 7.897000e-01 1.163165e-05 4.000064e-03 5.656899e-03 8.000000e-04 4.000032e-03 2.940697e+01 3.486739e-09 1.861124e+02 1.000000e+00
3.403000e-01 1.000000e-02 1.549367e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180201e+01 1.067329e+10 1.549522e-04 5.999068e-02
3.207000e-02 4.642000e-02 5.977053e-02 9.010585e-05 1.274289e-04 8.000000e-04 9.010585e-05 7.370251e+00 4.704393e-03 4.852808e+02 1.000000e+00
1.885000e-01 7.444000e-02 1.267957e-05 7.000172e-03 9.899495e-03 8.000000e-04 7.000000e-03 7.282925e+00 7.878457e+04 6.213296e+02 4.160823e-02
2.388000e-01 5.223000e-02 4.872838e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.648041e+01 6.272253e+05 4.873325e+01 5.002976e-02
1.045000e-01 3.455000e-01 7.656165e-04 8.000003e-04 1.131371e-03 8.000000e-04 8.000000e-04 1.210073e+01 8.405171e-07 4.899949e+02 1.000000e+00
1.403000e+00 2.572000e-02 5.803037e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.692543e+10 5.803617e-07 1.158695e-01
5.144000e-02 1.000000e+00 2.995753e-06 1.000001e-06 1.414214e-06 8.000000e-04 1.000001e-06 3.180203e+01 5.249153e-03 2.995757e-06 1.000000e+00
2.687000e-01 3.455000e-01 1.878594e-05 1.999941e-03 2.828339e-03 8.000000e-04 1.999937e-03 2.588660e+01 2.516344e-06 7.513934e+01 1.000000e+00
9.283000e-02 1.000000e-02 2.753403e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.145898e+01 5.865644e+07 2.753678e+00 2.637433e-02
2.850000e-02 1.512000e-01 4.997337e-02 9.997510e-05 1.413861e-04 8.000000e-04 9.997510e-05 7.441745e+00 4.681009e-05 4.994849e+02 1.000000e+00
3.829000e-01 5.541000e-01 1.867294e-06 8.000003e-04 1.131371e-03 8.000000e-04 8.000000e-04 3.180914e+01 5.005226e-06 1.195069e+00 1.000000e+00
2.000000e-02 7.444000e-02 1.530143e-01 6.000000e-05 8.485281e-05 8.000000e-04 6.000000e-05 6.366929e+00 5.424140e-04 5.508515e+02 1.000000e+00
1.489000e-01 1.701000e-01 4.345488e-04 9.000004e-04 1.272792e-03 8.000000e-04 9.000000e-04 1.668013e+01 7.974112e-05 3.519848e+02 1.000000e+00
6.910000e-01 1.000000e+00 8.944368e-09 1.000398e-06 1.414777e-06 8.000000e-04 1.000398e-06 3.180203e+01 1.773190e+00 8.951491e-09 1.000000e+00
1.885000e-01 1.604000e-02 2.476981e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177360e+01 9.245692e+07 2.477229e-01 4.276470e-02
3.829000e-01 1.343000e-01 2.747750e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.154838e+01 3.513109e+04 2.748024e+02 6.121799e-02
1.247000e+00 2.424000e-01 3.773279e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.175440e+01 2.194501e+05 3.773656e-01 8.718339e-02
3.829000e-01 1.512000e-01 5.011317e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 7.038214e+00 1.898868e+04 5.011818e+02 6.054295e-02
1.885000e-01 3.455000e-01 6.911519e-05 1.999538e-03 2.827767e-03 8.000000e-04 1.999534e-03 2.060300e+01 5.432204e-07 2.763329e+02 1.000000e+00
3.609000e-02 7.897000e-01 2.708640e-05 2.000015e-03 2.828443e-03 8.000000e-04 2.000011e-03 3.036188e+01 1.311676e-09 1.083473e+02 1.000000e+00
2.000000e+00 3.070000e-01 1.987857e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179943e+01 4.505946e+05 1.988056e-02 9.993737e-02
1.675000e-01 1.266000e-02 1.459310e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178575e+01 1.897097e+08 1.459456e-01 3.899187e-02
1.045000e-01 4.924000e-01 2.523168e-04 1.000001e-03 1.414214e-03 8.000000e-04 1.000000e-03 1.709251e+01 1.825319e-07 2.523170e+02 1.000000e+00
1.579000e+00 1.805000e-02 2.599150e-16 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.552480e+11 2.599410e-08 1.229979e-01
4.571000e-02 7.897000e-01 2.509659e-05 1.999776e-03 2.828105e-03 8.000000e-04 1.999772e-03 3.014338e+01 2.104648e-09 1.003639e+02 1.000000e+00
3.829000e-01 3.455000e-01 6.804814e-06 7.000172e-03 9.899495e-03 8.000000e-04 7.000000e-03 1.772615e+01 3.143116e+02 3.334522e+02 5.297630e-01
4.309000e-01 1.512000e-01 1.977312e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.433318e+01 3.117401e+04 1.977510e+02 6.394837e-02
9.283000e-02 1.512000e-01 2.773132e-03 3.999349e-04 5.655933e-04 8.000000e-04 3.999349e-04 9.305970e+00 4.541233e-05 4.435566e+02 1.000000e+00
3.024000e-01 1.701000e-01 1.449849e-05 4.999807e-03 7.070707e-03 8.000000e-04 4.999745e-03 8.848448e+00 1.459880e+04 3.624344e+02 5.233529e-02
4.062000e-02 4.125000e-02 3.236861e-02 9.999662e-05 1.414166e-04 8.000000e-04 9.999662e-05 1.130715e+01 1.726725e+00 3.236642e+02 9.999998e-01
3.207000e-02 3.665000e-02 5.755966e-02 9.000000e-05 1.272792e-04 8.000000e-04 9.000000e-05 8.619283e+00 3.681424e-02 4.662332e+02 1.000000e+00
2.687000e-01 5.223000e-02 1.978519e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.957515e+01 1.011723e+06 1.978717e+01 5.334242e-02
4.309000e-01 3.665000e-02 5.902394e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179515e+01 4.016763e+07 5.902984e-02 7.077586e-02
1.176000e-01 3.257000e-02 6.117757e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 6.063560e+00 3.847467e+05 6.118369e+02 3.184273e-02
1.579000e+00 7.017000e-01 4.240776e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178812e+01 2.505323e+03 4.241200e-01 2.077193e-01
1.176000e-01 2.894000e-02 3.072230e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 9.418800e+00 7.025878e+05 3.072537e+02 3.080762e-02
2.850000e-02 1.343000e-01 5.672683e-02 1.000429e-04 1.414820e-04 8.000000e-04 1.000429e-04 7.361678e+00 6.685703e-05 5.677551e+02 1.000000e+00
2.251000e-02 2.572000e-02 1.251324e-01 7.000000e-05 9.899495e-05 8.000000e-04 7.000000e-05 8.992671e+00 8.693779e-02 6.131489e+02 1.000000e+00
1.176000e-01 8.886000e-01 4.677192e-06 1.994831e-03 2.821111e-03 8.000000e-04 1.994827e-03 3.170520e+01 9.834836e-09 1.861218e+01 1.000000e+00
4.849000e-01 8.377000e-02 3.245464e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.142928e+01 1.017024e+06 3.245788e+00 6.987244e-02
1.045000e-01 1.061000e-01 2.170779e-03 5.000001e-04 7.071068e-04 8.000000e-04 5.000000e-04 1.344890e+01 2.754073e-02 5.426950e+02 1.000000e+00
1.489000e-01 3.665000e-02 2.179936e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.341239e+01 5.531407e+05 2.180154e+02 3.570939e-02
6.141000e-01 1.914000e-01 3.778678e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.758658e+01 4.028678e+04 3.779056e+01 7.171511e-02
7.330000e-02 1.266000e-02 6.362743e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.519673e+01 6.851477e+06 6.363379e+01 2.256883e-02
1.045000e-01 1.805000e-02 4.330224e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.695130e+01 4.758952e+06 4.330657e+01 2.739883e-02
8.751000e-01 2.154000e-01 3.914627e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.133214e+01 9.436732e+04 3.915019e+00 7.894986e-02
3.024000e-01 2.894000e-02 2.347068e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177550e+01 3.173169e+07 2.347303e-01 5.593894e-02
