635 1.332475e-06 1.035362e-06 1.704733e-06 1.328435e-06 2.632232e-06 3.726726e-06 6.031641e-06 5.890432e-06 1.078632e-05 9.698561e-06 1.377025e-05
563 2.305239e-08 1.362730e-08 1.313787e-08 6.723770e-09 7.777571e-09 5.778539e-09 5.170801e-09 2.502313e-09 2.706639e-09 1.550416e-09 1.264271e-09
1013 1.402542e-29 7.995591e-30 7.723416e-30 4.184193e-30 6.026042e-30 3.622472e-30 3.101654e-30 2.053645e-30 2.078013e-30 1.075468e-30 8.041892e-31
564 2.147088e-20 1.125125e-20 1.119251e-20 5.412627e-21 7.627212e-21 5.349965e-21 3.984334e-21 2.707627e-21 2.481745e-21 1.428213e-21 9.226122e-22
742 1.942017e-05 9.144529e-06 1.041566e-05 5.763677e-06 9.242130e-06 7.514128e-06 6.779111e-06 5.060763e-06 5.532031e-06 3.386519e-06 2.348425e-06
124 2.675157e-05 1.349163e-05 1.399941e-05 7.024978e-06 7.682339e-06 5.288422e-06 4.442281e-06 2.647249e-06 2.411265e-06 1.706349e-06 9.045254e-07
671 1.442978e-05 9.531129e-06 1.372011e-05 1.006223e-05 2.113366e-05 2.649041e-05 3.292740e-05 2.733830e-05 4.426643e-05 2.951564e-05 2.662746e-05
301 5.067559e-03 2.818013e-03 2.882931e-03 1.600328e-03 2.239618e-03 1.546907e-03 1.382316e-03 9.118488e-04 1.007984e-03 6.137942e-04 4.393352e-04
1266 1.977505e-08 9.299647e-09 9.633403e-09 5.015021e-09 7.564734e-09 6.579770e-09 6.550245e-09 5.173096e-09 7.033576e-09 4.426983e-09 3.076565e-09
1106 6.976499e-07 3.088857e-07 3.099722e-07 1.733011e-07 2.673243e-07 2.172747e-07 2.010804e-07 1.774005e-07 2.639506e-07 1.507596e-07 1.231958e-07
842 2.335045e-31 1.187953e-31 1.242890e-31 7.608372e-32 9.555028e-32 5.334096e-32 4.917136e-32 3.327270e-32 3.044687e-32 1.815069e-32 1.269433e-32
1238 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.361790e-15 6.481924e-14 2.302613e-11
499 5.563086e-04 3.697615e-04 4.685546e-04 3.000680e-04 5.098279e-04 4.735289e-04 4.849248e-04 3.564670e-04 4.831926e-04 2.876191e-04 2.209145e-04
22 1.895516e-02 1.183479e-02 1.291825e-02 7.745113e-03 1.071394e-02 8.325574e-03 7.314617e-03 4.993598e-03 5.698531e-03 3.321271e-03 2.570835e-03
1198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.203913e-11 1.083126e-10 2.479087e-09
990 0.000000e+00 0.000000e+00 4.792285e-11 0.000000e+00 0.000000e+00 2.167066e-09 8.602732e-09 9.720152e-08 2.624225e-06 4.459144e-06 5.181628e-06
