14 2.009367e+00 1.304566e+01 2.078202e+01 2.037223e+01 2.038463e+01 2.058998e+01 2.022257e+01 2.136653e+01 1.995671e+01 2.016972e+01 2.126490e+01 2.065973e+01 1.693690e+01 2.080757e+01 1.775936e+01 1.684310e+01 1.416580e+01 1.249371e+01 1.391410e+01 1.332844e+01 1.816470e+01 1.164525e+01 1.208562e+01
4 1.576723e+01 7.395066e+01 9.569321e+01 7.698219e+01 6.052284e+01 4.425750e+01 3.378875e+01 2.465621e+01 1.537777e+01 1.120896e+01 8.188320e+00 6.192411e+00 3.875578e+00 3.039756e+00 2.628070e+00 1.918633e+00 1.444327e+00 1.249432e+00 1.270447e+00 1.075550e+00 1.535196e+00 9.655524e-01 8.666490e-01
37 2.070183e-05 1.679218e-04 3.434958e-04 3.277981e-04 3.532172e-04 3.643798e-04 3.707264e-04 3.529835e-04 2.590873e-04 3.444395e-04 3.510151e-04 3.849603e-04 2.927598e-04 4.352146e-04 3.630179e-04 3.909286e-04 4.411833e-04 4.147558e-04 4.289010e-04 4.519285e-04 6.111580e-04 5.501355e-04 6.550840e-04
2 1.456298e+01 6.099366e+01 5.432492e+01 2.763778e+01 1.413318e+01 7.254367e+00 4.205687e+00 2.474207e+00 1.446924e+00 1.005274e+00 6.802091e-01 5.267505e-01 3.635406e-01 3.087987e-01 2.210986e-01 1.754200e-01 1.122135e-01 1.019332e-01 5.470431e-02 4.219101e-02 4.963151e-02 1.176756e-02 1.308003e-02
35 1.074540e-04 6.311409e-04 1.298238e-03 1.347999e-03 1.378269e-03 1.247644e-03 1.286298e-03 1.293164e-03 1.379067e-03 1.679759e-03 1.349767e-03 1.653254e-03 1.191031e-03 1.561455e-03 1.540794e-03 1.702377e-03 1.750873e-03 1.381991e-03 1.769281e-03 1.936292e-03 3.452918e-03 2.654417e-03 2.569960e-03
5 1.304162e+01 6.437357e+01 9.042051e+01 7.710806e+01 6.477163e+01 5.338706e+01 4.528265e+01 3.651533e+01 2.439979e+01 1.838915e+01 1.444913e+01 1.274184e+01 6.987060e+00 6.833813e+00 4.712256e+00 3.861463e+00 2.602310e+00 2.368984e+00 2.231746e+00 1.779365e+00 2.659235e+00 1.689109e+00 1.625282e+00
9 4.679339e+00 2.619954e+01 3.970360e+01 3.662111e+01 3.824502e+01 3.567851e+01 3.339361e+01 3.119533e+01 2.640897e+01 2.579233e+01 2.382729e+01 2.127682e+01 1.731030e+01 1.789950e+01 1.420638e+01 1.127252e+01 8.572667e+00 7.069223e+00 7.390927e+00 6.283263e+00 7.583520e+00 4.325806e+00 5.407259e+00
21 4.443156e-01 2.456717e+00 4.539923e+00 4.213732e+00 4.572743e+00 4.330091e+00 4.502416e+00 5.124461e+00 4.717788e+00 5.202569e+00 4.908751e+00 5.334764e+00 5.021624e+00 6.123231e+00 5.731730e+00 5.959579e+00 5.600046e+00 5.325710e+00 6.023186e+00 6.231632e+00 9.223386e+00 6.219452e+00 7.187078e+00
31 1.654625e-03 6.770225e-03 1.291347e-02 1.142844e-02 1.303655e-02 1.628604e-02 1.199564e-02 1.296674e-02 1.187908e-02 1.597165e-02 1.803277e-02 1.818453e-02 1.762555e-02 1.959400e-02 1.816458e-02 2.091346e-02 1.825168e-02 1.831773e-02 2.163761e-02 2.495444e-02 3.893201e-02 2.737323e-02 3.635779e-02
26 1.921488e-02 1.263826e-01 2.532426e-01 2.508707e-01 2.589494e-01 2.574506e-01 2.451726e-01 2.723220e-01 2.484878e-01 2.945035e-01 2.990339e-01 2.864013e-01 3.036923e-01 3.655296e-01 3.539152e-01 3.631065e-01 3.537355e-01 3.348533e-01 3.799631e-01 4.341395e-01 6.362866e-01 4.757994e-01 5.143623e-01
