2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.000000e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 7.449823e-10 6.447940e-10 3.406233e-09 6.579988e-08 2.409609e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.053292e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 7.623676e-10 6.784939e-10 3.590178e-09 6.935323e-08 2.539734e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.108005e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 7.775098e-10 7.148698e-10 3.784056e-09 7.309846e-08 2.676885e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.164175e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 8.706625e-10 7.542265e-10 3.988403e-09 7.704595e-08 2.821443e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.221842e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 9.375164e-10 8.096210e-10 4.203786e-09 8.120660e-08 2.973808e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.281045e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 8.761855e-10 8.305230e-10 4.430801e-09 8.559195e-08 3.134400e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.341826e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 1.014217e-09 8.705544e-10 4.670074e-09 9.021411e-08 3.303665e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.404227e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 1.062455e-09 9.343856e-10 4.922269e-09 9.508588e-08 3.482071e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.468290e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 1.075075e-09 9.697806e-10 5.188083e-09 1.002207e-07 3.670111e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.534061e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 1.213476e-09 1.038293e-09 5.468251e-09 1.056329e-07 3.868305e-07
2.000000e-01 1.805000e-02  1.640909e-02  1.000000e-01 2.601584e-06 8.000000e-04 2.384430e+08 3.180203e+01 2.288802e+01 6.923341e+01 1.237695e-09 1.083569e-09 5.763549e-09 1.113373e-07 4.077202e-07
