# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_geometry eff_selection eff_final
2.000000e-02 2.151000e-01 1.500000e-01 4.340000e-01 3.108777e+01 9.169011e-06 1.000000e+00 1.000000e-02 4.584505e-06 6.540513e+00 5.905462e-13 6.533931e+02 1.000000e+00 1.197710e-01 1.197710e-01
2.251000e-02 1.550000e-01 1.500000e-01 3.333334e-02 9.846412e-01 4.684920e-05 1.000000e+00 1.000000e-02 2.342460e-05 2.606176e+01 3.439606e-01 5.402845e+02 8.760373e-01 9.420278e-02 8.252515e-02
2.000000e-02 1.038000e+00 1.500000e-01 5.920000e+00 1.493287e-03 1.712034e-08 1.000000e+00 1.000000e-02 8.560168e-09 3.180203e+01 7.558580e-16 1.094228e-07 1.000000e+00 4.790933e-02 4.790933e-02
2.000000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.147735e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.316904e+01 2.240185e-16 2.147739e+01 1.000000e+00 4.294108e-02 4.294108e-02
2.000000e-02 1.754000e+00 1.500000e-01 1.069333e+01 3.670107e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.199981e+01 1.503229e-16 3.670114e+00 1.000000e+00 4.214169e-02 4.214169e-02
2.000000e-02 3.405000e-01 1.500000e-01 1.270000e+00 5.251953e+00 1.936553e-05 1.000000e+00 1.000000e-02 9.682767e-06 1.158710e+01 3.839945e-14 4.924019e+02 1.000000e+00 1.010115e-01 1.010115e-01
2.000000e-02 1.643000e+00 1.500000e-01 9.953333e+00 9.203224e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.235892e+01 1.834604e-16 9.203243e+00 1.000000e+00 4.261617e-02 4.261617e-02
2.000000e-02 2.453000e-01 1.500000e-01 6.353333e-01 2.037561e+01 1.060877e-05 1.000000e+00 1.000000e-02 5.304385e-06 8.300430e+00 2.192836e-13 5.732983e+02 1.000000e+00 1.165788e-01 1.165788e-01
2.000000e-02 1.767000e-01 1.500000e-01 1.780000e-01 4.103063e+01 5.428801e-06 1.000000e+00 1.000000e-02 2.714401e-06 1.912321e+01 7.803606e-12 3.023125e+02 1.000000e+00 1.120628e-01 1.120628e-01
2.000000e-02 7.479000e-01 1.500000e-01 3.986000e+00 2.969811e-02 1.625420e-04 1.000000e+00 1.000000e-02 8.127098e-05 2.914752e+01 2.145370e-15 1.961552e+02 1.000000e+00 6.057521e-02 6.057521e-02
2.000000e-02 1.264000e+00 1.500000e-01 7.426667e+00 2.020885e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.717808e+01 4.100055e-16 2.020889e+02 1.000000e+00 4.467596e-02 4.467596e-02
2.000000e-02 1.184000e+00 1.500000e-01 6.893333e+00 4.006288e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.439509e+01 5.018470e-16 4.006296e+02 1.000000e+00 4.562829e-02 4.562829e-02
2.000000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.313164e+00 4.078842e-05 1.000000e+00 1.000000e-02 2.039421e-05 1.169438e+01 1.319708e-14 5.461763e+02 1.000000e+00 8.808160e-02 8.808160e-02
2.000000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.704729e-02 1.669153e-04 1.000000e+00 1.000000e-02 8.345766e-05 3.053425e+01 1.735232e-15 1.187374e+02 1.000000e+00 5.796304e-02 5.796304e-02
2.000000e-02 5.753000e-01 1.500000e-01 2.835333e+00 2.391047e-01 8.903304e-05 1.000000e+00 1.000000e-02 4.451652e-05 1.821040e+01 5.147433e-15 4.738387e+02 1.000000e+00 7.471724e-02 7.471724e-02
2.000000e-02 2.986000e-01 1.500000e-01 9.906666e-01 9.403169e+00 1.466315e-05 1.000000e+00 1.000000e-02 7.331573e-06 1.063085e+01 7.132906e-14 5.054388e+02 1.000000e+00 1.074521e-01 1.074521e-01
2.000000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.750068e+00 2.717025e-05 1.000000e+00 1.000000e-02 1.358513e-05 1.163163e+01 2.203277e-14 5.075404e+02 1.000000e+00 9.464566e-02 9.464566e-02
2.000000e-02 2.297000e-01 1.500000e-01 5.313333e-01 2.524264e+01 9.916666e-06 1.000000e+00 1.000000e-02 4.958333e-06 7.189888e+00 3.476761e-13 6.205920e+02 1.000000e+00 1.183468e-01 1.183468e-01
2.000000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.234426e-03 4.254688e-05 1.000000e+00 1.000000e-02 2.127344e-05 3.180086e+01 1.141717e-15 2.368888e+00 1.000000e+00 5.201903e-02 5.201903e-02
2.000000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.437280e-03 1.180250e-04 1.000000e+00 1.000000e-02 5.901252e-05 3.164596e+01 1.406441e-15 3.286511e+01 1.000000e+00 5.446451e-02 5.446451e-02
2.000000e-02 2.015000e-01 1.500000e-01 3.433333e-01 3.730031e+01 8.191833e-06 1.000000e+00 1.000000e-02 4.095917e-06 7.820901e+00 1.105470e-12 6.257698e+02 1.000000e+00 1.198671e-01 1.198671e-01
2.000000e-02 2.000000e+00 1.500000e-01 1.233333e+01 4.008002e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182271e+01 1.008864e-16 4.008010e-01 1.000000e+00 4.218934e-02 4.218934e-02
2.000000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.223005e+01 1.305529e-05 1.000000e+00 1.000000e-02 6.527645e-06 1.025409e+01 1.003323e-13 5.211241e+02 1.000000e+00 1.107094e-01 1.107094e-01
2.000000e-02 3.189000e-01 1.500000e-01 1.126000e+00 6.997594e+00 1.664048e-05 1.000000e+00 1.000000e-02 8.320238e-06 1.136913e+01 5.181426e-14 4.844180e+02 1.000000e+00 1.045164e-01 1.045164e-01
2.000000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.302354e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.186994e+01 1.231191e-16 1.302357e+00 1.000000e+00 4.198582e-02 4.198582e-02
2.000000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.922871e-01 4.858744e-05 1.000000e+00 1.000000e-02 2.429372e-05 1.322511e+01 1.033739e-14 5.266144e+02 1.000000e+00 8.490042e-02 8.490042e-02
2.000000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.926741e+00 3.289146e-05 1.000000e+00 1.000000e-02 1.644573e-05 1.176024e+01 1.697761e-14 5.211105e+02 1.000000e+00 9.150783e-02 9.150783e-02
2.000000e-02 9.722000e-01 1.500000e-01 5.481333e+00 2.786900e-03 2.906275e-08 1.000000e+00 1.000000e-02 1.453137e-08 3.180203e+01 9.282691e-16 5.884840e-07 1.000000e+00 4.991615e-02 4.991615e-02
2.000000e-02 1.349000e+00 1.500000e-01 7.993333e+00 9.980685e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.926773e+01 3.355184e-16 9.980705e+01 1.000000e+00 4.419784e-02 4.419784e-02
2.000000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.859349e+00 2.270555e-05 1.000000e+00 1.000000e-02 1.135278e-05 1.127130e+01 2.889153e-14 4.974142e+02 1.000000e+00 9.835130e-02 9.835130e-02
2.000000e-02 6.143000e-01 1.500000e-01 3.095333e+00 1.475799e-01 1.098905e-04 1.000000e+00 1.000000e-02 5.494524e-05 2.022092e+01 4.116326e-15 4.455408e+02 1.000000e+00 7.111032e-02 7.111032e-02
2.000000e-02 5.046000e-01 1.500000e-01 2.364000e+00 5.926394e-01 5.925133e-05 1.000000e+00 1.000000e-02 2.962566e-05 1.425873e+01 8.152019e-15 5.201477e+02 1.000000e+00 8.153193e-02 8.153193e-02
2.000000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.794402e-02 1.324777e-04 1.000000e+00 1.000000e-02 6.623884e-05 2.329754e+01 3.302218e-15 3.858618e+02 1.000000e+00 6.747820e-02 6.747820e-02
2.000000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.181518e-02 1.582980e-04 1.000000e+00 1.000000e-02 7.914902e-05 2.597915e+01 2.658732e-15 3.245997e+02 1.000000e+00 6.428696e-02 6.428696e-02
2.000000e-02 1.108000e+00 1.500000e-01 6.386667e+00 7.792130e-04 1.203573e-08 1.000000e+00 1.000000e-02 6.017866e-09 3.180203e+01 6.166405e-16 2.821897e-08 1.000000e+00 4.653772e-02 4.653772e-02
2.000000e-02 5.388000e-01 1.500000e-01 2.592000e+00 3.852082e-01 7.203510e-05 1.000000e+00 1.000000e-02 3.601755e-05 1.584154e+01 6.462235e-15 4.997168e+02 1.000000e+00 7.835846e-02 7.835846e-02
2.000000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.590946e+01 1.162013e-05 1.000000e+00 1.000000e-02 5.810064e-06 9.597285e+00 1.456574e-13 5.370531e+02 1.000000e+00 1.138353e-01 1.138353e-01
2.000000e-02 1.441000e+00 1.500000e-01 8.606667e+00 4.700432e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.501414e+01 2.740054e-16 4.700441e+01 1.000000e+00 4.345855e-02 4.345855e-02
2.000000e-02 1.655000e-01 1.500000e-01 1.033333e-01 1.807434e+01 8.232084e-06 1.000000e+00 1.000000e-02 4.116042e-06 2.375877e+01 3.753787e-04 3.062119e+02 9.997952e-01 1.018688e-01 1.018479e-01
2.000000e-02 1.550000e-01 1.500000e-01 3.333334e-02 1.233719e+00 3.443307e-05 1.000000e+00 1.000000e-02 1.721653e-05 2.636693e+01 2.116232e-01 3.656854e+02 8.808118e-01 9.567102e-02 8.426816e-02
2.533000e-02 2.453000e-01 1.500000e-01 6.353333e-01 1.638758e+01 1.199624e-05 1.000000e+00 1.000000e-02 5.998118e-06 8.025618e+00 3.522835e-13 5.895830e+02 1.000000e+00 1.171801e-01 1.171801e-01
2.533000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.126930e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.314513e+01 3.593179e-16 2.126935e+01 1.000000e+00 4.285399e-02 4.285399e-02
2.533000e-02 5.388000e-01 1.500000e-01 2.592000e+00 3.625128e-01 7.508297e-05 1.000000e+00 1.000000e-02 3.754149e-05 1.570550e+01 1.036536e-14 5.109121e+02 1.000000e+00 7.914325e-02 7.914325e-02
2.533000e-02 1.441000e+00 1.500000e-01 8.606667e+00 4.730706e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.511992e+01 4.394948e-16 4.730715e+01 1.000000e+00 4.353642e-02 4.353642e-02
2.533000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.307465e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.187368e+01 1.974815e-16 1.307468e+00 1.000000e+00 4.212173e-02 4.212173e-02
2.533000e-02 1.754000e+00 1.500000e-01 1.069333e+01 3.671727e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.200645e+01 2.411228e-16 3.671734e+00 1.000000e+00 4.229785e-02 4.229785e-02
2.533000e-02 1.184000e+00 1.500000e-01 6.893333e+00 3.961756e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.448531e+01 8.049599e-16 3.961764e+02 1.000000e+00 4.547016e-02 4.547016e-02
2.533000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.782077e+00 3.379642e-05 1.000000e+00 1.000000e-02 1.689821e-05 1.159526e+01 2.723316e-14 5.088712e+02 1.000000e+00 9.338245e-02 9.338245e-02
2.533000e-02 1.264000e+00 1.500000e-01 7.426667e+00 2.006266e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.709463e+01 6.576559e-16 2.006270e+02 1.000000e+00 4.474062e-02 4.474062e-02
2.533000e-02 5.046000e-01 1.500000e-01 2.364000e+00 5.597384e-01 6.143631e-05 1.000000e+00 1.000000e-02 3.071816e-05 1.396964e+01 1.307558e-14 5.281720e+02 1.000000e+00 8.307211e-02 8.307211e-02
2.533000e-02 2.000000e+00 1.500000e-01 1.233333e+01 4.038394e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182378e+01 1.618148e-16 4.038402e-01 1.000000e+00 4.147359e-02 4.147359e-02
2.533000e-02 1.767000e-01 1.500000e-01 1.780000e-01 2.863333e+01 6.050080e-06 1.000000e+00 1.000000e-02 3.025040e-06 2.168315e+01 2.326984e-11 2.620198e+02 1.000000e+00 1.089820e-01 1.089820e-01
2.533000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.048551e+01 1.420758e-05 1.000000e+00 1.000000e-02 7.103789e-06 9.492669e+00 1.610175e-13 5.291389e+02 1.000000e+00 1.123482e-01 1.123482e-01
2.533000e-02 2.015000e-01 1.500000e-01 3.433333e-01 2.763586e+01 9.358391e-06 1.000000e+00 1.000000e-02 4.679195e-06 8.968808e+00 1.803175e-12 6.050836e+02 1.000000e+00 1.194270e-01 1.194270e-01
2.533000e-02 6.143000e-01 1.500000e-01 3.095333e+00 1.404708e-01 1.125877e-04 1.000000e+00 1.000000e-02 5.629384e-05 1.976276e+01 6.602541e-15 4.451513e+02 1.000000e+00 7.204104e-02 7.204104e-02
2.533000e-02 5.753000e-01 1.500000e-01 2.835333e+00 2.287947e-01 9.205437e-05 1.000000e+00 1.000000e-02 4.602719e-05 1.748600e+01 8.256506e-15 4.847020e+02 1.000000e+00 7.605672e-02 7.605672e-02
2.533000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.508692e+00 2.815929e-05 1.000000e+00 1.000000e-02 1.407964e-05 1.150779e+01 3.534327e-14 4.973142e+02 1.000000e+00 9.661831e-02 9.661831e-02
2.533000e-02 1.643000e+00 1.500000e-01 9.953333e+00 9.241015e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.235543e+01 2.942748e-16 9.241034e+00 1.000000e+00 4.251794e-02 4.251794e-02
2.533000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.433164e+00 2.403129e-05 1.000000e+00 1.000000e-02 1.201564e-05 1.134371e+01 4.634652e-14 4.956654e+02 1.000000e+00 9.977807e-02 9.977807e-02
2.533000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.225980e+00 4.113750e-05 1.000000e+00 1.000000e-02 2.056875e-05 1.229392e+01 2.116929e-14 5.186796e+02 1.000000e+00 8.996614e-02 8.996614e-02
2.533000e-02 1.887000e-01 1.500000e-01 2.580000e-01 3.061584e+01 7.465055e-06 1.000000e+00 1.000000e-02 3.732527e-06 1.398380e+01 4.155116e-12 4.265326e+02 1.000000e+00 1.167665e-01 1.167665e-01
2.533000e-02 2.986000e-01 1.500000e-01 9.906666e-01 8.105922e+00 1.559704e-05 1.000000e+00 1.000000e-02 7.798520e-06 1.072920e+01 1.144504e-13 4.929771e+02 1.000000e+00 1.094981e-01 1.094981e-01
2.533000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.256624e-01 5.019453e-05 1.000000e+00 1.000000e-02 2.509726e-05 1.300883e+01 1.658202e-14 5.200622e+02 1.000000e+00 8.593855e-02 8.593855e-02
2.533000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.275568e-03 1.322617e-04 1.000000e+00 1.000000e-02 6.613086e-05 3.156817e+01 2.255833e-15 4.056475e+01 1.000000e+00 5.510105e-02 5.510105e-02
2.533000e-02 2.297000e-01 1.500000e-01 5.313333e-01 1.995830e+01 1.122113e-05 1.000000e+00 1.000000e-02 5.610566e-06 6.733699e+00 5.593616e-13 6.282565e+02 1.000000e+00 1.190767e-01 1.190767e-01
2.533000e-02 1.349000e+00 1.500000e-01 7.993333e+00 9.945665e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.931181e+01 5.381549e-16 9.945684e+01 1.000000e+00 4.383314e-02 4.383314e-02
2.533000e-02 9.722000e-01 1.500000e-01 5.481333e+00 2.774652e-03 9.158167e-10 1.000000e+00 1.000000e-02 4.579084e-10 3.180203e+01 1.488915e-15 5.817891e-10 1.000000e+00 5.018667e-02 5.018667e-02
2.533000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.645205e-02 1.581527e-04 1.000000e+00 1.000000e-02 7.907634e-05 3.076182e+01 2.783462e-15 1.028758e+02 1.000000e+00 5.778112e-02 5.778112e-02
2.533000e-02 7.479000e-01 1.500000e-01 3.986000e+00 2.900730e-02 1.692783e-04 1.000000e+00 1.000000e-02 8.463913e-05 2.890559e+01 3.441139e-15 2.078020e+02 1.000000e+00 6.099707e-02 6.099707e-02
2.533000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.411818e-02 1.357015e-04 1.000000e+00 1.000000e-02 6.785077e-05 2.276558e+01 5.296720e-15 3.872572e+02 1.000000e+00 6.794187e-02 6.794187e-02
2.533000e-02 1.108000e+00 1.500000e-01 6.386667e+00 7.685753e-04 7.441465e-10 1.000000e+00 1.000000e-02 3.720733e-10 3.180203e+01 9.890839e-16 1.064004e-10 1.000000e+00 4.666759e-02 4.666759e-02
2.533000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.305479e+01 1.293169e-05 1.000000e+00 1.000000e-02 6.465846e-06 8.898878e+00 2.338434e-13 5.457839e+02 1.000000e+00 1.150392e-01 1.150392e-01
2.533000e-02 2.151000e-01 1.500000e-01 4.340000e-01 2.394078e+01 1.054727e-05 1.000000e+00 1.000000e-02 5.273633e-06 6.787112e+00 9.534943e-13 6.658219e+02 1.000000e+00 1.197953e-01 1.197953e-01
2.533000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.034312e-02 1.598815e-04 1.000000e+00 1.000000e-02 7.994076e-05 2.593102e+01 4.264682e-15 3.217190e+02 1.000000e+00 6.452006e-02 6.452006e-02
2.533000e-02 3.189000e-01 1.500000e-01 1.126000e+00 6.202247e+00 1.805425e-05 1.000000e+00 1.000000e-02 9.027124e-06 1.065003e+01 8.312670e-14 5.054147e+02 1.000000e+00 1.062464e-01 1.062464e-01
