# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 2.453000e-01 1.500000e-01 6.353333e-01 2.027872e+01 1.008338e-05 1.000000e+00 1.000000e-02 5.041689e-06 8.271359e+00 2.192845e-13 5.154572e+02
2.000000e-02 2.297000e-01 1.500000e-01 5.313333e-01 2.544332e+01 9.266553e-06 1.000000e+00 1.000000e-02 4.633277e-06 7.329403e+00 3.476600e-13 5.461983e+02
2.000000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.613513e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.189191e+01 1.231174e-16 1.613516e+00
2.000000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.237176e+01 1.257187e-05 1.000000e+00 1.000000e-02 6.285936e-06 9.679980e+00 1.003311e-13 4.888453e+02
2.000000e-02 1.754000e+00 1.500000e-01 1.069333e+01 4.355435e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.204966e+01 1.503186e-16 4.355443e+00
2.000000e-02 1.441000e+00 1.500000e-01 8.606667e+00 5.117959e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.556721e+01 2.739943e-16 5.117969e+01
2.000000e-02 2.151000e-01 1.500000e-01 4.340000e-01 3.125973e+01 8.435402e-06 1.000000e+00 1.000000e-02 4.217701e-06 6.380900e+00 5.905554e-13 5.560795e+02
2.000000e-02 1.887000e-01 1.500000e-01 2.580000e-01 4.174726e+01 5.656643e-06 1.000000e+00 1.000000e-02 2.828322e-06 1.275609e+01 2.444083e-12 3.339531e+02
2.000000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.973488e-01 4.819057e-05 1.000000e+00 1.000000e-02 2.409529e-05 1.307309e+01 1.033739e-14 5.209853e+02
2.000000e-02 2.000000e+00 1.500000e-01 1.233333e+01 5.280385e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.183038e+01 1.008797e-16 5.280395e-01
2.000000e-02 2.015000e-01 1.500000e-01 3.433333e-01 3.760557e+01 7.344348e-06 1.000000e+00 1.000000e-02 3.672174e-06 7.833965e+00 1.105464e-12 5.071060e+02
2.000000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.196436e-02 1.597726e-04 1.000000e+00 1.000000e-02 7.988629e-05 2.592770e+01 2.658712e-15 3.316271e+02
2.000000e-02 1.184000e+00 1.500000e-01 6.893333e+00 4.157037e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.518532e+01 5.018300e-16 4.157046e+02
2.000000e-02 1.264000e+00 1.500000e-01 7.426667e+00 2.092008e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.789053e+01 4.099834e-16 2.092012e+02
2.000000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.379440e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.338339e+01 2.240179e-16 2.379445e+01
2.000000e-02 1.349000e+00 1.500000e-01 7.993333e+00 1.059570e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.983535e+01 3.355336e-16 1.059573e+02
2.000000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.598261e+01 1.120947e-05 1.000000e+00 1.000000e-02 5.604736e-06 8.779647e+00 1.456561e-13 5.020630e+02
2.000000e-02 7.479000e-01 1.500000e-01 3.986000e+00 3.058988e-02 1.757161e-04 1.000000e+00 1.000000e-02 8.785807e-05 2.832875e+01 2.145410e-15 2.361246e+02
2.000000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.333437e+00 3.905020e-05 1.000000e+00 1.000000e-02 1.952510e-05 1.250405e+01 1.319748e-14 5.083455e+02
2.000000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.931558e+00 3.216919e-05 1.000000e+00 1.000000e-02 1.608460e-05 1.221501e+01 1.697704e-14 4.997214e+02
2.000000e-02 1.643000e+00 1.500000e-01 9.953333e+00 1.045365e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.242749e+01 1.834616e-16 1.045367e+01
2.000000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.741878e+00 2.678634e-05 1.000000e+00 1.000000e-02 1.339317e-05 1.173572e+01 2.203339e-14 4.918297e+02
2.000000e-02 3.189000e-01 1.500000e-01 1.126000e+00 7.114821e+00 1.633612e-05 1.000000e+00 1.000000e-02 8.168061e-06 1.059196e+01 5.181288e-14 4.746811e+02
2.000000e-02 1.767000e-01 1.500000e-01 1.780000e-01 4.081904e+01 4.221907e-06 1.000000e+00 1.000000e-02 2.110954e-06 1.903103e+01 7.803515e-12 1.818947e+02
2.000000e-02 5.388000e-01 1.500000e-01 2.592000e+00 3.793250e-01 7.294087e-05 1.000000e+00 1.000000e-02 3.647043e-05 1.564367e+01 6.461909e-15 5.045374e+02
2.000000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.729873e-02 1.610769e-04 1.000000e+00 1.000000e-02 8.053846e-05 3.067183e+01 1.735242e-15 1.122072e+02
2.000000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.878396e-02 1.337288e-04 1.000000e+00 1.000000e-02 6.686438e-05 2.301595e+01 3.302207e-15 3.969394e+02
2.000000e-02 2.986000e-01 1.500000e-01 9.906666e-01 9.412178e+00 1.425810e-05 1.000000e+00 1.000000e-02 7.129052e-06 1.030431e+01 7.133141e-14 4.783588e+02
2.000000e-02 1.108000e+00 1.500000e-01 6.386667e+00 8.160511e-04 6.351037e-08 1.000000e+00 1.000000e-02 3.175519e-08 3.180203e+01 6.166272e-16 8.228993e-07
2.000000e-02 5.753000e-01 1.500000e-01 2.835333e+00 2.403179e-01 8.919470e-05 1.000000e+00 1.000000e-02 4.459735e-05 1.796019e+01 5.147506e-15 4.779739e+02
2.000000e-02 3.405000e-01 1.500000e-01 1.270000e+00 5.312562e+00 1.875158e-05 1.000000e+00 1.000000e-02 9.375791e-06 1.139924e+01 3.840053e-14 4.670032e+02
2.000000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.841104e+00 2.262331e-05 1.000000e+00 1.000000e-02 1.131166e-05 1.127357e+01 2.889099e-14 4.914829e+02
2.000000e-02 5.046000e-01 1.500000e-01 2.364000e+00 5.951741e-01 5.814685e-05 1.000000e+00 1.000000e-02 2.907343e-05 1.438941e+01 8.151733e-15 5.030793e+02
2.000000e-02 9.722000e-01 1.500000e-01 5.481333e+00 2.862248e-03 4.800101e-09 1.000000e+00 1.000000e-02 2.400050e-09 3.180203e+01 9.282803e-16 1.648724e-08
2.000000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.722642e-03 1.239324e-04 1.000000e+00 1.000000e-02 6.196621e-05 3.160458e+01 1.406411e-15 3.733311e+01
2.000000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.317510e-03 6.404640e-05 1.000000e+00 1.000000e-02 3.202320e-05 3.179626e+01 1.141679e-15 5.453029e+00
2.000000e-02 1.038000e+00 1.500000e-01 5.920000e+00 1.517272e-03 8.829300e-09 1.000000e+00 1.000000e-02 4.414650e-09 3.180203e+01 7.558900e-16 2.957032e-08
2.000000e-02 6.143000e-01 1.500000e-01 3.095333e+00 1.484198e-01 1.090598e-04 1.000000e+00 1.000000e-02 5.452992e-05 2.027629e+01 4.116041e-15 4.413280e+02
2.000000e-02 1.655000e-01 1.500000e-01 1.033333e-01 1.770635e+01 5.050928e-06 1.000000e+00 1.000000e-02 2.525464e-06 2.354766e+01 3.755957e-04 1.129306e+02
2.000000e-02 1.550000e-01 1.500000e-01 3.333334e-02 1.196796e+00 1.542619e-05 1.000000e+00 1.000000e-02 7.713097e-06 2.657192e+01 2.115567e-01 7.119962e+01
2.251000e-02 1.643000e+00 1.500000e-01 9.953333e+00 1.057525e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.244101e+01 2.324013e-16 1.057527e+01
2.251000e-02 1.767000e-01 1.500000e-01 1.780000e-01 3.431995e+01 4.340545e-06 1.000000e+00 1.000000e-02 2.170272e-06 2.038639e+01 1.152680e-11 1.616498e+02
2.251000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.138571e+01 1.309047e-05 1.000000e+00 1.000000e-02 6.545234e-06 9.721277e+00 1.271267e-13 4.877647e+02
2.251000e-02 1.887000e-01 1.500000e-01 2.580000e-01 3.593929e+01 6.039650e-06 1.000000e+00 1.000000e-02 3.019825e-06 1.311498e+01 3.162430e-12 3.277428e+02
2.251000e-02 3.405000e-01 1.500000e-01 1.270000e+00 4.929835e+00 1.981776e-05 1.000000e+00 1.000000e-02 9.908881e-06 1.073471e+01 4.864728e-14 4.840404e+02
2.251000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.613217e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.189260e+01 1.559600e-16 1.613220e+00
2.251000e-02 2.015000e-01 1.500000e-01 3.433333e-01 3.228346e+01 7.814350e-06 1.000000e+00 1.000000e-02 3.907175e-06 8.345494e+00 1.409213e-12 4.928398e+02
2.251000e-02 1.264000e+00 1.500000e-01 7.426667e+00 2.072778e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.813100e+01 5.193680e-16 2.072782e+02
2.251000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.584100e-03 1.274239e-04 1.000000e+00 1.000000e-02 6.371197e-05 3.157937e+01 1.781572e-15 3.890392e+01
2.533000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.593744e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.189436e+01 1.974733e-16 1.593747e+00
2.251000e-02 1.441000e+00 1.500000e-01 8.606667e+00 5.082739e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.556587e+01 3.470897e-16 5.082749e+01
2.251000e-02 2.297000e-01 1.500000e-01 5.313333e-01 2.270502e+01 9.761900e-06 1.000000e+00 1.000000e-02 4.880950e-06 7.261361e+00 4.409084e-13 5.409171e+02
2.251000e-02 1.349000e+00 1.500000e-01 7.993333e+00 1.054278e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.007841e+01 4.250287e-16 1.054280e+02
2.251000e-02 1.754000e+00 1.500000e-01 1.069333e+01 4.286725e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.205260e+01 1.904174e-16 4.286734e+00
2.251000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.191847e-02 1.605793e-04 1.000000e+00 1.000000e-02 8.028965e-05 2.552500e+01 3.368048e-15 3.346887e+02
2.251000e-02 5.753000e-01 1.500000e-01 2.835333e+00 2.347659e-01 8.998182e-05 1.000000e+00 1.000000e-02 4.499091e-05 1.759818e+01 6.520756e-15 4.752089e+02
2.251000e-02 3.189000e-01 1.500000e-01 1.126000e+00 6.609275e+00 1.679461e-05 1.000000e+00 1.000000e-02 8.397307e-06 1.079668e+01 6.563823e-14 4.660516e+02
2.251000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.367637e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.335746e+01 2.837591e-16 2.367642e+01
2.251000e-02 2.000000e+00 1.500000e-01 1.233333e+01 5.300514e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182983e+01 1.277897e-16 5.300524e-01
2.251000e-02 2.151000e-01 1.500000e-01 4.340000e-01 2.780824e+01 8.920401e-06 1.000000e+00 1.000000e-02 4.460200e-06 6.492707e+00 7.499563e-13 5.532000e+02
2.251000e-02 1.184000e+00 1.500000e-01 6.893333e+00 4.070847e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.478248e+01 6.357642e-16 4.070855e+02
2.251000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.276830e-03 3.241305e-05 1.000000e+00 1.000000e-02 1.620653e-05 3.180165e+01 1.446239e-15 1.385967e+00
2.251000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.646968e+00 2.279738e-05 1.000000e+00 1.000000e-02 1.139869e-05 1.172374e+01 3.659948e-14 4.738508e+02
2.251000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.709793e-01 4.845598e-05 1.000000e+00 1.000000e-02 2.422799e-05 1.314309e+01 1.309531e-14 5.112609e+02
2.251000e-02 6.143000e-01 1.500000e-01 3.095333e+00 1.453504e-01 1.108164e-04 1.000000e+00 1.000000e-02 5.540819e-05 1.959266e+01 5.214434e-15 4.462356e+02
2.251000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.444940e+01 1.175909e-05 1.000000e+00 1.000000e-02 5.879547e-06 9.020549e+00 1.845773e-13 4.995025e+02
2.251000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.290276e+00 4.010268e-05 1.000000e+00 1.000000e-02 2.005134e-05 1.200453e+01 1.671821e-14 5.187637e+02
2.251000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.628854e+00 2.800387e-05 1.000000e+00 1.000000e-02 1.400194e-05 1.073025e+01 2.791083e-14 5.153979e+02
2.251000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.863483e+00 3.277376e-05 1.000000e+00 1.000000e-02 1.638688e-05 1.198231e+01 2.150608e-14 5.004009e+02
2.251000e-02 7.479000e-01 1.500000e-01 3.986000e+00 2.998268e-02 1.742135e-04 1.000000e+00 1.000000e-02 8.710677e-05 2.869035e+01 2.717694e-15 2.274963e+02
2.251000e-02 2.986000e-01 1.500000e-01 9.906666e-01 8.757463e+00 1.476688e-05 1.000000e+00 1.000000e-02 7.383438e-06 1.005915e+01 9.037104e-14 4.774144e+02
2.533000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.316069e+01 1.223805e-05 1.000000e+00 1.000000e-02 6.119023e-06 9.431524e+00 2.338421e-13 4.927683e+02
