77 7.383976e-03 1.454706e-02 2.128166e-02 2.332401e-02 4.124436e-02 4.465359e-02 7.843053e-02 7.556778e-02 1.151850e-01 1.574551e-01 2.388844e+00
71 3.863532e+00 3.617208e+00 4.928582e+00 4.476305e+00 7.262472e+00 8.042904e+00 1.304979e+01 1.348262e+01 2.331596e+01 3.808290e+01 2.573574e+02
45 2.047160e+02 1.109002e+02 9.812267e+01 4.577865e+01 4.664767e+01 2.273893e+01 1.121002e+01 4.730970e+00 4.537675e+00 2.550675e+00 3.064639e+00
73 7.560518e-01 7.054578e-01 1.103691e+00 7.681508e-01 1.570886e+00 1.780968e+00 2.477385e+00 2.857164e+00 5.336780e+00 7.260696e+00 6.622106e+01
78 2.935442e-03 3.535958e-03 5.631432e-03 4.836949e-03 1.285719e-02 1.326524e-02 2.341706e-02 2.449964e-02 4.187883e-02 5.051717e-02 7.981462e-01
54 4.523071e+01 3.613494e+01 4.756046e+01 3.389091e+01 5.741072e+01 5.073785e+01 5.226158e+01 3.729975e+01 4.878782e+01 3.066616e+01 3.936976e+01
62 1.229312e+01 1.065235e+01 1.547402e+01 1.328265e+01 2.457439e+01 2.687414e+01 3.312239e+01 3.229394e+01 5.258387e+01 5.287854e+01 1.163064e+02
74 2.236025e-01 3.607590e-01 4.610394e-01 3.794738e-01 6.784290e-01 9.180306e-01 1.058262e+00 1.345455e+00 2.207348e+00 3.041603e+00 3.151038e+01
76 2.876012e-02 4.467682e-02 5.711247e-02 7.066485e-02 1.039162e-01 1.593660e-01 1.737576e-01 2.158050e-01 3.661544e-01 4.631501e-01 6.179236e+00
55 4.325437e+01 3.393956e+01 4.790633e+01 3.468360e+01 5.736316e+01 5.180662e+01 5.209515e+01 3.888480e+01 5.577601e+01 3.841373e+01 4.831784e+01
67 3.001819e-10 3.081487e-10 4.907771e-10 3.614292e-10 7.656895e-10 8.371604e-10 1.123097e-09 1.204046e-09 2.273209e-09 3.062193e-09 1.251355e-08
65 2.043784e+00 1.878218e+00 2.893662e+00 2.358486e+00 4.029136e+00 4.990959e+00 6.910959e+00 6.806798e+00 1.232289e+01 1.448991e+01 4.616992e+01
48 1.095414e+02 6.916985e+01 8.258706e+01 5.030892e+01 6.227665e+01 4.268590e+01 3.031023e+01 1.525442e+01 1.499282e+01 8.005578e+00 8.826586e+00
43 1.828774e+02 6.669576e+01 4.330843e+01 1.279483e+01 8.769487e+00 2.861140e+00 1.560590e+00 8.198826e-01 8.420410e-01 4.672608e-01 3.001049e-01
42 1.222188e+02 2.441587e+01 9.827082e+00 2.016871e+00 1.382575e+00 6.767763e-01 3.511116e-01 1.516106e-01 6.326688e-02 8.958132e-03 2.180483e-03
64 4.644653e+00 4.551852e+00 6.841663e+00 5.509385e+00 9.754288e+00 1.157238e+01 1.543102e+01 1.596396e+01 2.668897e+01 2.977396e+01 8.353231e+01
79 4.010935e-04 1.379846e-03 1.713053e-03 1.835648e-03 2.309044e-03 3.818242e-03 6.434165e-03 6.938269e-03 9.917953e-03 1.386038e-02 2.366927e-01
