6.000000e-02 1.000000e-02 1.000000e-05 1.414214e-05 1.000000e-02 1.000000e-05 6.485257e+10 3.180203e+01 2.288802e+01 6.923341e+01 1.628245e-06 2.490629e-06 1.792144e-06 4.950462e-05 9.546519e-05
6.000000e-02 1.000000e-02 1.021920e-05 1.445213e-05 1.000000e-02 1.021920e-05 6.210029e+10 3.180203e+01 2.288802e+01 6.923341e+01 1.794218e-06 2.710912e-06 1.954519e-06 5.398994e-05 1.041147e-04
6.000000e-02 1.000000e-02 1.044320e-05 1.476891e-05 1.000000e-02 1.044320e-05 5.946482e+10 3.180203e+01 2.288802e+01 6.923341e+01 1.966569e-06 2.961928e-06 2.131606e-06 5.888165e-05 1.135479e-04
6.000000e-02 1.000000e-02 1.067211e-05 1.509264e-05 1.000000e-02 1.067211e-05 5.694119e+10 3.180203e+01 2.288802e+01 6.923341e+01 2.108693e-06 3.233066e-06 2.324738e-06 6.421656e-05 1.238358e-04
6.000000e-02 1.000000e-02 1.090604e-05 1.542347e-05 1.000000e-02 1.090604e-05 5.452467e+10 3.180203e+01 2.288802e+01 6.923341e+01 2.250971e-06 3.540585e-06 2.535369e-06 7.003484e-05 1.350559e-04
6.000000e-02 1.000000e-02 1.114510e-05 1.576155e-05 1.000000e-02 1.114510e-05 5.221069e+10 3.180203e+01 2.288802e+01 6.923341e+01 2.529501e-06 3.844531e-06 2.765084e-06 7.638028e-05 1.472925e-04
6.000000e-02 1.000000e-02 1.138939e-05 1.610704e-05 1.000000e-02 1.138939e-05 4.999492e+10 3.180203e+01 2.288802e+01 6.923341e+01 2.689396e-06 4.205949e-06 3.015611e-06 8.330064e-05 1.606378e-04
6.000000e-02 1.000000e-02 1.163905e-05 1.646010e-05 1.000000e-02 1.163905e-05 4.787319e+10 3.180203e+01 2.288802e+01 6.923341e+01 3.063283e-06 4.571225e-06 3.288838e-06 9.084801e-05 1.751922e-04
6.000000e-02 1.000000e-02 1.189417e-05 1.682090e-05 1.000000e-02 1.189417e-05 4.584150e+10 3.180203e+01 2.288802e+01 6.923341e+01 3.232652e-06 4.985874e-06 3.586820e-06 9.907920e-05 1.910653e-04
6.000000e-02 1.000000e-02 1.215489e-05 1.718961e-05 1.000000e-02 1.215489e-05 4.389603e+10 3.180203e+01 2.288802e+01 6.923341e+01 3.459619e-06 5.436223e-06 3.911800e-06 1.080562e-04 2.083766e-04
6.000000e-02 1.000000e-02 1.242132e-05 1.756640e-05 1.000000e-02 1.242132e-05 4.203313e+10 3.180203e+01 2.288802e+01 6.923341e+01 3.861401e-06 5.944709e-06 4.266225e-06 1.178465e-04 2.272563e-04
6.000000e-02 1.000000e-02 1.269359e-05 1.795145e-05 1.000000e-02 1.269359e-05 4.024929e+10 3.180203e+01 2.288802e+01 6.923341e+01 4.207402e-06 6.474312e-06 4.652762e-06 1.285239e-04 2.478467e-04
