# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 5.341000e-01 2.500000e-01 1.136400e+00 4.327693e-03 6.889468e-04 1.000000e+00 1.000000e-03 3.444734e-04 1.349203e+01 1.093701e-14 5.135325e+02
2.000000e-02 3.150000e-01 2.500000e-01 2.600000e-01 9.133315e-02 1.467863e-04 1.000000e+00 1.000000e-03 7.339317e-05 8.149229e+00 5.025820e-13 4.919712e+02
2.000000e-02 1.800000e+00 2.500000e-01 6.200000e+00 3.028046e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180363e+01 1.442487e-16 3.028052e-02
2.000000e-02 2.834000e-01 2.500000e-01 1.336000e-01 1.129607e-01 8.218080e-05 1.000000e+00 1.000000e-03 4.109040e-05 1.892169e+01 3.385094e-12 1.907251e+02
2.000000e-02 1.619000e+00 2.500000e-01 5.476000e+00 1.294073e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180905e+01 2.010201e-16 1.294075e-01
2.000000e-02 3.321000e-01 2.500000e-01 3.284000e-01 7.200288e-02 1.770968e-04 1.000000e+00 1.000000e-03 8.854839e-05 6.729105e+00 2.666781e-13 5.645614e+02
2.000000e-02 4.102000e-01 2.500000e-01 6.408000e-01 2.286918e-02 2.945218e-04 1.000000e+00 1.000000e-03 1.472609e-04 1.098640e+01 4.629767e-14 4.959356e+02
2.000000e-02 7.730000e-01 2.500000e-01 2.092000e+00 2.456748e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 2.844695e+01 2.393099e-15 2.456753e+02
2.000000e-02 1.311000e+00 2.500000e-01 4.244000e+00 1.502440e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.187289e+01 3.935570e-16 1.502443e+00
2.000000e-02 1.007000e+00 2.500000e-01 3.028000e+00 2.194267e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.221514e+01 9.404419e-16 2.194271e+01
2.000000e-02 1.536000e+00 2.500000e-01 5.144000e+00 2.497331e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.181525e+01 2.373334e-16 2.497336e-01
2.000000e-02 3.691000e-01 2.500000e-01 4.764000e-01 4.153338e-02 2.267227e-04 1.000000e+00 1.000000e-03 1.133613e-04 9.060281e+00 9.956656e-14 5.337370e+02
2.000000e-02 2.000000e+00 2.500000e-01 7.000000e+00 5.465098e-09 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180232e+01 1.039883e-16 5.465108e-03
2.000000e-02 8.591000e-01 2.500000e-01 2.436400e+00 9.645582e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.149471e+01 1.631882e-15 9.645601e+01
2.000000e-02 4.324000e-01 2.500000e-01 7.296000e-01 1.679639e-02 3.434225e-04 1.000000e+00 1.000000e-03 1.717112e-04 1.147217e+01 3.327001e-14 4.952373e+02
2.000000e-02 9.548000e-01 2.500000e-01 2.819200e+00 3.640755e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.217503e+01 1.128069e-15 3.640762e+01
2.000000e-02 8.149000e-01 2.500000e-01 2.259600e+00 1.548492e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.031840e+01 1.972575e-15 1.548495e+02
2.000000e-02 1.457000e+00 2.500000e-01 4.828000e+00 4.648702e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.182632e+01 2.806209e-16 4.648711e-01
2.000000e-02 1.061000e+00 2.500000e-01 3.244000e+00 1.322583e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.215054e+01 7.885668e-16 1.322586e+01
2.000000e-02 1.897000e+00 2.500000e-01 6.588000e+00 1.361416e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180276e+01 1.225089e-16 1.361419e-02
2.000000e-02 1.382000e+00 2.500000e-01 4.528000e+00 8.454953e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.184428e+01 3.321818e-16 8.454970e-01
2.000000e-02 1.179000e+00 2.500000e-01 3.716000e+00 4.508735e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.196584e+01 5.558502e-16 4.508744e+00
2.000000e-02 7.333000e-01 2.500000e-01 1.933200e+00 3.828613e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 2.614060e+01 2.915317e-15 3.828621e+02
2.000000e-02 9.057000e-01 2.500000e-01 2.622800e+00 5.907422e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.201922e+01 1.354664e-15 5.907434e+01
2.000000e-02 1.243000e+00 2.500000e-01 3.972000e+00 2.628609e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.191599e+01 4.676701e-16 2.628614e+00
2.251000e-02 4.324000e-01 2.500000e-01 7.296000e-01 1.636631e-02 3.463588e-04 1.000000e+00 1.000000e-03 1.731794e-04 1.161187e+01 4.214615e-14 4.908435e+02
2.000000e-02 4.806000e-01 2.500000e-01 9.224000e-01 8.799975e-03 4.849934e-04 1.000000e+00 1.000000e-03 2.424967e-04 1.197650e+01 1.842103e-14 5.174794e+02
2.000000e-02 2.988000e-01 2.500000e-01 1.952000e-01 1.112821e-01 1.083219e-04 1.000000e+00 1.000000e-03 5.416096e-05 1.284934e+01 1.115046e-12 3.264359e+02
