# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 1.007000e+00 2.500000e-01 3.028000e+00 2.177752e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.216281e+01 9.404678e-16 2.177756e+01
2.000000e-02 1.536000e+00 2.500000e-01 5.144000e+00 2.487761e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.181557e+01 2.373246e-16 2.487766e-01
2.000000e-02 9.548000e-01 2.500000e-01 2.819200e+00 3.634517e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.216747e+01 1.128080e-15 3.634524e+01
2.000000e-02 1.800000e+00 2.500000e-01 6.200000e+00 3.033866e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180365e+01 1.442452e-16 3.033872e-02
2.000000e-02 8.149000e-01 2.500000e-01 2.259600e+00 1.543962e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.012267e+01 1.972471e-15 1.543965e+02
2.000000e-02 2.988000e-01 2.500000e-01 1.952000e-01 1.108535e-01 1.090067e-04 1.000000e+00 1.000000e-03 5.450333e-05 1.273324e+01 1.115063e-12 3.293029e+02
2.000000e-02 7.730000e-01 2.500000e-01 2.092000e+00 2.452426e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 2.819370e+01 2.393000e-15 2.452431e+02
2.000000e-02 4.102000e-01 2.500000e-01 6.408000e-01 2.278630e-02 2.999611e-04 1.000000e+00 1.000000e-03 1.499805e-04 1.040937e+01 4.629736e-14 5.125587e+02
2.000000e-02 3.691000e-01 2.500000e-01 4.764000e-01 4.150740e-02 2.260456e-04 1.000000e+00 1.000000e-03 1.130228e-04 8.998036e+00 9.957030e-14 5.302217e+02
2.000000e-02 1.707000e+00 2.500000e-01 5.828000e+00 6.500689e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180570e+01 1.702512e-16 6.500702e-02
