# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 1.176000e-01 1.500000e-02 6.840000e+00 7.332215e-03 5.243149e-04 1.000000e+00 1.000000e-04 2.621574e-04 7.313280e+00 5.138484e-13 5.039176e+02
2.000000e-02 4.571000e-02 1.500000e-02 2.047333e+00 1.070574e-02 4.481076e-04 1.000000e+00 1.000000e-04 2.240538e-04 5.923300e+00 1.389869e-11 5.374293e+02
2.000000e-02 5.144000e-02 1.500000e-02 2.429333e+00 1.045860e-02 4.495342e-04 1.000000e+00 1.000000e-04 2.247671e-04 6.249844e+00 8.365184e-12 5.283710e+02
2.000000e-02 6.910000e-01 1.500000e-02 4.506667e+01 5.657854e-06 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.154625e+01 2.408401e-15 5.657865e+00
2.000000e-02 5.457000e-01 1.500000e-02 3.538000e+01 3.338793e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.934976e+01 4.893979e-15 3.338800e+01
2.000000e-02 3.829000e-01 1.500000e-02 2.452667e+01 2.775764e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 1.549055e+01 1.420030e-14 2.775770e+02
2.000000e-02 5.789000e-02 1.500000e-02 2.859333e+00 1.029813e-02 4.550760e-04 1.000000e+00 1.000000e-04 2.275380e-04 5.796537e+00 5.318448e-12 5.331707e+02
2.000000e-02 7.330000e-02 1.500000e-02 3.886666e+00 9.737449e-03 4.620229e-04 1.000000e+00 1.000000e-04 2.310114e-04 6.668527e+00 2.334696e-12 5.196515e+02
2.000000e-02 6.141000e-01 1.500000e-02 3.994000e+01 1.416820e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.091774e+01 3.432456e-15 1.416823e+01
2.000000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.729340e-09 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180236e+01 2.874137e-16 6.729354e-03
2.000000e-02 9.283000e-02 1.500000e-02 5.188667e+00 8.779242e-03 4.904530e-04 1.000000e+00 1.000000e-04 2.452265e-04 6.544223e+00 1.081417e-12 5.279489e+02
2.000000e-02 1.045000e-01 1.500000e-02 5.966667e+00 8.110162e-03 5.089931e-04 1.000000e+00 1.000000e-04 2.544966e-04 6.842351e+00 7.433222e-13 5.252830e+02
2.000000e-02 1.885000e-01 1.500000e-02 1.156667e+01 3.607696e-03 7.382238e-04 1.000000e+00 1.000000e-04 3.691119e-04 9.537367e+00 1.207960e-13 4.915255e+02
2.000000e-02 4.309000e-01 1.500000e-02 2.772667e+01 1.481183e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.113561e+01 9.954346e-15 1.481186e+02
2.000000e-02 3.403000e-01 1.500000e-02 2.168667e+01 4.928225e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 1.148995e+01 2.025418e-14 4.928235e+02
2.000000e-02 2.687000e-01 1.500000e-02 1.691333e+01 1.287123e-03 1.249794e-03 1.000000e+00 1.000000e-04 6.248970e-04 1.043319e+01 4.129162e-14 5.026166e+02
2.000000e-02 1.777000e+00 1.500000e-02 1.174667e+02 3.572405e-10 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180205e+01 1.414389e-16 3.572413e-04
2.000000e-02 1.489000e-01 1.500000e-02 8.926667e+00 5.562051e-03 6.013031e-04 1.000000e+00 1.000000e-04 3.006515e-04 8.585990e+00 2.480749e-13 5.027612e+02
2.000000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.691643e-09 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180213e+01 2.016095e-16 1.691646e-03
2.000000e-02 1.323000e-01 1.500000e-02 7.820000e+00 6.534686e-03 5.598552e-04 1.000000e+00 1.000000e-04 2.799276e-04 7.701017e+00 3.567986e-13 5.120544e+02
2.000000e-02 9.848000e-01 1.500000e-02 6.465333e+01 2.478907e-07 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180514e+01 8.313262e-16 2.478912e-01
2.000000e-02 1.108000e+00 1.500000e-02 7.286667e+01 7.852200e-08 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180449e+01 5.836761e-16 7.852216e-02
2.000000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.352010e-08 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180306e+01 4.094057e-16 2.352014e-02
2.000000e-02 4.849000e-01 1.500000e-02 3.132667e+01 7.363485e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.641552e+01 6.979496e-15 7.363500e+01
2.000000e-02 1.675000e-01 1.500000e-02 1.016667e+01 4.566802e-03 6.579164e-04 1.000000e+00 1.000000e-04 3.289582e-04 8.941689e+00 1.730887e-13 4.941896e+02
2.000000e-02 6.514000e-02 1.500000e-02 3.342667e+00 1.002107e-02 4.557555e-04 1.000000e+00 1.000000e-04 2.278777e-04 6.193865e+00 3.489837e-12 5.203768e+02
2.000000e-02 3.609000e-02 1.500000e-02 1.406000e+00 1.093369e-02 4.386526e-04 1.000000e+00 1.000000e-04 2.193263e-04 7.174151e+00 8.164809e-11 5.259547e+02
2.000000e-02 3.024000e-01 1.500000e-02 1.916000e+01 8.223699e-04 1.549638e-03 1.000000e+00 1.000000e-04 7.748191e-04 1.123909e+01 2.890934e-14 4.937054e+02
2.000000e-02 2.388000e-01 1.500000e-02 1.492000e+01 1.907029e-03 1.014603e-03 1.000000e+00 1.000000e-04 5.073013e-04 1.004483e+01 5.897465e-14 4.907827e+02
2.000000e-02 2.122000e-01 1.500000e-02 1.314667e+01 2.678854e-03 8.602086e-04 1.000000e+00 1.000000e-04 4.301043e-04 9.693611e+00 8.432333e-14 4.955604e+02
2.000000e-02 2.000000e+00 1.500000e-02 1.323333e+02 5.311125e-11 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.920676e-17 5.311136e-05
2.000000e-02 7.776000e-01 1.500000e-02 5.084000e+01 2.099066e-06 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.174765e+01 1.689597e-15 2.099071e+00
2.000000e-02 8.249000e-02 1.500000e-02 4.499333e+00 9.252210e-03 4.745063e-04 1.000000e+00 1.000000e-04 2.372531e-04 6.378308e+00 1.581777e-12 5.207981e+02
2.000000e-02 4.062000e-02 1.500000e-02 1.708000e+00 1.093348e-02 4.396278e-04 1.000000e+00 1.000000e-04 2.198139e-04 6.112416e+00 2.600849e-11 5.282854e+02
2.251000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.335109e-08 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180305e+01 5.186220e-16 2.335113e-02
2.251000e-02 1.323000e-01 1.500000e-02 7.820000e+00 5.332834e-03 6.214214e-04 1.000000e+00 1.000000e-04 3.107107e-04 7.629729e+00 4.524251e-13 5.148379e+02
2.251000e-02 1.885000e-01 1.500000e-02 1.156667e+01 3.131413e-03 7.885822e-04 1.000000e+00 1.000000e-04 3.942911e-04 9.365191e+00 1.530550e-13 4.868266e+02
2.251000e-02 5.789000e-02 1.500000e-02 2.859333e+00 8.023594e-03 5.133560e-04 1.000000e+00 1.000000e-04 2.566780e-04 6.025996e+00 6.958644e-12 5.286231e+02
2.251000e-02 5.457000e-01 1.500000e-02 3.538000e+01 3.295950e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.935597e+01 6.199827e-15 3.295957e+01
