# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_selection eff_final
2.000000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.761155e+00 2.681068e-05 1.000000e+00 1.000000e-02 1.340534e-05 1.199573e+01 2.203324e-14 4.961885e+02 9.485029e-02 9.485029e-02
2.000000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.378246e-03 1.153372e-04 1.000000e+00 1.000000e-02 5.766859e-05 3.165609e+01 1.406411e-15 3.118892e+01 5.445463e-02 5.445463e-02
2.000000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.233739e+01 1.288671e-05 1.000000e+00 1.000000e-02 6.443357e-06 1.004499e+01 1.003347e-13 5.122097e+02 1.109404e-01 1.109404e-01
2.000000e-02 2.297000e-01 1.500000e-01 5.313333e-01 2.523541e+01 9.912961e-06 1.000000e+00 1.000000e-02 4.956480e-06 7.213753e+00 3.476646e-13 6.199507e+02 1.185703e-01 1.185703e-01
2.000000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.680841e-02 1.575828e-04 1.000000e+00 1.000000e-02 7.879142e-05 3.075550e+01 1.735186e-15 1.043481e+02 5.763840e-02 5.763840e-02
2.000000e-02 7.479000e-01 1.500000e-01 3.986000e+00 2.986683e-02 1.659788e-04 1.000000e+00 1.000000e-02 8.298938e-05 2.890141e+01 2.145280e-15 2.056999e+02 6.084001e-02 6.084001e-02
2.000000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.596633e+01 1.162243e-05 1.000000e+00 1.000000e-02 5.811213e-06 9.613023e+00 1.456548e-13 5.391863e+02 1.136248e-01 1.136248e-01
2.000000e-02 2.015000e-01 1.500000e-01 3.433333e-01 3.706770e+01 8.207063e-06 1.000000e+00 1.000000e-02 4.103532e-06 8.073304e+00 1.105462e-12 6.241819e+02 1.198467e-01 1.198467e-01
2.000000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.166578e-02 1.573657e-04 1.000000e+00 1.000000e-02 7.868285e-05 2.563425e+01 2.658625e-15 3.198624e+02 6.409891e-02 6.409891e-02
2.000000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.842530e+00 2.277608e-05 1.000000e+00 1.000000e-02 1.138804e-05 1.124404e+01 2.889027e-14 4.983279e+02 9.779507e-02 9.779507e-02
2.000000e-02 1.108000e+00 1.500000e-01 6.386667e+00 7.826783e-04 2.316016e-08 1.000000e+00 1.000000e-02 1.158008e-08 3.180203e+01 6.166273e-16 1.049558e-07 4.671546e-02 4.671546e-02
2.000000e-02 2.986000e-01 1.500000e-01 9.906666e-01 9.509114e+00 1.466059e-05 1.000000e+00 1.000000e-02 7.330296e-06 1.044273e+01 7.133119e-14 5.109556e+02 1.077937e-01 1.077937e-01
2.000000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.194997e-03 1.199628e-07 1.000000e+00 1.000000e-02 5.998141e-08 3.180203e+01 1.141742e-15 1.869040e-05 5.186809e-02 5.186809e-02
2.000000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.843129e-02 1.353320e-04 1.000000e+00 1.000000e-02 6.766602e-05 2.287118e+01 3.302244e-15 4.048994e+02 6.803552e-02 6.803552e-02
2.000000e-02 1.767000e-01 1.500000e-01 1.780000e-01 4.097767e+01 5.485815e-06 1.000000e+00 1.000000e-02 2.742907e-06 1.909091e+01 7.803750e-12 3.082972e+02 1.116731e-01 1.116731e-01
2.000000e-02 2.151000e-01 1.500000e-01 4.340000e-01 3.125118e+01 9.143419e-06 1.000000e+00 1.000000e-02 4.571710e-06 6.456605e+00 5.905472e-13 6.531661e+02 1.199569e-01 1.199569e-01
2.000000e-02 1.038000e+00 1.500000e-01 5.920000e+00 1.494647e-03 2.506131e-08 1.000000e+00 1.000000e-02 1.253066e-08 3.180203e+01 7.558614e-16 2.346856e-07 4.799934e-02 4.799934e-02
2.000000e-02 3.189000e-01 1.500000e-01 1.126000e+00 7.101830e+00 1.683061e-05 1.000000e+00 1.000000e-02 8.415307e-06 1.061512e+01 5.181664e-14 5.029331e+02 1.044542e-01 1.044542e-01
2.000000e-02 1.887000e-01 1.500000e-01 2.580000e-01 4.208813e+01 6.612676e-06 1.000000e+00 1.000000e-02 3.306338e-06 1.261785e+01 2.444170e-12 4.601021e+02 1.177946e-01 1.177946e-01
2.000000e-02 1.655000e-01 1.500000e-01 1.033333e-01 1.790789e+01 8.428494e-06 1.000000e+00 1.000000e-02 4.214247e-06 2.338121e+01 3.754144e-04 3.180420e+02 1.018425e-01 1.018362e-01
2.000000e-02 1.550000e-01 1.500000e-01 3.333334e-02 1.184978e+00 3.874426e-05 1.000000e+00 1.000000e-02 1.937213e-05 2.586522e+01 2.115769e-01 4.446977e+02 9.497968e-02 8.294745e-02
2.533000e-02 1.754000e+00 1.500000e-01 1.069333e+01 3.665796e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.200496e+01 2.411141e-16 3.665803e+00 4.221108e-02 4.221108e-02
2.251000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.152283e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.316383e+01 2.837730e-16 2.152287e+01 4.300310e-02 4.300310e-02
2.533000e-02 1.264000e+00 1.500000e-01 7.426667e+00 2.001118e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.706994e+01 6.576379e-16 2.001122e+02 4.469080e-02 4.469080e-02
2.251000e-02 5.046000e-01 1.500000e-01 2.364000e+00 5.720979e-01 6.043047e-05 1.000000e+00 1.000000e-02 3.021523e-05 1.432349e+01 1.032627e-14 5.223026e+02 8.210945e-02 8.210945e-02
2.533000e-02 1.184000e+00 1.500000e-01 6.893333e+00 3.940537e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.410343e+01 8.049760e-16 3.940544e+02 4.566087e-02 4.566087e-02
2.533000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.479267e+00 2.898830e-05 1.000000e+00 1.000000e-02 1.449415e-05 1.102055e+01 3.534520e-14 5.208454e+02 9.632644e-02 9.632644e-02
2.533000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.373446e-01 5.066495e-05 1.000000e+00 1.000000e-02 2.533248e-05 1.263694e+01 1.658195e-14 5.373528e+02 8.645892e-02 8.645892e-02
2.533000e-02 6.143000e-01 1.500000e-01 3.095333e+00 1.401648e-01 1.135767e-04 1.000000e+00 1.000000e-02 5.678833e-05 1.985989e+01 6.602376e-15 4.520193e+02 7.201853e-02 7.201853e-02
2.533000e-02 1.441000e+00 1.500000e-01 8.606667e+00 4.720001e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.508701e+01 4.394946e-16 4.720011e+01 4.362591e-02 4.362591e-02
2.251000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.283114e+00 4.059529e-05 1.000000e+00 1.000000e-02 2.029764e-05 1.210481e+01 1.671729e-14 5.286357e+02 8.900953e-02 8.900953e-02
2.533000e-02 2.453000e-01 1.500000e-01 6.353333e-01 1.627327e+01 1.199182e-05 1.000000e+00 1.000000e-02 5.995910e-06 8.042815e+00 3.522976e-13 5.850392e+02 1.172391e-01 1.172391e-01
2.533000e-02 5.046000e-01 1.500000e-01 2.364000e+00 5.608532e-01 6.090642e-05 1.000000e+00 1.000000e-02 3.045321e-05 1.397351e+01 1.307555e-14 5.201341e+02 8.306814e-02 8.306814e-02
2.251000e-02 1.441000e+00 1.500000e-01 8.606667e+00 4.751850e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.508808e+01 3.470955e-16 4.751860e+01 4.333513e-02 4.333513e-02
2.533000e-02 1.767000e-01 1.500000e-01 1.780000e-01 2.876592e+01 6.058077e-06 1.000000e+00 1.000000e-02 3.029039e-06 2.169820e+01 2.327010e-11 2.639295e+02 1.088980e-01 1.088980e-01
2.251000e-02 1.767000e-01 1.500000e-01 1.780000e-01 3.428935e+01 5.860915e-06 1.000000e+00 1.000000e-02 2.930457e-06 2.008475e+01 1.152744e-11 2.944626e+02 1.103956e-01 1.103956e-01
2.533000e-02 2.015000e-01 1.500000e-01 3.433333e-01 2.775649e+01 9.271094e-06 1.000000e+00 1.000000e-02 4.635547e-06 8.821397e+00 1.803130e-12 5.964396e+02 1.195974e-01 1.195974e-01
2.533000e-02 1.349000e+00 1.500000e-01 7.993333e+00 9.914958e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.957059e+01 5.381792e-16 9.914978e+01 4.406453e-02 4.406453e-02
2.533000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.304585e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.187055e+01 1.974932e-16 1.304587e+00 4.204217e-02 4.204217e-02
2.533000e-02 2.000000e+00 1.500000e-01 1.233333e+01 4.004809e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182244e+01 1.618066e-16 4.004817e-01 4.183133e-02 4.183133e-02
2.251000e-02 2.000000e+00 1.500000e-01 1.233333e+01 3.989081e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182239e+01 1.277927e-16 3.989089e-01 4.172123e-02 4.172123e-02
2.533000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.135628e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.317005e+01 3.593165e-16 2.135632e+01 4.302033e-02 4.302033e-02
2.251000e-02 5.388000e-01 1.500000e-01 2.592000e+00 3.697332e-01 7.394892e-05 1.000000e+00 1.000000e-02 3.697446e-05 1.572005e+01 8.185844e-15 5.054662e+02 7.850070e-02 7.850070e-02
2.251000e-02 2.986000e-01 1.500000e-01 9.906666e-01 8.865998e+00 1.517978e-05 1.000000e+00 1.000000e-02 7.589892e-06 1.034924e+01 9.036969e-14 5.107388e+02 1.084450e-01 1.084450e-01
2.533000e-02 9.722000e-01 1.500000e-01 5.481333e+00 2.783459e-03 3.461714e-09 1.000000e+00 1.000000e-02 1.730857e-09 3.180203e+01 1.488934e-15 8.338869e-09 4.997313e-02 4.997313e-02
2.533000e-02 1.643000e+00 1.500000e-01 9.953333e+00 9.285467e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.235656e+01 2.942613e-16 9.285486e+00 4.224801e-02 4.224801e-02
2.533000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.778778e+00 3.400898e-05 1.000000e+00 1.000000e-02 1.700449e-05 1.155091e+01 2.723189e-14 5.143385e+02 9.317649e-02 9.317649e-02
2.251000e-02 1.754000e+00 1.500000e-01 1.069333e+01 3.671993e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.200272e+01 1.904195e-16 3.672000e+00 4.229133e-02 4.229133e-02
2.251000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.455989e+01 1.215874e-05 1.000000e+00 1.000000e-02 6.079371e-06 9.593881e+00 1.845744e-13 5.381153e+02 1.142166e-01 1.142166e-01
2.533000e-02 5.753000e-01 1.500000e-01 2.835333e+00 2.279047e-01 9.215436e-05 1.000000e+00 1.000000e-02 4.607718e-05 1.741832e+01 8.257124e-15 4.838660e+02 7.562814e-02 7.562814e-02
2.251000e-02 3.405000e-01 1.500000e-01 1.270000e+00 5.023954e+00 2.011996e-05 1.000000e+00 1.000000e-02 1.005998e-05 1.071025e+01 4.864725e-14 5.084403e+02 1.022752e-01 1.022752e-01
2.533000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.569511e-02 1.371235e-04 1.000000e+00 1.000000e-02 6.856177e-05 2.252872e+01 5.296872e-15 4.028284e+02 6.855135e-02 6.855135e-02
2.533000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.232882e-03 1.195851e-04 1.000000e+00 1.000000e-02 5.979253e-05 3.164605e+01 2.255963e-15 3.300891e+01 5.472275e-02 5.472275e-02
2.533000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.648641e-02 1.644038e-04 1.000000e+00 1.000000e-02 8.220189e-05 3.061986e+01 2.783328e-15 1.114011e+02 5.780405e-02 5.780405e-02
2.533000e-02 1.887000e-01 1.500000e-01 2.580000e-01 3.036146e+01 7.491186e-06 1.000000e+00 1.000000e-02 3.745593e-06 1.403927e+01 4.155142e-12 4.259551e+02 1.164606e-01 1.164606e-01
2.251000e-02 2.015000e-01 1.500000e-01 3.433333e-01 3.216224e+01 8.687455e-06 1.000000e+00 1.000000e-02 4.343728e-06 8.701265e+00 1.409257e-12 6.068361e+02 1.198572e-01 1.198572e-01
2.533000e-02 3.189000e-01 1.500000e-01 1.126000e+00 6.233647e+00 1.775850e-05 1.000000e+00 1.000000e-02 8.879252e-06 1.072414e+01 8.313029e-14 4.914677e+02 1.061308e-01 1.061308e-01
2.533000e-02 1.108000e+00 1.500000e-01 6.386667e+00 7.770342e-04 9.637871e-08 1.000000e+00 1.000000e-02 4.818936e-08 3.180203e+01 9.891031e-16 1.804440e-06 4.677445e-02 4.677445e-02
2.533000e-02 2.297000e-01 1.500000e-01 5.313333e-01 1.987861e+01 1.128026e-05 1.000000e+00 1.000000e-02 5.640129e-06 6.913285e+00 5.593513e-13 6.323595e+02 1.189931e-01 1.189931e-01
2.251000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.668154e-02 1.556869e-04 1.000000e+00 1.000000e-02 7.784343e-05 3.083852e+01 2.198037e-15 1.010835e+02 5.757265e-02 5.757265e-02
2.533000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.034387e-02 1.638248e-04 1.000000e+00 1.000000e-02 8.191238e-05 2.550931e+01 4.264736e-15 3.377892e+02 6.463403e-02 6.463403e-02
2.533000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.228210e+00 4.076923e-05 1.000000e+00 1.000000e-02 2.038462e-05 1.231824e+01 2.116954e-14 5.103614e+02 8.998754e-02 8.998754e-02
2.533000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.415248e+00 2.414994e-05 1.000000e+00 1.000000e-02 1.207497e-05 1.135267e+01 4.634686e-14 4.979601e+02 9.962951e-02 9.962951e-02
2.533000e-02 5.388000e-01 1.500000e-01 2.592000e+00 3.605991e-01 7.483851e-05 1.000000e+00 1.000000e-02 3.741925e-05 1.558684e+01 1.036544e-14 5.049111e+02 7.916328e-02 7.916328e-02
2.251000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.066451e-02 1.598738e-04 1.000000e+00 1.000000e-02 7.993689e-05 2.587369e+01 3.368023e-15 3.237414e+02 6.418268e-02 6.418268e-02
2.533000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.320934e+01 1.293333e-05 1.000000e+00 1.000000e-02 6.466666e-06 9.183467e+00 2.338413e-13 5.523850e+02 1.152221e-01 1.152221e-01
2.251000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.629166e-02 1.351518e-04 1.000000e+00 1.000000e-02 6.757588e-05 2.281721e+01 4.183159e-15 3.940508e+02 6.777659e-02 6.777659e-02
2.533000e-02 7.479000e-01 1.500000e-01 3.986000e+00 2.923862e-02 1.749241e-04 1.000000e+00 1.000000e-02 8.746205e-05 2.842000e+01 3.441287e-15 2.236640e+02 6.132504e-02 6.132504e-02
2.533000e-02 3.405000e-01 1.500000e-01 1.270000e+00 4.650374e+00 2.077570e-05 1.000000e+00 1.000000e-02 1.038785e-05 1.051358e+01 6.160404e-14 5.018101e+02 1.027496e-01 1.027496e-01
2.533000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.144153e-03 9.861295e-08 1.000000e+00 1.000000e-02 4.930647e-08 3.180203e+01 1.831274e-15 1.250609e-05 5.223741e-02 5.223741e-02
2.533000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.029916e+01 1.411337e-05 1.000000e+00 1.000000e-02 7.056684e-06 1.025926e+01 1.610256e-13 5.128648e+02 1.119979e-01 1.119979e-01
2.533000e-02 1.038000e+00 1.500000e-01 5.920000e+00 1.468635e-03 1.677090e-08 1.000000e+00 1.000000e-02 8.385452e-09 3.180203e+01 1.212451e-15 1.032682e-07 4.800287e-02 4.800287e-02
2.251000e-02 2.453000e-01 1.500000e-01 6.353333e-01 1.843451e+01 1.117352e-05 1.000000e+00 1.000000e-02 5.586758e-06 8.417258e+00 2.779466e-13 5.753756e+02 1.167257e-01 1.167257e-01
2.251000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.668449e-01 4.903694e-05 1.000000e+00 1.000000e-02 2.451847e-05 1.338267e+01 1.309534e-14 5.211085e+02 8.580137e-02 8.580137e-02
2.533000e-02 2.151000e-01 1.500000e-01 4.340000e-01 2.416226e+01 1.047431e-05 1.000000e+00 1.000000e-02 5.237153e-06 6.346141e+00 9.534951e-13 6.627168e+02 1.199443e-01 1.199443e-01
2.251000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.141870e-03 3.665432e-08 1.000000e+00 1.000000e-02 1.832716e-08 3.180203e+01 1.446254e-15 1.727076e-06 5.192946e-02 5.192946e-02
2.251000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.306133e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.187323e+01 1.559639e-16 1.306136e+00 4.204985e-02 4.204985e-02
2.251000e-02 1.349000e+00 1.500000e-01 7.993333e+00 1.000227e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.957594e+01 4.250376e-16 1.000229e+02 4.410510e-02 4.410510e-02
2.251000e-02 1.643000e+00 1.500000e-01 9.953333e+00 9.241820e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.235345e+01 2.323770e-16 9.241838e+00 4.267416e-02 4.267416e-02
2.251000e-02 1.887000e-01 1.500000e-01 2.580000e-01 3.561779e+01 7.011354e-06 1.000000e+00 1.000000e-02 3.505677e-06 1.342546e+01 3.162481e-12 4.377345e+02 1.173348e-01 1.173348e-01
2.251000e-02 9.722000e-01 1.500000e-01 5.481333e+00 2.781538e-03 7.730315e-08 1.000000e+00 1.000000e-02 3.865157e-08 3.180203e+01 1.175846e-15 4.155462e-06 4.990587e-02 4.990587e-02
2.251000e-02 6.143000e-01 1.500000e-01 3.095333e+00 1.432330e-01 1.125479e-04 1.000000e+00 1.000000e-02 5.627393e-05 2.005151e+01 5.214304e-15 4.535838e+02 7.129907e-02 7.129907e-02
2.251000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.861964e+00 3.356679e-05 1.000000e+00 1.000000e-02 1.678339e-05 1.146586e+01 2.150592e-14 5.244824e+02 9.223291e-02 9.223291e-02
2.533000e-02 2.986000e-01 1.500000e-01 9.906666e-01 8.141785e+00 1.590950e-05 1.000000e+00 1.000000e-02 7.954752e-06 1.029180e+01 1.144506e-13 5.151965e+02 1.094613e-01 1.094613e-01
2.251000e-02 2.297000e-01 1.500000e-01 5.313333e-01 2.242212e+01 1.056775e-05 1.000000e+00 1.000000e-02 5.283875e-06 7.128827e+00 4.409040e-13 6.260107e+02 1.185426e-01 1.185426e-01
2.251000e-02 1.184000e+00 1.500000e-01 6.893333e+00 4.000344e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.508277e+01 6.357254e-16 4.000352e+02 4.535462e-02 4.535462e-02
2.251000e-02 1.038000e+00 1.500000e-01 5.920000e+00 1.498097e-03 7.820076e-09 1.000000e+00 1.000000e-02 3.910038e-09 3.180203e+01 9.575320e-16 2.290350e-08 4.819967e-02 4.819967e-02
2.251000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.700264e+00 2.309374e-05 1.000000e+00 1.000000e-02 1.154687e-05 1.146072e+01 3.659969e-14 4.933568e+02 9.896914e-02 9.896914e-02
2.251000e-02 7.479000e-01 1.500000e-01 3.986000e+00 2.979780e-02 1.719639e-04 1.000000e+00 1.000000e-02 8.598195e-05 2.860023e+01 2.717653e-15 2.202920e+02 6.087311e-02 6.087311e-02
2.251000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.144878e+01 1.342918e-05 1.000000e+00 1.000000e-02 6.714589e-06 9.979879e+00 1.271268e-13 5.161762e+02 1.115049e-01 1.115049e-01
2.251000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.641332e+00 2.811524e-05 1.000000e+00 1.000000e-02 1.405762e-05 1.131453e+01 2.791056e-14 5.219713e+02 9.564567e-02 9.564567e-02
2.251000e-02 3.189000e-01 1.500000e-01 1.126000e+00 6.639782e+00 1.732323e-05 1.000000e+00 1.000000e-02 8.661617e-06 1.093932e+01 6.563701e-14 4.981404e+02 1.054070e-01 1.054070e-01
2.251000e-02 5.753000e-01 1.500000e-01 2.835333e+00 2.346243e-01 9.140275e-05 1.000000e+00 1.000000e-02 4.570137e-05 1.765943e+01 6.520434e-15 4.900400e+02 7.525206e-02 7.525206e-02
2.251000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.239193e-03 1.139157e-04 1.000000e+00 1.000000e-02 5.695783e-05 3.166663e+01 1.781563e-15 2.997374e+01 5.435598e-02 5.435598e-02
2.251000e-02 2.151000e-01 1.500000e-01 4.340000e-01 2.771362e+01 9.694435e-06 1.000000e+00 1.000000e-02 4.847218e-06 6.500202e+00 7.499748e-13 6.511459e+02 1.199326e-01 1.199326e-01
2.533000e-02 1.550000e-01 1.500000e-01 3.333334e-02 7.592795e-01 4.919824e-05 1.000000e+00 1.000000e-02 2.459912e-05 2.628813e+01 5.571433e-01 4.594527e+02 9.442548e-02 8.021646e-02
2.533000e-02 1.655000e-01 1.500000e-01 1.033333e-01 1.159568e+01 1.035294e-05 1.000000e+00 1.000000e-02 5.176469e-06 2.375600e+01 1.389618e-03 3.107161e+02 1.016813e-01 1.016221e-01
2.850000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.126295e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.319272e+01 4.548787e-16 2.126300e+01 4.316236e-02 4.316236e-02
2.251000e-02 1.108000e+00 1.500000e-01 6.386667e+00 7.837004e-04 2.752825e-08 1.000000e+00 1.000000e-02 1.376412e-08 3.180203e+01 7.811033e-16 1.484729e-07 4.679510e-02 4.679510e-02
2.850000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.615723e-02 1.689561e-04 1.000000e+00 1.000000e-02 8.447803e-05 3.056703e+01 3.523654e-15 1.153067e+02 5.782428e-02 5.782428e-02
2.850000e-02 2.000000e+00 1.500000e-01 1.233333e+01 4.009247e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182248e+01 2.048546e-16 4.009255e-01 4.188469e-02 4.188469e-02
2.850000e-02 5.388000e-01 1.500000e-01 2.592000e+00 3.505228e-01 7.559591e-05 1.000000e+00 1.000000e-02 3.779796e-05 1.540247e+01 1.312251e-14 5.007868e+02 8.024049e-02 8.024049e-02
2.850000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.049307e-01 5.093000e-05 1.000000e+00 1.000000e-02 2.546500e-05 1.292869e+01 2.099197e-14 5.219704e+02 8.719293e-02 8.719293e-02
2.850000e-02 2.453000e-01 1.500000e-01 6.353333e-01 1.424729e+01 1.295405e-05 1.000000e+00 1.000000e-02 6.477027e-06 7.782204e+00 4.466776e-13 5.977005e+02 1.176977e-01 1.176977e-01
