33 6.583801e-01 8.364220e-01 1.061254e+00 8.085120e-01 1.701883e+00 2.046990e+00 2.367883e+00 3.134988e+00 4.879212e+00 7.801566e+00 6.684261e+01
7 1.283083e+02 8.115933e+01 8.789034e+01 5.115302e+01 6.177400e+01 3.869077e+01 2.696584e+01 1.208695e+01 1.138450e+01 5.667239e+00 7.192206e+00
37 1.138385e-02 7.608590e-03 1.890444e-02 1.655345e-02 4.641367e-02 4.024693e-02 6.672170e-02 8.600000e-02 1.195333e-01 1.645432e-01 2.350017e+00
15 4.433124e+01 3.604619e+01 4.697940e+01 3.533366e+01 5.484531e+01 5.207482e+01 5.287631e+01 4.125289e+01 5.594002e+01 3.892228e+01 5.310556e+01
17 3.513654e+01 2.802119e+01 4.117631e+01 2.993824e+01 4.945010e+01 5.085126e+01 5.682788e+01 4.263857e+01 6.699777e+01 5.163474e+01 7.553402e+01
39 4.796955e-04 1.020402e-03 2.319439e-03 1.263799e-03 3.405615e-03 3.877257e-03 6.603091e-03 5.990371e-03 1.044430e-02 1.271079e-02 2.345617e-01
34 2.398743e-01 2.321884e-01 4.600956e-01 4.025558e-01 6.132219e-01 8.814419e-01 1.259352e+00 1.388905e+00 1.973167e+00 3.190307e+00 3.152585e+01
35 9.944853e-02 1.193256e-01 1.822788e-01 1.323653e-01 2.587221e-01 3.365341e-01 4.828896e-01 5.803123e-01 8.667176e-01 1.334120e+00 1.440339e+01
16 3.923264e+01 3.090500e+01 4.444395e+01 3.215723e+01 5.465577e+01 4.968447e+01 5.675773e+01 4.372640e+01 6.020249e+01 4.561548e+01 6.302751e+01
28 6.509424e-14 6.792448e-14 1.010030e-13 8.515883e-14 1.539898e-13 1.734757e-13 2.342025e-13 2.721268e-13 4.932896e-13 6.911137e-13 3.300777e-12
19 2.669436e+01 2.097474e+01 2.988717e+01 2.218960e+01 4.124927e+01 4.200862e+01 5.002341e+01 4.363901e+01 6.550092e+01 5.761079e+01 9.682444e+01
20 1.955065e+01 1.863109e+01 2.527185e+01 2.152227e+01 3.604851e+01 3.933029e+01 4.752833e+01 4.050829e+01 6.612713e+01 5.924370e+01 1.102288e+02
32 1.640714e+00 1.516188e+00 2.309935e+00 1.740539e+00 3.816469e+00 3.761372e+00 5.881657e+00 6.767217e+00 1.073807e+01 1.732671e+01 1.334995e+02
38 2.632264e-03 3.643123e-03 5.350606e-03 8.177060e-03 1.248925e-02 1.490905e-02 2.151679e-02 2.666575e-02 3.895752e-02 4.501606e-02 8.046526e-01
18 2.818165e+01 2.494240e+01 3.266830e+01 2.793008e+01 4.529650e+01 4.754407e+01 5.391358e+01 4.297214e+01 6.856789e+01 5.496789e+01 8.668315e+01
12 6.059618e+01 4.713365e+01 5.732833e+01 4.007450e+01 6.126943e+01 5.178007e+01 4.629242e+01 3.236191e+01 3.696571e+01 2.426197e+01 2.877769e+01
31 4.032125e+00 3.205973e+00 5.095648e+00 3.759761e+00 7.086323e+00 8.695809e+00 1.196076e+01 1.413897e+01 2.379289e+01 3.838460e+01 2.577066e+02
21 1.656284e+01 1.427355e+01 2.269950e+01 1.700496e+01 2.949208e+01 3.253113e+01 4.023280e+01 3.775849e+01 6.032117e+01 5.981184e+01 1.183819e+02
14 4.728463e+01 3.556007e+01 4.738792e+01 3.464870e+01 5.719739e+01 5.013583e+01 4.860684e+01 3.874187e+01 4.775007e+01 3.113944e+01 4.138058e+01
26 5.058890e-01 4.683156e-01 7.233153e-01 5.996764e-01 1.050878e+00 1.212579e+00 1.732158e+00 1.921254e+00 3.303219e+00 4.170232e+00 1.499124e+01
9 9.019470e+01 6.285420e+01 6.952370e+01 4.577486e+01 6.256184e+01 4.755605e+01 3.451971e+01 2.016561e+01 1.958449e+01 1.128768e+01 1.271514e+01
6 1.625206e+02 9.879237e+01 9.699157e+01 5.060299e+01 5.814996e+01 3.253635e+01 1.907275e+01 8.466867e+00 7.382289e+00 4.316537e+00 5.341893e+00
25 1.888703e+00 1.853161e+00 2.604325e+00 2.374111e+00 4.131641e+00 4.948055e+00 6.352227e+00 6.785830e+00 1.202913e+01 1.475855e+01 4.511269e+01
24 4.614218e+00 4.491805e+00 6.311828e+00 5.024123e+00 9.371780e+00 1.060998e+01 1.412935e+01 1.458202e+01 2.527499e+01 2.885628e+01 7.995564e+01
8 1.096957e+02 6.756268e+01 7.984281e+01 4.736715e+01 6.265091e+01 4.409940e+01 3.260722e+01 1.717373e+01 1.485005e+01 8.759348e+00 9.770895e+00
4 2.215244e+02 1.041719e+02 8.426682e+01 3.446082e+01 3.036046e+01 1.233915e+01 5.756128e+00 2.584314e+00 2.610328e+00 1.874657e+00 1.601770e+00
23 8.495886e+00 7.873759e+00 1.117821e+01 9.651798e+00 1.676122e+01 1.863997e+01 2.393452e+01 2.353483e+01 4.314480e+01 4.353030e+01 1.091101e+02
13 5.132038e+01 4.028343e+01 5.257549e+01 3.639590e+01 5.779219e+01 5.202790e+01 4.787517e+01 3.427997e+01 4.545281e+01 2.695987e+01 3.431071e+01
30 9.231307e-10 9.059327e-10 1.315934e-09 1.173860e-09 2.039051e-09 2.784215e-09 3.757841e-09 3.541021e-09 7.460771e-09 1.094025e-08 6.558903e-08
10 7.623022e+01 5.574207e+01 7.086321e+01 4.379433e+01 6.208104e+01 4.878380e+01 4.041995e+01 2.463705e+01 2.671677e+01 1.470396e+01 1.690466e+01
27 2.589209e-07 2.475628e-07 3.745451e-07 2.911239e-07 5.558519e-07 5.827395e-07 9.428940e-07 1.014511e-06 1.850647e-06 2.370265e-06 9.812932e-06
22 1.271446e+01 1.113676e+01 1.687803e+01 1.467993e+01 2.438743e+01 2.646092e+01 3.351925e+01 3.299088e+01 5.299158e+01 5.459132e+01 1.197509e+02
2 1.313220e+02 3.124861e+01 1.263787e+01 2.773187e+00 1.948499e+00 8.627673e-01 4.866955e-01 2.343686e-01 1.513546e-01 4.072679e-02 5.978758e-04
5 2.010740e+02 1.073997e+02 9.968884e+01 4.748268e+01 4.882605e+01 2.321641e+01 1.180413e+01 5.039092e+00 4.981319e+00 2.876233e+00 3.318465e+00
29 2.215753e-09 2.075644e-09 3.489966e-09 3.264020e-09 5.613550e-09 5.720612e-09 8.789174e-09 1.028138e-08 1.744296e-08 2.673887e-08 1.414293e-07
11 6.972850e+01 4.819423e+01 6.249837e+01 4.172990e+01 6.058362e+01 5.082853e+01 4.189230e+01 2.845097e+01 3.223151e+01 1.929247e+01 2.202982e+01
3 1.854733e+02 7.197559e+01 4.613215e+01 1.495870e+01 1.026723e+01 3.469250e+00 1.648540e+00 1.078695e+00 1.107020e+00 5.498203e-01 3.333767e-01
1 9.753526e+01 1.170618e+01 3.813752e+00 1.015098e+00 8.113891e-01 1.590055e-01 1.949852e-02 3.012696e-03 9.788255e-05 0.000000e+00 0.000000e+00
0 7.548049e+01 3.562395e+00 3.567748e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
117 1.152494e-02 1.025782e-02 2.514891e-02 2.311767e-02 3.628967e-02 4.668979e-02 6.921214e-02 7.522704e-02 1.283644e-01 1.615273e-01 2.355393e+00
75 1.186112e-01 1.013482e-01 1.639544e-01 1.599953e-01 3.276572e-01 3.448441e-01 4.691891e-01 5.367594e-01 8.405271e-01 1.353607e+00 1.436751e+01
112 1.360867e+00 1.605600e+00 2.373153e+00 1.862022e+00 3.671250e+00 3.840988e+00 5.420416e+00 6.339697e+00 1.106157e+01 1.647860e+01 1.325709e+02
58 2.964678e+01 2.504922e+01 3.451840e+01 2.818687e+01 4.713199e+01 4.630587e+01 5.239334e+01 4.461715e+01 6.572097e+01 5.329701e+01 8.564043e+01
111 3.196571e+00 3.838062e+00 5.364018e+00 3.944452e+00 7.192160e+00 8.692123e+00 1.186580e+01 1.343721e+01 2.509583e+01 3.570939e+01 2.546130e+02
94 4.994366e+01 4.006731e+01 5.327832e+01 3.779450e+01 5.895503e+01 5.137310e+01 5.055342e+01 3.864223e+01 4.924189e+01 3.340028e+01 3.931489e+01
101 1.624758e+01 1.542097e+01 2.076280e+01 1.749602e+01 3.105592e+01 3.273153e+01 4.083643e+01 3.860201e+01 6.085489e+01 5.868831e+01 1.136706e+02
97 3.410975e+01 3.055680e+01 4.263614e+01 3.106595e+01 5.015572e+01 5.101059e+01 5.550135e+01 4.620996e+01 6.395510e+01 4.974722e+01 7.075299e+01
114 2.161857e-01 3.176130e-01 3.650387e-01 4.449012e-01 7.358043e-01 8.090933e-01 1.140637e+00 1.196763e+00 2.093843e+00 3.248354e+00 3.187102e+01
56 3.760082e+01 3.213592e+01 4.437634e+01 3.220977e+01 5.341478e+01 5.278670e+01 5.586558e+01 4.189532e+01 6.132359e+01 4.407882e+01 5.994817e+01
87 1.402757e+02 8.548926e+01 9.247626e+01 4.928665e+01 6.119242e+01 3.756645e+01 2.343527e+01 1.176526e+01 9.757534e+00 4.982194e+00 5.900535e+00
98 3.028948e+01 2.447461e+01 3.564104e+01 2.737925e+01 4.555131e+01 4.691325e+01 5.387574e+01 4.546272e+01 6.697035e+01 5.322415e+01 8.114277e+01
74 2.849337e-01 3.300341e-01 4.173908e-01 3.957507e-01 7.926931e-01 8.387823e-01 1.221258e+00 1.328880e+00 2.018523e+00 3.159465e+00 3.181151e+01
82 1.109981e+02 1.856898e+01 6.281651e+00 1.587597e+00 1.162945e+00 4.409538e-01 2.600467e-01 1.008374e-01 2.753062e-02 3.822126e-03 2.418174e-05
42 1.242003e+02 2.606201e+01 1.018100e+01 2.180200e+00 1.358836e+00 7.425770e-01 4.386499e-01 1.698613e-01 7.437705e-02 2.529575e-02 2.295054e-04
84 2.197062e+02 9.856329e+01 7.524777e+01 3.033311e+01 2.570170e+01 9.893458e+00 4.386425e+00 1.922899e+00 2.062239e+00 1.302459e+00 1.113871e+00
118 2.792587e-03 2.983825e-03 6.662211e-03 7.633221e-03 9.181539e-03 1.695612e-02 2.060470e-02 2.734762e-02 4.147139e-02 5.060109e-02 8.020098e-01
119 6.500883e-04 1.208039e-03 2.269046e-03 1.218420e-03 2.933512e-03 4.599365e-03 4.856732e-03 7.639681e-03 1.075880e-02 1.454471e-02 2.313149e-01
79 5.358072e-04 1.067135e-03 1.004696e-03 1.377408e-03 3.137872e-03 3.201520e-03 5.420771e-03 7.379469e-03 1.116464e-02 1.274735e-02 2.320407e-01
115 8.503995e-02 1.043668e-01 1.849095e-01 1.679284e-01 2.785073e-01 3.741799e-01 5.041387e-01 5.224436e-01 8.069044e-01 1.247518e+00 1.434658e+01
50 7.835843e+01 5.542169e+01 6.937180e+01 4.573069e+01 6.153652e+01 4.820567e+01 4.037036e+01 2.463638e+01 2.569239e+01 1.447268e+01 1.515159e+01
