1415 9.634469e-15 2.388048e-13 1.643295e-13 2.772289e-13 7.055576e-14 7.933945e-14 7.947259e-14 8.981441e-14 9.595036e-14 1.971248e-14 5.858461e-15 1.445749e-13 1.015918e-14 2.230287e-14 5.646813e-15 7.212746e-15 6.965030e-13 1.422799e-15 1.372432e-15 1.035340e-15 2.223637e-14 4.962459e-14 7.919422e-15
250 3.747567e-06 4.359115e-05 5.456616e-05 2.999462e-05 3.300594e-05 2.879124e-05 4.790893e-05 3.456794e-06 3.549512e-05 2.451743e-05 3.404046e-06 8.022610e-06 5.512071e-06 8.199583e-07 6.748243e-06 1.014885e-06 8.872767e-07 2.920644e-06 3.969132e-08 1.012176e-06 1.158152e-06 5.061244e-07 2.341162e-06
613 2.325836e-07 1.769963e-06 1.398822e-06 6.781301e-07 1.982086e-06 2.436501e-06 6.994644e-07 3.948066e-07 3.817781e-07 1.081807e-06 5.594337e-07 3.776964e-07 4.877280e-07 1.563613e-07 3.018165e-07 4.678610e-08 1.319526e-07 1.117074e-07 1.320763e-07 1.853814e-07 3.609117e-08 1.419661e-07 3.802404e-07
425 9.130450e-05 3.342723e-04 6.659922e-04 5.280700e-04 6.064787e-04 2.987236e-04 3.546916e-04 7.035441e-04 1.543247e-04 4.251279e-04 2.304547e-04 3.741190e-04 1.033541e-04 1.347974e-04 2.206379e-04 1.307792e-04 1.270663e-04 6.423757e-05 1.808068e-04 8.426830e-05 9.591203e-05 3.633834e-05 5.582032e-05
457 8.797125e-05 3.372723e-04 5.447537e-04 4.427644e-04 2.625110e-04 1.903445e-04 2.763819e-04 5.639019e-05 1.671297e-04 6.570987e-05 3.060459e-04 2.515811e-04 1.987795e-04 3.852773e-04 2.461913e-04 2.880039e-04 1.500974e-04 4.710580e-04 9.871628e-05 3.652496e-05 2.353039e-04 1.290273e-04 7.238270e-05
388 5.478198e-05 3.491294e-04 3.787857e-04 3.446611e-04 3.077013e-04 4.825404e-04 1.664998e-04 3.337452e-04 4.581543e-04 2.528036e-04 3.738707e-04 9.370723e-05 3.597198e-04 1.643619e-04 2.525685e-04 4.534444e-05 2.025349e-04 1.277212e-04 7.067798e-05 7.778475e-05 2.435687e-04 1.214158e-04 5.626877e-05
780 4.308444e-07 6.167961e-06 3.088488e-06 2.798252e-06 3.765986e-06 2.061980e-06 1.440429e-06 1.286538e-06 4.387933e-07 1.095542e-06 1.090214e-06 8.625396e-07 2.852693e-06 1.547244e-06 5.716842e-07 7.943921e-07 1.416219e-06 6.652266e-07 1.132311e-07 2.821343e-07 7.356564e-07 1.010815e-07 4.193251e-08
1586 2.512337e-09 1.108573e-07 1.278334e-07 1.611190e-07 8.962025e-08 7.804022e-08 1.908842e-08 5.161306e-08 1.835498e-08 6.975813e-08 4.251981e-09 1.555385e-08 2.457348e-08 5.949185e-08 1.808548e-07 3.474539e-09 1.790590e-08 1.304355e-08 1.171935e-08 1.596347e-09 4.264892e-08 3.123016e-08 2.804613e-08
1475 0.000000e+00 9.230640e-21 5.750477e-20 2.575587e-21 1.210216e-20 1.494601e-21 1.384815e-20 3.817324e-21 3.232497e-21 1.024964e-20 0.000000e+00 3.553967e-21 5.999246e-22 7.854326e-22 3.025810e-20 0.000000e+00 0.000000e+00 4.886931e-21 1.399609e-20 8.412253e-21 9.190196e-20 7.341315e-21 6.787248e-21
1098 7.774948e-11 2.524106e-09 2.860379e-09 5.346972e-09 1.683310e-09 1.127073e-09 2.767214e-10 1.442370e-10 3.835234e-10 8.457741e-10 1.918955e-09 1.821358e-09 5.293156e-10 9.843654e-10 8.875218e-10 5.839042e-10 1.143438e-09 1.580441e-11 5.809454e-10 4.812658e-10 5.384434e-10 1.087808e-11 1.009672e-10
1468 2.941086e-12 5.146336e-11 4.164853e-10 6.800751e-11 3.706337e-12 2.259303e-11 4.227407e-11 2.627845e-11 4.181370e-11 5.981469e-11 5.933907e-12 4.241300e-12 1.202024e-10 1.253158e-12 9.169566e-11 1.065887e-11 6.484408e-11 3.151705e-13 3.859296e-11 1.725275e-11 1.341337e-10 6.661584e-11 3.429997e-11
209 6.000139e-06 2.594712e-05 4.180083e-05 3.769310e-05 6.309875e-05 1.036655e-05 8.318491e-06 4.907021e-06 8.861445e-06 4.557532e-06 4.306294e-06 7.221071e-06 2.252672e-05 1.855903e-06 3.641165e-06 5.082369e-07 5.859063e-06 3.327249e-06 1.927515e-07 1.202473e-06 1.499591e-05 3.174733e-08 6.573977e-07
