# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.251000e-02 2.122000e-01 1.500000e-02 1.314667e+01 2.373730e-01 9.073630e-05 1.000000e+00 1.000000e-03 4.536815e-05 9.658001e+00 1.068271e-13 4.885776e+02
2.000000e-02 8.751000e-01 1.500000e-02 5.734000e+01 7.378125e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.226776e+01 1.185090e-15 7.378140e+01
2.000000e-02 9.283000e-02 1.500000e-02 5.188667e+00 8.795572e-01 4.887486e-05 1.000000e+00 1.000000e-03 2.443743e-05 6.372770e+00 1.081419e-12 5.252609e+02
2.000000e-02 1.176000e-01 1.500000e-02 6.840000e+00 7.390755e-01 5.280712e-05 1.000000e+00 1.000000e-03 2.640356e-05 7.347610e+00 5.138575e-13 5.152450e+02
2.251000e-02 7.330000e-02 1.500000e-02 3.886666e+00 7.673891e-01 5.218115e-05 1.000000e+00 1.000000e-03 2.609057e-05 6.180815e+00 2.991019e-12 5.223756e+02
2.251000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.666726e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.183665e+01 3.640805e-16 6.666739e-01
2.251000e-02 4.062000e-02 1.500000e-02 1.708000e+00 8.491259e-01 4.960813e-05 1.000000e+00 1.000000e-03 2.480406e-05 6.915062e+00 4.388195e-11 5.224175e+02
2.000000e-02 2.000000e+00 1.500000e-02 1.323333e+02 5.221018e-09 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180231e+01 9.920283e-17 5.221028e-03
2.251000e-02 1.323000e-01 1.500000e-02 7.820000e+00 5.394550e-01 6.145373e-05 1.000000e+00 1.000000e-03 3.072687e-05 7.739886e+00 4.524181e-13 5.093212e+02
2.000000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.679936e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.181146e+01 2.016067e-16 1.679940e-01
2.000000e-02 6.514000e-02 1.500000e-02 3.342667e+00 9.958938e-01 4.594388e-05 1.000000e+00 1.000000e-03 2.297194e-05 6.297253e+00 3.489846e-12 5.255431e+02
2.251000e-02 8.249000e-02 1.500000e-02 4.499333e+00 7.407029e-01 5.293626e-05 1.000000e+00 1.000000e-03 2.646813e-05 6.663534e+00 2.017396e-12 5.189082e+02
2.251000e-02 1.675000e-01 1.500000e-02 1.016667e+01 3.933845e-01 7.120218e-05 1.000000e+00 1.000000e-03 3.560109e-05 8.554374e+00 2.193434e-13 4.985904e+02
2.000000e-02 9.848000e-01 1.500000e-02 6.465333e+01 2.443153e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.235173e+01 8.313951e-16 2.443158e+01
2.251000e-02 9.848000e-01 1.500000e-02 6.465333e+01 2.469110e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.230179e+01 1.053231e-15 2.469115e+01
2.000000e-02 1.045000e-01 1.500000e-02 5.966667e+00 8.181671e-01 5.011193e-05 1.000000e+00 1.000000e-03 2.505597e-05 7.030121e+00 7.433299e-13 5.136465e+02
2.000000e-02 5.144000e-02 1.500000e-02 2.429333e+00 1.057724e+00 4.465571e-05 1.000000e+00 1.000000e-03 2.232785e-05 6.066473e+00 8.365214e-12 5.273105e+02
2.000000e-02 3.829000e-01 1.500000e-02 2.452667e+01 2.798371e-02 2.692060e-04 1.000000e+00 1.000000e-03 1.346030e-04 1.268242e+01 1.420051e-14 5.070078e+02
2.000000e-02 8.249000e-02 1.500000e-02 4.499333e+00 9.273375e-01 4.740879e-05 1.000000e+00 1.000000e-03 2.370439e-05 6.732147e+00 1.581765e-12 5.210693e+02
2.000000e-02 1.885000e-01 1.500000e-02 1.156667e+01 3.593595e-01 7.394147e-05 1.000000e+00 1.000000e-03 3.697074e-05 9.389522e+00 1.207977e-13 4.911852e+02
2.251000e-02 8.751000e-01 1.500000e-02 5.734000e+01 7.271187e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.212536e+01 1.501318e-15 7.271201e+01
2.000000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.637457e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.183648e+01 2.874153e-16 6.637471e-01
2.251000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.365514e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.190829e+01 5.185712e-16 2.365519e+00
2.000000e-02 3.403000e-01 1.500000e-02 2.168667e+01 4.972056e-02 2.034459e-04 1.000000e+00 1.000000e-03 1.017229e-04 1.162393e+01 2.025391e-14 5.144864e+02
