60 6.344882e+01 4.408113e+01 5.591547e+01 3.705364e+01 5.430924e+01 4.684110e+01 4.307513e+01 3.271766e+01 3.990219e+01 2.417251e+01 2.125257e+01
32 1.147914e+00 1.036205e+00 1.615710e+00 1.382721e+00 2.446394e+00 3.003457e+00 3.714385e+00 4.105638e+00 7.511519e+00 9.540551e+00 3.672525e+01
13 1.151029e+02 6.642283e+01 6.662408e+01 4.055467e+01 4.921581e+01 3.611412e+01 2.985930e+01 1.917848e+01 2.162068e+01 1.198883e+01 9.022032e+00
15 1.014842e+02 6.119481e+01 6.697643e+01 3.979511e+01 5.397918e+01 3.781785e+01 3.275381e+01 2.189130e+01 2.536002e+01 1.420957e+01 1.111007e+01
51 1.261161e+02 6.802520e+01 6.645306e+01 3.570695e+01 4.551222e+01 3.333114e+01 2.602088e+01 1.734996e+01 1.756453e+01 9.363579e+00 6.858430e+00
76 6.417675e-03 6.971268e-03 8.103713e-03 6.553377e-03 1.161394e-02 1.352527e-02 1.699095e-02 2.033221e-02 3.049629e-02 4.727168e-02 4.358374e-01
46 1.317068e+02 7.148748e+01 7.468274e+01 4.056086e+01 5.116219e+01 3.201390e+01 2.223130e+01 1.141660e+01 1.080129e+01 4.810853e+00 3.696739e+00
39 2.894494e-05 4.060195e-05 5.964634e-05 5.269894e-05 9.045464e-05 9.571738e-05 1.106854e-04 1.206707e-04 1.878962e-04 2.057449e-04 2.922438e-03
56 9.820546e+01 5.720599e+01 6.551528e+01 4.027255e+01 5.320719e+01 4.043174e+01 3.488209e+01 2.346048e+01 2.560975e+01 1.499323e+01 1.148268e+01
37 1.185998e-03 1.422425e-03 2.296664e-03 1.780131e-03 2.874269e-03 2.718463e-03 3.884471e-03 4.654912e-03 6.927314e-03 9.803114e-03 1.082474e-01
10 1.301611e+02 6.542917e+01 6.912873e+01 3.602747e+01 4.622228e+01 3.178799e+01 2.444032e+01 1.639247e+01 1.703297e+01 9.228234e+00 6.964791e+00
52 1.203381e+02 6.531302e+01 6.530692e+01 3.726291e+01 4.932818e+01 3.198432e+01 2.800019e+01 1.760683e+01 1.912555e+01 1.019562e+01 8.088726e+00
58 8.010628e+01 5.480367e+01 6.187427e+01 3.942984e+01 5.675498e+01 4.352502e+01 3.712606e+01 2.621609e+01 3.174486e+01 1.846210e+01 1.539772e+01
73 2.851140e-01 3.020568e-01 4.636484e-01 3.534321e-01 6.755232e-01 7.974957e-01 9.897832e-01 1.173710e+00 2.118218e+00 2.839451e+00 1.397752e+01
33 3.635410e-01 3.266156e-01 4.268863e-01 3.709065e-01 6.563107e-01 7.193520e-01 1.008560e+00 1.105984e+00 2.007128e+00 2.939626e+00 1.378734e+01
14 1.097325e+02 6.181465e+01 6.567087e+01 3.950759e+01 5.136502e+01 3.819985e+01 3.021866e+01 2.000901e+01 2.211994e+01 1.235417e+01 9.964508e+00
8 1.378131e+02 6.991432e+01 6.757003e+01 3.653060e+01 4.455916e+01 3.206817e+01 2.348699e+01 1.341186e+01 1.321955e+01 6.790386e+00 5.072583e+00
12 1.190174e+02 6.499018e+01 6.880156e+01 3.571470e+01 4.944715e+01 3.490814e+01 2.758020e+01 1.763821e+01 1.904000e+01 9.899739e+00 8.471569e+00
25 3.732377e+01 2.835295e+01 3.908976e+01 2.883362e+01 5.100712e+01 4.540499e+01 5.083751e+01 4.375914e+01 6.203838e+01 4.705605e+01 6.122314e+01
72 1.174942e+00 1.175133e+00 1.640743e+00 1.405467e+00 2.326706e+00 2.859177e+00 3.638468e+00 4.216304e+00 7.506667e+00 9.491822e+00 3.592994e+01
19 7.070368e+01 4.795784e+01 5.817564e+01 3.761332e+01 5.712188e+01 4.413524e+01 3.995652e+01 3.018188e+01 3.595183e+01 2.196591e+01 1.894371e+01
36 4.963947e-03 6.262878e-03 9.112244e-03 6.717785e-03 1.227725e-02 1.246163e-02 1.732972e-02 1.958311e-02 3.162976e-02 4.471386e-02 4.373729e-01
75 2.219197e-02 2.444650e-02 3.319657e-02 2.709054e-02 4.264900e-02 5.264771e-02 7.217078e-02 7.967357e-02 1.313257e-01 1.960247e-01 1.532301e+00
24 4.051972e+01 3.183902e+01 4.413452e+01 3.179789e+01 5.295392e+01 4.640673e+01 5.002190e+01 4.232202e+01 6.167570e+01 4.501051e+01 5.298952e+01
5 1.366906e+02 7.461331e+01 7.818620e+01 4.109726e+01 4.915849e+01 3.326133e+01 1.953366e+01 9.949014e+00 7.663624e+00 3.158626e+00 3.161725e+00
28 1.940923e+01 1.586760e+01 2.310654e+01 1.916555e+01 3.224902e+01 3.553499e+01 4.307329e+01 3.992192e+01 6.450827e+01 6.015090e+01 1.057354e+02
