# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_selection eff_final
1.250000e+00 3.396000e-02 3.234286e-02 5.000000e-02 3.726982e-12 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.426299e+09 3.726989e-06 9.323324e-02 4.693211e-10
1.250000e+00 1.153000e-01 1.098095e-01 5.000000e-02 1.453845e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180165e+01 2.166876e+06 1.453848e-02 9.512325e-02 1.937784e-06
1.250000e+00 1.162000e+00 1.106667e+00 5.000000e-02 3.528501e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.156111e+01 1.949171e+01 3.528508e+00 1.062030e-01 3.917715e-02
1.250000e+00 1.007000e-01 9.590476e-02 5.000000e-02 5.910471e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180189e+01 4.355997e+06 5.910483e-03 9.448236e-02 7.478575e-07
1.250000e+00 2.000000e+00 1.904762e+00 5.000000e-02 8.165886e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179454e+01 1.284437e+00 8.165902e-02 1.133703e-01 9.929396e-02
1.250000e+00 2.606000e-01 2.481905e-01 5.000000e-02 1.710933e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.175947e+01 3.481247e+04 1.710936e+00 9.502085e-02 2.488102e-04
1.250000e+00 5.105000e-02 4.861905e-02 5.000000e-02 8.165047e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.722100e+08 8.165064e-05 9.418231e-02 9.959683e-09
1.250000e+00 2.259000e-02 2.151429e-02 5.000000e-02 8.855836e-15 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.765806e+11 8.855853e-09 9.126448e-02 1.056028e-12
1.250000e+00 1.331000e+00 1.267619e+00 5.000000e-02 2.060321e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.164764e+01 9.876708e+00 2.060325e+00 1.079252e-01 8.250369e-02
1.250000e+00 5.141000e-01 4.896191e-01 5.000000e-02 1.428323e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.120276e+01 1.153923e+03 1.428326e+01 9.953902e-02 2.952083e-03
1.250000e+00 1.321000e-01 1.258095e-01 5.000000e-02 3.138702e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180122e+01 1.079892e+06 3.138708e-02 9.476543e-02 4.216918e-06
1.250000e+00 7.674000e-02 7.308571e-02 5.000000e-02 1.120397e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180200e+01 1.809471e+07 1.120399e-03 9.542634e-02 1.477827e-07
1.250000e+00 6.746000e-01 6.424762e-01 5.000000e-02 1.036170e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.139103e+01 2.961675e+02 1.036172e+01 9.831094e-02 3.708276e-03
1.250000e+00 6.699000e-02 6.380000e-02 5.000000e-02 4.802836e-10 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180202e+01 3.757392e+07 4.802846e-04 9.498308e-02 6.230091e-08
1.250000e+00 7.727000e-01 7.359048e-01 5.000000e-02 8.645584e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.143842e+01 1.500718e+02 8.645601e+00 9.901200e-02 4.862759e-03
1.250000e+00 2.986000e-01 2.824228e-01 5.728000e-02 9.059079e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.151684e+01 9.291593e+03 9.059097e+00 9.644348e-02 9.406922e-04
1.250000e+00 3.918000e-01 3.705735e-01 5.728000e-02 2.011066e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.110908e+01 2.381201e+03 2.011070e+01 9.748655e-02 2.375238e-03
1.250000e+00 1.734000e-01 1.640058e-01 5.728000e-02 4.245876e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179020e+01 1.428661e+05 4.245884e-01 9.559194e-02 4.406094e-05
1.250000e+00 6.746000e-01 6.380524e-01 5.728000e-02 1.527237e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.118935e+01 1.568835e+02 1.527240e+01 9.854584e-02 4.943794e-03
1.250000e+00 1.331000e+00 1.258891e+00 5.728000e-02 2.248221e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.161972e+01 5.226777e+00 2.248225e+00 1.104429e-01 9.452002e-02
1.250000e+00 8.790000e-02 8.313786e-02 5.728000e-02 6.872529e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180186e+01 4.560018e+06 6.872542e-03 9.503854e-02 7.207632e-07
1.250000e+00 5.848000e-02 5.531174e-02 5.728000e-02 6.022836e-10 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180201e+01 3.938966e+07 6.022848e-04 9.615465e-02 5.796873e-08
1.250000e+00 4.457000e-02 4.215534e-02 5.728000e-02 9.836612e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.809897e+08 9.836632e-05 9.453357e-02 8.886312e-09
1.250000e+00 5.141000e-01 4.862477e-01 5.728000e-02 2.197568e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.093616e+01 6.110280e+02 2.197573e+01 9.840062e-02 3.461915e-03
1.250000e+00 1.162000e+00 1.099047e+00 5.728000e-02 4.041702e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.149540e+01 1.031580e+01 4.041710e+00 1.085053e-01 7.657183e-02
1.250000e+00 1.153000e-01 1.090534e-01 5.728000e-02 3.990474e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180105e+01 1.131023e+06 3.990482e-02 9.452860e-02 3.863843e-06
1.250000e+00 5.889000e-01 5.569953e-01 5.728000e-02 1.752886e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.107354e+01 3.096638e+02 1.752890e+01 9.907070e-02 3.723365e-03
1.250000e+00 1.986000e-01 1.878405e-01 5.728000e-02 1.014547e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.177294e+01 7.208591e+04 1.014549e+00 9.578896e-02 1.020589e-04
1.250000e+00 2.275000e-01 2.151748e-01 5.728000e-02 2.293844e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.173050e+01 3.642186e+04 2.293849e+00 9.637442e-02 2.260269e-04
1.250000e+00 3.396000e-02 3.212016e-02 5.728000e-02 1.315370e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 9.791456e+08 1.315373e-05 9.325647e-02 1.280032e-09
1.250000e+00 2.588000e-02 2.447791e-02 5.728000e-02 1.211486e-12 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 8.108918e+09 1.211488e-06 9.332130e-02 1.154945e-10
1.250000e+00 2.606000e-01 2.464815e-01 5.728000e-02 4.868333e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.167884e+01 1.840203e+04 4.868342e+00 9.506664e-02 4.695840e-04
1.250000e+00 4.488000e-01 4.244855e-01 5.728000e-02 2.270213e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.092979e+01 1.206327e+03 2.270218e+01 9.832656e-02 3.263095e-03
1.250000e+00 1.014000e+00 9.590648e-01 5.728000e-02 6.645586e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.136431e+01 2.040822e+01 6.645599e+00 1.056450e-01 3.911625e-02
1.250000e+00 2.965000e-02 2.804366e-02 5.728000e-02 4.419412e-12 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.579195e+09 4.419421e-06 9.329531e-02 4.191613e-10
1.250000e+00 5.105000e-02 4.828428e-02 5.728000e-02 2.445152e-10 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180202e+01 8.335830e+07 2.445156e-04 9.567859e-02 2.402944e-08
1.250000e+00 1.972000e-02 1.865163e-02 5.728000e-02 7.178662e-15 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 9.292623e+11 7.178676e-09 9.072445e-02 7.184247e-13
1.250000e+00 8.852000e-01 8.372428e-01 5.728000e-02 9.826573e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.126041e+01 4.029026e+01 9.826592e+00 1.025390e-01 1.805667e-02
1.250000e+00 1.514000e-01 1.431976e-01 5.728000e-02 1.903006e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179697e+01 2.834705e+05 1.903010e-01 9.550627e-02 2.054724e-05
1.250000e+00 7.674000e-02 7.258247e-02 5.728000e-02 3.420838e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180192e+01 9.254576e+06 3.420845e-03 9.660179e-02 3.053224e-07
1.250000e+00 1.321000e-01 1.249433e-01 5.728000e-02 8.875292e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179943e+01 5.656785e+05 8.875310e-02 9.603595e-02 8.603331e-06
1.250000e+00 1.746000e+00 1.651407e+00 5.728000e-02 3.663190e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.176875e+01 1.343383e+00 3.663198e-01 1.135483e-01 9.930499e-02
1.250000e+00 1.007000e-01 9.524440e-02 5.728000e-02 1.730377e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180152e+01 2.261277e+06 1.730380e-02 9.569974e-02 1.706526e-06
1.250000e+00 7.727000e-01 7.308376e-01 5.728000e-02 1.296033e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.119574e+01 7.950477e+01 1.296035e+01 1.002357e-01 9.454722e-03
1.250000e+00 3.420000e-01 3.234716e-01 5.728000e-02 1.425545e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.132145e+01 4.706830e+03 1.425548e+01 9.710864e-02 1.643176e-03
1.250000e+00 3.891000e-02 3.680198e-02 5.728000e-02 3.644234e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 4.083858e+08 3.644241e-05 9.484276e-02 3.582583e-09
1.250000e+00 2.259000e-02 2.136615e-02 5.728000e-02 2.299559e-13 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.779744e+10 2.299564e-07 9.290821e-02 2.053830e-11
1.250000e+00 2.000000e+00 1.891646e+00 5.728000e-02 7.647863e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179489e+01 6.797972e-01 7.647878e-02 1.150125e-01 1.061687e-01
1.250000e+00 1.524000e+00 1.441435e+00 5.728000e-02 1.063369e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.170918e+01 2.652581e+00 1.063371e+00 1.120881e-01 9.579904e-02
1.250000e+00 6.699000e-02 6.336070e-02 5.728000e-02 1.465535e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180200e+01 1.896636e+07 1.465538e-03 9.451262e-02 1.380579e-07
1.250000e+00 1.007000e-01 9.449986e-02 6.561000e-02 4.391073e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180070e+01 1.187686e+06 4.391081e-02 9.604738e-02 3.207774e-06
1.250000e+00 2.259000e-02 2.119913e-02 6.561000e-02 1.423735e-12 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 8.858442e+09 1.423737e-06 9.348266e-02 9.987407e-11
1.250000e+00 6.699000e-02 6.286540e-02 6.561000e-02 3.624931e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180193e+01 9.757956e+06 3.624938e-03 9.581651e-02 2.717909e-07
1.250000e+00 2.588000e-02 2.428656e-02 6.561000e-02 5.242763e-12 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.776207e+09 5.242774e-06 9.498924e-02 3.688286e-10
1.250000e+00 3.420000e-01 3.209429e-01 6.561000e-02 2.892132e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.065232e+01 2.509213e+03 2.892137e+01 9.896061e-02 2.447143e-03
1.250000e+00 2.275000e-01 2.134927e-01 6.561000e-02 5.137502e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.164827e+01 1.936222e+04 5.137513e+00 9.621695e-02 4.265595e-04
1.250000e+00 2.965000e-02 2.782444e-02 6.561000e-02 1.687378e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.044125e+09 1.687382e-05 9.560844e-02 1.111572e-09
1.250000e+00 6.746000e-01 6.330646e-01 6.561000e-02 2.341598e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.079489e+01 8.364127e+01 2.341603e+01 9.945926e-02 9.554765e-03
1.250000e+00 2.986000e-01 2.802151e-01 6.561000e-02 1.883004e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.113375e+01 4.952916e+03 1.883007e+01 9.765922e-02 1.602088e-03
1.250000e+00 3.918000e-01 3.676767e-01 6.561000e-02 3.313516e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.064061e+01 1.269928e+03 3.313522e+01 9.762965e-02 3.127822e-03
1.250000e+00 3.891000e-02 3.651430e-02 6.561000e-02 1.053691e-10 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.917133e+08 1.053693e-04 9.414663e-02 8.087705e-09
1.250000e+00 5.889000e-01 5.526412e-01 6.561000e-02 2.517143e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.083215e+01 1.650696e+02 2.517148e+01 9.820325e-02 5.287255e-03
1.250000e+00 5.105000e-02 4.790683e-02 6.561000e-02 7.029537e-10 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180201e+01 4.161034e+07 7.029551e-04 9.598576e-02 5.070001e-08
1.250000e+00 8.790000e-02 8.248796e-02 6.561000e-02 1.923383e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180148e+01 2.384043e+06 1.923387e-02 9.582212e-02 1.489826e-06
1.250000e+00 5.848000e-02 5.487936e-02 6.561000e-02 1.633455e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180197e+01 2.001608e+07 1.633458e-03 9.762513e-02 1.155906e-07
1.250000e+00 1.524000e+00 1.430167e+00 6.561000e-02 1.048219e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.170732e+01 1.414962e+00 1.048221e+00 1.139373e-01 9.923357e-02
1.250000e+00 8.852000e-01 8.306979e-01 6.561000e-02 1.247266e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.103935e+01 2.147576e+01 1.247268e+01 1.043472e-01 3.638066e-02
1.250000e+00 1.722000e-02 1.615976e-02 6.561000e-02 6.729662e-15 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.401994e+12 6.729675e-09 9.118019e-02 4.778538e-13
1.250000e+00 3.396000e-02 3.186907e-02 6.561000e-02 4.127082e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 4.344026e+08 4.127091e-05 9.535450e-02 3.097305e-09
1.250000e+00 1.014000e+00 9.515677e-01 6.561000e-02 7.538481e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.126044e+01 1.088541e+01 7.538496e+00 1.076208e-01 7.224873e-02
1.250000e+00 4.488000e-01 4.211672e-01 6.561000e-02 3.154167e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.058546e+01 6.433802e+02 3.154173e+01 9.858583e-02 3.196970e-03
1.250000e+00 1.321000e-01 1.239666e-01 6.561000e-02 2.338353e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179354e+01 2.992396e+05 2.338358e-01 9.728022e-02 1.709995e-05
1.250000e+00 5.141000e-01 4.824467e-01 6.561000e-02 2.910765e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.059211e+01 3.258810e+02 2.910771e+01 9.923588e-02 3.879634e-03
1.250000e+00 1.972000e-02 1.850583e-02 6.561000e-02 2.578193e-13 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 4.285404e+10 2.578198e-07 9.300424e-02 1.780114e-11
1.250000e+00 2.606000e-01 2.445548e-01 6.561000e-02 1.045551e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.150378e+01 9.794480e+03 1.045553e+01 9.573038e-02 8.871946e-04
1.250000e+00 1.734000e-01 1.627237e-01 6.561000e-02 1.195283e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.176328e+01 7.578934e+04 1.195285e+00 9.661327e-02 9.158231e-05
1.250000e+00 1.331000e+00 1.249050e+00 6.561000e-02 2.323726e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.160389e+01 2.787236e+00 2.323731e+00 1.121958e-01 9.612020e-02
1.250000e+00 7.727000e-01 7.251246e-01 6.561000e-02 1.851497e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.090211e+01 4.241851e+01 1.851501e+01 1.009908e-01 1.856138e-02
1.250000e+00 1.986000e-01 1.863721e-01 6.561000e-02 2.632415e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.172050e+01 3.830881e+04 2.632420e+00 9.606226e-02 1.967435e-04
1.250000e+00 1.162000e+00 1.090455e+00 6.561000e-02 4.266334e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.146164e+01 5.503774e+00 4.266342e+00 1.101800e-01 9.387194e-02
1.250000e+00 2.000000e+00 1.876859e+00 6.561000e-02 6.976596e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179540e+01 3.622319e-01 6.976610e-02 1.168226e-01 1.115527e-01
1.250000e+00 1.746000e+00 1.638498e+00 6.561000e-02 3.444934e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.176965e+01 7.150549e-01 3.444941e-01 1.154763e-01 1.052546e-01
1.250000e+00 7.674000e-02 7.201509e-02 6.561000e-02 8.228859e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180176e+01 4.803186e+06 8.228876e-03 9.700967e-02 6.413082e-07
1.250000e+00 1.514000e-01 1.420782e-01 6.561000e-02 5.304298e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.178636e+01 1.502566e+05 5.304308e-01 9.602180e-02 3.976450e-05
1.250000e+00 1.153000e-01 1.082009e-01 6.561000e-02 1.041001e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179880e+01 5.963323e+05 1.041003e-01 9.630658e-02 7.895310e-06
1.250000e+00 3.918000e-01 3.644109e-01 7.516000e-02 4.704726e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 2.987570e+01 6.809255e+02 4.704735e+01 9.927303e-02 3.505857e-03
1.250000e+00 5.105000e-02 4.748131e-02 7.516000e-02 1.718663e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180196e+01 2.126704e+07 1.718667e-03 9.817716e-02 9.837674e-08
1.250000e+00 1.722000e-02 1.601622e-02 7.516000e-02 2.600848e-13 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 4.935793e+10 2.600853e-07 9.316762e-02 1.454372e-11
1.250000e+00 2.000000e+00 1.860188e+00 7.516000e-02 6.155728e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.179632e+01 1.939529e-01 6.155741e-02 1.178386e-01 1.149350e-01
1.250000e+00 1.331000e+00 1.237955e+00 7.516000e-02 2.257180e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.159979e+01 1.494908e+00 2.257185e+00 1.141487e-01 9.847815e-02
1.250000e+00 1.746000e+00 1.623944e+00 7.516000e-02 3.190727e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.177170e+01 3.834703e-01 3.190733e-01 1.172028e-01 1.113545e-01
1.250000e+00 7.674000e-02 7.137542e-02 7.516000e-02 2.259829e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180128e+01 2.527662e+06 2.259833e-02 9.713341e-02 1.318801e-06
1.250000e+00 7.727000e-01 7.186837e-01 7.516000e-02 2.387632e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.051591e+01 2.275446e+01 2.387637e+01 1.025093e-01 3.606817e-02
1.250000e+00 1.524000e+00 1.417463e+00 7.516000e-02 1.011260e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.170814e+01 7.582025e-01 1.011262e+00 1.158335e-01 1.052414e-01
1.250000e+00 4.457000e-02 4.145429e-02 7.516000e-02 8.209517e-10 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180200e+01 4.422957e+07 8.209534e-04 9.697150e-02 4.382563e-08
1.250000e+00 6.699000e-02 6.230701e-02 7.516000e-02 9.470904e-09 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180170e+01 5.096514e+06 9.470923e-03 9.740595e-02 5.578789e-07
1.250000e+00 5.141000e-01 4.781614e-01 7.516000e-02 3.913881e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.027538e+01 1.749038e+02 3.913889e+01 9.852837e-02 4.925937e-03
1.250000e+00 2.588000e-02 2.407084e-02 7.516000e-02 1.814041e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.124806e+09 1.814044e-05 9.575977e-02 1.012174e-09
1.250000e+00 2.965000e-02 2.757729e-02 7.516000e-02 5.028042e-11 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 4.649030e+08 5.028052e-05 9.686100e-02 2.727292e-09
1.250000e+00 2.986000e-01 2.777261e-01 7.516000e-02 3.590845e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.056032e+01 2.653658e+03 3.590852e+01 9.751274e-02 2.336158e-03
1.250000e+00 5.889000e-01 5.477325e-01 7.516000e-02 3.800436e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.020151e+01 8.859999e+01 3.800443e+01 9.918913e-02 8.946228e-03
1.250000e+00 8.790000e-02 8.175527e-02 7.516000e-02 5.254916e-08 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180007e+01 1.260523e+06 5.254927e-02 9.777467e-02 3.031030e-06
1.250000e+00 4.457000e-02 4.182581e-02 6.561000e-02 2.809609e-10 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180202e+01 8.810449e+07 2.809615e-04 9.547258e-02 2.095853e-08
1.250000e+00 1.014000e+00 9.431155e-01 7.516000e-02 8.276771e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.117856e+01 5.838944e+00 8.276788e+00 1.089727e-01 9.153819e-02
