# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
1.250000e+00 5.105000e-02 4.861905e-02 5.000000e-02 6.254661e-19 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.723195e+12 6.254674e-13
1.250000e+00 7.674000e-02 7.308571e-02 5.000000e-02 8.973597e-18 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.809740e+11 8.973615e-12
1.250000e+00 3.420000e-01 3.257143e-01 5.000000e-02 6.822129e-14 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 8.894901e+07 6.822142e-08
1.250000e+00 8.852000e-01 8.430476e-01 5.000000e-02 4.160801e-12 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 7.606174e+05 4.160810e-06
1.250000e+00 2.965000e-02 2.823810e-02 5.000000e-02 7.652736e-21 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 7.520838e+13 7.652751e-15
1.250000e+00 1.986000e-01 1.891429e-01 5.000000e-02 2.825987e-15 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.367071e+09 2.825993e-09
1.250000e+00 2.588000e-02 2.464762e-02 5.000000e-02 1.352410e-21 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 3.397393e+14 1.352413e-15
1.250000e+00 3.891000e-02 3.705714e-02 5.000000e-02 7.606098e-20 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.248481e+12 7.606113e-14
1.250000e+00 4.457000e-02 4.244762e-02 5.000000e-02 2.472369e-19 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 3.876444e+12 2.472374e-13
1.250000e+00 1.153000e-01 1.098095e-01 5.000000e-02 9.977045e-17 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 2.166757e+10 9.977065e-11
1.250000e+00 3.396000e-02 3.234286e-02 5.000000e-02 2.936781e-20 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 2.427069e+13 2.936787e-14
1.250000e+00 7.727000e-01 7.359048e-01 5.000000e-02 2.675732e-12 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.500955e+06 2.675738e-06
1.250000e+00 5.889000e-01 5.608572e-01 5.000000e-02 1.017734e-12 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 5.845180e+06 1.017736e-06
1.250000e+00 1.162000e+00 1.106667e+00 5.000000e-02 7.441976e-12 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.948526e+05 7.441991e-06
1.250000e+00 1.014000e+00 9.657143e-01 5.000000e-02 5.661083e-12 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 3.853286e+05 5.661094e-06
1.250000e+00 1.722000e-02 1.615976e-02 6.561000e-02 4.625980e-23 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.401960e+16 4.625990e-17
1.250000e+00 4.457000e-02 4.145429e-02 7.516000e-02 6.255038e-18 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 4.422135e+11 6.255050e-12
1.250000e+00 4.488000e-01 4.244855e-01 5.728000e-02 7.253137e-13 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.206602e+07 7.253151e-07
1.250000e+00 1.514000e-01 1.441905e-01 5.000000e-02 5.751344e-16 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 5.396597e+09 5.751355e-10
1.250000e+00 3.396000e-02 3.126813e-02 8.609000e-02 2.660962e-18 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.009387e+12 2.660967e-12
1.250000e+00 1.734000e-01 1.627237e-01 6.561000e-02 9.272695e-15 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 7.585186e+08 9.272714e-09
1.250000e+00 4.488000e-01 4.132254e-01 8.609000e-02 1.164007e-11 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.867691e+06 1.164009e-05
1.250000e+00 1.972000e-02 1.834146e-02 7.516000e-02 1.256131e-20 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.782909e+13 1.256133e-14
1.250000e+00 1.514000e-01 1.431976e-01 5.728000e-02 1.637368e-15 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 2.834462e+09 1.637371e-09
1.250000e+00 2.965000e-02 2.757729e-02 7.516000e-02 3.586459e-19 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 4.648745e+12 3.586467e-13
1.250000e+00 7.674000e-02 7.258247e-02 5.728000e-02 2.507239e-17 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.251619e+10 2.507244e-11
1.250000e+00 2.275000e-01 2.166667e-01 5.000000e-02 6.401669e-15 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 6.894016e+08 6.401682e-09
1.250000e+00 2.259000e-02 2.079938e-02 8.609000e-02 1.578881e-19 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.225104e+13 1.578884e-13
1.250000e+00 6.699000e-02 6.286540e-02 6.561000e-02 2.852546e-17 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.760506e+10 2.852552e-11
1.250000e+00 1.514000e-01 1.408163e-01 7.516000e-02 1.020831e-14 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 8.028566e+08 1.020833e-08
1.250000e+00 1.972000e-02 1.815687e-02 8.609000e-02 4.929589e-20 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 3.317283e+13 4.929599e-14
1.250000e+00 1.007000e-01 9.590476e-02 5.000000e-02 4.749383e-17 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 4.354398e+10 4.749393e-11
1.250000e+00 2.606000e-01 2.445548e-01 6.561000e-02 1.042526e-13 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.796014e+07 1.042528e-07
1.250000e+00 1.503000e-02 1.397932e-02 7.516000e-02 3.422386e-23 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 2.568357e+16 3.422393e-17
1.250000e+00 2.986000e-01 2.824228e-01 5.728000e-02 8.560533e-14 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.295448e+07 8.560550e-08
1.250000e+00 3.891000e-02 3.680198e-02 5.728000e-02 3.133002e-19 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 4.083119e+12 3.133009e-13
1.250000e+00 5.889000e-01 5.569953e-01 5.728000e-02 2.542398e-12 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 3.096494e+06 2.542403e-06
1.250000e+00 3.891000e-02 3.582576e-02 8.609000e-02 6.318535e-18 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 4.744137e+11 6.318547e-12
1.250000e+00 1.734000e-01 1.612783e-01 7.516000e-02 2.359698e-14 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 4.056028e+08 2.359703e-08
1.250000e+00 3.396000e-02 3.212016e-02 5.728000e-02 1.025725e-19 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 9.796880e+12 1.025727e-13
1.250000e+00 1.514000e-01 1.420782e-01 6.561000e-02 4.015244e-15 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.502874e+09 4.015252e-09
1.250000e+00 6.746000e-01 6.274415e-01 7.516000e-02 2.320299e-11 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 4.489693e+05 2.320303e-05
1.250000e+00 1.321000e-01 1.249433e-01 5.728000e-02 6.757455e-16 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 5.661183e+09 6.757469e-10
1.250000e+00 2.588000e-02 2.407084e-02 7.516000e-02 1.323056e-19 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.124722e+13 1.323059e-13
1.250000e+00 1.007000e-01 9.449986e-02 6.561000e-02 3.392783e-16 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.188200e+10 3.392790e-10
1.250000e+00 5.848000e-02 5.531174e-02 5.728000e-02 4.192806e-18 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 3.939393e+11 4.192815e-12
1.250000e+00 5.105000e-02 4.828428e-02 5.728000e-02 1.800280e-18 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 8.335164e+11 1.800283e-12
1.250000e+00 2.606000e-01 2.464815e-01 5.728000e-02 3.958776e-14 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.839940e+08 3.958784e-08
1.250000e+00 2.986000e-01 2.843809e-01 5.000000e-02 3.129433e-14 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.758083e+08 3.129439e-08
1.250000e+00 2.259000e-02 2.119913e-02 6.561000e-02 1.136772e-20 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 8.857304e+13 1.136774e-14
1.250000e+00 3.420000e-01 3.209429e-01 6.561000e-02 4.673750e-13 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 2.507600e+07 4.673759e-07
1.250000e+00 2.275000e-01 2.151748e-01 5.728000e-02 1.676314e-14 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 3.641010e+08 1.676318e-08
