# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 2.000000e+00 2.500000e-01 7.000000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.039858e-16 0.000000e+00
2.000000e-02 7.333000e-01 2.500000e-01 1.933200e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.915317e-15 0.000000e+00
2.000000e-02 4.559000e-01 2.500000e-01 8.236001e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.448988e-14 0.000000e+00
2.000000e-02 1.707000e+00 2.500000e-01 5.828000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.702480e-16 0.000000e+00
2.000000e-02 1.800000e+00 2.500000e-01 6.200000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.442462e-16 0.000000e+00
2.000000e-02 3.321000e-01 2.500000e-01 3.284000e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.666741e-13 0.000000e+00
2.000000e-02 1.536000e+00 2.500000e-01 5.144000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.373233e-16 0.000000e+00
2.000000e-02 1.619000e+00 2.500000e-01 5.476000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.010338e-16 0.000000e+00
2.000000e-02 4.324000e-01 2.500000e-01 7.296000e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.326951e-14 0.000000e+00
2.000000e-02 9.548000e-01 2.500000e-01 2.819200e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.128040e-15 0.000000e+00
2.000000e-02 1.061000e+00 2.500000e-01 3.244000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 7.885075e-16 0.000000e+00
2.000000e-02 1.119000e+00 2.500000e-01 3.476000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.603406e-16 0.000000e+00
2.251000e-02 3.150000e-01 2.500000e-01 2.600000e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.381294e-13 0.000000e+00
2.000000e-02 1.897000e+00 2.500000e-01 6.588000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.225075e-16 0.000000e+00
2.000000e-02 5.631000e-01 2.500000e-01 1.252400e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 8.586673e-15 0.000000e+00
2.000000e-02 3.691000e-01 2.500000e-01 4.764000e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 9.957046e-14 0.000000e+00
2.000000e-02 5.066000e-01 2.500000e-01 1.026400e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.409883e-14 0.000000e+00
2.000000e-02 1.311000e+00 2.500000e-01 4.244000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.935488e-16 0.000000e+00
2.000000e-02 9.057000e-01 2.500000e-01 2.622800e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.354723e-15 0.000000e+00
2.000000e-02 3.891000e-01 2.500000e-01 5.563999e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.654690e-14 0.000000e+00
2.533000e-02 6.258000e-01 2.500000e-01 1.503200e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 8.749652e-15 0.000000e+00
2.000000e-02 8.591000e-01 2.500000e-01 2.436400e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.631831e-15 0.000000e+00
