13 3.454379e+01 2.147244e+02 4.707510e+02 4.154191e+02 1.965953e+02 9.842015e+01 4.960479e+01 2.210568e+01 1.277238e+01 6.124080e+00 5.665134e+00 1.754181e+00 1.677865e+00 2.544317e-01 8.240635e-01 2.188764e-01 3.161261e-01 1.027545e-01 1.856723e-01 6.791341e-02 0.000000e+00 1.183406e-01 0.000000e+00 3.887838e-02 0.000000e+00 1.461009e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3 4.780510e+01 3.103137e+02 2.922875e+02 2.009750e+02 1.259598e+02 5.958310e+01 2.638866e+01 1.240196e+01 5.563204e+00 2.208518e+00 1.257816e+00 5.739038e-01 3.136734e-01 2.657349e-01 5.623945e-02 6.493140e-02 2.769088e-03 4.525509e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
85 4.378515e+01 3.005830e+02 4.593610e+02 3.748480e+02 2.874216e+02 1.705605e+02 8.453741e+01 4.000801e+01 2.249541e+01 1.395642e+01 3.634119e+00 3.985776e+00 2.033120e+00 1.816538e+00 1.067131e+00 5.956294e-01 2.053267e-01 2.227753e-02 3.452337e-04 4.604779e-03 3.074333e-04 0.000000e+00 3.280828e-03 2.769259e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
39 3.879492e-04 1.493770e-03 3.441961e-03 2.943705e-03 2.058455e-03 1.718677e-03 1.355840e-03 6.762262e-04 4.459748e-04 3.362304e-04 1.987298e-04 1.872614e-04 1.770618e-04 1.435690e-04 7.684150e-05 1.065359e-04 6.849207e-05 5.421901e-05 1.981689e-05 5.473974e-06 1.796547e-05 1.126574e-05 2.917961e-06 2.125766e-05 2.908531e-06 1.688012e-06 1.483741e-06 2.605781e-07 0.000000e+00 4.383273e-07 9.244439e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4 5.947687e+01 3.807156e+02 5.474131e+02 3.148445e+02 1.751775e+02 8.440395e+01 3.919470e+01 1.504743e+01 7.402415e+00 4.244018e+00 2.391575e+00 1.935330e+00 7.718064e-01 1.112199e-01 1.559101e-01 3.050979e-02 1.470148e-02 1.657946e-02 0.000000e+00 4.147669e-03 2.070822e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.315982e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
37 3.779289e-03 1.301067e-02 2.659451e-02 2.232602e-02 1.740280e-02 1.521284e-02 1.186165e-02 4.703480e-03 3.109533e-03 2.524241e-03 2.131756e-03 1.689097e-03 1.158251e-03 9.937019e-04 6.984059e-04 6.896185e-04 5.331368e-04 4.863594e-04 3.042439e-04 2.143337e-04 2.082681e-04 2.883766e-05 1.729896e-05 2.063427e-05 7.333896e-05 0.000000e+00 1.754354e-06 3.149236e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.215666e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
28 1.724168e+00 8.695031e+00 1.759437e+01 1.478952e+01 1.192475e+01 8.830584e+00 6.618079e+00 2.981188e+00 2.293136e+00 1.131267e+00 9.516085e-01 8.783754e-01 7.059890e-01 4.889132e-01 5.350033e-01 2.280949e-01 3.320505e-01 1.828703e-01 1.584454e-01 8.408565e-02 6.369082e-02 2.992202e-02 1.869304e-02 1.305101e-02 0.000000e+00 8.651630e-02 7.809319e-08 0.000000e+00 5.312997e-03 1.820245e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
106 4.038120e+00 1.646849e+01 4.513226e+01 6.377824e+01 5.371805e+01 3.264086e+01 2.059885e+01 1.050118e+01 7.550880e+00 4.959364e+00 4.223041e+00 2.110466e+00 1.649276e+00 1.232946e+00 1.044567e+00 1.122406e+00 5.635421e-01 7.721320e-01 2.916675e-01 3.963563e-01 1.483167e-01 7.580544e-02 1.744826e-02 0.000000e+00 3.488914e-02 0.000000e+00 0.000000e+00 0.000000e+00 8.145502e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
16 3.978039e+01 2.073380e+02 4.640728e+02 4.203155e+02 2.201909e+02 1.012030e+02 5.806061e+01 2.797761e+01 2.238813e+01 9.990179e+00 7.304076e+00 5.193042e+00 2.267477e+00 1.150233e+00 1.489672e+00 4.437555e-01 8.255290e-01 1.239009e+00 9.220679e-02 8.466696e-03 2.139987e-01 2.545493e-02 0.000000e+00 0.000000e+00 7.404548e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
126 2.671009e+01 2.505702e+02 3.735466e+02 3.326967e+02 3.131696e+02 2.334683e+02 1.201142e+02 6.257223e+01 3.092576e+01 1.466915e+01 1.002693e+01 4.744538e+00 2.360561e+00 1.386273e+00 1.343335e+00 5.558796e-01 5.622449e-02 3.775856e-02 2.391398e-02 2.301490e-02 7.047952e-03 1.031012e-02 1.675679e-02 3.528436e-03 2.280790e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
