# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.833268e-02 2.258416e-04 1.000000e+00 1.000000e-03 1.129208e-04 1.114211e+01 2.889157e-14 4.887841e+02
2.000000e-02 1.887000e-01 1.500000e-01 2.580000e-01 4.223214e-01 5.681858e-05 1.000000e+00 1.000000e-03 2.840929e-05 1.257716e+01 2.444090e-12 3.408504e+02
2.000000e-02 2.000000e+00 1.500000e-01 1.233333e+01 5.327378e-09 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180231e+01 1.008776e-16 5.327389e-03
2.533000e-02 2.151000e-01 1.500000e-01 4.340000e-01 2.395690e-01 9.624058e-05 1.000000e+00 1.000000e-03 4.812029e-05 6.639236e+00 9.535045e-13 5.547370e+02
2.000000e-02 2.015000e-01 1.500000e-01 3.433333e-01 3.775807e-01 7.327377e-05 1.000000e+00 1.000000e-03 3.663688e-05 8.005215e+00 1.105469e-12 5.068119e+02
2.000000e-02 9.722000e-01 1.500000e-01 5.481333e+00 2.884131e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.232866e+01 9.282441e-16 2.884137e+01
2.000000e-02 1.754000e+00 1.500000e-01 1.069333e+01 4.293016e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180439e+01 1.503219e-16 4.293025e-02
2.850000e-02 2.986000e-01 1.500000e-01 9.906666e-01 7.450049e-02 1.586766e-04 1.000000e+00 1.000000e-03 7.933829e-05 1.043499e+01 1.449340e-13 4.689481e+02
2.533000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.493203e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.158933e+01 2.255951e-15 9.493222e+01
2.000000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.327624e-02 3.948431e-04 1.000000e+00 1.000000e-03 1.974215e-04 1.227587e+01 1.319669e-14 5.174449e+02
2.000000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.575963e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.172147e+01 1.406412e-15 9.575983e+01
2.000000e-02 7.479000e-01 1.500000e-01 3.986000e+00 3.056438e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 2.861897e+01 2.145450e-15 3.056444e+02
2.000000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.916115e-04 1.327412e-03 1.000000e+00 1.000000e-03 6.637061e-04 2.279757e+01 3.301879e-15 3.927600e+02
2.850000e-02 2.297000e-01 1.500000e-01 5.313333e-01 1.748253e-01 1.122599e-04 1.000000e+00 1.000000e-03 5.612993e-05 6.677163e+00 7.102676e-13 5.507994e+02
2.251000e-02 1.767000e-01 1.500000e-01 1.780000e-01 3.389947e-01 4.468225e-05 1.000000e+00 1.000000e-03 2.234112e-05 1.990500e+01 1.152723e-11 1.692010e+02
2.251000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.288321e-02 3.981292e-04 1.000000e+00 1.000000e-03 1.990646e-04 1.250864e+01 1.671767e-14 5.105193e+02
2.000000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.721091e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.060905e+01 1.735236e-15 1.721095e+02
2.850000e-02 2.797000e-01 1.500000e-01 8.646667e-01 9.357613e-02 1.439107e-04 1.000000e+00 1.000000e-03 7.195534e-05 9.403891e+00 2.039504e-13 4.844970e+02
2.850000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.174331e-02 4.135197e-04 1.000000e+00 1.000000e-03 2.067599e-04 1.220717e+01 2.680023e-14 5.020223e+02
2.533000e-02 1.349000e+00 1.500000e-01 7.993333e+00 1.034208e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.185448e+01 5.381732e-16 1.034210e+00
2.000000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.292379e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 2.676480e+01 2.658694e-15 5.292389e+02
2.850000e-02 3.189000e-01 1.500000e-01 1.126000e+00 5.696538e-02 1.798612e-04 1.000000e+00 1.000000e-03 8.993061e-05 1.093783e+01 1.052555e-13 4.607084e+02
2.000000e-02 1.767000e-01 1.500000e-01 1.780000e-01 4.087964e-01 4.179637e-05 1.000000e+00 1.000000e-03 2.089819e-05 1.926067e+01 7.803717e-12 1.785354e+02
2.000000e-02 2.453000e-01 1.500000e-01 6.353333e-01 2.036147e-01 1.003342e-04 1.000000e+00 1.000000e-03 5.016712e-05 8.658388e+00 2.192770e-13 5.124452e+02
2.000000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.609665e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180292e+01 1.231197e-16 1.609668e-02
2.000000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.745497e-02 2.686642e-04 1.000000e+00 1.000000e-03 1.343321e-04 1.159222e+01 2.203252e-14 4.954283e+02
2.533000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.072350e-04 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 2.616586e+01 4.264695e-15 5.072360e+02
3.207000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.104605e-02 4.228211e-04 1.000000e+00 1.000000e-03 2.114106e-04 1.218475e+01 3.393652e-14 4.936967e+02
2.533000e-02 1.754000e+00 1.500000e-01 1.069333e+01 4.325146e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180439e+01 2.411066e-16 4.325155e-02
2.000000e-02 1.349000e+00 1.500000e-01 7.993333e+00 1.049184e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.185485e+01 3.355226e-16 1.049186e+00
2.533000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.358175e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.181496e+01 3.593247e-16 2.358179e-01
2.000000e-02 1.643000e+00 1.500000e-01 9.953333e+00 1.043417e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180756e+01 1.834603e-16 1.043419e-01
2.000000e-02 3.189000e-01 1.500000e-01 1.126000e+00 7.110773e-02 1.651045e-04 1.000000e+00 1.000000e-03 8.255225e-05 1.055142e+01 5.181344e-14 4.845902e+02
2.533000e-02 2.297000e-01 1.500000e-01 5.313333e-01 1.975888e-01 1.053678e-04 1.000000e+00 1.000000e-03 5.268389e-05 6.838992e+00 5.593586e-13 5.484261e+02
2.000000e-02 1.441000e+00 1.500000e-01 8.606667e+00 5.076397e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.182846e+01 2.739932e-16 5.076407e-01
2.533000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.536280e-02 2.792233e-04 1.000000e+00 1.000000e-03 1.396116e-04 1.104136e+01 3.534319e-14 4.943566e+02
2.533000e-02 2.000000e+00 1.500000e-01 1.233333e+01 5.331014e-09 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180231e+01 1.618113e-16 5.331025e-03
2.000000e-02 1.264000e+00 1.500000e-01 7.426667e+00 2.110137e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.189901e+01 4.099986e-16 2.110142e+00
2.533000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.237657e-02 4.033716e-04 1.000000e+00 1.000000e-03 2.016858e-04 1.238629e+01 2.116962e-14 5.034437e+02
2.000000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.312233e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.214768e+01 1.141757e-15 5.312243e+01
2.533000e-02 1.767000e-01 1.500000e-01 1.780000e-01 2.857878e-01 4.445287e-05 1.000000e+00 1.000000e-03 2.222644e-05 2.153959e+01 2.326970e-11 1.411833e+02
2.000000e-02 1.038000e+00 1.500000e-01 5.920000e+00 1.533646e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.220542e+01 7.558970e-16 1.533649e+01
2.000000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.359127e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.181524e+01 2.240102e-16 2.359131e-01
2.251000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.607411e-08 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.180290e+01 1.559667e-16 1.607414e-02
2.850000e-02 1.441000e+00 1.500000e-01 8.606667e+00 5.021630e-07 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.182795e+01 5.563722e-16 5.021640e-01
2.251000e-02 1.349000e+00 1.500000e-01 7.993333e+00 1.055727e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.185286e+01 4.250345e-16 1.055729e+00
2.000000e-02 1.108000e+00 1.500000e-01 6.386667e+00 8.031766e-06 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.206978e+01 6.166238e-16 8.031782e+00
2.251000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.532401e-05 2.000002e-03 1.000000e+00 1.000000e-03 1.000001e-03 3.143201e+01 1.781514e-15 9.532420e+01
2.251000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.715882e-02 2.284834e-04 1.000000e+00 1.000000e-03 1.142417e-04 1.131706e+01 3.659970e-14 4.849660e+02
