1283 1.835445e-35 1.035118e-35 9.666858e-36 4.982027e-36 5.835963e-36 5.444740e-36 3.763762e-36 2.978713e-36 2.842793e-36 1.378946e-36 1.119991e-36
586 2.308104e-04 1.323087e-04 1.576193e-04 9.921207e-05 1.512756e-04 1.470769e-04 1.402323e-04 9.931096e-05 1.306078e-04 7.923765e-05 6.056183e-05
1369 2.016976e-34 1.019738e-34 1.081265e-34 5.689610e-35 7.419157e-35 5.319211e-35 4.449027e-35 2.928460e-35 2.708151e-35 1.446846e-35 1.284617e-35
701 3.027272e-05 1.279970e-05 1.465391e-05 8.055507e-06 1.207860e-05 9.235933e-06 7.710700e-06 5.701572e-06 6.214392e-06 3.657499e-06 3.007455e-06
1191 3.745004e-19 2.033677e-19 1.709094e-19 9.070950e-20 1.047346e-19 1.257787e-19 1.571375e-19 1.723877e-19 5.110651e-19 4.405107e-19 4.189209e-19
187 2.336437e-03 1.688823e-03 2.089737e-03 1.365221e-03 2.103945e-03 1.863605e-03 1.671047e-03 1.181768e-03 1.496721e-03 9.987670e-04 8.453198e-04
375 1.731314e-03 1.104739e-03 1.357779e-03 8.503972e-04 1.379755e-03 1.228872e-03 1.248534e-03 1.007375e-03 1.508163e-03 1.014260e-03 8.595222e-04
506 5.635339e-04 3.210540e-04 3.844963e-04 2.348493e-04 3.593017e-04 3.269474e-04 2.840811e-04 1.854059e-04 2.318692e-04 1.393463e-04 1.088252e-04
1374 7.146172e-33 3.481717e-33 3.649717e-33 2.216287e-33 2.425088e-33 2.019140e-33 1.358215e-33 8.640090e-34 1.077760e-33 5.299985e-34 4.366837e-34
1006 1.072160e-31 5.900387e-32 5.778262e-32 3.120075e-32 3.935645e-32 2.499684e-32 2.257397e-32 1.355936e-32 1.524016e-32 7.664068e-33 6.783176e-33
681 4.706401e-30 2.345297e-30 2.253693e-30 1.279606e-30 1.398411e-30 1.186853e-30 8.268227e-31 5.788779e-31 5.418148e-31 2.652938e-31 2.089323e-31
927 1.362319e-30 7.687104e-31 7.158681e-31 3.808855e-31 4.817798e-31 3.330169e-31 3.047314e-31 2.038441e-31 2.148558e-31 1.004332e-31 7.098538e-32
757 2.996167e-08 2.153384e-08 3.662159e-08 2.797525e-08 7.176221e-08 1.326274e-07 2.893526e-07 4.021549e-07 1.091830e-06 1.376710e-06 2.841761e-06
771 9.162604e-08 4.876858e-08 4.728612e-08 2.495786e-08 3.337947e-08 1.981550e-08 1.801673e-08 1.158496e-08 1.380216e-08 5.932092e-09 5.648166e-09
652 1.241190e-18 6.536923e-19 6.306210e-19 3.132950e-19 4.123488e-19 2.871926e-19 2.240576e-19 1.579594e-19 1.528108e-19 8.278755e-20 5.187909e-20
303 4.242551e-03 2.334126e-03 2.619394e-03 1.550051e-03 2.037964e-03 1.577989e-03 1.301176e-03 8.534476e-04 1.054900e-03 5.977095e-04 4.593323e-04
1162 1.535621e-34 9.792270e-35 8.286638e-35 4.390012e-35 5.721502e-35 4.105792e-35 4.221375e-35 1.930050e-35 2.139410e-35 1.233356e-35 1.035471e-35
1026 2.142182e-06 9.101763e-07 1.006155e-06 5.506368e-07 8.422327e-07 7.507562e-07 8.247308e-07 6.403192e-07 9.597635e-07 6.114346e-07 4.239603e-07
1138 3.083116e-29 1.562757e-29 1.528858e-29 7.800730e-30 1.221261e-29 7.854180e-30 7.769360e-30 4.271008e-30 5.001317e-30 2.342361e-30 1.949432e-30
1441 1.100042e-37 5.010885e-38 5.678259e-38 2.949383e-38 4.066674e-38 2.647131e-38 1.953728e-38 1.074764e-38 1.447884e-38 8.737872e-39 6.219718e-39
861 4.597268e-06 2.072027e-06 2.325187e-06 1.491673e-06 1.936553e-06 1.361212e-06 1.145987e-06 7.668980e-07 8.721836e-07 5.265720e-07 3.903996e-07
207 4.222376e-05 2.042757e-05 1.871975e-05 1.079068e-05 1.306387e-05 8.571641e-06 7.652282e-06 4.361594e-06 4.521195e-06 2.298422e-06 1.542422e-06
1085 8.320349e-33 4.506435e-33 4.694142e-33 2.415688e-33 2.937621e-33 2.130015e-33 1.679069e-33 1.224782e-33 1.199307e-33 6.173446e-34 5.080341e-34
1367 5.115377e-35 2.722486e-35 2.383397e-35 1.459004e-35 1.768621e-35 1.363212e-35 9.425619e-36 7.259820e-36 6.629276e-36 4.150648e-36 2.950974e-36
1217 2.391448e-30 1.328086e-30 1.246369e-30 6.390199e-31 8.770456e-31 6.094650e-31 5.282301e-31 3.455409e-31 3.512541e-31 1.936789e-31 1.526332e-31
566 9.651524e-20 4.981155e-20 4.871584e-20 2.544835e-20 3.094762e-20 2.052400e-20 1.857702e-20 1.177705e-20 1.259570e-20 5.553302e-21 4.172293e-21
855 2.410680e-07 1.350408e-07 1.243872e-07 6.514891e-08 9.105316e-08 6.338152e-08 4.757102e-08 3.499832e-08 3.475466e-08 1.661575e-08 1.305587e-08
916 2.362536e-10 8.997222e-12 2.217586e-10 6.249413e-10 6.714568e-09 1.119771e-08 2.188645e-08 7.486712e-08 6.875957e-07 1.015369e-06 1.555807e-06
438 1.075085e-07 9.020213e-08 1.326743e-07 1.221475e-07 2.153137e-07 2.742426e-07 3.935859e-07 4.515641e-07 8.206210e-07 1.104760e-06 3.892124e-06
