1059 9.591411e-12 6.796308e-12 1.425437e-11 1.171616e-11 1.859660e-11 2.018860e-11 2.081347e-11 2.718598e-11 4.229503e-11 4.858936e-11 5.795075e-11 6.934585e-11 1.140696e-10 1.386969e-10 1.897942e-10 2.747221e-10 4.868170e-10 1.139343e-09 4.528700e-09 1.567842e-07
880 2.277879e-36 1.575359e-36 3.826932e-36 5.473762e-36 3.969646e-36 4.423858e-36 6.066217e-36 9.293462e-36 1.498079e-35 1.283421e-35 1.572964e-35 2.121072e-35 3.429193e-35 3.787169e-35 5.311594e-35 9.613078e-35 1.407894e-34 3.382307e-34 1.156781e-33 9.945883e-32
1153 3.309515e-10 5.363512e-10 6.181990e-10 1.127503e-09 1.246522e-09 1.706148e-09 1.990144e-09 2.177370e-09 2.509188e-09 4.442977e-09 4.401993e-09 5.064624e-09 6.361737e-09 9.893999e-09 1.369658e-08 1.699255e-08 2.437074e-08 3.967994e-08 7.142982e-08 7.198804e-07
814 8.634653e-24 7.188455e-24 9.437226e-24 1.214139e-23 1.610872e-23 1.198738e-23 1.552094e-23 2.952417e-23 3.598443e-23 3.013585e-23 6.239732e-23 8.926936e-23 1.038299e-22 1.278263e-22 2.183188e-22 3.132378e-22 5.909284e-22 1.551560e-21 8.312533e-21 5.482035e-19
1433 4.366535e-31 1.421357e-31 6.049654e-31 3.907996e-31 3.536827e-31 1.452956e-30 1.982706e-30 2.149371e-31 5.764135e-31 1.945915e-30 1.087302e-30 1.891727e-30 7.751556e-30 2.826348e-30 8.850429e-30 9.868601e-30 1.740706e-29 2.608259e-29 3.882515e-29 3.287732e-28
135 1.162525e-07 1.205101e-07 4.763970e-08 1.407131e-07 1.638476e-07 7.696460e-07 4.316019e-07 4.074866e-07 3.406342e-07 2.365637e-07 9.866285e-07 4.422987e-07 1.900009e-06 4.803235e-06 9.644330e-06 1.531017e-05 4.016031e-05 9.383770e-05 4.815485e-04 8.098155e-02
1469 2.527214e-32 1.157997e-32 1.753525e-32 1.661200e-32 1.686752e-32 2.863343e-32 2.454898e-32 2.552989e-32 2.205089e-32 4.938396e-32 6.989097e-32 7.503450e-32 1.087171e-31 1.468497e-31 2.183854e-31 4.195510e-31 1.007414e-30 2.095451e-30 4.287450e-30 2.859110e-29
970 1.002641e-33 1.266127e-33 1.270248e-33 1.151046e-33 2.672486e-33 2.491481e-33 3.139855e-33 2.374359e-33 3.495638e-33 4.038994e-33 5.291615e-33 6.708250e-33 8.152972e-33 1.195769e-32 1.808965e-32 2.434801e-32 4.140364e-32 8.456353e-32 3.683327e-31 1.917464e-29
29 4.422562e-08 2.307750e-08 1.426738e-07 9.033005e-08 2.004918e-07 4.103262e-07 2.468952e-07 3.726165e-07 5.810869e-07 1.346483e-06 2.694364e-06 3.661322e-06 5.100353e-06 1.251196e-05 2.089833e-05 4.363533e-05 1.161988e-04 3.091404e-04 1.139098e-03 1.097289e-02
295 6.621841e-08 2.310914e-07 2.606778e-07 2.134153e-07 9.660417e-08 3.846453e-07 2.796850e-07 2.459420e-07 6.478065e-07 4.882721e-07 8.199773e-07 1.476967e-06 3.075488e-06 4.728563e-06 8.104379e-06 1.485740e-05 3.344498e-05 7.229579e-05 3.207857e-04 2.622304e-02
961 1.533465e-36 1.789457e-36 1.888081e-36 2.389165e-36 3.580095e-36 2.412658e-36 4.175306e-36 4.787884e-36 6.424949e-36 7.113052e-36 1.073308e-35 1.084367e-35 1.500660e-35 2.130474e-35 2.820819e-35 4.373279e-35 6.492005e-35 1.425477e-34 5.596572e-34 3.165914e-32
1494 8.957529e-37 9.150120e-37 1.344745e-36 1.407449e-36 1.599450e-36 1.743340e-36 1.773752e-36 2.196727e-36 2.336372e-36 2.850263e-36 3.350058e-36 3.728022e-36 4.382498e-36 5.430430e-36 6.547949e-36 9.125171e-36 1.341220e-35 2.193592e-35 5.890833e-35 1.467701e-33
1405 8.579053e-39 1.183708e-38 9.731116e-39 1.265123e-38 1.373770e-38 1.575182e-38 1.800924e-38 2.267339e-38 2.514856e-38 2.799915e-38 3.166824e-38 3.720076e-38 4.861522e-38 5.402310e-38 7.115823e-38 8.908629e-38 1.296762e-37 2.029231e-37 6.205393e-37 1.768927e-35
1328 3.953972e-37 4.231118e-37 4.490508e-37 4.976119e-37 7.010593e-37 7.051800e-37 7.053999e-37 9.573611e-37 1.108063e-36 1.228969e-36 1.322625e-36 1.663662e-36 2.074660e-36 2.482228e-36 3.222297e-36 4.535769e-36 5.988574e-36 1.033136e-35 3.131385e-35 1.023766e-33
