# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length N_events scatt_det
5.789000e-02 2.154000e-01 1.289257e+00 1.511756e-05 2.137946e-05 1.000000e-02 1.511756e-05 1.162377e+01 2.954716e-03 2.946476e+02 1.000000e+00
4.849000e-01 5.541000e-01 1.205945e-07 2.154435e-09 3.046831e-09 1.000000e-02 2.154435e-09 3.180203e+01 4.254679e+06 5.597500e-13 3.029045e-02
1.489000e-01 5.223000e-02 1.245110e-03 5.223324e-04 7.386895e-04 1.000000e-02 5.223324e-04 8.782917e+00 2.118224e+05 3.397048e+02 3.623499e-02
6.514000e-02 2.894000e-02 4.875229e-03 2.894420e-04 4.093328e-04 1.000000e-02 2.894420e-04 6.835052e+00 4.609904e+05 4.084305e+02 2.110663e-02
6.514000e-02 8.886000e-01 1.217460e-03 8.886178e-05 1.256695e-04 1.000000e-02 8.886178e-05 3.176333e+01 1.519432e-06 9.613566e+00 1.000000e+00
1.885000e-01 3.070000e-01 1.224279e-02 1.603716e-04 2.267996e-04 1.000000e-02 1.603716e-04 2.066612e+01 1.391320e-04 3.148729e+02 1.000000e+00
5.144000e-02 8.886000e-01 1.360631e-03 8.886380e-05 1.256724e-04 1.000000e-02 8.886380e-05 3.176891e+01 9.474332e-07 1.074460e+01 1.000000e+00
6.910000e-01 1.604000e-02 2.636644e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.177230e+01 1.072691e+08 2.636907e-01 8.387781e-02
3.207000e-02 2.154000e-01 3.689825e+00 8.376776e-06 1.184655e-05 1.000000e-02 8.376776e-06 1.350218e+01 2.913537e-03 2.589165e+02 1.000000e+00
1.176000e-01 1.425000e-02 9.547531e-05 3.070307e-03 4.342050e-03 1.000000e-02 3.070293e-03 1.316314e+01 1.714955e+06 9.000255e+02 3.091506e-02
2.687000e-01 1.805000e-02 8.032713e-06 1.000049e-02 1.414212e-02 1.000000e-02 9.999989e-03 1.089802e+01 1.351462e+06 8.033499e+02 5.465116e-02
1.323000e-01 3.070000e-01 6.197419e-02 8.886308e-05 1.256714e-04 1.000000e-02 8.886308e-05 1.368888e+01 1.671183e-04 4.893884e+02 1.000000e+00
5.144000e-02 1.061000e-01 2.867490e+00 1.511758e-05 2.137949e-05 1.000000e-02 1.511758e-05 7.592171e+00 2.235475e-02 6.553398e+02 1.000000e+00
1.579000e+00 2.572000e-02 6.190372e-11 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180133e+01 2.741056e+08 6.190991e-03 1.104426e-01
6.910000e-01 2.031000e-02 1.061560e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.167885e+01 3.280020e+07 1.061666e+00 8.573442e-02
1.579000e+00 5.541000e-01 3.656979e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.046566e+01 5.439359e+01 3.657345e+02 9.974308e-01
1.108000e+00 1.061000e-01 4.240593e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 7.931665e+00 5.501599e+04 4.241017e+02 9.850379e-02
4.849000e-01 8.377000e-02 7.505913e-05 3.070324e-03 4.342073e-03 1.000000e-02 3.070310e-03 9.257105e+00 6.894023e+04 7.075741e+02 7.046355e-02
5.144000e-02 2.285000e-02 6.296468e-03 2.894234e-04 4.093064e-04 1.000000e-02 2.894233e-04 6.623666e+00 5.855895e+05 5.274292e+02 1.746679e-02
5.144000e-02 2.894000e-02 8.538720e-03 1.603699e-04 2.267972e-04 1.000000e-02 1.603699e-04 1.392805e+01 5.342957e+05 2.196030e+02 1.823595e-02
5.789000e-02 1.194000e-01 2.030337e+00 1.511769e-05 2.137964e-05 1.000000e-02 1.511769e-05 7.340190e+00 1.986610e-02 4.640224e+02 1.000000e+00
1.247000e+00 1.604000e-02 2.459306e-11 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180176e+01 1.137914e+09 2.459552e-03 1.009555e-01
9.848000e-01 7.897000e-01 3.271306e-09 4.641621e-06 6.564243e-06 1.000000e-02 4.641621e-06 3.180203e+01 4.120112e+06 7.047911e-08 6.054707e-02
3.609000e-02 3.665000e-02 8.095945e+00 8.376779e-06 1.184655e-05 1.000000e-02 8.376779e-06 1.018026e+01 2.767020e+02 5.680959e+02 9.486339e-02
8.751000e-01 3.257000e-02 2.668417e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.148992e+01 7.913417e+06 2.668684e+00 9.842288e-02
2.687000e-01 8.377000e-02 7.044080e-04 9.426691e-04 1.333135e-03 1.000000e-02 9.426687e-04 6.875659e+00 6.605226e+04 6.259546e+02 5.201645e-02
3.829000e-01 2.031000e-02 1.098113e-06 1.000043e-02 1.414204e-02 1.000000e-02 9.999929e-03 2.107339e+01 3.086685e+06 1.098208e+02 6.400462e-02
2.850000e-02 1.000000e+00 9.849684e-05 2.030919e-10 2.872153e-10 1.000000e-02 2.030919e-10 3.180203e+01 3.906459e+04 4.062633e-12 2.343760e-02
1.675000e-01 2.285000e-02 3.696381e-05 1.701260e-03 2.405942e-03 1.000000e-02 1.701258e-03 2.171892e+01 2.142729e+06 1.069839e+02 3.888874e-02
4.571000e-02 1.805000e-02 3.281644e-03 2.894184e-04 4.092994e-04 1.000000e-02 2.894184e-04 1.128215e+01 1.225730e+06 2.748803e+02 1.675669e-02
5.457000e-01 6.615000e-02 2.500245e-05 5.541105e-03 7.836186e-03 1.000000e-02 5.541020e-03 9.387901e+00 1.115555e+05 7.676716e+02 7.386628e-02
2.000000e+00 1.125000e-02 6.240275e-14 1.000049e-02 1.414213e-02 1.000000e-02 9.999993e-03 3.180203e+01 4.500159e+10 6.240891e-06 1.189004e-01
3.829000e-01 2.728000e-01 1.996051e-03 5.223346e-04 7.386925e-04 1.000000e-02 5.223345e-04 1.171292e+01 1.751503e+03 5.445894e+02 1.261496e-01
4.309000e-01 1.425000e-02 5.095218e-08 1.000038e-02 1.414197e-02 1.000000e-02 9.999881e-03 3.121732e+01 2.938327e+07 5.095607e+00 6.883741e-02
5.789000e-02 1.701000e-01 1.645479e+00 1.511776e-05 2.137975e-05 1.000000e-02 1.511776e-05 8.741518e+00 6.138201e-03 3.760690e+02 1.000000e+00
7.776000e-01 2.285000e-02 8.418904e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.170866e+01 2.912271e+07 8.419746e-01 9.088142e-02
2.251000e-02 4.924000e-01 1.620679e-01 4.923913e-05 6.963464e-05 1.000000e-02 4.923913e-05 1.605118e+01 3.472670e-06 3.929323e+02 1.000000e+00
2.000000e+00 4.375000e-01 2.095979e-06 9.983749e-03 1.411845e-02 1.000000e-02 9.983252e-03 1.944031e+01 4.811516e+02 2.089172e+02 5.406736e-01
3.609000e-02 8.886000e-01 1.491320e-03 8.886238e-05 1.256704e-04 1.000000e-02 8.886238e-05 3.178977e+01 4.663492e-07 1.177624e+01 1.000000e+00
3.024000e-01 5.541000e-01 7.462204e-04 2.894265e-04 4.093109e-04 1.000000e-02 2.894265e-04 2.958108e+01 1.618085e-05 6.250917e+01 1.000000e+00
6.514000e-02 5.878000e-02 5.745659e-02 8.886324e-05 1.256716e-04 1.000000e-02 8.886324e-05 7.337892e+00 7.336388e+04 4.537161e+02 2.198639e-02
2.000000e-02 4.924000e-01 1.668441e-01 4.923883e-05 6.963422e-05 1.000000e-02 4.923883e-05 1.601711e+01 2.741536e-06 4.045071e+02 1.000000e+00
1.489000e-01 7.444000e-02 3.302852e-03 2.894253e-04 4.093091e-04 1.000000e-02 2.894253e-04 1.120609e+01 1.073503e+05 2.766700e+02 3.585899e-02
1.176000e-01 2.424000e-01 1.296049e-01 4.923915e-05 6.963468e-05 1.000000e-02 4.923915e-05 1.269031e+01 9.239339e-04 3.142264e+02 1.000000e+00
4.062000e-02 6.615000e-02 5.381028e+00 8.376700e-06 1.184644e-05 1.000000e-02 8.376700e-06 8.408525e+00 2.367544e-01 3.775819e+02 1.000000e+00
1.675000e-01 1.425000e-02 2.225571e-05 5.541105e-03 7.836186e-03 1.000000e-02 5.541020e-03 8.038240e+00 2.175933e+06 6.833360e+02 3.955763e-02
8.249000e-02 1.000000e-02 4.614808e-05 1.701320e-03 2.406027e-03 1.000000e-02 1.701318e-03 1.938039e+01 8.070397e+06 1.335752e+02 2.439071e-02
1.176000e-01 8.377000e-02 1.385503e-02 1.603718e-04 2.268000e-04 1.000000e-02 1.603718e-04 8.756244e+00 6.056921e+04 3.563392e+02 3.153308e-02
3.609000e-02 1.425000e-02 3.953517e-03 2.894278e-04 4.093126e-04 1.000000e-02 2.894277e-04 8.878990e+00 1.561560e+06 3.311799e+02 1.455516e-02
9.283000e-02 2.285000e-02 8.809181e-04 9.428577e-04 1.333401e-03 1.000000e-02 9.428572e-04 9.109524e+00 6.412540e+05 7.831191e+02 2.702873e-02
2.000000e+00 8.377000e-02 1.050610e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.168400e+01 1.915375e+06 1.050715e+00 1.106371e-01
1.675000e-01 7.897000e-01 9.659619e-04 2.894328e-04 4.093198e-04 1.000000e-02 2.894328e-04 3.032428e+01 1.357083e-06 8.091995e+01 1.000000e+00
9.848000e-01 4.375000e-01 2.925582e-05 3.070305e-03 4.342047e-03 1.000000e-02 3.070291e-03 1.666943e+01 2.703757e+02 2.757880e+02 7.502194e-01
1.247000e+00 4.924000e-01 1.057075e-05 5.541114e-03 7.836199e-03 1.000000e-02 5.541029e-03 1.705770e+01 1.216214e+02 3.245637e+02 9.511085e-01
1.675000e-01 2.894000e-02 1.505748e-04 1.701221e-03 2.405887e-03 1.000000e-02 1.701219e-03 7.197101e+00 6.514012e+05 4.357866e+02 3.974922e-02
9.848000e-01 3.455000e-01 4.998031e-05 3.070220e-03 4.341926e-03 1.000000e-02 3.070205e-03 1.296776e+01 9.258959e+02 4.711268e+02 2.937152e-01
5.789000e-02 1.914000e-01 1.490394e+00 1.511796e-05 2.138002e-05 1.000000e-02 1.511796e-05 1.000302e+01 4.248544e-03 3.406336e+02 1.000000e+00
9.283000e-02 1.425000e-02 1.664000e-04 1.701257e-03 2.405937e-03 1.000000e-02 1.701254e-03 6.783731e+00 2.156400e+06 4.816072e+02 2.666205e-02
1.403000e+00 5.541000e-01 5.882736e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.374799e+01 3.316817e+01 5.883324e+02 9.997490e-01
1.108000e+00 2.572000e-02 1.077448e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179021e+01 6.640110e+07 1.077556e-01 9.823523e-02
1.176000e-01 1.805000e-02 1.231625e-04 1.701257e-03 2.405937e-03 1.000000e-02 1.701254e-03 7.883928e+00 1.693483e+06 3.564662e+02 3.125608e-02
2.251000e-02 1.512000e-01 1.134221e+01 8.376453e-06 1.184609e-05 1.000000e-02 8.376453e-06 1.211883e+01 4.150467e-03 7.958261e+02 1.000000e+00
1.489000e-01 1.512000e-01 8.156799e-02 4.923892e-05 6.963435e-05 1.000000e-02 4.923892e-05 1.944750e+01 1.958564e+00 1.977592e+02 1.000000e+00
3.829000e-01 7.017000e-01 9.393336e-08 3.665241e-10 5.183434e-10 1.000000e-02 3.665241e-10 3.180203e+01 7.963864e+06 1.261900e-14 3.571686e-02
8.751000e-01 1.604000e-02 3.886264e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179760e+01 2.758253e+08 3.886653e-02 9.630506e-02
1.108000e+00 8.377000e-02 1.153134e-06 1.000045e-02 1.414206e-02 1.000000e-02 9.999946e-03 2.064011e+01 1.796828e+05 1.153237e+02 9.883953e-02
5.144000e-02 7.444000e-02 2.930038e+00 1.511732e-05 2.137912e-05 1.000000e-02 1.511732e-05 9.910293e+00 1.043318e-01 6.696114e+02 1.000000e+00
5.789000e-02 1.425000e-02 4.881402e-04 5.223333e-04 7.386907e-04 1.000000e-02 5.223332e-04 1.922915e+01 3.379944e+06 1.331803e+02 1.870318e-02
1.108000e+00 2.285000e-02 5.126289e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179630e+01 1.201250e+08 5.126801e-02 1.006795e-01
1.579000e+00 5.878000e-02 8.504929e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.170773e+01 4.377334e+06 8.505780e-01 1.107874e-01
3.403000e-01 3.070000e-01 2.271585e-03 2.894266e-04 4.093111e-04 1.000000e-02 2.894266e-04 1.785807e+01 1.325705e+03 1.902856e+02 1.410248e-01
2.533000e-02 4.125000e-02 1.582023e+01 4.641648e-06 6.564281e-06 1.000000e-02 4.641648e-06 9.307784e+00 1.236505e+00 3.408452e+02 9.999996e-01
2.251000e-02 4.642000e-02 2.036703e+01 4.641589e-06 6.564198e-06 1.000000e-02 4.641589e-06 6.749363e+00 5.422827e-01 4.387944e+02 1.000000e+00
6.514000e-02 7.897000e-01 3.296301e-03 1.603724e-04 2.268009e-04 1.000000e-02 1.603724e-04 3.008509e+01 6.646472e-07 8.477862e+01 1.000000e+00
4.849000e-01 6.615000e-02 1.856460e-05 3.070304e-03 4.342045e-03 1.000000e-02 3.070289e-03 1.650339e+01 2.260428e+05 1.750041e+02 7.206719e-02
3.024000e-01 1.805000e-02 3.271452e-06 1.000048e-02 1.414210e-02 1.000000e-02 9.999977e-03 9.501540e+00 2.168087e+06 3.271764e+02 5.776655e-02
2.251000e-02 3.665000e-02 2.058890e+01 4.641595e-06 6.564207e-06 1.000000e-02 4.641595e-06 7.396737e+00 1.392783e+00 4.435757e+02 9.999997e-01
1.489000e-01 5.541000e-01 9.216858e-03 1.603719e-04 2.268001e-04 1.000000e-02 1.603719e-04 2.078090e+01 1.020415e-05 2.370496e+02 1.000000e+00
8.751000e-01 7.897000e-01 2.461815e-12 7.443803e-08 1.052713e-07 1.000000e-02 7.443803e-08 3.180203e+01 7.776815e+09 1.364097e-14 5.476041e-02
1.045000e-01 7.897000e-01 2.144181e-03 2.894243e-04 4.093078e-04 1.000000e-02 2.894243e-04 2.934570e+01 5.255974e-07 1.796104e+02 1.000000e+00
2.533000e-02 3.257000e-02 1.432031e+01 4.641580e-06 6.564185e-06 1.000000e-02 4.641580e-06 1.090774e+01 4.955484e+00 3.085206e+02 9.980186e-01
1.675000e-01 2.728000e-01 2.391010e-02 8.886383e-05 1.256724e-04 1.000000e-02 8.886383e-05 1.846988e+01 5.099363e-04 1.888128e+02 1.000000e+00
3.207000e-02 4.125000e-02 9.075441e+00 8.376776e-06 1.184655e-05 1.000000e-02 8.376776e-06 9.425493e+00 1.198554e+00 6.368271e+02 9.999999e-01
4.309000e-01 8.377000e-02 5.555066e-05 1.701270e-03 2.405955e-03 1.000000e-02 1.701267e-03 1.752749e+01 1.392433e+05 1.607813e+02 6.970448e-02
9.848000e-01 2.285000e-02 1.307792e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.178776e+01 7.497662e+07 1.307923e-01 9.742941e-02
5.789000e-02 2.894000e-02 1.151484e-02 2.894155e-04 4.092953e-04 1.000000e-02 2.894155e-04 1.488423e+01 2.769695e+05 9.644984e+02 1.961376e-02
2.000000e-02 4.375000e-01 3.427822e-01 4.923881e-05 6.963420e-05 1.000000e-02 4.923881e-05 1.666834e+01 3.908205e-06 8.310620e+02 1.000000e+00
5.144000e-02 1.425000e-02 1.111704e-03 5.223370e-04 7.386959e-04 1.000000e-02 5.223369e-04 1.024392e+01 2.085134e+06 3.033128e+02 1.744771e-02
3.609000e-02 5.223000e-02 7.077375e+00 8.376765e-06 1.184653e-05 1.000000e-02 8.376765e-06 7.674616e+00 4.841491e-01 4.966208e+02 1.000000e+00
1.885000e-01 5.223000e-02 6.450136e-04 9.426689e-04 1.333135e-03 1.000000e-02 9.426685e-04 7.157710e+00 1.721839e+05 5.731750e+02 4.368553e-02
2.687000e-01 7.444000e-02 3.650899e-04 9.426717e-04 1.333139e-03 1.000000e-02 9.426713e-04 9.688675e+00 1.208193e+05 3.244298e+02 5.061310e-02
1.323000e-01 9.427000e-02 1.089920e-02 1.603712e-04 2.267992e-04 1.000000e-02 1.603712e-04 1.067173e+01 5.376007e+04 2.803157e+02 3.470862e-02
3.829000e-01 3.888000e-01 6.539459e-04 2.571914e-06 3.637235e-06 1.000000e-02 2.571914e-06 3.180206e+01 2.805144e+02 4.325683e-03 5.338732e-01
4.309000e-01 1.000000e+00 3.249399e-07 1.193743e-09 1.688208e-09 1.000000e-02 1.193743e-09 3.180203e+01 2.842364e+05 4.630470e-13 4.040640e-02
4.849000e-01 5.878000e-02 2.918749e-05 5.541135e-03 7.836228e-03 1.000000e-02 5.541050e-03 1.300373e+01 1.256184e+05 8.961779e+02 7.528752e-02
1.579000e+00 3.455000e-01 6.818367e-06 5.541105e-03 7.836186e-03 1.000000e-02 5.541020e-03 1.586594e+01 1.971889e+03 2.093501e+02 2.068487e-01
7.330000e-02 4.375000e-01 1.311020e-01 4.923885e-05 6.963425e-05 1.000000e-02 4.923885e-05 1.442914e+01 5.262132e-05 3.178521e+02 1.000000e+00
1.675000e-01 1.604000e-02 1.398248e-05 3.069426e-03 4.340804e-03 1.000000e-02 3.069412e-03 1.949055e+01 3.908659e+06 1.317342e+02 3.941652e-02
6.910000e-01 2.154000e-01 1.500992e-04 1.701257e-03 2.405937e-03 1.000000e-02 1.701254e-03 8.327366e+00 7.892445e+03 4.344283e+02 8.783606e-02
3.609000e-02 1.701000e-01 4.458704e+00 8.376781e-06 1.184656e-05 1.000000e-02 8.376781e-06 1.113334e+01 7.525764e-03 3.128693e+02 1.000000e+00
3.403000e-01 8.886000e-01 1.248077e-12 1.000000e-12 1.414214e-12 1.000000e-02 1.000000e-12 3.180203e+01 3.476497e+11 1.248077e-24 3.912028e-02
4.309000e-01 1.914000e-01 1.087740e-03 9.426154e-04 1.333059e-03 1.000000e-02 9.426150e-04 2.367528e+01 6.560567e+03 9.664828e+02 7.434260e-02
8.751000e-01 2.728000e-01 5.240637e-05 1.701251e-03 2.405929e-03 1.000000e-02 1.701248e-03 1.758982e+01 6.231782e+03 1.516774e+02 1.060477e-01
5.789000e-02 4.125000e-02 3.784609e-02 1.603719e-04 2.268001e-04 1.000000e-02 1.603719e-04 1.482462e+01 1.228971e+05 9.733689e+02 1.912686e-02
1.108000e+00 3.665000e-02 8.689246e-09 9.999753e-03 1.414108e-02 1.000000e-02 9.999253e-03 3.170698e+01 1.127111e+07 8.688816e-01 1.008356e-01
1.108000e+00 5.223000e-02 7.082958e-08 1.000037e-02 1.414196e-02 1.000000e-02 9.999874e-03 3.098536e+01 1.913751e+06 7.083488e+00 1.020250e-01
2.687000e-01 4.642000e-02 7.019674e-05 1.701255e-03 2.405934e-03 1.000000e-02 1.701252e-03 1.475360e+01 4.056677e+05 2.031681e+02 5.212740e-02
2.687000e-01 1.425000e-02 2.017280e-06 9.999524e-03 1.414076e-02 1.000000e-02 9.999024e-03 1.559285e+01 4.436135e+06 2.017088e+02 5.268650e-02
2.687000e-01 2.424000e-01 7.887216e-03 2.894226e-04 4.093054e-04 1.000000e-02 2.894226e-04 1.629284e+01 1.678809e+03 6.606762e+02 9.960829e-02
6.141000e-01 3.455000e-01 2.453878e-04 9.426600e-04 1.333122e-03 1.000000e-02 9.426596e-04 1.575696e+01 1.291786e+03 2.180536e+02 2.085745e-01
4.571000e-02 1.914000e-01 2.457611e+00 1.511779e-05 2.137979e-05 1.000000e-02 1.511779e-05 8.511869e+00 2.611018e-03 5.616813e+02 1.000000e+00
1.108000e+00 1.343000e-01 4.733456e-06 5.541112e-03 7.836196e-03 1.000000e-02 5.541027e-03 1.867356e+01 5.501426e+04 1.453357e+02 9.350137e-02
4.062000e-02 1.125000e-02 1.367908e-03 5.223200e-04 7.386720e-04 1.000000e-02 5.223200e-04 7.940226e+00 2.667247e+06 3.731901e+02 1.499999e-02
2.388000e-01 1.512000e-01 4.443488e-03 2.894264e-04 4.093108e-04 1.000000e-02 2.894264e-04 9.041012e+00 1.820483e+04 3.722206e+02 4.664242e-02
9.283000e-02 1.604000e-02 3.446976e-04 1.701267e-03 2.405951e-03 1.000000e-02 1.701264e-03 1.681460e+01 1.184483e+06 9.976614e+02 2.634011e-02
2.122000e-01 1.512000e-01 1.070706e-02 2.894266e-04 4.093110e-04 1.000000e-02 2.894266e-04 1.741281e+01 1.029004e+04 8.969062e+02 4.743032e-02
3.207000e-02 1.343000e-01 7.049287e+00 8.376710e-06 1.184646e-05 1.000000e-02 8.376710e-06 6.893549e+00 1.211726e-02 4.946433e+02 1.000000e+00
1.176000e-01 7.897000e-01 1.827781e-03 2.894217e-04 4.093041e-04 1.000000e-02 2.894217e-04 2.956260e+01 6.660035e-07 1.531040e+02 1.000000e+00
9.848000e-01 4.125000e-02 4.526886e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.126945e+01 3.889887e+06 4.527339e+00 9.665899e-02
1.045000e-01 4.924000e-01 3.906180e-02 8.886234e-05 1.256703e-04 1.000000e-02 8.886234e-05 1.613438e+01 2.311497e-05 3.084521e+02 1.000000e+00
5.144000e-02 4.924000e-01 1.090148e-01 4.923883e-05 6.963422e-05 1.000000e-02 4.923883e-05 1.696794e+01 1.814140e-05 2.643023e+02 1.000000e+00
1.777000e+00 3.888000e-01 4.365397e-06 1.000038e-02 1.414197e-02 1.000000e-02 9.999881e-03 1.282721e+01 5.388233e+02 4.365729e+02 4.962901e-01
7.776000e-01 3.665000e-02 1.445991e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.020067e+01 2.730986e+06 1.446136e+01 8.830060e-02
6.141000e-01 4.125000e-02 1.886786e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.556801e+01 5.870417e+05 1.886975e+02 8.095759e-02
4.849000e-01 2.031000e-02 1.679806e-07 1.000047e-02 1.414210e-02 1.000000e-02 9.999973e-03 2.991687e+01 7.946662e+06 1.679965e+01 7.463560e-02
3.207000e-02 8.377000e-02 8.805912e+00 8.376831e-06 1.184663e-05 1.000000e-02 8.376831e-06 7.003051e+00 5.251408e-02 6.179222e+02 1.000000e+00
2.687000e-01 1.125000e-02 4.612115e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.686248e+01 1.461403e+07 4.612576e+01 5.502035e-02
2.000000e-02 1.266000e-02 4.073834e-02 1.603714e-04 2.267994e-04 1.000000e-02 1.603714e-04 1.533739e+01 7.198017e+05 1.047749e+03 9.838250e-03
2.251000e-02 2.572000e-02 1.486229e+01 4.641567e-06 6.564167e-06 1.000000e-02 4.641567e-06 1.053632e+01 1.977319e+01 3.201954e+02 7.687526e-01
2.000000e-02 2.728000e-01 3.071248e+00 1.511772e-05 2.137969e-05 1.000000e-02 1.511772e-05 1.213053e+01 1.710276e-04 7.019201e+02 1.000000e+00
1.045000e-01 1.425000e-02 6.968707e-05 1.701251e-03 2.405929e-03 1.000000e-02 1.701249e-03 1.499681e+01 3.474902e+06 2.016922e+02 2.904507e-02
9.848000e-01 9.427000e-02 5.650510e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 6.653914e+00 6.202938e+04 5.651075e+02 9.576406e-02
2.000000e-02 1.343000e-01 1.587181e+01 4.641560e-06 6.564157e-06 1.000000e-02 4.641560e-06 1.005833e+01 1.522689e-02 3.419435e+02 1.000000e+00
3.829000e-01 1.604000e-02 2.596919e-07 1.000035e-02 1.414192e-02 1.000000e-02 9.999845e-03 2.899933e+01 1.010203e+07 2.597098e+01 6.549671e-02
1.675000e-01 8.886000e-01 4.231968e-04 4.923884e-05 6.963424e-05 1.000000e-02 4.923884e-05 3.180191e+01 3.283833e-05 1.026025e+00 1.000000e+00
