868 2.099194e-05 6.872639e-06 2.039707e-05 8.715493e-06 4.621160e-05 1.250893e-04 2.206322e-04 4.828720e-04 2.529791e-03 2.050617e-03 1.713059e-03
452 1.574283e-03 7.334213e-04 7.329495e-04 4.291885e-04 4.888164e-04 3.954484e-04 2.583451e-04 1.844977e-04 1.817200e-04 9.994468e-05 6.539462e-05
1500 5.989831e-08 3.045358e-08 2.851844e-08 1.836336e-08 2.350372e-08 1.818344e-08 1.661210e-08 9.093193e-09 9.978971e-09 6.410512e-09 5.099557e-09
1109 1.158824e-04 7.208129e-05 5.520390e-05 2.657962e-05 4.405160e-05 3.887617e-05 4.691285e-05 4.673626e-05 1.166277e-04 8.616166e-05 7.518240e-05
992 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.629752e-07 2.163735e-10 1.207456e-06 7.733562e-06 2.071209e-04 3.106583e-04 3.306443e-04
887 2.592634e-06 1.395605e-06 1.332114e-06 7.760061e-07 9.926746e-07 6.265535e-07 4.547653e-07 2.997707e-07 3.676958e-07 2.170254e-07 1.456942e-07
1579 5.114108e-09 2.460531e-09 2.666081e-09 1.254773e-09 1.936511e-09 1.441400e-09 1.146404e-09 6.590118e-10 7.774984e-10 3.918871e-10 3.627953e-10
378 3.918692e-01 2.438546e-01 2.583170e-01 1.570954e-01 2.396917e-01 1.753516e-01 1.470397e-01 1.005234e-01 1.101364e-01 6.221509e-02 5.248254e-02
1080 6.127916e-10 3.236328e-10 3.369653e-10 1.356521e-10 2.069307e-10 1.386980e-10 1.110375e-10 8.103985e-11 8.789810e-11 4.068516e-11 3.016049e-11
170 1.176736e+00 8.830640e-01 9.664911e-01 6.785795e-01 1.071047e+00 1.040984e+00 9.162099e-01 8.735314e-01 1.120731e+00 7.947718e-01 6.991464e-01
1207 5.266185e-09 2.736724e-09 2.615526e-09 1.510983e-09 2.060778e-09 1.299470e-09 9.936058e-10 7.026243e-10 9.300830e-10 3.978085e-10 2.935374e-10
962 3.986794e-08 1.999448e-08 1.866010e-08 1.110000e-08 1.266461e-08 9.377003e-09 8.265618e-09 4.491167e-09 5.649945e-09 2.653143e-09 2.124609e-09
1147 7.990822e-05 3.500350e-05 3.593448e-05 2.109248e-05 3.165207e-05 3.233593e-05 2.769430e-05 2.696376e-05 4.256412e-05 2.472755e-05 1.912065e-05
523 4.303299e-05 2.058212e-05 1.983112e-05 1.174592e-05 1.399784e-05 1.012310e-05 7.813567e-06 5.276601e-06 6.276214e-06 2.290196e-06 2.106731e-06
231 3.641987e-02 2.728639e-02 3.947650e-02 2.896501e-02 4.758135e-02 4.673139e-02 5.095695e-02 3.859826e-02 5.935754e-02 4.284026e-02 4.843954e-02
1471 1.769485e-06 6.879772e-07 7.003126e-07 3.862184e-07 5.491624e-07 4.416873e-07 4.071017e-07 4.994313e-07 1.372264e-06 1.130240e-06 1.392484e-06
190 7.771464e-02 5.937691e-02 7.630365e-02 5.634047e-02 9.146773e-02 8.737571e-02 8.920430e-02 7.481008e-02 9.706055e-02 6.872923e-02 7.359619e-02
198 2.536012e-05 2.329051e-05 3.229795e-05 2.567609e-05 4.839730e-05 5.560816e-05 7.693701e-05 8.538704e-05 1.515545e-04 1.991902e-04 7.621005e-04
514 1.305071e-03 1.136008e-03 1.509351e-03 1.202061e-03 2.357533e-03 2.839326e-03 3.650565e-03 3.323166e-03 5.232401e-03 4.366936e-03 5.759533e-03
