# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length N_events scatt_det
1.403000e+00 1.604000e-02 9.367780e-12 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180193e+01 1.824215e+09 9.368717e-04 1.060573e-01
1.675000e-01 2.572000e-02 1.051464e-04 1.999120e-03 2.827177e-03 1.000000e-02 1.999116e-03 7.009698e+00 8.553328e+05 4.202154e+02 3.824069e-02
2.251000e-02 7.444000e-02 1.888069e+01 5.059016e-06 7.154529e-06 1.000000e-02 5.059016e-06 6.347924e+00 9.750731e-02 4.832257e+02 1.000000e+00
3.207000e-02 4.924000e-01 1.467846e-01 5.904624e-05 8.350400e-05 1.000000e-02 5.904624e-05 1.450619e+01 4.901968e-06 5.117586e+02 1.000000e+00
3.403000e-01 2.728000e-01 3.010614e-03 4.000488e-04 5.657544e-04 1.000000e-02 4.000488e-04 1.142753e+01 1.607636e+03 4.818157e+02 1.201552e-01
4.849000e-01 3.455000e-01 5.860863e-04 7.998742e-04 1.131193e-03 1.000000e-02 7.998739e-04 1.486682e+01 5.895124e+02 3.749773e+02 3.394495e-01
3.207000e-02 2.031000e-02 2.647228e-02 1.540905e-04 2.179168e-04 1.000000e-02 1.540905e-04 5.667487e+00 4.804749e+05 6.285544e+02 1.331699e-02
1.247000e+00 1.604000e-02 2.427579e-11 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180175e+01 1.137805e+09 2.427821e-03 1.023006e-01
2.687000e-01 7.017000e-01 5.239988e-04 4.000566e-04 5.657654e-04 1.000000e-02 4.000565e-04 3.075460e+01 2.750221e-06 8.386352e+01 1.000000e+00
4.849000e-01 4.125000e-02 7.609032e-06 8.000257e-03 1.131371e-02 1.000000e-02 8.000001e-03 5.789698e+00 3.559711e+05 4.870094e+02 7.333491e-02
1.247000e+00 3.665000e-02 3.331880e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.176446e+01 1.807881e+07 3.332213e-01 1.054725e-01
1.403000e+00 1.194000e-01 1.275039e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.971940e+01 7.851784e+04 1.275167e+02 9.937655e-02
1.045000e-01 5.878000e-02 5.611758e-03 1.999851e-04 2.828216e-04 1.000000e-02 1.999850e-04 1.290154e+01 1.689806e+05 2.244368e+02 2.944726e-02
1.045000e-01 4.125000e-02 2.497222e-03 3.999011e-04 5.655455e-04 1.000000e-02 3.999011e-04 7.041931e+00 2.794905e+05 3.993581e+02 2.894490e-02
2.388000e-01 1.061000e-01 1.996370e-03 5.000001e-04 7.071068e-04 1.000000e-02 5.000000e-04 6.340129e+00 4.199663e+04 4.990926e+02 4.623710e-02
2.251000e-02 2.728000e-01 2.799293e+00 1.206418e-05 1.706132e-05 1.000000e-02 1.206418e-05 1.073553e+01 3.402224e-04 4.074214e+02 1.000000e+00
1.045000e-01 5.541000e-01 2.245719e-02 1.000000e-04 1.414214e-04 1.000000e-02 1.000000e-04 1.928372e+01 1.278116e-05 2.245719e+02 1.000000e+00
6.910000e-01 3.888000e-01 1.339701e-04 2.000013e-03 2.828440e-03 1.000000e-02 2.000009e-03 1.509173e+01 2.549314e+02 5.358876e+02 7.226677e-01
1.323000e-01 3.070000e-01 6.142569e-02 8.000000e-05 1.131371e-04 1.000000e-02 8.000000e-05 1.333360e+01 2.061981e-04 3.931244e+02 1.000000e+00
2.122000e-01 1.343000e-01 6.456896e-03 2.999727e-04 4.242254e-04 1.000000e-02 2.999726e-04 7.728868e+00 1.912346e+04 5.810147e+02 4.441565e-02
2.122000e-01 7.444000e-02 1.186872e-03 7.000002e-04 9.899495e-04 1.000000e-02 7.000000e-04 6.528002e+00 8.270872e+04 5.815676e+02 4.685225e-02
3.829000e-01 5.541000e-01 2.903608e-04 1.000006e-06 1.414222e-06 1.000000e-02 1.000006e-06 3.180203e+01 3.203304e+00 2.903641e-04 1.000000e+00
1.675000e-01 2.031000e-02 5.470396e-05 3.000014e-03 4.242641e-03 1.000000e-02 3.000000e-03 5.735632e+00 1.246866e+06 4.923401e+02 3.979305e-02
1.777000e+00 2.894000e-02 4.980596e-11 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180148e+01 2.437529e+08 4.981094e-03 1.104715e-01
1.045000e-01 1.604000e-02 1.983167e-04 1.999714e-03 2.828018e-03 1.000000e-02 1.999710e-03 9.829036e+00 1.383012e+06 7.930404e+02 2.917786e-02
1.323000e-01 7.017000e-01 3.442513e-03 2.998700e-04 4.240802e-04 1.000000e-02 2.998700e-04 2.594310e+01 1.121768e-06 3.095576e+02 1.000000e+00
8.751000e-01 6.615000e-02 1.892949e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.569734e+01 2.278894e+05 1.893139e+02 9.227385e-02
4.062000e-02 1.343000e-01 4.389362e+00 1.112197e-05 1.572884e-05 1.000000e-02 1.112197e-05 6.673514e+00 1.118780e-02 5.429559e+02 1.000000e+00
1.777000e+00 1.425000e-02 6.773825e-13 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180202e+01 8.519315e+09 6.774503e-05 1.154511e-01
1.403000e+00 4.375000e-01 8.459087e-06 7.000172e-03 9.899495e-03 1.000000e-02 7.000000e-03 1.385365e+01 2.292775e+02 4.145156e+02 8.102454e-01
2.122000e-01 4.924000e-01 3.722655e-03 1.999725e-04 2.828039e-04 1.000000e-02 1.999725e-04 2.366419e+01 2.057611e-05 1.488653e+02 1.000000e+00
1.489000e-01 5.541000e-01 9.236809e-03 2.000004e-04 2.828432e-04 1.000000e-02 2.000004e-04 2.125806e+01 6.560952e-06 3.694738e+02 1.000000e+00
4.849000e-01 7.017000e-01 4.478187e-05 1.000006e-06 1.414223e-06 1.000000e-02 1.000006e-06 3.180203e+01 2.529628e+00 4.478245e-05 1.000000e+00
1.176000e-01 2.154000e-01 1.434546e-01 6.000000e-05 8.485281e-05 1.000000e-02 6.000000e-05 1.109193e+01 9.696297e-04 5.164365e+02 1.000000e+00
1.403000e+00 1.914000e-01 7.371155e-06 8.000256e-03 1.131371e-02 1.000000e-02 8.000000e-03 7.444855e+00 1.151644e+04 4.717841e+02 1.063495e-01
5.457000e-01 8.886000e-01 9.450413e-06 1.000004e-06 1.414219e-06 1.000000e-02 1.000004e-06 3.180203e+01 1.237017e+00 9.450483e-06 1.000000e+00
2.533000e-02 1.701000e-01 7.974653e+00 8.202433e-06 1.159999e-05 1.000000e-02 8.202433e-06 8.436109e+00 3.849343e-03 5.365339e+02 1.000000e+00
6.141000e-01 4.375000e-01 1.439626e-04 1.000001e-03 1.414214e-03 1.000000e-02 1.000000e-03 2.223175e+01 2.979864e+02 1.439627e+02 6.206299e-01
1.489000e-01 3.665000e-02 5.342205e-04 1.000001e-03 1.414215e-03 1.000000e-02 1.000001e-03 6.287389e+00 3.541981e+05 5.342219e+02 3.624090e-02
1.045000e-01 1.061000e-01 3.341804e-01 3.999100e-05 5.655581e-05 1.000000e-02 3.999100e-05 1.332786e+01 4.305131e+00 5.344480e+02 9.999997e-01
8.249000e-02 4.375000e-01 1.065926e-01 7.000000e-05 9.899495e-05 1.000000e-02 7.000000e-05 1.328566e+01 3.301923e-05 5.223036e+02 1.000000e+00
3.207000e-02 2.285000e-02 3.512915e-02 1.195645e-04 1.690897e-04 1.000000e-02 1.195645e-04 5.742027e+00 4.008625e+05 5.021947e+02 1.367642e-02
1.247000e+00 6.236000e-01 5.665842e-06 7.000171e-03 9.899495e-03 1.000000e-02 7.000000e-03 2.569764e+01 2.188182e+01 2.776399e+02 9.999760e-01
3.609000e-02 1.000000e-02 1.573053e-03 5.373196e-04 7.598845e-04 1.000000e-02 5.373195e-04 5.983420e+00 2.849926e+06 4.541597e+02 1.401196e-02
6.910000e-01 8.377000e-02 1.672583e-05 5.999487e-03 8.484403e-03 1.000000e-02 5.999379e-03 7.264981e+00 7.513275e+04 6.020268e+02 8.676393e-02
1.489000e-01 4.642000e-02 1.082513e-03 6.995812e-04 9.893570e-04 1.000000e-02 6.995810e-04 5.713090e+00 2.166427e+05 5.297970e+02 3.653084e-02
8.751000e-01 3.455000e-01 7.157897e-05 1.999895e-03 2.828273e-03 1.000000e-02 1.999891e-03 1.356787e+01 1.330534e+03 2.862858e+02 2.280313e-01
2.533000e-02 5.878000e-02 1.547913e+01 5.570919e-06 7.878469e-06 1.000000e-02 5.570919e-06 6.178135e+00 2.220662e-01 4.803969e+02 1.000000e+00
1.176000e-01 2.894000e-02 5.967426e-04 9.001473e-04 1.273000e-03 1.000000e-02 9.001470e-04 6.652169e+00 5.546489e+05 4.835197e+02 3.175178e-02
9.848000e-01 1.701000e-01 1.900238e-05 4.000031e-03 5.656853e-03 1.000000e-02 3.999999e-03 1.021297e+01 2.001462e+04 3.040429e+02 9.264235e-02
5.457000e-01 3.665000e-02 2.454958e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.261849e+01 6.614762e+05 2.455204e+02 7.375240e-02
9.848000e-01 1.914000e-01 3.096711e-05 3.999710e-03 5.656398e-03 1.000000e-02 3.999678e-03 7.585436e+00 1.104349e+04 4.954018e+02 9.646299e-02
1.885000e-01 1.125000e-02 5.807100e-06 8.999956e-03 1.272734e-02 1.000000e-02 8.999591e-03 6.334295e+00 4.362811e+06 4.703705e+02 4.246534e-02
2.850000e-02 2.424000e-01 3.259707e+00 1.170780e-05 1.655734e-05 1.000000e-02 1.170780e-05 9.759200e+00 8.257964e-04 4.468168e+02 1.000000e+00
1.489000e-01 4.375000e-01 1.970325e-02 9.999089e-05 1.414085e-04 1.000000e-02 9.999089e-05 1.897891e+01 5.455766e-05 1.969966e+02 1.000000e+00
9.283000e-02 2.285000e-02 6.666811e-04 7.995825e-04 1.130780e-03 1.000000e-02 7.995822e-04 6.802094e+00 8.914894e+05 4.262307e+02 2.578118e-02
1.323000e-01 2.154000e-01 8.695363e-02 7.000115e-05 9.899657e-05 1.000000e-02 7.000115e-05 1.234700e+01 1.042027e-03 4.260868e+02 1.000000e+00
4.309000e-01 1.425000e-02 5.142170e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.122547e+01 2.937222e+07 5.142684e+00 6.838966e-02
9.848000e-01 4.375000e-01 3.188060e-05 4.000029e-03 5.656850e-03 1.000000e-02 3.999997e-03 1.434899e+01 1.593105e+02 5.100970e+02 9.054782e-01
5.457000e-01 1.194000e-01 8.610546e-05 2.000439e-03 2.829042e-03 1.000000e-02 2.000435e-03 8.772431e+00 4.375269e+04 3.445730e+02 7.572166e-02
2.388000e-01 2.572000e-02 2.726363e-05 4.000068e-03 5.656905e-03 1.000000e-02 4.000036e-03 6.317066e+00 8.890341e+05 4.362328e+02 4.978075e-02
3.403000e-01 2.154000e-01 2.234083e-03 4.000000e-04 5.656854e-04 1.000000e-02 4.000000e-04 1.016181e+01 6.701064e+03 3.574533e+02 6.368666e-02
2.388000e-01 1.000000e-02 5.599735e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.581627e+01 1.654035e+07 5.600295e+01 5.068253e-02
7.330000e-02 4.375000e-01 1.306557e-01 5.998251e-05 8.482807e-05 1.000000e-02 5.998251e-05 1.262432e+01 3.545824e-05 4.700862e+02 1.000000e+00
4.849000e-01 1.701000e-01 3.347304e-04 1.000001e-03 1.414214e-03 1.000000e-02 1.000000e-03 8.937930e+00 1.772263e+04 3.347307e+02 6.791568e-02
8.249000e-02 3.070000e-01 3.032166e-01 3.998270e-05 5.654408e-05 1.000000e-02 3.998270e-05 1.061466e+01 2.962374e-04 4.847270e+02 1.000000e+00
2.251000e-02 3.665000e-02 2.038376e+01 4.988207e-06 7.054390e-06 1.000000e-02 4.988207e-06 6.629284e+00 1.205943e+00 5.071928e+02 1.000000e+00
1.489000e-01 2.424000e-01 4.602674e-02 9.000000e-05 1.272792e-04 1.000000e-02 9.000000e-05 1.392618e+01 5.603894e-04 3.728166e+02 1.000000e+00
2.533000e-02 2.424000e-01 3.665096e+00 1.130719e-05 1.599078e-05 1.000000e-02 1.130719e-05 9.713833e+00 6.992085e-04 4.685920e+02 1.000000e+00
1.489000e-01 1.805000e-02 6.491612e-05 3.000014e-03 4.242641e-03 1.000000e-02 3.000000e-03 6.531458e+00 1.407233e+06 5.842503e+02 3.738309e-02
8.249000e-02 1.701000e-01 6.096416e-01 3.000512e-05 4.243364e-05 1.000000e-02 3.000512e-05 8.306419e+00 3.541926e-03 5.488647e+02 1.000000e+00
9.283000e-02 2.894000e-02 1.579993e-03 6.000001e-04 8.485281e-04 1.000000e-02 6.000000e-04 6.220767e+00 4.734877e+05 5.687977e+02 2.579259e-02
2.850000e-02 2.572000e-02 8.554284e-02 7.109905e-05 1.005492e-04 1.000000e-02 7.109905e-05 5.979704e+00 2.620474e+05 4.324254e+02 1.259900e-02
1.176000e-01 3.455000e-01 8.095273e-02 6.999928e-05 9.899392e-05 1.000000e-02 6.999928e-05 1.296510e+01 1.410003e-04 3.966601e+02 1.000000e+00
6.514000e-02 2.728000e-01 6.769480e-01 3.000000e-05 4.242641e-05 1.000000e-02 3.000000e-05 1.079017e+01 4.650582e-04 6.092532e+02 1.000000e+00
1.777000e+00 2.031000e-02 5.967329e-12 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180197e+01 1.436808e+09 5.967926e-04 1.105975e-01
8.249000e-02 4.642000e-02 7.953888e-03 1.999941e-04 2.828343e-04 1.000000e-02 1.999941e-04 9.815227e+00 2.135805e+05 3.181366e+02 2.456063e-02
1.247000e+00 1.061000e-01 1.669033e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.698445e+01 8.848138e+04 1.669200e+02 1.008902e-01
2.388000e-01 2.154000e-01 9.735330e-03 1.998399e-04 2.826164e-04 1.000000e-02 1.998399e-04 1.049212e+01 3.966296e+03 3.887902e+02 5.993354e-02
6.514000e-02 2.031000e-02 1.595268e-03 4.999981e-04 7.071041e-04 1.000000e-02 4.999981e-04 6.990221e+00 9.748536e+05 3.988141e+02 2.115643e-02
1.885000e-01 4.125000e-02 1.799401e-04 1.000001e-03 1.414214e-03 1.000000e-02 1.000000e-03 1.604471e+01 5.072595e+05 1.799402e+02 4.259932e-02
3.829000e-01 8.886000e-01 5.299428e-05 9.996762e-07 1.413756e-06 1.000000e-02 9.996762e-07 3.180203e+01 4.561164e-01 5.295996e-05 1.000000e+00
1.247000e+00 1.000000e-02 1.377615e-12 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180202e+01 1.231566e+10 1.377753e-04 1.041529e-01
7.776000e-01 1.604000e-02 9.677923e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179124e+01 1.720253e+08 9.678891e-02 9.334536e-02
1.675000e-01 8.886000e-01 4.230027e-04 8.000000e-06 1.131371e-05 1.000000e-02 8.000000e-06 3.180200e+01 1.244024e-03 2.707217e-02 1.000000e+00
7.776000e-01 4.375000e-01 6.550709e-05 1.999791e-03 2.828126e-03 1.000000e-02 1.999787e-03 1.695945e+01 2.266715e+02 2.619736e+02 7.878428e-01
7.330000e-02 7.444000e-02 8.904615e-01 1.998811e-05 2.826746e-05 1.000000e-02 1.998811e-05 1.105062e+01 2.381867e+01 3.557613e+02 9.637450e-01
1.323000e-01 6.236000e-01 7.095392e-03 2.000013e-04 2.828445e-04 1.000000e-02 2.000013e-04 2.184613e+01 3.600747e-06 2.838193e+02 1.000000e+00
4.309000e-01 8.377000e-02 7.948076e-05 2.000250e-03 2.828776e-03 1.000000e-02 2.000246e-03 9.243031e+00 1.007640e+05 3.180027e+02 6.707923e-02
1.885000e-01 5.223000e-02 6.164679e-04 9.000062e-04 1.272801e-03 1.000000e-02 9.000059e-04 6.063477e+00 1.888519e+05 4.993460e+02 4.151878e-02
3.207000e-02 1.914000e-01 4.566778e+00 1.012994e-05 1.432590e-05 1.000000e-02 1.012994e-05 8.441481e+00 2.842175e-03 4.686233e+02 1.000000e+00
5.457000e-01 1.343000e-01 1.605036e-04 1.999633e-03 2.827903e-03 1.000000e-02 1.999629e-03 8.322996e+00 2.411780e+04 6.417791e+02 7.427679e-02
1.885000e-01 5.541000e-01 4.223011e-03 1.999723e-04 2.828035e-04 1.000000e-02 1.999723e-04 2.357204e+01 1.076019e-05 1.688736e+02 1.000000e+00
