# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geometry eff_selection eff_total
2.000000e-02 7.897000e-01 4.489957e-03 1.406250e-04 1.988738e-04 1.000000e-02 1.406250e-04 3.096158e+01 8.147509e-08 8.879063e+01 1.515612e-02 1.708258e-02 4.927384e-05
4.849000e-01 5.878000e-02 2.439466e-05 5.027738e-03 7.110206e-03 1.000000e-02 5.027675e-03 6.461535e+00 1.525653e+05 6.166520e+02 2.940455e-04 4.003118e-02 4.689129e-07
1.247000e+00 1.000000e-02 1.391458e-12 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180202e+01 1.232099e+10 1.391597e-04 6.106959e-10 4.120366e-02 8.056477e-13
7.330000e-02 4.125000e-02 1.205704e-02 2.291527e-04 3.240709e-04 1.000000e-02 2.291527e-04 6.234706e+00 1.831714e+05 6.331268e+02 1.902959e-04 4.066230e-02 6.679010e-07
8.249000e-02 4.125000e-02 7.525259e-03 2.817572e-04 3.984648e-04 1.000000e-02 2.817572e-04 6.294196e+00 2.043808e+05 5.974086e+02 1.693136e-04 4.018709e-02 5.721293e-07
1.108000e+00 4.125000e-02 1.766611e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.163273e+01 6.236362e+06 1.766788e+00 4.975484e-06 4.078601e-02 6.606891e-09
9.283000e-02 2.424000e-01 3.104723e-01 3.983364e-05 5.633327e-05 1.000000e-02 3.983364e-05 1.008229e+01 8.031654e-04 4.926323e+02 2.455916e-02 2.524959e-02 5.516830e-05
8.751000e-01 2.154000e-01 6.285291e-05 2.841609e-03 4.018625e-03 1.000000e-02 2.841597e-03 9.190894e+00 7.448662e+03 5.075209e+02 1.546185e-02 2.014693e-02 1.182529e-05
7.330000e-02 1.061000e-01 1.057917e+00 2.246790e-05 3.177441e-05 1.000000e-02 2.246790e-05 8.960276e+00 3.310088e-02 5.340436e+02 2.358516e-02 2.988979e-02 6.317435e-05
4.571000e-02 5.223000e-02 3.898784e+00 1.157611e-05 1.637109e-05 1.000000e-02 1.157611e-05 9.163504e+00 1.564742e+00 5.224614e+02 1.772509e-02 3.521127e-02 6.824920e-05
2.000000e-02 2.424000e-01 4.546090e+00 1.069064e-05 1.511886e-05 1.000000e-02 1.069064e-05 1.014334e+01 4.875275e-04 5.195721e+02 1.199914e-02 3.476172e-02 6.701012e-05
1.403000e+00 1.512000e-01 4.163033e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 8.872532e+00 2.404861e+04 4.163450e+02 4.342386e-03 2.927493e-02 4.086138e-06
1.489000e-01 3.665000e-02 5.703983e-04 1.040838e-03 1.471966e-03 1.000000e-02 1.040837e-03 6.646537e+00 3.269798e+05 6.179372e+02 8.995913e-05 4.056827e-02 2.316951e-07
1.045000e-01 7.017000e-01 5.096161e-03 2.300448e-04 3.253325e-04 1.000000e-02 2.300448e-04 2.492985e+01 1.186507e-06 2.696920e+02 2.429756e-02 2.171320e-02 7.032172e-05
2.251000e-02 2.728000e-01 2.817812e+00 1.361837e-05 1.925928e-05 1.000000e-02 1.361837e-05 1.007325e+01 2.670028e-04 5.225912e+02 1.257132e-02 3.461161e-02 6.761238e-05
6.141000e-01 3.070000e-01 3.112060e-04 1.222933e-03 1.729487e-03 1.000000e-02 1.222932e-03 1.126585e+01 1.457288e+03 4.654288e+02 3.985570e-02 1.251470e-02 2.108828e-05
2.000000e+00 2.424000e-01 1.812574e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.713522e+01 9.367924e+03 1.812755e+02 1.400663e-02 1.705968e-02 7.980693e-06
4.309000e-01 7.017000e-01 2.089874e-05 1.000000e-08 1.414214e-08 1.000000e-02 1.000000e-08 3.180203e+01 1.566286e+04 2.089874e-09 1.342459e-02 5.155581e-03 4.470996e-06
4.849000e-01 1.343000e-01 2.469398e-04 1.546369e-03 2.186893e-03 1.000000e-02 1.546367e-03 6.340835e+00 2.490685e+04 5.904961e+02 3.836456e-03 3.163167e-02 5.041075e-06
1.675000e-01 2.424000e-01 2.737243e-02 1.077705e-04 1.524105e-04 1.000000e-02 1.077705e-04 1.708535e+01 6.303722e-04 3.179167e+02 3.561292e-02 9.585092e-03 2.322424e-05
1.045000e-01 3.257000e-02 1.481629e-03 6.346571e-04 8.975405e-04 1.000000e-02 6.346570e-04 6.800513e+00 3.763326e+05 5.967847e+02 7.082897e-05 4.041709e-02 2.131615e-07
6.514000e-02 7.897000e-01 3.241090e-03 2.148758e-04 3.038803e-04 1.000000e-02 2.148758e-04 2.981812e+01 3.702341e-07 1.496463e+02 1.809879e-02 1.910662e-02 5.962790e-05
2.000000e+00 4.642000e-02 3.305475e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179880e+01 3.674299e+07 3.305806e-02 9.490886e-07 4.079800e-02 1.176836e-09
1.579000e+00 4.924000e-01 4.529143e-06 9.833508e-03 1.390601e-02 1.000000e-02 9.833033e-03 1.648066e+01 1.032814e+02 4.379586e+02 9.049900e-02 6.970395e-03 1.883229e-05
1.885000e-01 8.377000e-02 2.749817e-03 4.702874e-04 6.650867e-04 1.000000e-02 4.702873e-04 7.065181e+00 6.009909e+04 6.081777e+02 1.086142e-03 3.762925e-02 2.319452e-06
1.675000e-01 3.888000e-01 1.543354e-02 1.365381e-04 1.930941e-04 1.000000e-02 1.365381e-04 1.855204e+01 5.585436e-05 2.877221e+02 3.395381e-02 1.158637e-02 2.928736e-05
7.330000e-02 6.236000e-01 1.802725e-02 1.505263e-04 2.128763e-04 1.000000e-02 1.505263e-04 1.974926e+01 1.940855e-06 4.084642e+02 2.151635e-02 2.542761e-02 7.579071e-05
8.249000e-02 8.886000e-01 1.022515e-03 1.453294e-04 2.055268e-04 1.000000e-02 1.453294e-04 3.171783e+01 9.110934e-07 2.159618e+01 1.920690e-02 1.669443e-02 5.363813e-05
2.533000e-02 2.894000e-02 1.271594e+01 6.515756e-06 9.214671e-06 1.000000e-02 6.515756e-06 8.127398e+00 8.926962e+00 5.398561e+02 1.083393e-02 3.657471e-02 5.810473e-05
1.489000e-01 2.154000e-01 5.118866e-02 8.680357e-05 1.227588e-04 1.000000e-02 8.680357e-05 1.460557e+01 1.095447e-03 3.856994e+02 3.431669e-02 1.205258e-02 2.787423e-05
1.579000e+00 2.424000e-01 7.383414e-06 8.438504e-03 1.193342e-02 1.000000e-02 8.438204e-03 8.848091e+00 5.079612e+03 5.257607e+02 2.209574e-02 1.741093e-02 1.319840e-05
2.388000e-01 3.455000e-01 4.224905e-03 1.800814e-04 2.546735e-04 1.000000e-02 1.800814e-04 2.406161e+01 1.585716e-04 1.370107e+02 4.314027e-02 6.440205e-03 1.634048e-05
9.848000e-01 2.572000e-02 2.673881e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.177592e+01 4.144238e+07 2.674149e-01 4.735658e-07 4.108106e-02 6.445334e-10
1.885000e-01 4.375000e-01 7.587901e-03 1.665082e-04 2.354781e-04 1.000000e-02 1.665082e-04 2.150414e+01 3.338358e-05 2.103743e+02 3.707493e-02 1.011248e-02 2.741668e-05
5.789000e-02 1.604000e-02 1.459714e-03 6.531307e-04 9.236661e-04 1.000000e-02 6.531306e-04 6.347756e+00 1.180063e+06 6.226842e+02 1.184248e-05 4.057663e-02 4.439436e-08
7.330000e-02 1.266000e-02 3.128452e-04 1.417630e-03 2.004830e-03 1.000000e-02 1.417629e-03 6.388852e+00 2.182072e+06 6.287173e+02 4.944476e-06 4.067434e-02 1.727104e-08
1.403000e+00 2.572000e-02 1.586841e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180047e+01 1.708012e+08 1.586999e-02 1.133006e-07 4.145521e-02 1.430415e-10
5.789000e-02 3.070000e-01 6.517606e-01 2.774056e-05 3.923108e-05 1.000000e-02 2.774056e-05 1.023667e+01 2.996841e-04 5.015550e+02 1.820388e-02 3.201365e-02 7.092995e-05
2.388000e-01 6.236000e-01 1.205973e-03 3.082301e-04 4.359031e-04 1.000000e-02 3.082301e-04 2.784731e+01 5.213510e-06 1.145744e+02 4.406717e-02 1.093745e-02 3.479540e-05
1.777000e+00 9.427000e-02 5.204564e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.132163e+01 6.610141e+05 5.205085e+00 1.075727e-04 3.719965e-02 1.189381e-07
8.249000e-02 2.424000e-01 4.503115e-01 3.349843e-05 4.737393e-05 1.000000e-02 3.349843e-05 1.000043e+01 8.771407e-04 5.053146e+02 2.280693e-02 2.829810e-02 6.100819e-05
5.457000e-01 5.541000e-01 2.192712e-08 1.000000e-08 1.414214e-08 1.000000e-02 1.000000e-08 3.180203e+01 1.304581e+07 2.192712e-12 2.124030e-05 2.776724e-03 3.351294e-09
3.024000e-01 3.888000e-01 1.633258e-03 2.505749e-04 3.543664e-04 1.000000e-02 2.505749e-04 2.731466e+01 1.425257e-04 1.025486e+02 4.943645e-02 5.789570e-03 1.612339e-05
2.122000e-01 1.425000e-02 8.504392e-06 8.451874e-03 1.195233e-02 1.000000e-02 8.451572e-03 6.218309e+00 2.414283e+06 6.075042e+02 4.651862e-06 4.072716e-02 1.027832e-08
3.207000e-02 2.728000e-01 2.025694e+00 1.591063e-05 2.250104e-05 1.000000e-02 1.591063e-05 1.013272e+01 3.971972e-04 5.128010e+02 1.424335e-02 3.463730e-02 6.888127e-05
2.850000e-02 3.455000e-01 9.535809e-01 2.330773e-05 3.296211e-05 1.000000e-02 2.330773e-05 1.176401e+01 7.192570e-05 5.180331e+02 1.459998e-02 3.284350e-02 6.908464e-05
2.122000e-01 1.061000e-01 3.358215e-03 4.172295e-04 5.900516e-04 1.000000e-02 4.172295e-04 7.046325e+00 3.620119e+04 5.845996e+02 2.194288e-03 3.541903e-02 4.215885e-06
9.283000e-02 2.031000e-02 5.424573e-04 1.062155e-03 1.502113e-03 1.000000e-02 1.062154e-03 6.352145e+00 9.195246e+05 6.119854e+02 1.825801e-05 4.083766e-02 5.630645e-08
1.323000e-01 1.805000e-02 1.056519e-04 2.420688e-03 3.423359e-03 1.000000e-02 2.420681e-03 6.276579e+00 1.344189e+06 6.190916e+02 1.095962e-05 4.039815e-02 2.979978e-08
2.251000e-02 1.604000e-02 4.376552e-02 1.164294e-04 1.646560e-04 1.000000e-02 1.164294e-04 7.060385e+00 6.041751e+05 5.932765e+02 2.496504e-05 4.123742e-02 1.545369e-07
6.141000e-01 2.154000e-01 2.550922e-04 1.439150e-03 2.035263e-03 1.000000e-02 1.439148e-03 8.367986e+00 6.767144e+03 5.283346e+02 1.662051e-02 2.001789e-02 1.355632e-05
4.849000e-01 7.444000e-02 4.635725e-05 3.452948e-03 4.883177e-03 1.000000e-02 3.452928e-03 7.414758e+00 9.873478e+04 5.527106e+02 5.735156e-04 3.864327e-02 8.939281e-07
9.848000e-01 1.061000e-01 7.932157e-06 8.707460e-03 1.231374e-02 1.000000e-02 8.707129e-03 6.292511e+00 4.523432e+04 6.014150e+02 1.721276e-03 3.552255e-02 1.982234e-06
3.207000e-02 4.642000e-02 9.297308e+00 7.747475e-06 1.095658e-05 1.000000e-02 7.747475e-06 7.497143e+00 6.363269e-01 5.580557e+02 1.443970e-02 3.799021e-02 7.126207e-05
3.403000e-01 1.425000e-02 3.226287e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.889798e+01 1.142578e+07 3.226609e+01 9.732179e-07 4.073331e-02 1.821403e-09
1.777000e+00 3.888000e-01 4.061795e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.359766e+01 5.385917e+02 4.062201e+02 5.796392e-02 9.172275e-03 1.736947e-05
8.751000e-01 3.257000e-02 2.717598e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.154312e+01 7.915214e+06 2.717870e+00 3.094359e-06 4.127288e-02 4.261731e-09
2.251000e-02 9.427000e-02 1.705062e+01 5.851742e-06 8.275613e-06 1.000000e-02 5.851742e-06 6.966190e+00 3.537043e-02 5.838625e+02 1.238786e-02 3.859460e-02 7.073014e-05
1.108000e+00 1.000000e+00 5.290680e-12 2.900681e-07 4.102183e-07 1.000000e-02 2.900681e-07 3.180203e+01 4.039273e+08 4.451552e-13 7.043768e-07 3.799583e-03 1.310675e-10
2.000000e-02 8.377000e-02 2.294900e+01 5.068448e-06 7.167868e-06 1.000000e-02 5.068448e-06 6.615590e+00 5.304330e-02 5.895406e+02 1.145164e-02 3.890895e-02 7.160154e-05
9.283000e-02 7.017000e-01 5.967452e-03 2.222920e-04 3.143684e-04 1.000000e-02 2.222920e-04 2.443856e+01 1.002193e-06 2.948741e+02 2.274844e-02 2.241137e-02 7.063154e-05
7.776000e-01 1.194000e-01 2.762928e-05 4.544038e-03 6.426174e-03 1.000000e-02 4.543991e-03 7.260834e+00 3.550841e+04 5.704972e+02 2.435208e-03 3.386340e-02 2.959882e-06
7.776000e-01 4.642000e-02 6.175477e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.632646e+01 8.360048e+05 6.176095e+01 4.217282e-05 4.102832e-02 6.299341e-08
1.579000e+00 7.017000e-01 1.441156e-06 9.458710e-03 1.337604e-02 1.000000e-02 9.458287e-03 3.018753e+01 1.775455e+01 1.289362e+02 1.118685e-01 5.027841e-03 1.761836e-05
3.024000e-01 3.070000e-01 3.432725e-03 1.652029e-04 2.336321e-04 1.000000e-02 1.652029e-04 2.856656e+01 8.830827e-02 9.368590e+01 5.043895e-02 8.405118e-03 2.285711e-05
7.330000e-02 4.924000e-01 7.390555e-02 7.958157e-05 1.125453e-04 1.000000e-02 7.958157e-05 1.429342e+01 1.411704e-05 4.680606e+02 2.155704e-02 2.892419e-02 7.376422e-05
3.024000e-01 4.924000e-01 9.393855e-04 3.130881e-04 4.427734e-04 1.000000e-02 3.130881e-04 2.879282e+01 2.277758e-05 9.208246e+01 5.067433e-02 6.207480e-03 1.760712e-05
2.687000e-01 5.878000e-02 2.388739e-04 1.577074e-03 2.230317e-03 1.000000e-02 1.577072e-03 6.363255e+00 1.432876e+05 5.941182e+02 3.236579e-04 4.015324e-02 6.241621e-07
2.533000e-02 2.572000e-02 1.536445e+01 5.928560e-06 8.384250e-06 1.000000e-02 5.928560e-06 8.308542e+00 7.992620e+02 5.400268e+02 1.415584e-02 3.571699e-02 7.032039e-05
1.579000e+00 6.236000e-01 2.375999e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.580412e+01 2.947602e+01 2.376237e+02 1.123719e-01 5.475193e-03 1.869286e-05
1.176000e-01 3.455000e-01 8.043361e-02 7.435540e-05 1.051544e-04 1.000000e-02 7.435540e-05 1.276534e+01 1.249616e-04 4.446953e+02 2.773040e-02 1.953256e-02 4.787121e-05
1.675000e-01 9.427000e-02 6.104352e-03 3.101713e-04 4.386484e-04 1.000000e-02 3.101713e-04 6.640291e+00 4.366223e+04 5.872766e+02 1.662639e-03 3.634224e-02 3.618020e-06
4.571000e-02 2.572000e-02 1.547769e-02 2.013145e-04 2.847017e-04 1.000000e-02 2.013145e-04 5.864990e+00 3.816134e+05 6.272723e+02 5.863511e-05 4.094413e-02 2.668765e-07
2.000000e+00 5.878000e-02 1.299458e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.178989e+01 1.127883e+07 1.299588e-01 3.842283e-06 4.046236e-02 4.645092e-09
3.609000e-02 1.805000e-02 1.168313e-02 2.303381e-04 3.257472e-04 1.000000e-02 2.303381e-04 5.786703e+00 7.029518e+05 6.198556e+02 2.299052e-05 4.022587e-02 1.168954e-07
5.144000e-02 4.924000e-01 1.081270e-01 6.852355e-05 9.690693e-05 1.000000e-02 6.852355e-05 1.400505e+01 9.367214e-06 5.077079e+02 1.845493e-02 2.972329e-02 7.394953e-05
3.403000e-01 1.343000e-01 9.933298e-04 7.686742e-04 1.087069e-03 1.000000e-02 7.686740e-04 6.562803e+00 2.320619e+04 5.869189e+02 4.134390e-03 3.172996e-02 6.090794e-06
2.000000e-02 1.000000e+00 5.175629e-04 1.000000e-08 1.414214e-08 1.000000e-02 1.000000e-08 3.180203e+01 7.934898e+00 5.175629e-08 1.683961e-02 1.333956e-02 4.256637e-05
8.751000e-01 7.897000e-01 2.810485e-12 8.058422e-08 1.139633e-07 1.000000e-02 8.058422e-08 3.180203e+01 6.634464e+09 1.825077e-14 4.673142e-08 3.807164e-03 8.078993e-12
1.885000e-01 1.425000e-02 1.336070e-05 6.677820e-03 9.443652e-03 1.000000e-02 6.677671e-03 6.694048e+00 2.405964e+06 5.957971e+02 4.676351e-06 4.041871e-02 1.109134e-08
9.283000e-02 9.427000e-02 4.968611e-01 3.109394e-05 4.397347e-05 1.000000e-02 3.109394e-05 1.218570e+01 7.811991e+00 4.803819e+02 2.634366e-02 2.622076e-02 5.388468e-05
8.249000e-02 1.914000e-01 5.717623e-01 3.041966e-05 4.301989e-05 1.000000e-02 3.041966e-05 8.584417e+00 2.287924e-03 5.290834e+02 2.366974e-02 2.789713e-02 5.978208e-05
6.514000e-02 1.343000e-01 1.407273e+00 1.998574e-05 2.826410e-05 1.000000e-02 1.998574e-05 7.124189e+00 1.011605e-02 5.621067e+02 2.098270e-02 3.339410e-02 6.701884e-05
8.249000e-02 3.070000e-01 3.046142e-01 3.948549e-05 5.584091e-05 1.000000e-02 3.948549e-05 1.105741e+01 3.037504e-04 4.749252e+02 2.260157e-02 2.824260e-02 6.324057e-05
7.776000e-01 7.017000e-01 1.007626e-05 6.573150e-04 9.295836e-04 1.000000e-02 6.573148e-04 3.179334e+01 1.122797e+02 4.353578e+00 7.520323e-02 4.097555e-03 1.126140e-05
1.885000e-01 5.878000e-02 9.129308e-04 7.746850e-04 1.095570e-03 1.000000e-02 7.746847e-04 8.193694e+00 1.393764e+05 5.478833e+02 3.378470e-04 3.978471e-02 7.577138e-07
7.776000e-01 1.425000e-02 4.859566e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179741e+01 3.117699e+08 4.860052e-02 3.434703e-08 4.131864e-02 4.936488e-11
8.249000e-02 8.377000e-02 6.990596e-01 2.640535e-05 3.734280e-05 1.000000e-02 2.640535e-05 1.109082e+01 1.218259e+01 4.874140e+02 2.347750e-02 2.811160e-02 5.482345e-05
1.489000e-01 8.886000e-01 5.088281e-04 6.248860e-05 8.837222e-05 1.000000e-02 6.248860e-05 3.180115e+01 1.609031e-05 1.986884e+00 2.512713e-02 1.630358e-02 5.550737e-05
7.330000e-02 2.894000e-02 3.857157e-03 3.993175e-04 5.647202e-04 1.000000e-02 3.993175e-04 6.260830e+00 3.997431e+05 6.150410e+02 6.015974e-05 4.032774e-02 2.120390e-07
3.829000e-01 1.194000e-01 4.542528e-04 1.130376e-03 1.598592e-03 1.000000e-02 1.130375e-03 6.473665e+00 3.220256e+04 5.804215e+02 2.761459e-03 3.366868e-02 4.044781e-06
9.848000e-01 3.257000e-02 1.083694e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.170139e+01 1.269472e+07 1.083803e+00 1.909355e-06 4.130753e-02 2.612744e-09
1.403000e+00 7.897000e-01 8.964525e-07 1.907951e-03 2.698245e-03 1.000000e-02 1.907947e-03 3.179186e+01 1.377473e+02 3.263335e+00 8.287050e-02 4.702985e-03 1.242772e-05
7.776000e-01 3.665000e-02 1.441308e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.044316e+01 2.730740e+06 1.441452e+01 1.011988e-05 4.113907e-02 1.468140e-08
5.457000e-01 6.236000e-01 8.880014e-07 1.000000e-08 1.414214e-08 1.000000e-02 1.000000e-08 3.180203e+01 1.753830e+05 8.880014e-11 1.587167e-03 2.331127e-03 2.112292e-07
3.403000e-01 4.642000e-02 4.888362e-05 3.561970e-03 5.037354e-03 1.000000e-02 3.561947e-03 5.974584e+00 2.395779e+05 6.202173e+02 1.499310e-04 4.061381e-02 2.790748e-07
7.330000e-02 2.031000e-02 1.309365e-03 6.856788e-04 9.696960e-04 1.000000e-02 6.856786e-04 6.496844e+00 8.421675e+05 6.156051e+02 2.039230e-05 4.078510e-02 7.210508e-08
2.850000e-02 7.897000e-01 4.302868e-03 1.490108e-04 2.107331e-04 1.000000e-02 1.490108e-04 3.086876e+01 1.473504e-07 9.554183e+01 1.539299e-02 1.749757e-02 5.101624e-05
1.323000e-01 2.572000e-02 3.096346e-04 1.413810e-03 1.999427e-03 1.000000e-02 1.413809e-03 5.375771e+00 6.595618e+05 6.189158e+02 3.186307e-05 4.056603e-02 8.764870e-08
1.885000e-01 2.424000e-01 1.750073e-02 1.127329e-04 1.594284e-04 1.000000e-02 1.127329e-04 2.024958e+01 1.128028e-03 2.224117e+02 3.838885e-02 8.608520e-03 2.118453e-05
2.533000e-02 1.425000e-02 1.949582e-02 1.779780e-04 2.516988e-04 1.000000e-02 1.779780e-04 5.873451e+00 8.896049e+05 6.175525e+02 1.503370e-05 4.103079e-02 8.769548e-08
9.283000e-02 5.223000e-02 1.022876e-02 2.498999e-04 3.534119e-04 1.000000e-02 2.498999e-04 5.751899e+00 1.216404e+05 6.387860e+02 3.529618e-04 4.023757e-02 1.067845e-06
8.249000e-02 1.805000e-02 5.982186e-04 1.017466e-03 1.438913e-03 1.000000e-02 1.017465e-03 6.272473e+00 1.128640e+06 6.192977e+02 1.340777e-05 4.075979e-02 4.508651e-08
3.024000e-01 1.343000e-01 1.545427e-03 5.957480e-04 8.425147e-04 1.000000e-02 5.957479e-04 7.206527e+00 2.340823e+04 5.484961e+02 4.113732e-03 3.157409e-02 6.352418e-06
5.789000e-02 1.425000e-02 1.027616e-03 7.706818e-04 1.089908e-03 1.000000e-02 7.706816e-04 6.005452e+00 1.552681e+06 6.103532e+02 7.896906e-06 4.023984e-02 3.129460e-08
5.789000e-02 3.665000e-02 1.979841e-02 1.765827e-04 2.497257e-04 1.000000e-02 1.765827e-04 5.982575e+00 2.022233e+05 6.173435e+02 1.560183e-04 4.045578e-02 6.032048e-07
9.848000e-01 1.805000e-02 3.064671e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179897e+01 2.446438e+08 3.064978e-02 5.595031e-08 4.108642e-02 7.378166e-11
1.489000e-01 1.266000e-02 2.348360e-05 5.186577e-03 7.334829e-03 1.000000e-02 5.186507e-03 5.903405e+00 2.814856e+06 6.317226e+02 3.608461e-06 4.081360e-02 9.437419e-09
2.533000e-02 1.125000e-02 9.193005e-03 2.636085e-04 3.727988e-04 1.000000e-02 2.636085e-04 5.695948e+00 1.458729e+06 6.388170e+02 7.230922e-06 4.077746e-02 4.135685e-08
1.176000e-01 9.427000e-02 2.568384e-02 1.476556e-04 2.088166e-04 1.000000e-02 1.476556e-04 7.593152e+00 3.417318e+04 5.599638e+02 2.136025e-03 3.532141e-02 5.355163e-06
2.687000e-01 7.017000e-01 5.221367e-04 3.489190e-04 4.934460e-04 1.000000e-02 3.489190e-04 3.071259e+01 3.615519e-06 6.356726e+01 4.662731e-02 1.057496e-02 3.678639e-05
4.849000e-01 6.615000e-02 3.449385e-05 4.224899e-03 5.974857e-03 1.000000e-02 4.224862e-03 5.817054e+00 1.193813e+05 6.157074e+02 4.239130e-04 3.959905e-02 6.655282e-07
6.141000e-01 2.572000e-02 1.114137e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.072968e+01 6.256728e+06 1.114248e+01 3.138352e-06 4.100741e-02 4.901922e-09
9.848000e-01 3.888000e-01 3.873850e-05 3.435105e-03 4.857944e-03 1.000000e-02 3.435085e-03 1.434319e+01 4.009145e+02 4.571123e+02 5.479341e-02 9.190119e-03 1.868573e-05
7.330000e-02 1.604000e-02 6.481614e-04 9.906898e-04 1.401046e-03 1.000000e-02 9.906894e-04 6.061659e+00 1.343090e+06 6.361486e+02 1.011444e-05 4.118146e-02 3.569695e-08
6.514000e-02 1.512000e-01 1.332660e+00 2.064637e-05 2.919838e-05 1.000000e-02 2.064637e-05 7.182709e+00 6.281510e-03 5.680767e+02 2.051150e-02 3.267189e-02 6.724458e-05
3.207000e-02 2.285000e-02 3.961540e-02 1.237316e-04 1.749828e-04 1.000000e-02 1.237316e-04 5.768518e+00 3.740311e+05 6.064919e+02 5.553024e-05 4.101795e-02 3.001510e-07
2.687000e-01 1.266000e-02 1.005580e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.315159e+01 8.053786e+06 1.005681e+02 1.243938e-06 4.105147e-02 2.588040e-09
5.457000e-01 1.805000e-02 3.332841e-08 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.146728e+01 2.303821e+07 3.333175e+00 5.992117e-07 4.106970e-02 9.606508e-10
5.457000e-01 1.266000e-02 3.790827e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.176581e+01 1.371941e+08 3.791206e-01 7.175435e-08 4.062865e-02 1.099059e-10
7.776000e-01 4.924000e-01 5.672892e-05 2.441329e-03 3.452550e-03 1.000000e-02 2.441322e-03 1.955663e+01 7.853497e+01 3.381093e+02 7.524295e-02 6.767777e-03 1.911341e-05
2.687000e-01 2.424000e-01 7.252227e-03 2.495840e-04 3.529651e-04 1.000000e-02 2.495840e-04 1.228491e+01 2.257831e+03 4.517571e+02 2.998058e-02 1.463105e-02 2.587307e-05
5.144000e-02 5.223000e-02 2.343140e+00 1.557994e-05 2.203337e-05 1.000000e-02 1.557994e-05 1.151678e+01 5.727692e+01 5.687613e+02 1.589255e-02 3.401624e-02 5.431880e-05
1.885000e-01 2.572000e-02 7.788660e-05 2.800201e-03 3.960067e-03 1.000000e-02 2.800190e-03 6.357627e+00 7.012305e+05 6.107186e+02 2.906246e-05 4.082471e-02 6.443267e-08
6.514000e-02 5.878000e-02 6.597894e-02 9.394022e-05 1.328515e-04 1.000000e-02 9.394022e-05 6.975348e+00 6.562705e+04 5.822486e+02 7.492505e-04 3.884783e-02 2.731801e-06
1.777000e+00 1.604000e-02 1.365339e-12 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180202e+01 4.698069e+09 1.365476e-04 2.507882e-09 4.136928e-02 3.062018e-12
9.283000e-02 4.642000e-02 6.854752e-03 2.949766e-04 4.171599e-04 1.000000e-02 2.949766e-04 6.627872e+00 1.656728e+05 5.964403e+02 2.319372e-04 4.047337e-02 7.122607e-07
5.789000e-02 9.427000e-02 2.141312e+00 1.627372e-05 2.301451e-05 1.000000e-02 1.627372e-05 7.400009e+00 4.402419e-02 5.670921e+02 2.003988e-02 3.493572e-02 7.018399e-05
1.323000e-01 7.017000e-01 3.411251e-03 2.577109e-04 3.644583e-04 1.000000e-02 2.577109e-04 2.551908e+01 1.518802e-06 2.265580e+02 2.805637e-02 1.995375e-02 6.617972e-05
3.609000e-02 4.924000e-01 1.369237e-01 6.085577e-05 8.606305e-05 1.000000e-02 6.085577e-05 1.480835e+01 5.844353e-06 5.070865e+02 1.642223e-02 2.962521e-02 7.214985e-05
1.045000e-01 1.343000e-01 2.945623e-01 3.980499e-05 5.629275e-05 1.000000e-02 3.980499e-05 1.153449e+01 1.640017e-02 4.667154e+02 2.853405e-02 2.175678e-02 4.773316e-05
3.609000e-02 6.615000e-02 6.988986e+00 9.323146e-06 1.318492e-05 1.000000e-02 9.323146e-06 6.321544e+00 1.304967e-01 6.074901e+02 1.562636e-02 3.823223e-02 7.250119e-05
2.251000e-02 2.154000e-01 5.699310e+00 9.548552e-06 1.350369e-05 1.000000e-02 9.548552e-06 9.962631e+00 1.103533e-03 5.196336e+02 1.216388e-02 3.560381e-02 6.821967e-05
