# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_geometry eff_selection eff_final
1.250000e+00 4.457000e-02 4.244762e-02 5.000000e-02 1.179011e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.058846e+10 1.179014e-09 2.858012e-10 9.302809e-02 2.658754e-11
1.250000e+00 5.848000e-02 5.569524e-02 5.000000e-02 8.244936e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.240644e+10 8.244952e-09 1.619372e-09 9.740381e-02 1.577330e-10
1.250000e+00 2.588000e-02 2.464762e-02 5.000000e-02 8.775215e-18 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.308129e+12 8.775232e-12 1.876982e-12 9.203321e-02 1.727447e-13
1.250000e+00 1.524000e+00 1.451429e+00 5.000000e-02 4.013113e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180171e+01 7.834954e+02 4.013121e-03 3.232951e-02 1.097848e-01 3.549289e-03
1.250000e+00 3.891000e-02 3.705714e-02 5.000000e-02 4.196335e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.444940e+11 4.196344e-10 9.736878e-11 9.362706e-02 9.116352e-12
1.250000e+00 1.007000e-01 9.590476e-02 5.000000e-02 2.660431e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.803804e+08 2.660436e-07 5.541235e-08 9.304407e-02 5.155791e-09
1.250000e+00 1.734000e-01 1.651429e-01 5.000000e-02 6.724953e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 4.238453e+07 6.724966e-06 1.468090e-06 9.609406e-02 1.410747e-07
1.250000e+00 4.488000e-01 4.274286e-01 5.000000e-02 1.512983e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180199e+01 3.560216e+05 1.512986e-03 4.362786e-04 9.566763e-02 4.173774e-05
1.250000e+00 2.275000e-01 2.151748e-01 5.728000e-02 8.643442e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.686954e+06 8.643460e-05 1.605439e-05 9.514996e-02 1.527575e-06
1.250000e+00 1.734000e-01 1.640058e-01 5.728000e-02 1.692204e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.232049e+07 1.692208e-05 3.026771e-06 9.510289e-02 2.878547e-07
1.250000e+00 7.727000e-01 7.308376e-01 5.728000e-02 2.121599e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180087e+01 1.242399e+04 2.121603e-02 1.244758e-02 1.023734e-01 1.274301e-03
1.250000e+00 5.848000e-02 5.531174e-02 5.728000e-02 2.216535e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.154844e+09 2.216539e-08 3.724626e-09 9.489919e-02 3.534640e-10
1.250000e+00 3.396000e-02 3.212016e-02 5.728000e-02 5.185846e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.530573e+11 5.185856e-10 8.498632e-11 9.462727e-02 8.042024e-12
1.250000e+00 2.986000e-01 2.824228e-01 5.728000e-02 4.117735e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180202e+01 1.452319e+06 4.117743e-04 7.961657e-05 9.588497e-02 7.634033e-06
1.250000e+00 5.141000e-01 4.862477e-01 5.728000e-02 6.785314e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180178e+01 9.546799e+04 6.785328e-03 1.842953e-03 9.753678e-02 1.797558e-04
1.250000e+00 2.606000e-01 2.464815e-01 5.728000e-02 2.088874e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180202e+01 2.874541e+06 2.088879e-04 3.535922e-05 9.619905e-02 3.401524e-06
1.250000e+00 1.162000e+00 1.099047e+00 5.728000e-02 1.544847e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180088e+01 1.612765e+03 1.544850e-02 3.426499e-02 1.082051e-01 3.707647e-03
1.250000e+00 3.420000e-01 3.234716e-01 5.728000e-02 9.104889e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180201e+01 7.354308e+05 9.104907e-04 1.787382e-04 9.551767e-02 1.707265e-05
1.250000e+00 5.889000e-01 5.569953e-01 5.728000e-02 1.114909e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180158e+01 4.836266e+04 1.114911e-02 3.697578e-03 9.852064e-02 3.642878e-04
1.250000e+00 2.588000e-02 2.447791e-02 5.728000e-02 5.091920e-17 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.267353e+12 5.091931e-11 7.818232e-12 9.352511e-02 7.312010e-13
1.250000e+00 2.965000e-02 2.804366e-02 5.728000e-02 1.855709e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 4.030445e+11 1.855713e-10 2.915436e-11 9.310626e-02 2.714454e-12
1.250000e+00 1.321000e-01 1.249433e-01 5.728000e-02 3.435754e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 8.840820e+07 3.435761e-06 5.821098e-07 9.560677e-02 5.565364e-08
1.250000e+00 1.007000e-01 9.524440e-02 5.728000e-02 6.816126e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 3.534874e+08 6.816139e-07 1.152054e-07 9.466013e-02 1.090536e-08
1.250000e+00 8.852000e-01 8.372428e-01 5.728000e-02 2.328223e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180059e+01 6.292811e+03 2.328228e-02 2.008087e-02 1.042868e-01 2.094170e-03
1.250000e+00 2.259000e-02 2.136615e-02 5.728000e-02 9.314115e-18 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.905852e+12 9.314133e-12 1.517459e-12 9.267286e-02 1.406273e-13
1.250000e+00 1.014000e+00 9.590648e-01 5.728000e-02 2.165198e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180057e+01 3.189091e+03 2.165202e-02 2.820098e-02 1.061434e-01 2.993348e-03
1.250000e+00 1.746000e+00 1.651407e+00 5.728000e-02 1.500703e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180190e+01 2.099515e+02 1.500706e-03 4.097739e-02 1.133429e-01 4.644496e-03
1.250000e+00 2.000000e+00 1.891646e+00 5.728000e-02 3.972350e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180199e+01 1.062637e+02 3.972358e-04 7.662226e-02 1.153367e-01 8.837355e-03
1.250000e+00 1.972000e-02 1.865163e-02 5.728000e-02 3.059730e-19 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.452128e+14 3.059736e-13 5.124139e-14 9.182914e-02 4.705453e-15
1.250000e+00 1.986000e-01 1.878405e-01 5.728000e-02 4.218538e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.126377e+07 4.218547e-05 6.854068e-06 9.598184e-02 6.578661e-07
1.250000e+00 6.699000e-02 6.336070e-02 5.728000e-02 5.574858e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.964631e+09 5.574869e-08 8.747002e-09 9.537119e-02 8.342120e-10
1.250000e+00 3.918000e-01 3.705735e-01 5.728000e-02 1.968805e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180196e+01 3.722913e+05 1.968809e-03 3.891565e-04 9.712361e-02 3.779628e-05
1.250000e+00 5.105000e-02 4.828428e-02 5.728000e-02 9.101500e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.302496e+10 9.101518e-09 1.517330e-09 9.534261e-02 1.446662e-10
1.250000e+00 1.153000e-01 1.090534e-01 5.728000e-02 1.584394e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.767136e+08 1.584397e-06 2.482034e-07 9.530644e-02 2.365538e-08
1.250000e+00 6.746000e-01 6.380524e-01 5.728000e-02 1.718227e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180128e+01 2.451520e+04 1.718230e-02 7.204715e-03 9.916977e-02 7.144899e-04
1.250000e+00 7.674000e-02 7.258247e-02 5.728000e-02 1.228454e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.446181e+09 1.228456e-07 2.039436e-08 9.566292e-02 1.950984e-09
1.250000e+00 1.331000e+00 1.258891e+00 5.728000e-02 8.612845e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180135e+01 8.173685e+02 8.612862e-03 3.446968e-02 1.097049e-01 3.781492e-03
1.250000e+00 3.891000e-02 3.680198e-02 5.728000e-02 1.362379e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.381464e+10 1.362381e-09 2.323977e-10 9.497995e-02 2.207313e-11
1.250000e+00 4.488000e-01 4.244855e-01 5.728000e-02 3.808369e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180191e+01 1.884700e+05 3.808377e-03 8.679133e-04 9.677510e-02 8.399240e-05
1.250000e+00 1.514000e-01 1.431976e-01 5.728000e-02 7.871995e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 4.429006e+07 7.872011e-06 1.360380e-06 9.486767e-02 1.290561e-07
1.250000e+00 4.457000e-02 4.215534e-02 5.728000e-02 3.852454e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.827244e+10 3.852461e-09 6.241349e-10 9.590080e-02 5.985504e-11
1.250000e+00 8.790000e-02 8.313786e-02 5.728000e-02 3.251509e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 7.124222e+08 3.251516e-07 4.893119e-08 9.563588e-02 4.679577e-09
1.250000e+00 1.524000e+00 1.441435e+00 5.728000e-02 4.010156e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180168e+01 4.147998e+02 4.010164e-03 3.261538e-02 1.117548e-01 3.644925e-03
1.250000e+00 1.986000e-01 1.828578e-01 8.609000e-02 6.942256e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180200e+01 1.732250e+06 6.942270e-04 5.295860e-05 9.831560e-02 5.206656e-06
1.250000e+00 7.674000e-02 7.065712e-02 8.609000e-02 2.384990e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.105547e+08 2.384995e-06 1.684470e-07 9.853022e-02 1.659712e-08
1.250000e+00 1.734000e-01 1.596553e-01 8.609000e-02 3.134002e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180202e+01 3.422226e+06 3.134008e-04 2.457356e-05 9.848836e-02 2.420209e-06
1.250000e+00 2.275000e-01 2.094670e-01 8.609000e-02 1.482103e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180197e+01 8.764583e+05 1.482106e-03 1.197030e-04 9.874530e-02 1.182011e-05
1.250000e+00 3.918000e-01 3.607436e-01 8.609000e-02 2.912964e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180076e+01 5.758652e+04 2.912970e-02 2.903524e-03 9.957486e-02 2.891180e-04
1.250000e+00 1.007000e-01 9.271791e-02 8.609000e-02 1.189179e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.289194e+07 1.189181e-05 8.653814e-07 9.899673e-02 8.566993e-08
1.250000e+00 6.699000e-02 6.167997e-02 8.609000e-02 9.943096e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 4.223619e+08 9.943116e-07 7.498394e-08 9.819991e-02 7.363416e-09
1.250000e+00 2.965000e-02 2.729976e-02 8.609000e-02 5.384104e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 3.445741e+10 5.384115e-09 3.974284e-10 9.706725e-02 3.857728e-11
1.250000e+00 5.889000e-01 5.422203e-01 8.609000e-02 1.001226e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179650e+01 7.491623e+03 1.001228e-01 1.891344e-02 1.025448e-01 1.939475e-03
1.250000e+00 6.746000e-01 6.211272e-01 8.609000e-02 1.054858e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179589e+01 3.796654e+03 1.054860e-01 2.888727e-02 1.034986e-01 2.989793e-03
1.250000e+00 4.457000e-02 4.103711e-02 8.609000e-02 8.221613e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 3.558757e+09 8.221630e-08 5.842855e-09 9.805266e-02 5.729075e-10
1.250000e+00 1.331000e+00 1.225497e+00 8.609000e-02 1.018815e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180110e+01 1.263116e+02 1.018817e-02 6.496855e-02 1.154717e-01 7.502026e-03
1.250000e+00 2.259000e-02 2.079938e-02 8.609000e-02 7.538115e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.914253e+11 7.538130e-10 5.364331e-11 9.772479e-02 5.242281e-12
1.250000e+00 1.014000e+00 9.336243e-01 8.609000e-02 3.329152e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179939e+01 4.936108e+02 3.329159e-02 3.884905e-02 1.099741e-01 4.272391e-03
1.250000e+00 1.503000e-02 1.383863e-02 8.609000e-02 1.122401e-17 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 9.201918e+12 1.122404e-11 7.856892e-13 9.358979e-02 7.353249e-14
1.250000e+00 5.848000e-02 5.384452e-02 8.609000e-02 4.233858e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 8.525102e+08 4.233867e-07 3.166252e-08 9.777846e-02 3.095913e-09
1.250000e+00 8.790000e-02 8.093252e-02 8.609000e-02 5.136201e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.053927e+08 5.136211e-06 3.775010e-07 9.885874e-02 3.731927e-08
1.250000e+00 7.727000e-01 7.114512e-01 8.609000e-02 9.455532e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179589e+01 1.924312e+03 9.455551e-02 3.832703e-02 1.054017e-01 4.039733e-03
1.250000e+00 4.488000e-01 4.132254e-01 8.609000e-02 5.089446e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179971e+01 2.917576e+04 5.089456e-02 5.831639e-03 1.001435e-01 5.840009e-04
1.250000e+00 2.606000e-01 2.399433e-01 8.609000e-02 3.351092e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180190e+01 4.435657e+05 3.351099e-03 2.718044e-04 9.830142e-02 2.671876e-05
1.250000e+00 5.105000e-02 4.700347e-02 8.609000e-02 1.837844e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.733564e+09 1.837848e-07 1.350311e-08 9.936641e-02 1.341755e-09
1.250000e+00 1.972000e-02 1.815687e-02 8.609000e-02 2.462554e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.183308e+11 2.462559e-10 1.836517e-11 9.541370e-02 1.752289e-12
1.250000e+00 1.524000e+00 1.403199e+00 8.609000e-02 5.076724e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180156e+01 6.406298e+01 5.076734e-03 1.319336e-01 1.165609e-01 1.537830e-02
1.250000e+00 1.746000e+00 1.607602e+00 8.609000e-02 1.737976e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180187e+01 3.238220e+01 1.737979e-03 2.870999e-01 1.179929e-01 3.387575e-02
1.250000e+00 5.141000e-01 4.733494e-01 8.609000e-02 7.699588e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179810e+01 1.479015e+04 7.699604e-02 1.114387e-02 1.013287e-01 1.129194e-03
1.250000e+00 1.722000e-02 1.585504e-02 8.609000e-02 6.509007e-17 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.711413e+12 6.509020e-11 4.717712e-12 9.446195e-02 4.456443e-13
1.250000e+00 2.000000e+00 1.841468e+00 8.609000e-02 3.367900e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180200e+01 1.636328e+01 3.367906e-04 6.111219e-01 1.188215e-01 7.261440e-02
1.250000e+00 3.396000e-02 3.126813e-02 8.609000e-02 1.363500e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.577196e+10 1.363503e-08 1.014168e-09 9.750705e-02 9.888856e-11
1.250000e+00 3.420000e-01 3.148910e-01 8.609000e-02 1.431538e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180140e+01 1.136882e+05 1.431541e-02 1.317741e-03 9.950481e-02 1.311216e-04
1.250000e+00 1.514000e-01 1.393991e-01 8.609000e-02 1.368075e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.765726e+06 1.368077e-04 1.023305e-05 9.850005e-02 1.007956e-06
1.250000e+00 3.891000e-02 3.582576e-02 8.609000e-02 3.707038e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 7.413298e+09 3.707046e-08 2.481512e-09 9.679320e-02 2.401935e-10
1.250000e+00 8.852000e-01 8.150338e-01 8.609000e-02 6.141036e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179765e+01 9.742956e+02 6.141049e-02 3.981761e-02 1.076017e-01 4.284445e-03
1.250000e+00 2.986000e-01 2.749312e-01 8.609000e-02 7.323689e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180173e+01 2.244066e+05 7.323704e-03 6.037262e-04 9.887814e-02 5.969533e-05
1.250000e+00 1.321000e-01 1.216290e-01 8.609000e-02 6.131517e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.343178e+07 6.131529e-05 4.509366e-06 9.849449e-02 4.441477e-07
1.250000e+00 2.588000e-02 2.382860e-02 8.609000e-02 2.265867e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 7.863410e+10 2.265871e-09 1.578791e-10 9.588917e-02 1.513889e-11
1.250000e+00 1.162000e+00 1.069893e+00 8.609000e-02 1.701719e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180056e+01 2.494222e+02 1.701722e-02 4.248585e-02 1.132424e-01 4.811202e-03
1.250000e+00 1.153000e-01 1.061606e-01 8.609000e-02 2.687008e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.666126e+07 2.687013e-05 2.017596e-06 9.807428e-02 1.978743e-07
1.250000e+00 1.722000e-02 1.615976e-02 6.561000e-02 2.488909e-19 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.190785e+14 2.488914e-13 3.234389e-14 9.111830e-02 2.947120e-15
1.250000e+00 2.965000e-02 2.782444e-02 6.561000e-02 6.617158e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.631719e+11 6.617172e-10 7.361102e-11 9.517911e-02 7.006232e-12
1.250000e+00 2.275000e-01 2.134927e-01 6.561000e-02 2.347142e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180202e+01 3.025639e+06 2.347146e-04 3.129700e-05 9.646912e-02 3.019194e-06
1.250000e+00 8.790000e-02 8.248796e-02 6.561000e-02 7.938051e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 3.724713e+08 7.938067e-07 9.616393e-08 9.786036e-02 9.410637e-09
1.250000e+00 3.396000e-02 3.186907e-02 6.561000e-02 1.779759e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.788696e+10 1.779763e-09 2.103865e-10 9.385698e-02 1.974625e-11
1.250000e+00 1.734000e-01 1.627237e-01 6.561000e-02 4.646621e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.184984e+07 4.646630e-05 6.308626e-06 9.620641e-02 6.069303e-07
1.250000e+00 6.699000e-02 6.286540e-02 6.561000e-02 1.543520e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.524873e+09 1.543524e-07 1.842385e-08 9.674857e-02 1.782481e-09
1.250000e+00 7.674000e-02 7.201509e-02 6.561000e-02 3.628754e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 7.505721e+08 3.628761e-07 4.423529e-08 9.590295e-02 4.242295e-09
1.250000e+00 1.524000e+00 1.430167e+00 6.561000e-02 4.245894e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180165e+01 2.210288e+02 4.245903e-03 4.154448e-02 1.137333e-01 4.724991e-03
