# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
1.250000e+00 2.275000e-01 2.166667e-01 5.000000e-02 6.711690e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.077450e+07 6.711704e-05
1.250000e+00 8.790000e-02 8.371428e-02 5.000000e-02 2.031472e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.380926e+09 2.031476e-07
1.250000e+00 5.105000e-02 4.861905e-02 5.000000e-02 6.966895e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.690718e+10 6.966909e-09
1.250000e+00 1.331000e+00 1.267619e+00 5.000000e-02 1.302579e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180102e+01 1.542428e+03 1.302581e-02
1.250000e+00 2.986000e-01 2.843809e-01 5.000000e-02 3.249151e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180202e+01 2.746059e+06 3.249158e-04
1.250000e+00 2.965000e-02 2.823810e-02 5.000000e-02 7.986930e-17 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.175118e+12 7.986946e-11
1.250000e+00 1.734000e-01 1.651429e-01 5.000000e-02 1.267625e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 4.240252e+07 1.267628e-05
1.250000e+00 2.588000e-02 2.464762e-02 5.000000e-02 1.502593e-17 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.307451e+12 1.502596e-11
1.250000e+00 3.918000e-01 3.731428e-01 5.000000e-02 1.434127e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180199e+01 7.031448e+05 1.434130e-03
1.250000e+00 1.162000e+00 1.106667e+00 5.000000e-02 2.095192e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180053e+01 3.044850e+03 2.095196e-02
1.250000e+00 4.488000e-01 4.274286e-01 5.000000e-02 2.833170e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180194e+01 3.559950e+05 2.833175e-03
1.250000e+00 1.153000e-01 1.098095e-01 5.000000e-02 1.030865e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 3.387063e+08 1.030867e-06
1.250000e+00 8.852000e-01 8.430476e-01 5.000000e-02 2.408122e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180065e+01 1.187418e+04 2.408127e-02
1.250000e+00 6.746000e-01 6.424762e-01 5.000000e-02 1.379779e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180143e+01 4.627971e+04 1.379781e-02
1.250000e+00 1.014000e+00 9.657143e-01 5.000000e-02 2.475243e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180041e+01 6.019688e+03 2.475248e-02
1.250000e+00 2.000000e+00 1.904762e+00 5.000000e-02 5.623367e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.007508e+02 5.623379e-05
1.250000e+00 2.259000e-02 2.151429e-02 5.000000e-02 6.751029e-19 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.057205e+14 6.751043e-13
1.250000e+00 7.727000e-01 7.359048e-01 5.000000e-02 1.998372e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180097e+01 2.346490e+04 1.998376e-02
1.250000e+00 1.972000e-02 1.850583e-02 6.561000e-02 2.011340e-17 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.696327e+12 2.011344e-11
1.250000e+00 3.891000e-02 3.705714e-02 5.000000e-02 9.857756e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.444291e+11 9.857776e-10
1.250000e+00 7.674000e-02 7.308571e-02 5.000000e-02 9.539450e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.829004e+09 9.539469e-08
1.250000e+00 3.420000e-01 3.209429e-01 6.561000e-02 4.823193e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180188e+01 3.919813e+05 4.823203e-03
1.250000e+00 2.000000e+00 1.891646e+00 5.728000e-02 5.783807e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.062592e+02 5.783818e-06
1.250000e+00 1.986000e-01 1.891429e-01 5.000000e-02 2.843595e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 2.137244e+07 2.843601e-05
1.250000e+00 4.457000e-02 4.244762e-02 5.000000e-02 2.679916e-15 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.056820e+10 2.679922e-09
1.250000e+00 2.588000e-02 2.447791e-02 5.728000e-02 9.523003e-17 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.267310e+12 9.523022e-11
1.250000e+00 1.972000e-02 1.865163e-02 5.728000e-02 6.939050e-19 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.452253e+14 6.939064e-13
1.250000e+00 5.889000e-01 5.608572e-01 5.000000e-02 9.237096e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180169e+01 9.136157e+04 9.237115e-03
1.250000e+00 5.848000e-02 5.569524e-02 5.000000e-02 1.624019e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.240592e+10 1.624022e-08
1.250000e+00 1.321000e-01 1.258095e-01 5.000000e-02 2.462650e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.688212e+08 2.462655e-06
1.250000e+00 3.420000e-01 3.257143e-01 5.000000e-02 6.702476e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180201e+01 1.389905e+06 6.702489e-04
1.250000e+00 1.514000e-01 1.441905e-01 5.000000e-02 5.707336e-12 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 8.435077e+07 5.707347e-06
1.250000e+00 1.524000e+00 1.451429e+00 5.000000e-02 5.195564e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180160e+01 7.836893e+02 5.195574e-03
1.250000e+00 3.891000e-02 3.618996e-02 7.516000e-02 2.473285e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.466478e+10 2.473290e-08
1.250000e+00 7.727000e-01 7.186837e-01 7.516000e-02 1.173568e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179468e+01 3.556734e+03 1.173570e-01
1.250000e+00 5.141000e-01 4.896191e-01 5.000000e-02 5.201831e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180187e+01 1.803093e+05 5.201842e-03
1.250000e+00 6.699000e-02 6.380000e-02 5.000000e-02 4.053133e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.871597e+09 4.053141e-08
1.250000e+00 2.986000e-01 2.824228e-01 5.728000e-02 8.629506e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180201e+01 1.452430e+06 8.629523e-04
1.250000e+00 2.606000e-01 2.481905e-01 5.000000e-02 1.484852e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 5.441079e+06 1.484855e-04
1.250000e+00 1.746000e+00 1.662857e+00 5.000000e-02 8.983182e-10 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180195e+01 3.966366e+02 8.983200e-04
1.250000e+00 5.889000e-01 5.477325e-01 7.516000e-02 1.020239e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179682e+01 1.384091e+04 1.020241e-01
1.250000e+00 3.396000e-02 3.234286e-02 5.000000e-02 3.125884e-16 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 3.790904e+11 3.125891e-10
1.250000e+00 1.007000e-01 9.590476e-02 5.000000e-02 4.803672e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.807275e+08 4.803682e-07
1.250000e+00 5.848000e-02 5.531174e-02 5.728000e-02 4.642202e-14 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 6.157103e+09 4.642211e-08
1.250000e+00 1.746000e+00 1.638498e+00 6.561000e-02 3.884338e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.117987e+02 3.884346e-05
1.250000e+00 6.746000e-01 6.330646e-01 6.561000e-02 6.428469e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179871e+01 1.307271e+04 6.428482e-02
1.250000e+00 7.674000e-02 7.201509e-02 6.561000e-02 6.864424e-13 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 7.511519e+08 6.864438e-07
1.250000e+00 5.141000e-01 4.781614e-01 7.516000e-02 7.317819e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179881e+01 2.732233e+04 7.317833e-02
1.250000e+00 1.986000e-01 1.878405e-01 5.728000e-02 8.103134e-11 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180203e+01 1.126518e+07 8.103150e-05
