# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_selection eff_final
2.000000e-02 9.548000e-01 2.500000e-01 2.819200e+00 3.555596e-03 9.496111e-08 1.000000e+00 1.000000e-02 4.748056e-08 3.180203e+01 1.128138e-15 8.015747e-06 5.092901e-02 5.092901e-02
2.000000e-02 1.007000e+00 2.500000e-01 3.028000e+00 2.138512e-03 4.060107e-11 1.000000e+00 1.000000e-02 2.030054e-11 3.180203e+01 9.405391e-16 8.813059e-13 4.945866e-02 4.945866e-02
2.000000e-02 9.057000e-01 2.500000e-01 2.622800e+00 5.815482e-03 8.357858e-05 1.000000e+00 1.000000e-02 4.178929e-05 3.178370e+01 1.354706e-15 1.015584e+01 5.301481e-02 5.301481e-02
2.000000e-02 2.000000e+00 2.500000e-01 7.000000e+00 4.118979e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182420e+01 1.039879e-16 4.118987e-01 4.167752e-02 4.167752e-02
2.000000e-02 1.800000e+00 2.500000e-01 6.200000e+00 2.577559e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.194460e+01 1.442516e-16 2.577564e+00 4.253261e-02 4.253261e-02
2.000000e-02 5.936000e-01 2.500000e-01 1.374400e+00 2.044740e-01 1.014853e-04 1.000000e+00 1.000000e-02 5.074265e-05 1.630295e+01 6.814724e-15 5.264831e+02 7.724147e-02 7.724147e-02
2.000000e-02 2.550000e-01 2.500000e-01 1.999998e-02 1.632174e-01 1.047059e-04 1.000000e+00 1.000000e-02 5.235294e-05 2.688887e+01 2.076429e-01 4.473511e+02 9.384705e-02 8.125924e-02
2.000000e-02 2.688000e-01 2.500000e-01 7.519996e-02 4.845252e+00 1.757636e-05 1.000000e+00 1.000000e-02 8.788181e-06 2.265256e+01 5.482696e-05 3.742091e+02 1.009795e-01 1.009791e-01
2.533000e-02 2.834000e-01 2.500000e-01 1.336000e-01 9.001718e+00 1.152106e-05 1.000000e+00 1.000000e-02 5.760528e-06 2.019632e+01 6.118859e-12 2.987101e+02 1.098410e-01 1.098410e-01
2.533000e-02 3.691000e-01 2.500000e-01 4.764000e-01 3.734635e+00 2.493191e-05 1.000000e+00 1.000000e-02 1.246595e-05 8.733003e+00 1.597972e-13 5.803624e+02 1.145903e-01 1.145903e-01
2.533000e-02 8.591000e-01 2.500000e-01 2.436400e+00 9.210591e-03 1.623383e-04 1.000000e+00 1.000000e-02 8.116916e-05 3.134148e+01 2.617608e-15 6.068335e+01 5.546101e-02 5.546101e-02
2.533000e-02 3.321000e-01 2.500000e-01 3.284000e-01 6.205874e+00 2.037774e-05 1.000000e+00 1.000000e-02 1.018887e-05 6.987918e+00 4.287796e-13 6.442507e+02 1.194862e-01 1.194862e-01
2.533000e-02 1.619000e+00 2.500000e-01 5.476000e+00 1.153683e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.248259e+01 3.224490e-16 1.153685e+01 4.257862e-02 4.257862e-02
2.533000e-02 4.324000e-01 2.500000e-01 7.296000e-01 1.538421e+00 3.640479e-05 1.000000e+00 1.000000e-02 1.820240e-05 1.193269e+01 5.337194e-14 5.097207e+02 1.024022e-01 1.024022e-01
2.533000e-02 5.066000e-01 2.500000e-01 1.026400e+00 5.821229e-01 5.922487e-05 1.000000e+00 1.000000e-02 2.961244e-05 1.285534e+01 2.261597e-14 5.104614e+02 9.006527e-02 9.006527e-02
2.533000e-02 1.311000e+00 2.500000e-01 4.244000e+00 1.425628e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.269600e+01 6.312413e-16 1.425631e+02 4.472049e-02 4.472049e-02
2.533000e-02 5.936000e-01 2.500000e-01 1.374400e+00 1.933311e-01 1.032049e-04 1.000000e+00 1.000000e-02 5.160246e-05 1.587178e+01 1.093212e-14 5.148048e+02 7.798991e-02 7.798991e-02
2.533000e-02 6.598000e-01 2.500000e-01 1.639200e+00 8.653300e-02 1.470059e-04 1.000000e+00 1.000000e-02 7.350294e-05 2.034857e+01 7.054475e-15 4.675103e+02 7.081042e-02 7.081042e-02
2.533000e-02 4.559000e-01 2.500000e-01 8.236001e-01 1.117905e+00 4.218801e-05 1.000000e+00 1.000000e-02 2.109400e-05 1.201769e+01 3.928339e-14 4.974197e+02 9.818439e-02 9.818439e-02
2.533000e-02 5.631000e-01 2.500000e-01 1.252400e+00 2.858096e-01 8.455664e-05 1.000000e+00 1.000000e-02 4.227832e-05 1.456804e+01 1.377317e-14 5.108722e+02 8.207295e-02 8.207295e-02
2.533000e-02 4.102000e-01 2.500000e-01 6.408000e-01 2.089542e+00 3.155237e-05 1.000000e+00 1.000000e-02 1.577618e-05 1.094994e+01 7.427648e-14 5.200619e+02 1.068239e-01 1.068239e-01
2.533000e-02 1.536000e+00 2.500000e-01 5.144000e+00 2.267335e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.325442e+01 3.806731e-16 2.267339e+01 4.322549e-02 4.322549e-02
2.533000e-02 6.955000e-01 2.500000e-01 1.782000e+00 5.706500e-02 1.702075e-04 1.000000e+00 1.000000e-02 8.510376e-05 2.289431e+01 5.729550e-15 4.133018e+02 6.749066e-02 6.749066e-02
2.533000e-02 2.988000e-01 2.500000e-01 1.952000e-01 9.241330e+00 1.322145e-05 1.000000e+00 1.000000e-02 6.610724e-06 1.416638e+01 1.824630e-12 4.038616e+02 1.172045e-01 1.172045e-01
2.533000e-02 4.806000e-01 2.500000e-01 9.224000e-01 8.145255e-01 5.067337e-05 1.000000e+00 1.000000e-02 2.533669e-05 1.163570e+01 2.954930e-14 5.228827e+02 9.399912e-02 9.399912e-02
2.533000e-02 3.891000e-01 2.500000e-01 5.563999e-01 2.793840e+00 2.797987e-05 1.000000e+00 1.000000e-02 1.398994e-05 9.747433e+00 1.067772e-13 5.468056e+02 1.108077e-01 1.108077e-01
2.533000e-02 8.149000e-01 2.500000e-01 2.259600e+00 1.472286e-02 1.817569e-04 1.000000e+00 1.000000e-02 9.087843e-05 3.047936e+01 3.163923e-15 1.215945e+02 5.800900e-02 5.800900e-02
2.533000e-02 6.258000e-01 2.500000e-01 1.503200e+00 1.301880e-01 1.240061e-04 1.000000e+00 1.000000e-02 6.200307e-05 1.775961e+01 8.749122e-15 5.004922e+02 7.436279e-02 7.436279e-02
2.533000e-02 1.800000e+00 2.500000e-01 6.200000e+00 2.549988e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.195084e+01 2.313744e-16 2.549993e+00 4.176811e-02 4.176811e-02
2.533000e-02 7.730000e-01 2.500000e-01 2.092000e+00 2.327893e-02 2.016074e-04 1.000000e+00 1.000000e-02 1.008037e-04 2.817504e+01 3.838581e-15 2.365461e+02 6.083391e-02 6.083391e-02
2.533000e-02 1.707000e+00 2.500000e-01 5.828000e+00 5.557427e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.211745e+01 2.730979e-16 5.557438e+00 4.226759e-02 4.226759e-02
2.533000e-02 1.382000e+00 2.500000e-01 4.528000e+00 7.943178e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.778279e+01 5.328321e-16 7.943194e+01 4.378803e-02 4.378803e-02
2.533000e-02 5.341000e-01 2.500000e-01 1.136400e+00 4.103094e-01 7.197612e-05 1.000000e+00 1.000000e-02 3.598806e-05 1.332518e+01 1.754301e-14 5.314084e+02 8.565006e-02 8.565006e-02
2.533000e-02 1.179000e+00 2.500000e-01 3.716000e+00 4.284554e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.558271e+01 8.915835e-16 4.284563e+02 4.591072e-02 4.591072e-02
2.533000e-02 1.243000e+00 2.500000e-01 3.972000e+00 2.520876e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.945897e+01 7.501635e-16 2.520881e+02 4.527793e-02 4.527793e-02
2.533000e-02 1.457000e+00 2.500000e-01 4.828000e+00 4.290311e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.461946e+01 4.500834e-16 4.290320e+01 4.358128e-02 4.358128e-02
2.533000e-02 1.119000e+00 2.500000e-01 3.476000e+00 7.418841e-04 2.159982e-07 1.000000e+00 1.000000e-02 1.079991e-07 3.180203e+01 1.059142e-15 8.653190e-06 4.690113e-02 4.690113e-02
2.533000e-02 1.897000e+00 2.500000e-01 6.588000e+00 1.082893e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.185970e+01 1.965082e-16 1.082895e+00 4.219410e-02 4.219410e-02
2.533000e-02 3.501000e-01 2.500000e-01 4.004000e-01 4.928605e+00 2.258192e-05 1.000000e+00 1.000000e-02 1.129096e-05 6.978473e+00 2.524368e-13 6.283272e+02 1.175351e-01 1.175351e-01
2.533000e-02 9.548000e-01 2.500000e-01 2.819200e+00 3.474973e-03 1.248692e-07 1.000000e+00 1.000000e-02 6.243462e-08 3.180203e+01 1.809406e-15 1.354573e-05 5.133711e-02 5.133711e-02
2.533000e-02 7.333000e-01 2.500000e-01 1.933200e+00 3.662460e-02 1.903736e-04 1.000000e+00 1.000000e-02 9.518681e-05 2.601964e+01 4.676213e-15 3.318382e+02 6.367085e-02 6.367085e-02
2.533000e-02 1.061000e+00 2.500000e-01 3.244000e+00 1.253965e-03 2.141917e-09 1.000000e+00 1.000000e-02 1.070958e-09 3.180203e+01 1.264872e-15 1.438237e-09 4.770331e-02 4.770331e-02
2.533000e-02 3.150000e-01 2.500000e-01 2.600000e-01 7.963586e+00 1.683665e-05 1.000000e+00 1.000000e-02 8.418324e-06 9.298611e+00 8.110762e-13 5.643649e+02 1.197642e-01 1.197642e-01
2.533000e-02 9.057000e-01 2.500000e-01 2.622800e+00 5.695041e-03 1.005097e-04 1.000000e+00 1.000000e-02 5.025484e-05 3.176538e+01 2.172993e-15 1.438310e+01 5.311681e-02 5.311681e-02
2.533000e-02 1.007000e+00 2.500000e-01 3.028000e+00 2.105288e-03 6.921532e-09 1.000000e+00 1.000000e-02 3.460766e-09 3.180203e+01 1.508526e-15 2.521482e-08 4.939718e-02 4.939718e-02
2.533000e-02 2.000000e+00 2.500000e-01 7.000000e+00 4.126446e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182438e+01 1.668005e-16 4.126454e-01 4.163592e-02 4.163592e-02
2.533000e-02 2.688000e-01 2.500000e-01 7.519996e-02 3.450789e+00 2.078289e-05 1.000000e+00 1.000000e-02 1.039144e-05 2.295957e+01 3.886180e-04 3.726234e+02 1.004585e-01 1.004542e-01
2.533000e-02 2.550000e-01 2.500000e-01 1.999998e-02 9.872161e-02 1.668177e-04 1.000000e+00 1.000000e-02 8.340883e-05 2.395944e+01 5.462848e-01 6.868095e+02 9.384146e-02 8.079704e-02
2.850000e-02 5.341000e-01 2.500000e-01 1.136400e+00 3.914754e-01 7.379214e-05 1.000000e+00 1.000000e-02 3.689607e-05 1.293489e+01 2.220994e-14 5.329232e+02 8.681040e-02 8.681040e-02
2.850000e-02 1.800000e+00 2.500000e-01 6.200000e+00 2.533400e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.193604e+01 2.929142e-16 2.533405e+00 4.222672e-02 4.222672e-02
2.850000e-02 3.150000e-01 2.500000e-01 2.600000e-01 7.197494e+00 1.746575e-05 1.000000e+00 1.000000e-02 8.732877e-06 9.852536e+00 1.033143e-12 5.489036e+02 1.197954e-01 1.197954e-01
2.850000e-02 4.559000e-01 2.500000e-01 8.236001e-01 1.074085e+00 4.356539e-05 1.000000e+00 1.000000e-02 2.178270e-05 1.163518e+01 4.973605e-14 5.096381e+02 9.914650e-02 9.914650e-02
2.850000e-02 5.936000e-01 2.500000e-01 1.374400e+00 1.870848e-01 1.056268e-04 1.000000e+00 1.000000e-02 5.281338e-05 1.573982e+01 1.383856e-14 5.218270e+02 7.843268e-02 7.843268e-02
2.850000e-02 1.619000e+00 2.500000e-01 5.476000e+00 1.154436e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.248118e+01 4.082162e-16 1.154438e+01 4.264503e-02 4.264503e-02
2.850000e-02 1.382000e+00 2.500000e-01 4.528000e+00 7.939878e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.763705e+01 6.745280e-16 7.939894e+01 4.401758e-02 4.401758e-02
2.850000e-02 6.955000e-01 2.500000e-01 1.782000e+00 5.523931e-02 1.707035e-04 1.000000e+00 1.000000e-02 8.535173e-05 2.280825e+01 7.253499e-15 4.024138e+02 6.737782e-02 6.737782e-02
2.850000e-02 1.897000e+00 2.500000e-01 6.588000e+00 1.080681e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.186027e+01 2.487658e-16 1.080684e+00 4.192276e-02 4.192276e-02
2.850000e-02 1.457000e+00 2.500000e-01 4.828000e+00 4.289220e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.472987e+01 5.698248e-16 4.289228e+01 4.338199e-02 4.338199e-02
2.850000e-02 1.707000e+00 2.500000e-01 5.828000e+00 5.590724e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.211288e+01 3.457272e-16 5.590735e+00 4.225731e-02 4.225731e-02
2.850000e-02 3.321000e-01 2.500000e-01 3.284000e-01 5.801126e+00 2.111720e-05 1.000000e+00 1.000000e-02 1.055860e-05 6.754931e+00 5.441353e-13 6.467331e+02 1.198340e-01 1.198340e-01
2.850000e-02 8.149000e-01 2.500000e-01 2.259600e+00 1.460876e-02 1.879942e-04 1.000000e+00 1.000000e-02 9.399709e-05 3.035364e+01 4.005244e-15 1.290750e+02 5.819492e-02 5.819492e-02
2.850000e-02 4.324000e-01 2.500000e-01 7.296000e-01 1.501004e+00 3.646648e-05 1.000000e+00 1.000000e-02 1.823324e-05 1.155800e+01 6.757405e-14 4.990103e+02 1.040414e-01 1.040414e-01
3.207000e-02 1.619000e+00 2.500000e-01 5.476000e+00 1.157572e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.250728e+01 5.168607e-16 1.157574e+01 4.254819e-02 4.254819e-02
2.850000e-02 1.119000e+00 2.500000e-01 3.476000e+00 7.323663e-04 1.213310e-08 1.000000e+00 1.000000e-02 6.066549e-09 3.180203e+01 1.340947e-15 2.695329e-08 4.687143e-02 4.687143e-02
2.850000e-02 1.243000e+00 2.500000e-01 3.972000e+00 2.507660e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.985347e+01 9.497069e-16 2.507665e+02 4.527991e-02 4.527991e-02
2.850000e-02 3.691000e-01 2.500000e-01 4.764000e-01 3.478020e+00 2.572709e-05 1.000000e+00 1.000000e-02 1.286355e-05 8.681998e+00 2.024199e-13 5.755107e+02 1.153022e-01 1.153022e-01
2.850000e-02 1.536000e+00 2.500000e-01 5.144000e+00 2.275197e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.322012e+01 4.819404e-16 2.275202e+01 4.302867e-02 4.302867e-02
2.850000e-02 6.258000e-01 2.500000e-01 1.503200e+00 1.276230e-01 1.251369e-04 1.000000e+00 1.000000e-02 6.256847e-05 1.775476e+01 1.107719e-14 4.996200e+02 7.505994e-02 7.505994e-02
3.207000e-02 1.536000e+00 2.500000e-01 5.144000e+00 2.249421e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.320678e+01 6.102154e-16 2.249426e+01 4.294809e-02 4.294809e-02
2.850000e-02 1.311000e+00 2.500000e-01 4.244000e+00 1.406125e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.265198e+01 7.991107e-16 1.406128e+02 4.460664e-02 4.460664e-02
3.207000e-02 2.000000e+00 2.500000e-01 7.000000e+00 4.150091e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182397e+01 2.673656e-16 4.150099e-01 4.193932e-02 4.193932e-02
3.207000e-02 1.179000e+00 2.500000e-01 3.716000e+00 4.295858e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.431588e+01 1.429202e-15 4.295867e+02 4.592611e-02 4.592611e-02
3.207000e-02 4.806000e-01 2.500000e-01 9.224000e-01 7.456832e-01 5.199262e-05 1.000000e+00 1.000000e-02 2.599631e-05 1.229713e+01 4.737090e-14 5.039387e+02 9.622890e-02 9.622890e-02
3.207000e-02 1.311000e+00 2.500000e-01 4.244000e+00 1.402574e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.242606e+01 1.011879e-15 1.402577e+02 4.475168e-02 4.475168e-02
2.850000e-02 7.333000e-01 2.500000e-01 1.933200e+00 3.606377e-02 1.966338e-04 1.000000e+00 1.000000e-02 9.831689e-05 2.565177e+01 5.920056e-15 3.486000e+02 6.422833e-02 6.422833e-02
2.850000e-02 5.066000e-01 2.500000e-01 1.026400e+00 5.624676e-01 6.083303e-05 1.000000e+00 1.000000e-02 3.041652e-05 1.233165e+01 2.863099e-14 5.203751e+02 9.090543e-02 9.090543e-02
3.207000e-02 1.457000e+00 2.500000e-01 4.828000e+00 4.262052e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.468506e+01 7.214817e-16 4.262061e+01 4.361676e-02 4.361676e-02
2.850000e-02 8.591000e-01 2.500000e-01 2.436400e+00 9.078274e-03 1.628224e-04 1.000000e+00 1.000000e-02 8.141120e-05 3.134984e+01 3.313742e-15 6.016883e+01 5.555238e-02 5.555238e-02
2.850000e-02 1.179000e+00 2.500000e-01 3.716000e+00 4.364488e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 5.519810e+01 1.128702e-15 4.364497e+02 4.575100e-02 4.575100e-02
3.207000e-02 1.707000e+00 2.500000e-01 5.828000e+00 5.516784e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.211752e+01 4.377330e-16 5.516795e+00 4.216102e-02 4.216102e-02
2.850000e-02 3.891000e-01 2.500000e-01 5.563999e-01 2.625609e+00 2.863340e-05 1.000000e+00 1.000000e-02 1.431670e-05 1.035530e+01 1.352224e-13 5.381653e+02 1.118148e-01 1.118148e-01
2.850000e-02 6.598000e-01 2.500000e-01 1.639200e+00 8.467185e-02 1.499292e-04 1.000000e+00 1.000000e-02 7.496461e-05 1.998384e+01 8.930586e-15 4.758298e+02 7.137501e-02 7.137501e-02
2.850000e-02 2.988000e-01 2.500000e-01 1.952000e-01 8.371050e+00 1.355486e-05 1.000000e+00 1.000000e-02 6.777429e-06 1.484670e+01 2.359237e-12 3.845120e+02 1.169116e-01 1.169116e-01
2.850000e-02 2.000000e+00 2.500000e-01 7.000000e+00 4.131221e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182370e+01 2.111435e-16 4.131229e-01 4.161495e-02 4.161495e-02
3.207000e-02 3.891000e-01 2.500000e-01 5.563999e-01 2.450197e+00 2.974088e-05 1.000000e+00 1.000000e-02 1.487044e-05 1.018816e+01 1.713093e-13 5.418121e+02 1.127168e-01 1.127168e-01
3.207000e-02 1.007000e+00 2.500000e-01 3.028000e+00 2.046128e-03 7.022615e-10 1.000000e+00 1.000000e-02 3.511307e-10 3.180203e+01 2.418108e-15 2.522729e-10 4.952016e-02 4.952016e-02
2.850000e-02 7.730000e-01 2.500000e-01 2.092000e+00 2.320810e-02 1.984933e-04 1.000000e+00 1.000000e-02 9.924664e-05 2.852691e+01 4.859367e-15 2.285974e+02 6.127802e-02 6.127802e-02
3.207000e-02 8.591000e-01 2.500000e-01 2.436400e+00 8.940674e-03 1.747901e-04 1.000000e+00 1.000000e-02 8.739505e-05 3.124288e+01 4.196169e-15 6.828792e+01 5.571416e-02 5.571416e-02
3.207000e-02 4.102000e-01 2.500000e-01 6.408000e-01 1.832652e+00 3.399739e-05 1.000000e+00 1.000000e-02 1.699870e-05 1.060605e+01 1.191273e-13 5.295552e+02 1.089529e-01 1.089529e-01
2.850000e-02 4.806000e-01 2.500000e-01 9.224000e-01 7.812163e-01 5.134624e-05 1.000000e+00 1.000000e-02 2.567312e-05 1.190270e+01 3.740893e-14 5.149067e+02 9.482616e-02 9.482616e-02
3.207000e-02 3.150000e-01 2.500000e-01 2.600000e-01 6.400269e+00 1.835389e-05 1.000000e+00 1.000000e-02 9.176946e-06 1.010646e+01 1.321612e-12 5.390072e+02 1.193328e-01 1.193328e-01
