# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_selection eff_final
2.251000e-02 1.119000e+00 2.500000e-01 3.476000e+00 4.772992e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.196647e+01 8.364892e-16 4.773001e+00 4.673315e-02 4.673315e-02
2.251000e-02 2.988000e-01 2.500000e-01 1.952000e-01 6.559626e-02 1.609154e-04 1.000000e+00 8.000000e-04 8.045772e-05 1.341007e+01 1.423123e-12 4.246338e+02 1.178263e-01 1.178263e-01
2.251000e-02 8.591000e-01 2.500000e-01 2.436400e+00 5.967375e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.151361e+01 2.067264e-15 5.967387e+01 5.518008e-02 5.518008e-02
2.251000e-02 5.066000e-01 2.500000e-01 1.026400e+00 3.874336e-03 7.319885e-04 1.000000e+00 8.000000e-04 3.659943e-04 1.266327e+01 1.786004e-14 5.189742e+02 8.940739e-02 8.940739e-02
2.251000e-02 8.149000e-01 2.500000e-01 2.259600e+00 9.532878e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.050102e+01 2.498758e-15 9.532897e+01 5.778791e-02 5.778791e-02
2.251000e-02 1.457000e+00 2.500000e-01 4.828000e+00 2.777275e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.181643e+01 3.554669e-16 2.777281e-01 4.348281e-02 4.348281e-02
2.251000e-02 1.707000e+00 2.500000e-01 5.828000e+00 3.606179e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180405e+01 2.156589e-16 3.606186e-02 4.241223e-02 4.241223e-02
2.251000e-02 2.000000e+00 2.500000e-01 7.000000e+00 2.655511e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180217e+01 1.317231e-16 2.655516e-03 4.174591e-02 4.174591e-02
2.251000e-02 3.321000e-01 2.500000e-01 3.284000e-01 4.363878e-02 2.438547e-04 1.000000e+00 8.000000e-04 1.219273e-04 6.848547e+00 3.381172e-13 6.487461e+02 1.192283e-01 1.192283e-01
2.251000e-02 9.057000e-01 2.500000e-01 2.622800e+00 3.693788e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.191717e+01 1.716174e-15 3.693796e+01 5.319634e-02 5.319634e-02
2.251000e-02 1.179000e+00 2.500000e-01 3.716000e+00 2.814220e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.190853e+01 7.041135e-16 2.814225e+00 4.594304e-02 4.594304e-02
2.251000e-02 1.536000e+00 2.500000e-01 5.144000e+00 1.454769e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180966e+01 3.006320e-16 1.454772e-01 4.329839e-02 4.329839e-02
2.251000e-02 1.243000e+00 2.500000e-01 3.972000e+00 1.604322e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.187177e+01 5.923971e-16 1.604325e+00 4.492107e-02 4.492107e-02
2.251000e-02 2.834000e-01 2.500000e-01 1.336000e-01 6.417323e-02 1.373467e-04 1.000000e+00 8.000000e-04 6.867334e-05 1.969219e+01 4.469737e-12 3.026427e+02 1.112379e-01 1.112379e-01
2.251000e-02 4.324000e-01 2.500000e-01 7.296000e-01 1.030580e-02 4.493421e-04 1.000000e+00 8.000000e-04 2.246711e-04 1.156377e+01 4.214520e-14 5.202069e+02 1.018104e-01 1.018104e-01
2.251000e-02 7.333000e-01 2.500000e-01 1.933200e+00 2.378007e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.656017e+01 3.692833e-15 2.378012e+02 6.349932e-02 6.349932e-02
2.251000e-02 3.501000e-01 2.500000e-01 4.004000e-01 3.349388e-02 2.715359e-04 1.000000e+00 8.000000e-04 1.357680e-04 7.432701e+00 1.992194e-13 6.173907e+02 1.169900e-01 1.169900e-01
2.251000e-02 1.311000e+00 2.500000e-01 4.244000e+00 9.138849e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.184079e+01 4.985308e-16 9.138868e-01 4.470094e-02 4.470094e-02
2.251000e-02 6.955000e-01 2.500000e-01 1.782000e+00 3.729015e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.315119e+01 4.524668e-15 3.729022e+02 6.692815e-02 6.692815e-02
2.251000e-02 1.619000e+00 2.500000e-01 5.476000e+00 7.431406e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180605e+01 2.546490e-16 7.431421e-02 4.279761e-02 4.279761e-02
2.251000e-02 3.150000e-01 2.500000e-01 2.600000e-01 5.471231e-02 2.082824e-04 1.000000e+00 8.000000e-04 1.041412e-04 8.612329e+00 6.381271e-13 5.933764e+02 1.196032e-01 1.196032e-01
2.251000e-02 5.936000e-01 2.500000e-01 1.374400e+00 1.276862e-03 1.288659e-03 1.000000e+00 8.000000e-04 6.443296e-04 1.572184e+01 8.632685e-15 5.301029e+02 7.747041e-02 7.747041e-02
2.251000e-02 4.559000e-01 2.500000e-01 8.236001e-01 7.556373e-03 5.205082e-04 1.000000e+00 8.000000e-04 2.602541e-04 1.198002e+01 3.102276e-14 5.118098e+02 9.728759e-02 9.728759e-02
2.251000e-02 1.897000e+00 2.500000e-01 6.588000e+00 6.900899e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180239e+01 1.551944e-16 6.900913e-03 4.193709e-02 4.193709e-02
2.251000e-02 5.631000e-01 2.500000e-01 1.252400e+00 1.857444e-03 1.070771e-03 1.000000e+00 8.000000e-04 5.353853e-04 1.444531e+01 1.087750e-14 5.324131e+02 8.141517e-02 8.141517e-02
2.251000e-02 1.007000e+00 2.500000e-01 3.028000e+00 1.352319e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.205238e+01 1.191384e-15 1.352322e+01 4.933778e-02 4.933778e-02
2.251000e-02 4.806000e-01 2.500000e-01 9.224000e-01 5.394500e-03 6.231667e-04 1.000000e+00 8.000000e-04 3.115834e-04 1.180324e+01 2.333410e-14 5.237206e+02 9.325472e-02 9.325472e-02
2.251000e-02 3.691000e-01 2.500000e-01 4.764000e-01 2.521880e-02 3.019694e-04 1.000000e+00 8.000000e-04 1.509847e-04 9.007661e+00 1.261540e-13 5.748972e+02 1.139378e-01 1.139378e-01
2.251000e-02 5.341000e-01 2.500000e-01 1.136400e+00 2.702257e-03 8.797266e-04 1.000000e+00 8.000000e-04 4.398633e-04 1.330017e+01 1.385361e-14 5.228319e+02 8.512403e-02 8.512403e-02
2.251000e-02 6.258000e-01 2.500000e-01 1.503200e+00 8.626190e-04 1.505430e-03 1.000000e+00 8.000000e-04 7.527150e-04 1.799764e+01 6.910075e-15 4.887426e+02 7.407171e-02 7.407171e-02
2.251000e-02 7.730000e-01 2.500000e-01 2.092000e+00 1.525179e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.875375e+01 3.031347e-15 1.525182e+02 6.064790e-02 6.064790e-02
2.251000e-02 6.598000e-01 2.500000e-01 1.639200e+00 5.692492e-04 1.770746e-03 1.000000e+00 8.000000e-04 8.853728e-04 2.069315e+01 5.570663e-15 4.462259e+02 7.009266e-02 7.009266e-02
2.251000e-02 4.102000e-01 2.500000e-01 6.408000e-01 1.406356e-02 3.878536e-04 1.000000e+00 8.000000e-04 1.939268e-04 1.087921e+01 5.865485e-14 5.288968e+02 1.056329e-01 1.056329e-01
2.000000e-02 2.688000e-01 2.500000e-01 7.519996e-02 3.090665e-02 2.228287e-04 1.000000e+00 8.000000e-04 1.114144e-04 2.247257e+01 8.567613e-03 3.836492e+02 1.007691e-01 1.004914e-01
2.251000e-02 3.891000e-01 2.500000e-01 5.563999e-01 1.878248e-02 3.418327e-04 1.000000e+00 8.000000e-04 1.709163e-04 9.833356e+00 8.430829e-14 5.486814e+02 1.099138e-01 1.099138e-01
2.000000e-02 2.550000e-01 2.500000e-01 1.999998e-02 7.694658e-04 1.660751e-03 1.000000e+00 8.000000e-04 8.303756e-04 2.702343e+01 3.242719e+01 5.305648e+02 9.294653e-02 1.916830e-03
2.251000e-02 2.550000e-01 2.500000e-01 1.999998e-02 4.995761e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.821078e+01 5.269985e+01 4.995771e+02 9.110517e-02 7.806428e-04
2.251000e-02 2.688000e-01 2.500000e-01 7.519996e-02 2.589387e-02 2.362580e-04 1.000000e+00 8.000000e-04 1.181290e-04 2.323262e+01 2.776006e-02 3.613348e+02 1.005984e-01 9.957359e-02
2.533000e-02 3.321000e-01 2.500000e-01 3.284000e-01 4.015644e-02 2.545563e-04 1.000000e+00 8.000000e-04 1.272781e-04 6.735836e+00 4.287773e-13 6.505233e+02 1.194659e-01 1.194659e-01
2.533000e-02 1.707000e+00 2.500000e-01 5.828000e+00 3.582048e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180406e+01 2.730814e-16 3.582055e-02 4.209742e-02 4.209742e-02
2.533000e-02 2.834000e-01 2.500000e-01 1.336000e-01 5.708891e-02 1.428178e-04 1.000000e+00 8.000000e-04 7.140888e-05 2.055461e+01 6.118529e-12 2.911094e+02 1.098812e-01 1.098812e-01
2.533000e-02 1.061000e+00 2.500000e-01 3.244000e+00 8.060306e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.199677e+01 1.264870e-15 8.060322e+00 4.802996e-02 4.802996e-02
2.533000e-02 1.179000e+00 2.500000e-01 3.716000e+00 2.794828e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.191260e+01 8.915403e-16 2.794833e+00 4.595066e-02 4.595066e-02
2.533000e-02 1.007000e+00 2.500000e-01 3.028000e+00 1.348130e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.206360e+01 1.508564e-15 1.348132e+01 4.953715e-02 4.953715e-02
2.533000e-02 1.243000e+00 2.500000e-01 3.972000e+00 1.608037e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.186911e+01 7.501197e-16 1.608040e+00 4.530583e-02 4.530583e-02
2.533000e-02 8.591000e-01 2.500000e-01 2.436400e+00 5.926207e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.153143e+01 2.617813e-15 5.926219e+01 5.535779e-02 5.535779e-02
2.533000e-02 2.000000e+00 2.500000e-01 7.000000e+00 2.638124e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180217e+01 1.667923e-16 2.638129e-03 4.156435e-02 4.156435e-02
2.533000e-02 9.057000e-01 2.500000e-01 2.622800e+00 3.659095e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.191670e+01 2.173048e-15 3.659103e+01 5.316694e-02 5.316694e-02
2.533000e-02 5.066000e-01 2.500000e-01 1.026400e+00 3.685450e-03 7.540175e-04 1.000000e+00 8.000000e-04 3.770088e-04 1.254040e+01 2.261472e-14 5.238336e+02 8.996690e-02 8.996690e-02
2.533000e-02 1.311000e+00 2.500000e-01 4.244000e+00 9.140849e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.184529e+01 6.312737e-16 9.140867e-01 4.471101e-02 4.471101e-02
2.533000e-02 6.258000e-01 2.500000e-01 1.503200e+00 8.358945e-04 1.528762e-03 1.000000e+00 8.000000e-04 7.643808e-04 1.823429e+01 8.749656e-15 4.883948e+02 7.429612e-02 7.429612e-02
2.533000e-02 1.800000e+00 2.500000e-01 6.200000e+00 1.650512e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180294e+01 2.313628e-16 1.650515e-02 4.234009e-02 4.234009e-02
2.533000e-02 3.150000e-01 2.500000e-01 2.600000e-01 5.069430e-02 2.141514e-04 1.000000e+00 8.000000e-04 1.070757e-04 8.847860e+00 8.110720e-13 5.812204e+02 1.198639e-01 1.198639e-01
2.533000e-02 1.619000e+00 2.500000e-01 5.476000e+00 7.505568e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180592e+01 3.224522e-16 7.505583e-02 4.297132e-02 4.297132e-02
2.533000e-02 1.457000e+00 2.500000e-01 4.828000e+00 2.752771e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.181603e+01 4.500957e-16 2.752777e-01 4.354004e-02 4.354004e-02
2.533000e-02 6.955000e-01 2.500000e-01 1.782000e+00 3.666100e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.322246e+01 5.729634e-15 3.666107e+02 6.715448e-02 6.715448e-02
2.533000e-02 3.501000e-01 2.500000e-01 4.004000e-01 3.139069e-02 2.840430e-04 1.000000e+00 8.000000e-04 1.420215e-04 6.982864e+00 2.524345e-13 6.331536e+02 1.174644e-01 1.174644e-01
2.533000e-02 7.333000e-01 2.500000e-01 1.933200e+00 2.355283e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.619311e+01 4.676247e-15 2.355288e+02 6.381179e-02 6.381179e-02
2.533000e-02 3.691000e-01 2.500000e-01 4.764000e-01 2.353210e-02 3.139436e-04 1.000000e+00 8.000000e-04 1.569718e-04 8.409901e+00 1.598025e-13 5.798345e+02 1.143680e-01 1.143680e-01
2.533000e-02 7.730000e-01 2.500000e-01 2.092000e+00 1.497090e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.857037e+01 3.838659e-15 1.497093e+02 6.081670e-02 6.081670e-02
2.533000e-02 4.324000e-01 2.500000e-01 7.296000e-01 9.942385e-03 4.548822e-04 1.000000e+00 8.000000e-04 2.274411e-04 1.157739e+01 5.337218e-14 5.143142e+02 1.025639e-01 1.025639e-01
2.533000e-02 4.559000e-01 2.500000e-01 8.236001e-01 7.145909e-03 5.373499e-04 1.000000e+00 8.000000e-04 2.686750e-04 1.193176e+01 3.928606e-14 5.158363e+02 9.822365e-02 9.822365e-02
2.533000e-02 1.897000e+00 2.500000e-01 6.588000e+00 6.904910e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180240e+01 1.965158e-16 6.904923e-03 4.195039e-02 4.195039e-02
2.533000e-02 6.598000e-01 2.500000e-01 1.639200e+00 5.527660e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.025581e+01 7.054281e-15 5.527671e+02 7.083511e-02 7.083511e-02
2.533000e-02 2.988000e-01 2.500000e-01 1.952000e-01 5.929188e-02 1.664940e-04 1.000000e+00 8.000000e-04 8.324698e-05 1.405323e+01 1.824673e-12 4.108963e+02 1.170075e-01 1.170075e-01
2.533000e-02 1.536000e+00 2.500000e-01 5.144000e+00 1.449779e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180982e+01 3.806601e-16 1.449782e-01 4.289893e-02 4.289893e-02
2.533000e-02 4.102000e-01 2.500000e-01 6.408000e-01 1.334963e-02 3.926666e-04 1.000000e+00 8.000000e-04 1.963333e-04 1.102932e+01 7.427988e-14 5.145849e+02 1.068532e-01 1.068532e-01
2.533000e-02 1.119000e+00 2.500000e-01 3.476000e+00 4.794951e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.195524e+01 1.059224e-15 4.794961e+00 4.711727e-02 4.711727e-02
2.533000e-02 1.382000e+00 2.500000e-01 4.528000e+00 5.018813e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.182754e+01 5.328196e-16 5.018823e-01 4.387272e-02 4.387272e-02
2.533000e-02 5.936000e-01 2.500000e-01 1.374400e+00 1.238469e-03 1.295968e-03 1.000000e+00 8.000000e-04 6.479839e-04 1.577080e+01 1.093160e-14 5.200121e+02 7.815606e-02 7.815606e-02
2.533000e-02 5.631000e-01 2.500000e-01 1.252400e+00 1.814718e-03 1.081594e-03 1.000000e+00 8.000000e-04 5.407970e-04 1.425394e+01 1.377316e-14 5.307349e+02 8.160394e-02 8.160394e-02
2.533000e-02 3.891000e-01 2.500000e-01 5.563999e-01 1.799842e-02 3.467187e-04 1.000000e+00 8.000000e-04 1.733594e-04 1.024766e+01 1.067759e-13 5.409149e+02 1.107914e-01 1.107914e-01
2.533000e-02 9.548000e-01 2.500000e-01 2.819200e+00 2.239535e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.197905e+01 1.809522e-15 2.239539e+01 5.136725e-02 5.136725e-02
2.533000e-02 8.149000e-01 2.500000e-01 2.259600e+00 9.505157e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.042289e+01 3.163836e-15 9.505176e+01 5.801260e-02 5.801260e-02
2.533000e-02 5.341000e-01 2.500000e-01 1.136400e+00 2.602412e-03 9.068586e-04 1.000000e+00 8.000000e-04 4.534293e-04 1.317375e+01 1.754313e-14 5.350511e+02 8.594027e-02 8.594027e-02
2.533000e-02 4.806000e-01 2.500000e-01 9.224000e-01 5.222040e-03 6.308180e-04 1.000000e+00 8.000000e-04 3.154090e-04 1.201610e+01 2.954779e-14 5.195034e+02 9.405730e-02 9.405730e-02
2.533000e-02 2.550000e-01 2.500000e-01 1.999998e-02 5.811516e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.716570e+01 8.537618e+01 5.811528e+02 9.196890e-02 9.250343e-04
2.533000e-02 2.688000e-01 2.500000e-01 7.519996e-02 2.214402e-02 2.574833e-04 1.000000e+00 8.000000e-04 1.287417e-04 2.305918e+01 6.072745e-02 3.670241e+02 1.006457e-01 9.829341e-02
2.850000e-02 1.061000e+00 2.500000e-01 3.244000e+00 8.022881e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.201258e+01 1.601165e-15 8.022897e+00 4.822413e-02 4.822413e-02
2.850000e-02 1.382000e+00 2.500000e-01 4.528000e+00 5.063601e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.182798e+01 6.745365e-16 5.063611e-01 4.372853e-02 4.372853e-02
2.850000e-02 1.897000e+00 2.500000e-01 6.588000e+00 6.922816e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180239e+01 2.487780e-16 6.922830e-03 4.175716e-02 4.175716e-02
