5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.000000e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923341e+01 4.088309e-05 4.965189e-05 1.912070e-04 3.837965e-03 1.460541e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.053292e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923341e+01 4.174986e-05 5.268460e-05 2.015326e-04 4.045224e-03 1.539414e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.108005e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923341e+01 4.490575e-05 5.604359e-05 2.124158e-04 4.263675e-03 1.622546e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.164175e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923341e+01 4.616884e-05 5.788950e-05 2.238868e-04 4.493924e-03 1.710167e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.221842e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923341e+01 4.942600e-05 6.157360e-05 2.359772e-04 4.736606e-03 1.802520e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.281045e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923341e+01 5.036635e-05 6.542449e-05 2.487205e-04 4.992394e-03 1.899860e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.341826e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923340e+01 5.503777e-05 6.807842e-05 2.621520e-04 5.261994e-03 2.002457e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.404227e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923340e+01 5.716466e-05 7.194917e-05 2.763088e-04 5.546154e-03 2.110594e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.468290e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923340e+01 6.094863e-05 7.586639e-05 2.912301e-04 5.845659e-03 2.224571e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.534061e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923340e+01 6.363854e-05 8.000891e-05 3.069572e-04 6.161339e-03 2.344703e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.601584e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923340e+01 7.029236e-05 8.333132e-05 3.235336e-04 6.494065e-03 2.471323e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.670906e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923340e+01 6.822158e-05 8.813377e-05 3.410052e-04 6.844760e-03 2.604780e-02
5.000000e-01 5.878000e-02  5.343636e-02  1.000000e-01 2.742075e-06 1.000000e-02 6.822834e+04 3.180203e+01 2.288801e+01 6.923340e+01 7.582734e-05 9.485477e-05 3.594202e-04 7.214392e-03 2.745444e-02
