# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_geometry eff_selection eff_final
2.000000e-02 2.687000e-01 1.500000e-02 1.691333e+01 8.310741e-02 1.600141e-04 1.000000e+00 8.000000e-04 8.000707e-05 1.014930e+01 4.129069e-14 5.319814e+02 1.000000e+00 9.790833e-02 9.790833e-02
2.251000e-02 3.403000e-01 1.500000e-02 2.168667e+01 2.977222e-02 2.667109e-04 1.000000e+00 8.000000e-04 1.333554e-04 1.138417e+01 2.565769e-14 5.294596e+02 1.000000e+00 9.257839e-02 9.257839e-02
2.000000e-02 1.176000e-01 1.500000e-02 6.840000e+00 4.707496e-01 6.962301e-05 1.000000e+00 8.000000e-04 3.481151e-05 7.349519e+00 5.138637e-13 5.704737e+02 1.000000e+00 1.108882e-01 1.108882e-01
2.251000e-02 3.024000e-01 1.500000e-02 1.916000e+01 4.962808e-02 2.069183e-04 1.000000e+00 8.000000e-04 1.034591e-04 1.068969e+01 3.662246e-14 5.312087e+02 1.000000e+00 9.599179e-02 9.599179e-02
2.251000e-02 2.122000e-01 1.500000e-02 1.314667e+01 1.524530e-01 1.168525e-04 1.000000e+00 8.000000e-04 5.842624e-05 9.570390e+00 1.068328e-13 5.204174e+02 1.000000e+00 1.038956e-01 1.038956e-01
2.000000e-02 6.910000e-01 1.500000e-02 4.506667e+01 3.595543e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.664536e+01 2.408468e-15 3.595550e+02 1.000000e+00 6.382955e-02 6.382955e-02
2.251000e-02 1.045000e-01 1.500000e-02 5.966667e+00 4.151136e-01 7.527655e-05 1.000000e+00 8.000000e-04 3.763828e-05 6.673787e+00 9.440174e-13 5.880664e+02 1.000000e+00 1.118362e-01 1.118362e-01
2.000000e-02 6.514000e-02 1.500000e-02 3.342667e+00 6.367508e-01 6.114450e-05 1.000000e+00 8.000000e-04 3.057225e-05 6.200567e+00 3.489858e-12 5.951471e+02 1.000000e+00 1.133958e-01 1.133958e-01
2.251000e-02 1.777000e+00 1.500000e-02 1.174667e+02 1.901532e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180306e+01 1.791809e-16 1.901536e-02 1.000000e+00 4.222363e-02 4.222363e-02
2.251000e-02 8.249000e-02 1.500000e-02 4.499333e+00 4.657183e-01 7.208904e-05 1.000000e+00 8.000000e-04 3.604452e-05 6.371657e+00 2.017426e-12 6.050646e+02 1.000000e+00 1.123560e-01 1.123560e-01
2.251000e-02 3.829000e-01 1.500000e-02 2.452667e+01 1.710470e-02 3.481884e-04 1.000000e+00 8.000000e-04 1.740942e-04 1.270483e+01 1.798837e-14 5.184230e+02 1.000000e+00 8.893342e-02 8.893342e-02
2.000000e-02 9.848000e-01 1.500000e-02 6.465333e+01 1.548140e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.214320e+01 8.313558e-16 1.548143e+01 1.000000e+00 4.916521e-02 4.916521e-02
2.251000e-02 2.687000e-01 1.500000e-02 1.691333e+01 7.559412e-02 1.667180e-04 1.000000e+00 8.000000e-04 8.335900e-05 1.029576e+01 5.230698e-14 5.252827e+02 1.000000e+00 9.880651e-02 9.880651e-02
2.251000e-02 9.848000e-01 1.500000e-02 6.465333e+01 1.522705e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.213155e+01 1.053147e-15 1.522708e+01 1.000000e+00 4.904807e-02 4.904807e-02
2.000000e-02 5.789000e-02 1.500000e-02 2.859333e+00 6.534840e-01 6.111580e-05 1.000000e+00 8.000000e-04 3.055790e-05 6.205196e+00 5.318537e-12 6.102139e+02 1.000000e+00 1.141088e-01 1.141088e-01
2.000000e-02 5.144000e-02 1.500000e-02 2.429333e+00 6.698176e-01 6.056375e-05 1.000000e+00 8.000000e-04 3.028188e-05 5.881387e+00 8.365087e-12 6.142175e+02 1.000000e+00 1.146846e-01 1.146846e-01
2.251000e-02 2.388000e-01 1.500000e-02 1.492000e+01 1.097225e-01 1.386510e-04 1.000000e+00 8.000000e-04 6.932549e-05 9.928247e+00 7.471091e-14 5.273288e+02 1.000000e+00 1.014347e-01 1.014347e-01
2.251000e-02 1.489000e-01 1.500000e-02 8.926667e+00 2.959202e-01 8.611660e-05 1.000000e+00 8.000000e-04 4.305830e-05 8.001427e+00 3.144396e-13 5.486411e+02 1.000000e+00 1.091318e-01 1.091318e-01
2.251000e-02 4.849000e-01 1.500000e-02 3.132667e+01 4.549797e-03 6.778100e-04 1.000000e+00 8.000000e-04 3.389050e-04 1.486201e+01 8.841720e-15 5.225743e+02 1.000000e+00 8.061095e-02 8.061095e-02
2.000000e-02 3.609000e-02 1.500000e-02 1.406000e+00 6.988633e-01 5.872711e-05 1.000000e+00 8.000000e-04 2.936355e-05 7.220050e+00 8.164941e-11 6.025727e+02 1.000000e+00 1.176635e-01 1.176635e-01
2.251000e-02 6.910000e-01 1.500000e-02 4.506667e+01 3.518376e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.626103e+01 3.050842e-15 3.518383e+02 1.000000e+00 6.415871e-02 6.415871e-02
2.251000e-02 2.000000e+00 1.500000e-02 1.323333e+02 2.531987e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180216e+01 1.256652e-16 2.531992e-03 1.000000e+00 4.145795e-02 4.145795e-02
2.251000e-02 7.776000e-01 1.500000e-02 5.084000e+01 1.298707e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.069107e+01 2.140267e-15 1.298710e+02 1.000000e+00 5.817021e-02 5.817021e-02
2.251000e-02 1.108000e+00 1.500000e-02 7.286667e+01 4.838813e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.196574e+01 7.393675e-16 4.838822e+00 1.000000e+00 4.652985e-02 4.652985e-02
2.251000e-02 1.176000e-01 1.500000e-02 6.840000e+00 3.844592e-01 7.705472e-05 1.000000e+00 8.000000e-04 3.852736e-05 7.238449e+00 6.519496e-13 5.706750e+02 1.000000e+00 1.112144e-01 1.112144e-01
2.251000e-02 9.283000e-02 1.500000e-02 5.188667e+00 4.460505e-01 7.208503e-05 1.000000e+00 8.000000e-04 3.604252e-05 6.579958e+00 1.375609e-12 5.794476e+02 1.000000e+00 1.122816e-01 1.122816e-01
2.251000e-02 6.141000e-01 1.500000e-02 3.994000e+01 8.938213e-04 1.364097e-03 1.000000e+00 8.000000e-04 6.820487e-04 2.198382e+01 4.348006e-15 4.157972e+02 1.000000e+00 6.977399e-02 6.977399e-02
2.000000e-02 1.108000e+00 1.500000e-02 7.286667e+01 4.869565e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.197674e+01 5.836725e-16 4.869575e+00 1.000000e+00 4.643078e-02 4.643078e-02
2.000000e-02 3.024000e-01 1.500000e-02 1.916000e+01 5.271581e-02 2.004606e-04 1.000000e+00 8.000000e-04 1.002303e-04 1.058338e+01 2.890821e-14 5.295891e+02 1.000000e+00 9.510026e-02 9.510026e-02
2.000000e-02 1.675000e-01 1.500000e-02 1.016667e+01 2.948480e-01 8.596082e-05 1.000000e+00 8.000000e-04 4.298041e-05 8.555468e+00 1.730844e-13 5.446773e+02 1.000000e+00 1.069740e-01 1.069740e-01
2.000000e-02 1.403000e+00 1.500000e-02 9.253333e+01 3.997341e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.182177e+01 2.874178e-16 3.997349e-01 1.000000e+00 4.355725e-02 4.355725e-02
2.000000e-02 1.045000e-01 1.500000e-02 5.966667e+00 5.202322e-01 6.678160e-05 1.000000e+00 8.000000e-04 3.339080e-05 6.733669e+00 7.433348e-13 5.800305e+02 1.000000e+00 1.117546e-01 1.117546e-01
2.000000e-02 2.388000e-01 1.500000e-02 1.492000e+01 1.229586e-01 1.288433e-04 1.000000e+00 8.000000e-04 6.442163e-05 1.027528e+01 5.897294e-14 5.102962e+02 1.000000e+00 1.004578e-01 1.004578e-01
2.000000e-02 3.829000e-01 1.500000e-02 2.452667e+01 1.801496e-02 3.411154e-04 1.000000e+00 8.000000e-04 1.705577e-04 1.253159e+01 1.420036e-14 5.240539e+02 1.000000e+00 8.827680e-02 8.827680e-02
2.000000e-02 5.457000e-01 1.500000e-02 3.538000e+01 2.145775e-03 9.349848e-04 1.000000e+00 8.000000e-04 4.674924e-04 1.797493e+01 4.894142e-15 4.689574e+02 1.000000e+00 7.517341e-02 7.517341e-02
2.000000e-02 1.323000e-01 1.500000e-02 7.820000e+00 4.160040e-01 7.299751e-05 1.000000e+00 8.000000e-04 3.649875e-05 7.942597e+00 3.568068e-13 5.541834e+02 1.000000e+00 1.097316e-01 1.097316e-01
2.000000e-02 4.309000e-01 1.500000e-02 2.772667e+01 9.547578e-03 4.680021e-04 1.000000e+00 8.000000e-04 2.340011e-04 1.356531e+01 9.954011e-15 5.227919e+02 1.000000e+00 8.416024e-02 8.416024e-02
2.000000e-02 2.533000e-02 1.500000e-02 6.886666e-01 6.516086e-01 6.280989e-05 1.000000e+00 8.000000e-04 3.140494e-05 8.696685e+00 1.309109e+00 6.426623e+02 3.047086e-01 1.172172e-01 3.571709e-02
2.000000e-02 2.251000e-02 1.500000e-02 5.006666e-01 4.990073e-01 6.429365e-05 1.000000e+00 8.000000e-04 3.214682e-05 1.273916e+01 6.442105e+00 5.156833e+02 3.423836e-02 1.153616e-01 3.949791e-03
2.000000e-02 2.000000e-02 1.500000e-02 3.333333e-01 5.911918e-01 5.236358e-05 1.000000e+00 8.000000e-04 2.618179e-05 1.570096e+01 4.747629e+01 4.052538e+02 1.187641e-02 1.136878e-01 1.350204e-03
2.000000e-02 3.207000e-02 1.500000e-02 1.138000e+00 7.082397e-01 6.160034e-05 1.000000e+00 8.000000e-04 3.080017e-05 6.148417e+00 6.461288e-02 6.718719e+02 9.181774e-01 1.180817e-01 1.084200e-01
2.251000e-02 2.251000e-02 1.500000e-02 5.006666e-01 3.599347e-01 7.574492e-05 1.000000e+00 8.000000e-04 3.787246e-05 1.245048e+01 1.064377e+01 5.162627e+02 1.941324e-02 1.149121e-01 2.230816e-03
2.251000e-02 2.533000e-02 1.500000e-02 6.886666e-01 4.967609e-01 7.109708e-05 1.000000e+00 8.000000e-04 3.554854e-05 9.096100e+00 2.234076e+00 6.277561e+02 1.527319e-01 1.170670e-01 1.787986e-02
2.251000e-02 2.000000e-02 1.500000e-02 3.333333e-01 5.082164e-01 5.650090e-05 1.000000e+00 8.000000e-04 2.825045e-05 1.612719e+01 7.712972e+01 4.056014e+02 1.337099e-02 1.134786e-01 1.517321e-03
2.251000e-02 3.609000e-02 1.500000e-02 1.406000e+00 5.618871e-01 6.742277e-05 1.000000e+00 8.000000e-04 3.371139e-05 6.015469e+00 2.375279e-02 6.385608e+02 9.689432e-01 1.177303e-01 1.140740e-01
2.251000e-02 2.850000e-02 1.500000e-02 9.000000e-01 5.383375e-01 7.037434e-05 1.000000e+00 8.000000e-04 3.518717e-05 7.243681e+00 5.654795e-01 6.665355e+02 7.765768e-01 1.175974e-01 9.132343e-02
2.000000e-02 2.850000e-02 1.500000e-02 9.000000e-01 6.935389e-01 6.221190e-05 1.000000e+00 8.000000e-04 3.110595e-05 6.851010e+00 3.093043e-01 6.710544e+02 8.445577e-01 1.175733e-01 9.929742e-02
2.251000e-02 3.207000e-02 1.500000e-02 1.138000e+00 5.584238e-01 6.954033e-05 1.000000e+00 8.000000e-04 3.477016e-05 6.075371e+00 1.449980e-01 6.751144e+02 8.757125e-01 1.177753e-01 1.031373e-01
2.533000e-02 2.000000e+00 1.500000e-02 1.323333e+02 2.554674e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180216e+01 1.591245e-16 2.554679e-03 1.000000e+00 4.182727e-02 4.182727e-02
2.533000e-02 5.144000e-02 1.500000e-02 2.429333e+00 4.156054e-01 7.700215e-05 1.000000e+00 8.000000e-04 3.850107e-05 5.894570e+00 1.564871e-11 6.160654e+02 1.000000e+00 1.153043e-01 1.153043e-01
2.533000e-02 1.323000e-01 1.500000e-02 7.820000e+00 2.796592e-01 9.038680e-05 1.000000e+00 8.000000e-04 4.519340e-05 7.065207e+00 5.737697e-13 5.711881e+02 1.000000e+00 1.106426e-01 1.106426e-01
2.533000e-02 8.249000e-02 1.500000e-02 4.499333e+00 3.707009e-01 7.969864e-05 1.000000e+00 8.000000e-04 3.984932e-05 6.496066e+00 2.582325e-12 5.886612e+02 1.000000e+00 1.129563e-01 1.129563e-01
2.533000e-02 2.122000e-01 1.500000e-02 1.314667e+01 1.331872e-01 1.248622e-04 1.000000e+00 8.000000e-04 6.243111e-05 9.371990e+00 1.353041e-13 5.191163e+02 1.000000e+00 1.047217e-01 1.047217e-01
2.533000e-02 4.309000e-01 1.500000e-02 2.772667e+01 8.749873e-03 4.902929e-04 1.000000e+00 8.000000e-04 2.451465e-04 1.317850e+01 1.596650e-14 5.258393e+02 1.000000e+00 8.555029e-02 8.555029e-02
2.533000e-02 7.776000e-01 1.500000e-02 5.084000e+01 1.277093e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.065470e+01 2.709973e-15 1.277095e+02 1.000000e+00 5.819787e-02 5.819787e-02
2.533000e-02 5.789000e-02 1.500000e-02 2.859333e+00 4.063915e-01 7.790434e-05 1.000000e+00 8.000000e-04 3.895217e-05 6.174025e+00 9.282733e-12 6.166062e+02 1.000000e+00 1.142709e-01 1.142709e-01
2.533000e-02 1.403000e+00 1.500000e-02 9.253333e+01 4.010576e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.182283e+01 4.610585e-16 4.010584e-01 1.000000e+00 4.348647e-02 4.348647e-02
2.533000e-02 9.283000e-02 1.500000e-02 5.188667e+00 3.580940e-01 8.152117e-05 1.000000e+00 8.000000e-04 4.076058e-05 6.282102e+00 1.753389e-12 5.949464e+02 1.000000e+00 1.124969e-01 1.124969e-01
2.533000e-02 8.751000e-01 1.500000e-02 5.734000e+01 4.531432e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.192378e+01 1.900961e-15 4.531441e+01 1.000000e+00 5.340623e-02 5.340623e-02
2.533000e-02 1.176000e-01 1.500000e-02 6.840000e+00 3.076277e-01 8.650376e-05 1.000000e+00 8.000000e-04 4.325188e-05 7.161526e+00 8.275994e-13 5.754870e+02 1.000000e+00 1.113552e-01 1.113552e-01
2.533000e-02 7.330000e-02 1.500000e-02 3.886666e+00 3.881525e-01 7.864899e-05 1.000000e+00 8.000000e-04 3.932450e-05 6.289863e+00 3.855749e-12 6.002453e+02 1.000000e+00 1.132615e-01 1.132615e-01
2.533000e-02 6.910000e-01 1.500000e-02 4.506667e+01 3.493498e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.641362e+01 3.863144e-15 3.493505e+02 1.000000e+00 6.446580e-02 6.446580e-02
2.533000e-02 1.247000e+00 1.500000e-02 8.213333e+01 1.439465e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.186572e+01 6.566899e-16 1.439468e+00 1.000000e+00 4.474764e-02 4.474764e-02
2.850000e-02 1.885000e-01 1.500000e-02 1.156667e+01 1.457782e-01 1.206859e-04 1.000000e+00 8.000000e-04 6.034296e-05 8.735528e+00 2.455897e-13 5.308182e+02 1.000000e+00 1.073814e-01 1.073814e-01
2.850000e-02 6.514000e-02 1.500000e-02 3.342667e+00 3.109317e-01 8.876693e-05 1.000000e+00 8.000000e-04 4.438347e-05 5.985146e+00 7.809848e-12 6.125018e+02 1.000000e+00 1.140142e-01 1.140142e-01
2.850000e-02 3.403000e-01 1.500000e-02 2.168667e+01 2.623034e-02 2.821463e-04 1.000000e+00 8.000000e-04 1.410732e-04 1.106366e+01 4.113191e-14 5.220267e+02 1.000000e+00 9.441680e-02 9.441680e-02
2.850000e-02 1.323000e-01 1.500000e-02 7.820000e+00 2.269389e-01 1.013361e-04 1.000000e+00 8.000000e-04 5.066805e-05 7.190926e+00 7.281569e-13 5.826092e+02 1.000000e+00 1.109628e-01 1.109628e-01
2.850000e-02 1.579000e+00 1.500000e-02 1.042667e+02 9.705180e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180715e+01 4.093826e-16 9.705199e-02 1.000000e+00 4.292586e-02 4.292586e-02
2.850000e-02 5.457000e-01 1.500000e-02 3.538000e+01 1.981911e-03 9.745844e-04 1.000000e+00 8.000000e-04 4.872922e-04 1.762604e+01 9.938214e-15 4.706122e+02 1.000000e+00 7.665962e-02 7.665962e-02
2.850000e-02 8.249000e-02 1.500000e-02 4.499333e+00 2.915886e-01 9.084610e-05 1.000000e+00 8.000000e-04 4.542305e-05 6.225889e+00 3.325682e-12 6.016212e+02 1.000000e+00 1.129027e-01 1.129027e-01
2.533000e-02 1.579000e+00 1.500000e-02 1.042667e+02 9.839168e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180741e+01 3.234011e-16 9.839187e-02 1.000000e+00 4.268519e-02 4.268519e-02
2.850000e-02 5.789000e-02 1.500000e-02 2.859333e+00 3.113331e-01 8.808020e-05 1.000000e+00 8.000000e-04 4.404010e-05 6.444184e+00 1.279887e-11 6.038400e+02 1.000000e+00 1.143847e-01 1.143847e-01
2.850000e-02 3.829000e-01 1.500000e-02 2.452667e+01 1.531082e-02 3.702256e-04 1.000000e+00 8.000000e-04 1.851128e-04 1.201460e+01 2.883796e-14 5.246522e+02 1.000000e+00 9.061384e-02 9.061384e-02
2.850000e-02 4.571000e-02 1.500000e-02 2.047333e+00 3.170179e-01 8.482289e-05 1.000000e+00 8.000000e-04 4.241145e-05 7.833173e+00 6.217710e-11 5.702299e+02 1.000000e+00 1.154609e-01 1.154609e-01
2.850000e-02 5.144000e-02 1.500000e-02 2.429333e+00 3.222733e-01 8.675331e-05 1.000000e+00 8.000000e-04 4.337665e-05 6.040663e+00 2.341057e-11 6.063682e+02 1.000000e+00 1.156573e-01 1.156573e-01
2.533000e-02 6.141000e-01 1.500000e-02 3.994000e+01 8.754378e-04 1.375276e-03 1.000000e+00 8.000000e-04 6.876379e-04 2.187156e+01 5.506040e-15 4.139472e+02 1.000000e+00 6.991755e-02 6.991755e-02
2.850000e-02 7.776000e-01 1.500000e-02 5.084000e+01 1.259737e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.041643e+01 3.430804e-15 1.259739e+02 1.000000e+00 5.864402e-02 5.864402e-02
2.850000e-02 2.122000e-01 1.500000e-02 1.314667e+01 1.151400e-01 1.353898e-04 1.000000e+00 8.000000e-04 6.769490e-05 9.180770e+00 1.713532e-13 5.276402e+02 1.000000e+00 1.053541e-01 1.053541e-01
2.533000e-02 2.687000e-01 1.500000e-02 1.691333e+01 6.909549e-02 1.711320e-04 1.000000e+00 8.000000e-04 8.556599e-05 1.062598e+01 6.623988e-14 5.058853e+02 1.000000e+00 9.961243e-02 9.961243e-02
2.850000e-02 1.777000e+00 1.500000e-02 1.174667e+02 1.914415e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180309e+01 2.872067e-16 1.914419e-02 1.000000e+00 4.224956e-02 4.224956e-02
2.533000e-02 9.848000e-01 1.500000e-02 6.465333e+01 1.510056e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.213582e+01 1.333546e-15 1.510059e+01 1.000000e+00 4.888505e-02 4.888505e-02
2.533000e-02 1.045000e-01 1.500000e-02 5.966667e+00 3.362318e-01 8.345769e-05 1.000000e+00 8.000000e-04 4.172885e-05 6.853929e+00 1.200227e-12 5.854793e+02 1.000000e+00 1.119478e-01 1.119478e-01
2.850000e-02 9.848000e-01 1.500000e-02 6.465333e+01 1.479285e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.213950e+01 1.688296e-15 1.479288e+01 1.000000e+00 4.892491e-02 4.892491e-02
