# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.251000e-02 4.571000e-02 1.500000e-02 2.047333e+00 8.429603e+01 5.007027e-06 1.000000e+00 1.000000e-02 2.503514e-06 6.531423e+00 1.971043e-11 5.283322e+02
2.000000e-02 4.062000e-02 1.500000e-02 1.708000e+00 1.086235e+02 4.468231e-06 1.000000e+00 1.000000e-02 2.234116e-06 6.186225e+00 2.600867e-11 5.421694e+02
2.000000e-02 1.885000e-01 1.500000e-02 1.156667e+01 3.604965e+01 7.425837e-06 1.000000e+00 1.000000e-02 3.712918e-06 9.338776e+00 1.207987e-13 4.969720e+02
2.533000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.336766e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.934101e+01 6.566563e-16 2.336770e+02
2.000000e-02 2.000000e+00 1.500000e-02 1.323333e+02 5.287521e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.183039e+01 9.920295e-17 5.287532e-01
2.000000e-02 3.403000e-01 1.500000e-02 2.168667e+01 4.979084e+00 2.027188e-05 1.000000e+00 1.000000e-02 1.013594e-05 1.153940e+01 2.025413e-14 5.115373e+02
2.251000e-02 1.323000e-01 1.500000e-02 7.820000e+00 5.369596e+01 6.161488e-06 1.000000e+00 1.000000e-02 3.080744e-06 7.463019e+00 4.524179e-13 5.096274e+02
2.251000e-02 1.777000e+00 1.500000e-02 1.174667e+02 3.504980e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.199987e+01 1.791774e-16 3.504987e+00
2.251000e-02 1.045000e-01 1.500000e-02 5.966667e+00 6.544377e+01 5.660064e-06 1.000000e+00 1.000000e-02 2.830032e-06 6.785166e+00 9.440112e-13 5.241444e+02
2.251000e-02 2.122000e-01 1.500000e-02 1.314667e+01 2.361378e+01 9.089518e-06 1.000000e+00 1.000000e-02 4.544759e-06 9.823731e+00 1.068315e-13 4.877387e+02
2.000000e-02 8.249000e-02 1.500000e-02 4.499333e+00 9.302779e+01 4.735443e-06 1.000000e+00 1.000000e-02 2.367721e-06 6.449532e+00 1.581751e-12 5.215235e+02
2.000000e-02 3.609000e-02 1.500000e-02 1.406000e+00 1.109268e+02 4.342673e-06 1.000000e+00 1.000000e-02 2.171336e-06 7.745915e+00 8.164803e-11 5.229870e+02
2.000000e-02 4.309000e-01 1.500000e-02 2.772667e+01 1.495064e+00 3.667193e-05 1.000000e+00 1.000000e-02 1.833596e-05 1.367503e+01 9.954024e-15 5.026517e+02
2.251000e-02 5.789000e-02 1.500000e-02 2.859333e+00 8.021162e+01 5.119858e-06 1.000000e+00 1.000000e-02 2.559929e-06 6.185304e+00 6.958673e-12 5.256457e+02
2.251000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.669099e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.681287e+01 3.640854e-16 6.669112e+01
2.850000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.670604e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.284577e+01 4.094137e-16 1.670607e+01
2.000000e-02 1.777000e+00 1.500000e-02 1.174667e+02 3.553180e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.199780e+01 1.414421e-16 3.553187e+00
2.251000e-02 4.062000e-02 1.500000e-02 1.708000e+00 8.459181e+01 5.010356e-06 1.000000e+00 1.000000e-02 2.505178e-06 7.092890e+00 4.388208e-11 5.308912e+02
2.251000e-02 4.849000e-01 1.500000e-02 3.132667e+01 7.184995e-01 5.251576e-05 1.000000e+00 1.000000e-02 2.625788e-05 1.530399e+01 8.841808e-15 4.953884e+02
