# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_geometry eff_selection eff_final
2.000000e-02 7.330000e-02 1.500000e-02 3.886666e+00 9.690578e+01 5.017505e-06 1.000000e+00 1.000000e-02 2.508752e-06 6.369464e+00 2.334723e-12 6.099093e+02 1.000000e+00 1.128231e-01 1.128231e-01
2.000000e-02 6.910000e-01 1.500000e-02 4.506667e+01 5.602761e-02 1.465989e-04 1.000000e+00 1.000000e-02 7.329945e-05 2.627198e+01 2.408382e-15 3.010257e+02 1.000000e+00 6.386285e-02 6.386285e-02
2.000000e-02 6.514000e-02 1.500000e-02 3.342667e+00 1.001296e+02 4.921631e-06 1.000000e+00 1.000000e-02 2.460816e-06 5.900582e+00 3.489872e-12 6.063459e+02 1.000000e+00 1.134935e-01 1.134935e-01
2.000000e-02 8.751000e-01 1.500000e-02 5.734000e+01 7.172198e-03 6.205387e-05 1.000000e+00 1.000000e-02 3.102694e-05 3.179288e+01 1.185061e-15 6.904465e+00 1.000000e+00 5.310661e-02 5.310661e-02
2.000000e-02 5.457000e-01 1.500000e-02 3.538000e+01 3.336515e-01 7.503828e-05 1.000000e+00 1.000000e-02 3.751914e-05 1.836483e+01 4.894122e-15 4.696766e+02 1.000000e+00 7.485250e-02 7.485250e-02
2.000000e-02 1.675000e-01 1.500000e-02 1.016667e+01 4.598976e+01 6.810277e-06 1.000000e+00 1.000000e-02 3.405139e-06 8.878311e+00 1.730847e-13 5.332498e+02 1.000000e+00 1.071366e-01 1.071366e-01
2.000000e-02 2.251000e-02 1.500000e-02 5.006666e-01 9.601800e+01 4.713138e-06 1.000000e+00 1.000000e-02 2.356569e-06 1.183526e+01 4.122594e-02 5.332280e+02 9.181164e-01 1.157336e-01 1.062569e-01
2.000000e-02 2.533000e-02 1.500000e-02 6.886666e-01 1.041260e+02 4.970514e-06 1.000000e+00 1.000000e-02 2.485257e-06 8.864534e+00 8.376784e-03 6.431347e+02 9.836126e-01 1.169932e-01 1.150760e-01
2.000000e-02 2.000000e-02 1.500000e-02 3.333333e-01 8.213811e+01 4.362441e-06 1.000000e+00 1.000000e-02 2.181221e-06 1.649514e+01 3.037145e-01 3.907904e+02 8.298095e-01 1.125487e-01 9.339401e-02
2.000000e-02 2.850000e-02 1.500000e-02 9.000000e-01 1.084953e+02 5.005950e-06 1.000000e+00 1.000000e-02 2.502975e-06 6.886516e+00 1.979021e-03 6.797108e+02 9.966571e-01 1.177193e-01 1.173258e-01
2.000000e-02 3.207000e-02 1.500000e-02 1.138000e+00 1.135731e+02 4.859037e-06 1.000000e+00 1.000000e-02 2.429519e-06 6.140183e+00 4.134922e-04 6.703721e+02 9.994651e-01 1.181881e-01 1.181249e-01
2.251000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.514907e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.275840e+01 2.553920e-16 1.514911e+01 1.000000e+00 4.248851e-02 4.248851e-02
2.251000e-02 2.000000e+00 1.500000e-02 1.323333e+02 4.028625e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182260e+01 1.256641e-16 4.028633e-01 1.000000e+00 4.176655e-02 4.176655e-02
2.251000e-02 6.910000e-01 1.500000e-02 4.506667e+01 5.530874e-02 1.457162e-04 1.000000e+00 1.000000e-02 7.285811e-05 2.666916e+01 3.050852e-15 2.935956e+02 1.000000e+00 6.398080e-02 6.398080e-02
2.251000e-02 1.045000e-01 1.500000e-02 5.966667e+00 6.548521e+01 5.945170e-06 1.000000e+00 1.000000e-02 2.972585e-06 6.579730e+00 9.440106e-13 5.786443e+02 1.000000e+00 1.119829e-01 1.119829e-01
2.251000e-02 4.309000e-01 1.500000e-02 2.772667e+01 1.448121e+00 3.810309e-05 1.000000e+00 1.000000e-02 1.905155e-05 1.325072e+01 1.260958e-14 5.256120e+02 1.000000e+00 8.537991e-02 8.537991e-02
2.251000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.295911e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.900122e+01 5.185920e-16 2.295916e+02 1.000000e+00 4.484417e-02 4.484417e-02
2.251000e-02 1.489000e-01 1.500000e-02 8.926667e+00 4.626302e+01 6.863213e-06 1.000000e+00 1.000000e-02 3.431606e-06 8.306690e+00 3.144378e-13 5.447897e+02 1.000000e+00 1.090992e-01 1.090992e-01
2.251000e-02 7.776000e-01 1.500000e-02 5.084000e+01 2.056753e-02 1.532832e-04 1.000000e+00 1.000000e-02 7.664158e-05 3.046976e+01 2.140185e-15 1.208123e+02 1.000000e+00 5.842347e-02 5.842347e-02
2.251000e-02 7.330000e-02 1.500000e-02 3.886666e+00 7.597574e+01 5.612783e-06 1.000000e+00 1.000000e-02 2.806391e-06 6.656723e+00 2.990969e-12 5.983722e+02 1.000000e+00 1.128087e-01 1.128087e-01
2.251000e-02 5.789000e-02 1.500000e-02 2.859333e+00 8.058536e+01 5.539950e-06 1.000000e+00 1.000000e-02 2.769975e-06 5.887364e+00 6.958672e-12 6.183123e+02 1.000000e+00 1.141209e-01 1.141209e-01
2.251000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.292082e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.642995e+01 3.640917e-16 6.292094e+01 1.000000e+00 4.360667e-02 4.360667e-02
2.251000e-02 6.141000e-01 1.500000e-02 3.994000e+01 1.385860e-01 1.087503e-04 1.000000e+00 1.000000e-02 5.437513e-05 2.182998e+01 4.348041e-15 4.097509e+02 1.000000e+00 6.985862e-02 6.985862e-02
2.251000e-02 1.777000e+00 1.500000e-02 1.174667e+02 2.978042e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.195808e+01 1.791684e-16 2.978048e+00 1.000000e+00 4.211056e-02 4.211056e-02
2.251000e-02 5.457000e-01 1.500000e-02 3.538000e+01 3.275964e-01 7.630948e-05 1.000000e+00 1.000000e-02 3.815474e-05 1.803304e+01 6.199503e-15 4.769097e+02 1.000000e+00 7.554922e-02 7.554922e-02
2.251000e-02 3.403000e-01 1.500000e-02 2.168667e+01 4.704253e+00 2.116662e-05 1.000000e+00 1.000000e-02 1.058331e-05 1.126399e+01 2.565735e-14 5.269066e+02 1.000000e+00 9.290020e-02 9.290020e-02
2.251000e-02 1.675000e-01 1.500000e-02 1.016667e+01 3.909296e+01 7.396930e-06 1.000000e+00 1.000000e-02 3.698465e-06 8.561154e+00 2.193386e-13 5.347387e+02 1.000000e+00 1.077180e-01 1.077180e-01
2.251000e-02 9.848000e-01 1.500000e-02 6.465333e+01 2.399909e-03 2.645935e-07 1.000000e+00 1.000000e-02 1.322967e-07 3.180203e+01 1.053176e-15 4.200424e-05 1.000000e+00 4.921261e-02 4.921261e-02
2.251000e-02 4.062000e-02 1.500000e-02 1.708000e+00 8.446916e+01 5.269211e-06 1.000000e+00 1.000000e-02 2.634606e-06 7.146399e+00 4.388274e-11 5.863129e+02 1.000000e+00 1.168614e-01 1.168614e-01
2.251000e-02 9.283000e-02 1.500000e-02 5.188667e+00 6.974978e+01 5.804109e-06 1.000000e+00 1.000000e-02 2.902054e-06 6.756074e+00 1.375590e-12 5.874271e+02 1.000000e+00 1.123332e-01 1.123332e-01
2.251000e-02 1.885000e-01 1.500000e-02 1.156667e+01 3.099890e+01 8.306531e-06 1.000000e+00 1.000000e-02 4.153265e-06 8.907740e+00 1.530564e-13 5.347191e+02 1.000000e+00 1.056758e-01 1.056758e-01
2.251000e-02 4.571000e-02 1.500000e-02 2.047333e+00 8.399833e+01 5.429550e-06 1.000000e+00 1.000000e-02 2.714775e-06 6.462332e+00 1.970960e-11 6.190679e+02 1.000000e+00 1.159367e-01 1.159367e-01
2.251000e-02 1.108000e+00 1.500000e-02 7.286667e+01 7.607742e-04 6.151492e-08 1.000000e+00 1.000000e-02 3.075746e-08 3.180203e+01 7.393570e-16 7.197087e-07 1.000000e+00 4.674517e-02 4.674517e-02
2.251000e-02 2.388000e-01 1.500000e-02 1.492000e+01 1.734671e+01 1.097253e-05 1.000000e+00 1.000000e-02 5.486266e-06 9.729056e+00 7.471196e-14 5.221207e+02 1.000000e+00 1.013299e-01 1.013299e-01
2.251000e-02 8.249000e-02 1.500000e-02 4.499333e+00 7.380526e+01 5.617087e-06 1.000000e+00 1.000000e-02 2.808543e-06 6.812620e+00 2.017440e-12 5.821696e+02 1.000000e+00 1.126485e-01 1.126485e-01
2.251000e-02 2.687000e-01 1.500000e-02 1.691333e+01 1.188768e+01 1.341600e-05 1.000000e+00 1.000000e-02 6.707998e-06 9.824572e+00 5.230534e-14 5.349127e+02 1.000000e+00 9.890364e-02 9.890364e-02
2.251000e-02 8.751000e-01 1.500000e-02 5.734000e+01 7.149211e-03 5.512040e-05 1.000000e+00 1.000000e-02 2.756020e-05 3.179650e+01 1.501219e-15 5.430289e+00 1.000000e+00 5.325729e-02 5.325729e-02
2.251000e-02 6.514000e-02 1.500000e-02 3.342667e+00 7.890857e+01 5.551021e-06 1.000000e+00 1.000000e-02 2.775511e-06 6.294419e+00 4.505112e-12 6.078690e+02 1.000000e+00 1.135071e-01 1.135071e-01
2.251000e-02 4.849000e-01 1.500000e-02 3.132667e+01 7.124413e-01 5.301249e-05 1.000000e+00 1.000000e-02 2.650624e-05 1.541885e+01 8.841518e-15 5.005477e+02 1.000000e+00 8.045021e-02 8.045021e-02
2.251000e-02 3.829000e-01 1.500000e-02 2.452667e+01 2.679745e+00 2.821129e-05 1.000000e+00 1.000000e-02 1.410564e-05 1.212033e+01 1.798881e-14 5.331865e+02 1.000000e+00 8.903720e-02 8.903720e-02
2.251000e-02 1.176000e-01 1.500000e-02 6.840000e+00 5.999168e+01 6.174816e-06 1.000000e+00 1.000000e-02 3.087408e-06 7.061140e+00 6.519600e-13 5.718459e+02 1.000000e+00 1.110706e-01 1.110706e-01
2.251000e-02 5.144000e-02 1.500000e-02 2.429333e+00 8.235690e+01 5.439160e-06 1.000000e+00 1.000000e-02 2.719580e-06 6.008111e+00 1.122742e-11 6.091212e+02 1.000000e+00 1.152270e-01 1.152270e-01
2.251000e-02 2.122000e-01 1.500000e-02 1.314667e+01 2.361557e+01 9.338717e-06 1.000000e+00 1.000000e-02 4.669359e-06 9.650548e+00 1.068278e-13 5.148882e+02 1.000000e+00 1.038677e-01 1.038677e-01
2.251000e-02 1.323000e-01 1.500000e-02 7.820000e+00 5.369108e+01 6.528532e-06 1.000000e+00 1.000000e-02 3.264266e-06 7.328607e+00 4.524147e-13 5.721017e+02 1.000000e+00 1.101195e-01 1.101195e-01
2.251000e-02 3.024000e-01 1.500000e-02 1.916000e+01 7.733705e+00 1.639387e-05 1.000000e+00 1.000000e-02 8.196934e-06 1.097068e+01 3.662131e-14 5.196255e+02 1.000000e+00 9.598758e-02 9.598758e-02
2.251000e-02 2.533000e-02 1.500000e-02 6.886666e-01 8.051008e+01 5.629172e-06 1.000000e+00 1.000000e-02 2.814586e-06 8.902422e+00 1.430379e-02 6.377924e+02 9.736426e-01 1.171211e-01 1.140341e-01
2.251000e-02 2.000000e-02 1.500000e-02 3.333333e-01 6.363685e+01 4.929216e-06 1.000000e+00 1.000000e-02 2.464608e-06 1.649774e+01 4.936529e-01 3.865488e+02 6.479950e-01 1.126289e-01 7.298297e-02
2.251000e-02 3.207000e-02 1.500000e-02 1.138000e+00 8.622056e+01 5.594066e-06 1.000000e+00 1.000000e-02 2.797033e-06 6.155761e+00 9.280566e-04 6.745374e+02 9.984038e-01 1.178157e-01 1.176277e-01
2.251000e-02 3.609000e-02 1.500000e-02 1.406000e+00 8.814623e+01 5.416526e-06 1.000000e+00 1.000000e-02 2.708263e-06 6.115097e+00 1.520261e-04 6.465250e+02 9.999241e-01 1.176214e-01 1.176125e-01
2.251000e-02 2.251000e-02 1.500000e-02 5.006666e-01 7.547842e+01 5.350766e-06 1.000000e+00 1.000000e-02 2.675383e-06 1.180606e+01 6.811180e-02 5.402500e+02 8.871288e-01 1.157757e-01 1.027080e-01
2.251000e-02 2.850000e-02 1.500000e-02 9.000000e-01 8.453111e+01 5.684786e-06 1.000000e+00 1.000000e-02 2.842393e-06 7.001718e+00 3.618221e-03 6.829436e+02 9.943462e-01 1.175949e-01 1.169300e-01
3.207000e-02 8.249000e-02 1.500000e-02 4.499333e+00 3.524044e+01 8.228098e-06 1.000000e+00 1.000000e-02 4.114049e-06 6.508985e+00 4.327531e-12 5.964586e+02 1.000000e+00 1.130954e-01 1.130954e-01
3.207000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.230860e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.638006e+01 7.389965e-16 6.230873e+01 1.000000e+00 4.364944e-02 4.364944e-02
3.207000e-02 6.514000e-02 1.500000e-02 3.342667e+00 3.730937e+01 8.014839e-06 1.000000e+00 1.000000e-02 4.007420e-06 6.135612e+00 1.069555e-11 5.991665e+02 1.000000e+00 1.141016e-01 1.141016e-01
3.207000e-02 7.330000e-02 1.500000e-02 3.886666e+00 3.670638e+01 8.143965e-06 1.000000e+00 1.000000e-02 4.071982e-06 6.016486e+00 6.655225e-12 6.086300e+02 1.000000e+00 1.137288e-01 1.137288e-01
3.207000e-02 1.045000e-01 1.500000e-02 5.966667e+00 3.314820e+01 8.502705e-06 1.000000e+00 1.000000e-02 4.251353e-06 6.373716e+00 1.956251e-12 5.991206e+02 1.000000e+00 1.123315e-01 1.123315e-01
3.207000e-02 1.777000e+00 1.500000e-02 1.174667e+02 2.948617e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.195662e+01 3.636828e-16 2.948623e+00 1.000000e+00 4.220649e-02 4.220649e-02
3.207000e-02 2.000000e+00 1.500000e-02 1.323333e+02 3.962442e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182238e+01 2.550657e-16 3.962450e-01 1.000000e+00 4.184974e-02 4.184974e-02
3.207000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.519016e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.270692e+01 5.183928e-16 1.519019e+01 1.000000e+00 4.279133e-02 4.279133e-02
3.207000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.228281e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.810079e+01 1.052653e-15 2.228285e+02 1.000000e+00 4.466995e-02 4.466995e-02
3.207000e-02 2.687000e-01 1.500000e-02 1.691333e+01 8.416054e+00 1.570584e-05 1.000000e+00 1.000000e-02 7.852922e-06 1.015458e+01 1.062224e-13 5.190045e+02 1.000000e+00 1.012680e-01 1.012680e-01
3.207000e-02 3.403000e-01 1.500000e-02 2.168667e+01 3.698974e+00 2.376133e-05 1.000000e+00 1.000000e-02 1.188067e-05 1.082624e+01 5.208894e-14 5.221111e+02 1.000000e+00 9.491106e-02 9.491106e-02
3.207000e-02 2.388000e-01 1.500000e-02 1.492000e+01 1.180842e+01 1.323554e-05 1.000000e+00 1.000000e-02 6.617771e-06 9.520646e+00 1.517602e-13 5.171485e+02 1.000000e+00 1.040187e-01 1.040187e-01
3.207000e-02 9.283000e-02 1.500000e-02 5.188667e+00 3.434026e+01 8.340497e-06 1.000000e+00 1.000000e-02 4.170248e-06 6.621442e+00 2.887841e-12 5.972105e+02 1.000000e+00 1.125858e-01 1.125858e-01
3.207000e-02 5.144000e-02 1.500000e-02 2.429333e+00 3.813482e+01 7.750667e-06 1.000000e+00 1.000000e-02 3.875333e-06 7.294395e+00 4.117535e-11 5.727166e+02 1.000000e+00 1.148728e-01 1.148728e-01
3.207000e-02 7.776000e-01 1.500000e-02 5.084000e+01 1.933688e-02 1.585411e-04 1.000000e+00 1.000000e-02 7.927056e-05 3.043125e+01 4.343996e-15 1.215095e+02 1.000000e+00 5.847012e-02 5.847012e-02
3.207000e-02 1.489000e-01 1.500000e-02 8.926667e+00 2.558528e+01 9.408875e-06 1.000000e+00 1.000000e-02 4.704438e-06 7.409448e+00 6.414006e-13 5.662466e+02 1.000000e+00 1.104194e-01 1.104194e-01
3.207000e-02 1.675000e-01 1.500000e-02 1.016667e+01 2.224598e+01 9.900836e-06 1.000000e+00 1.000000e-02 4.950418e-06 8.004550e+00 4.465769e-13 5.451741e+02 1.000000e+00 1.092579e-01 1.092579e-01
3.207000e-02 1.885000e-01 1.500000e-02 1.156667e+01 1.891169e+01 1.069806e-05 1.000000e+00 1.000000e-02 5.349028e-06 8.409619e+00 3.112675e-13 5.411033e+02 1.000000e+00 1.079555e-01 1.079555e-01
3.207000e-02 1.323000e-01 1.500000e-02 7.820000e+00 2.845815e+01 8.885313e-06 1.000000e+00 1.000000e-02 4.442656e-06 7.384006e+00 9.256257e-13 5.616842e+02 1.000000e+00 1.108867e-01 1.108867e-01
3.207000e-02 1.176000e-01 1.500000e-02 6.840000e+00 3.106394e+01 8.688382e-06 1.000000e+00 1.000000e-02 4.344191e-06 6.874547e+00 1.340354e-12 5.862386e+02 1.000000e+00 1.115092e-01 1.115092e-01
3.207000e-02 4.309000e-01 1.500000e-02 2.772667e+01 1.232387e+00 4.124373e-05 1.000000e+00 1.000000e-02 2.062186e-05 1.286350e+01 2.559583e-14 5.240865e+02 1.000000e+00 8.738268e-02 8.738268e-02
3.207000e-02 6.141000e-01 1.500000e-02 3.994000e+01 1.292570e-01 1.133280e-04 1.000000e+00 1.000000e-02 5.666401e-05 2.147949e+01 8.825844e-15 4.150196e+02 1.000000e+00 7.112397e-02 7.112397e-02
3.207000e-02 3.829000e-01 1.500000e-02 2.452667e+01 2.225235e+00 3.053647e-05 1.000000e+00 1.000000e-02 1.526823e-05 1.237691e+01 3.651730e-14 5.187445e+02 1.000000e+00 9.114290e-02 9.114290e-02
3.207000e-02 6.910000e-01 1.500000e-02 4.506667e+01 5.244461e-02 1.567560e-04 1.000000e+00 1.000000e-02 7.837799e-05 2.572977e+01 6.192449e-15 3.221730e+02 1.000000e+00 6.534154e-02 6.534154e-02
3.207000e-02 3.024000e-01 1.500000e-02 1.916000e+01 5.803355e+00 1.877217e-05 1.000000e+00 1.000000e-02 9.386087e-06 1.083572e+01 7.435560e-14 5.112676e+02 1.000000e+00 9.829034e-02 9.829034e-02
3.207000e-02 1.108000e+00 1.500000e-02 7.286667e+01 7.373092e-04 1.792633e-07 1.000000e+00 1.000000e-02 8.963166e-08 3.180203e+01 1.500765e-15 5.923420e-06 1.000000e+00 4.652141e-02 4.652141e-02
3.207000e-02 4.849000e-01 1.500000e-02 3.132667e+01 6.392491e-01 5.694144e-05 1.000000e+00 1.000000e-02 2.847072e-05 1.426442e+01 1.794768e-14 5.181637e+02 1.000000e+00 8.282391e-02 8.282391e-02
3.207000e-02 2.122000e-01 1.500000e-02 1.314667e+01 1.536802e+01 1.165377e-05 1.000000e+00 1.000000e-02 5.826887e-06 9.158980e+00 2.171029e-13 5.217843e+02 1.000000e+00 1.063125e-01 1.063125e-01
3.207000e-02 5.789000e-02 1.500000e-02 2.859333e+00 3.797896e+01 7.906982e-06 1.000000e+00 1.000000e-02 3.953491e-06 6.742543e+00 1.873064e-11 5.936146e+02 1.000000e+00 1.147503e-01 1.147503e-01
3.207000e-02 5.457000e-01 1.500000e-02 3.538000e+01 3.007977e-01 7.972475e-05 1.000000e+00 1.000000e-02 3.986238e-05 1.728435e+01 1.258426e-14 4.779702e+02 1.000000e+00 7.702433e-02 7.702433e-02
3.207000e-02 8.751000e-01 1.500000e-02 5.734000e+01 6.847623e-03 7.980682e-05 1.000000e+00 1.000000e-02 3.990341e-05 3.178110e+01 3.047074e-15 1.090335e+01 1.000000e+00 5.352675e-02 5.352675e-02
3.207000e-02 9.848000e-01 1.500000e-02 6.465333e+01 2.322678e-03 5.165300e-08 1.000000e+00 1.000000e-02 2.582650e-08 3.180203e+01 2.137645e-15 1.549245e-06 1.000000e+00 4.955579e-02 4.955579e-02
3.207000e-02 4.571000e-02 1.500000e-02 2.047333e+00 4.038654e+01 7.710465e-06 1.000000e+00 1.000000e-02 3.855233e-06 6.802241e+00 9.883732e-05 6.002578e+02 9.999935e-01 1.158381e-01 1.158374e-01
3.207000e-02 3.207000e-02 1.500000e-02 1.138000e+00 3.992189e+01 8.209291e-06 1.000000e+00 1.000000e-02 4.104645e-06 6.370046e+00 5.772556e-03 6.726085e+02 9.908477e-01 1.173772e-01 1.163029e-01
