# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 4.062000e-02 1.500000e-02 1.708000e+00 1.083753e+02 4.431192e-06 1.000000e+00 1.000000e-02 2.215596e-06 6.132805e+00 2.600858e-11 5.319998e+02
2.251000e-02 2.388000e-01 1.500000e-02 1.492000e+01 1.743026e+01 1.068864e-05 1.000000e+00 1.000000e-02 5.344321e-06 9.816952e+00 7.471210e-14 4.978390e+02
2.251000e-02 5.144000e-02 1.500000e-02 2.429333e+00 8.201567e+01 5.041245e-06 1.000000e+00 1.000000e-02 2.520623e-06 5.944475e+00 1.122716e-11 5.210897e+02
2.000000e-02 1.885000e-01 1.500000e-02 1.156667e+01 3.620767e+01 7.400420e-06 1.000000e+00 1.000000e-02 3.700210e-06 8.889494e+00 1.207977e-13 4.957393e+02
2.000000e-02 6.514000e-02 1.500000e-02 3.342667e+00 1.006838e+02 4.578838e-06 1.000000e+00 1.000000e-02 2.289419e-06 6.147818e+00 3.489848e-12 5.277281e+02
2.251000e-02 5.789000e-02 1.500000e-02 2.859333e+00 8.150108e+01 5.094550e-06 1.000000e+00 1.000000e-02 2.547275e-06 5.956909e+00 6.958615e-12 5.288286e+02
3.207000e-02 8.249000e-02 1.500000e-02 4.499333e+00 3.586719e+01 7.681146e-06 1.000000e+00 1.000000e-02 3.840573e-06 6.262182e+00 4.327540e-12 5.290411e+02
2.000000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.718718e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.679865e+01 2.874318e-16 6.718732e+01
2.251000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.672674e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.284891e+01 2.553874e-16 1.672678e+01
2.000000e-02 2.122000e-01 1.500000e-02 1.314667e+01 2.697482e+01 8.541783e-06 1.000000e+00 1.000000e-02 4.270891e-06 9.863521e+00 8.432347e-14 4.920346e+02
2.533000e-02 4.309000e-01 1.500000e-02 2.772667e+01 1.384710e+00 3.843093e-05 1.000000e+00 1.000000e-02 1.921547e-05 1.330184e+01 1.596664e-14 5.112821e+02
2.251000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.681707e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.698198e+01 3.640903e-16 6.681720e+01
3.609000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.697618e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.288146e+01 6.564956e-16 1.697622e+01
2.251000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.376165e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.940423e+01 5.185775e-16 2.376170e+02
2.850000e-02 2.000000e+00 1.500000e-02 1.323333e+02 5.282651e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182977e+01 2.014510e-16 5.282661e-01
2.000000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.373348e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.907966e+01 4.094106e-16 2.373353e+02
2.251000e-02 7.330000e-02 1.500000e-02 3.886666e+00 7.607995e+01 5.235281e-06 1.000000e+00 1.000000e-02 2.617640e-06 6.405025e+00 2.990998e-12 5.213030e+02
2.533000e-02 3.024000e-01 1.500000e-02 1.916000e+01 7.089247e+00 1.676417e-05 1.000000e+00 1.000000e-02 8.382085e-06 1.073540e+01 4.637470e-14 4.980858e+02
2.850000e-02 5.789000e-02 1.500000e-02 2.859333e+00 4.881162e+01 6.644676e-06 1.000000e+00 1.000000e-02 3.322338e-06 6.094018e+00 1.279858e-11 5.387791e+02
3.207000e-02 7.330000e-02 1.500000e-02 3.886666e+00 3.698115e+01 7.574157e-06 1.000000e+00 1.000000e-02 3.787078e-06 6.106432e+00 6.655216e-12 5.303823e+02
2.000000e-02 9.283000e-02 1.500000e-02 5.188667e+00 8.780124e+01 4.873109e-06 1.000000e+00 1.000000e-02 2.436555e-06 6.749719e+00 1.081404e-12 5.212583e+02
3.609000e-02 2.000000e+00 1.500000e-02 1.323333e+02 5.220612e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.183115e+01 3.230159e-16 5.220622e-01
2.000000e-02 2.000000e+00 1.500000e-02 1.323333e+02 5.261830e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.183117e+01 9.920463e-17 5.261841e-01
2.000000e-02 1.675000e-01 1.500000e-02 1.016667e+01 4.574409e+01 6.558423e-06 1.000000e+00 1.000000e-02 3.279212e-06 9.096284e+00 1.730832e-13 4.918966e+02
3.609000e-02 1.777000e+00 1.500000e-02 1.174667e+02 3.492992e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.200299e+01 4.605209e-16 3.492999e+00
2.533000e-02 4.571000e-02 1.500000e-02 2.047333e+00 6.462532e+01 5.672410e-06 1.000000e+00 1.000000e-02 2.836205e-06 6.867299e+00 3.066715e-11 5.198499e+02
3.609000e-02 7.330000e-02 1.500000e-02 3.886666e+00 2.830148e+01 8.639888e-06 1.000000e+00 1.000000e-02 4.319944e-06 6.124945e+00 9.072147e-12 5.281598e+02
2.000000e-02 1.045000e-01 1.500000e-02 5.966667e+00 8.141882e+01 5.035543e-06 1.000000e+00 1.000000e-02 2.517772e-06 6.934336e+00 7.433350e-13 5.161281e+02
2.251000e-02 9.283000e-02 1.500000e-02 5.188667e+00 6.895498e+01 5.545782e-06 1.000000e+00 1.000000e-02 2.772891e-06 6.400161e+00 1.375592e-12 5.301896e+02
2.251000e-02 4.571000e-02 1.500000e-02 2.047333e+00 8.398046e+01 5.022734e-06 1.000000e+00 1.000000e-02 2.511367e-06 5.909257e+00 1.970950e-11 5.296617e+02
2.000000e-02 7.776000e-01 1.500000e-02 5.084000e+01 2.087009e-02 1.572472e-04 1.000000e+00 1.000000e-02 7.862358e-05 3.034655e+01 1.689556e-15 1.290119e+02
2.533000e-02 1.777000e+00 1.500000e-02 1.174667e+02 3.514202e-06 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.200760e+01 2.268784e-16 3.514209e+00
2.251000e-02 3.024000e-01 1.500000e-02 1.916000e+01 7.737637e+00 1.611779e-05 1.000000e+00 1.000000e-02 8.058893e-06 1.070582e+01 3.662289e-14 5.025266e+02
2.251000e-02 1.885000e-01 1.500000e-02 1.156667e+01 3.160746e+01 7.890260e-06 1.000000e+00 1.000000e-02 3.945130e-06 9.239467e+00 1.530562e-13 4.919400e+02
2.251000e-02 6.514000e-02 1.500000e-02 3.342667e+00 7.884324e+01 5.106083e-06 1.000000e+00 1.000000e-02 2.553042e-06 6.218612e+00 4.504974e-12 5.139020e+02
2.533000e-02 2.000000e+00 1.500000e-02 1.323333e+02 5.245035e-07 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.182907e+01 1.591248e-16 5.245045e-01
2.850000e-02 1.247000e+00 1.500000e-02 8.213333e+01 2.321322e-04 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 4.920522e+01 8.313233e-16 2.321327e+02
2.850000e-02 3.403000e-01 1.500000e-02 2.168667e+01 4.129748e+00 2.198250e-05 1.000000e+00 1.000000e-02 1.099125e-05 1.114009e+01 4.113333e-14 4.989048e+02
3.207000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.680292e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.286062e+01 5.184215e-16 1.680295e+01
3.609000e-02 1.403000e+00 1.500000e-02 9.253333e+01 6.619090e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.685888e+01 9.358542e-16 6.619103e+01
3.207000e-02 1.489000e-01 1.500000e-02 8.926667e+00 2.555442e+01 8.922712e-06 1.000000e+00 1.000000e-02 4.461356e-06 7.571791e+00 6.414035e-13 5.086274e+02
4.062000e-02 1.579000e+00 1.500000e-02 1.042667e+02 1.668922e-05 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.287764e+01 8.316374e-16 1.668925e+01
3.207000e-02 6.141000e-01 1.500000e-02 3.994000e+01 1.317245e-01 1.129325e-04 1.000000e+00 1.000000e-02 5.646623e-05 2.090178e+01 8.825912e-15 4.199949e+02
2.533000e-02 1.885000e-01 1.500000e-02 1.156667e+01 2.642156e+01 8.697454e-06 1.000000e+00 1.000000e-02 4.348727e-06 8.782878e+00 1.938764e-13 4.996693e+02
4.062000e-02 4.309000e-01 1.500000e-02 2.772667e+01 1.071828e+00 4.350420e-05 1.000000e+00 1.000000e-02 2.175210e-05 1.251600e+01 4.106853e-14 5.071396e+02
