# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events eff_selection eff_final
2.251000e-02 9.105000e-01 1.500000e-01 5.070000e+00 3.293417e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.207104e+01 1.446194e-15 3.293424e+01 5.210984e-02 5.210984e-02
2.251000e-02 1.349000e+00 1.500000e-01 7.993333e+00 6.365261e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.183207e+01 4.250394e-16 6.365274e-01 4.399449e-02 4.399449e-02
2.251000e-02 3.405000e-01 1.500000e-01 1.270000e+00 3.192413e-02 2.526132e-04 1.000000e+00 8.000000e-04 1.263066e-04 1.048004e+01 4.864511e-14 5.092972e+02 1.018981e-01 1.018981e-01
2.533000e-02 1.539000e+00 1.500000e-01 9.260000e+00 1.372943e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180928e+01 3.593284e-16 1.372945e-01 4.295884e-02 4.295884e-02
2.251000e-02 1.754000e+00 1.500000e-01 1.069333e+01 2.339751e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180328e+01 1.904239e-16 2.339756e-02 4.216807e-02 4.216807e-02
2.533000e-02 2.297000e-01 1.500000e-01 5.313333e-01 1.286900e-01 1.394462e-04 1.000000e+00 8.000000e-04 6.972308e-05 6.821950e+00 5.593461e-13 6.256017e+02 1.189528e-01 1.189528e-01
2.533000e-02 1.643000e+00 1.500000e-01 9.953333e+00 5.885527e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180531e+01 2.942689e-16 5.885539e-02 4.260467e-02 4.260467e-02
2.533000e-02 4.726000e-01 1.500000e-01 2.150667e+00 5.352953e-03 6.185416e-04 1.000000e+00 8.000000e-04 3.092708e-04 1.337540e+01 1.658202e-14 5.120015e+02 8.642670e-02 8.642670e-02
2.533000e-02 2.453000e-01 1.500000e-01 6.353333e-01 1.050605e-01 1.486698e-04 1.000000e+00 8.000000e-04 7.433489e-05 7.800614e+00 3.522944e-13 5.805302e+02 1.173185e-01 1.173185e-01
2.251000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.178634e-02 4.193845e-04 1.000000e+00 8.000000e-04 2.096923e-04 1.181250e+01 2.150562e-14 5.182553e+02 9.177898e-02 9.177898e-02
2.533000e-02 2.797000e-01 1.500000e-01 8.646667e-01 6.695526e-02 1.750404e-04 1.000000e+00 8.000000e-04 8.752018e-05 1.007950e+01 1.610236e-13 5.128626e+02 1.123072e-01 1.123072e-01
2.533000e-02 7.479000e-01 1.500000e-01 3.986000e+00 1.846604e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.906046e+01 3.441133e-15 1.846608e+02 6.103462e-02 6.103462e-02
2.533000e-02 1.754000e+00 1.500000e-01 1.069333e+01 2.339569e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180329e+01 2.411261e-16 2.339573e-02 4.255651e-02 4.255651e-02
2.533000e-02 4.426000e-01 1.500000e-01 1.950667e+00 7.959227e-03 5.114078e-04 1.000000e+00 8.000000e-04 2.557039e-04 1.250731e+01 2.116820e-14 5.204099e+02 8.971782e-02 8.971782e-02
2.533000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.056706e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.073176e+01 2.783237e-15 1.056708e+02 5.771440e-02 5.771440e-02
2.533000e-02 2.000000e+00 1.500000e-01 1.233333e+01 2.595534e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180216e+01 1.618136e-16 2.595539e-03 4.176914e-02 4.176914e-02
2.533000e-02 7.004000e-01 1.500000e-01 3.669333e+00 3.211348e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.552803e+01 4.264800e-15 3.211354e+02 6.484503e-02 6.484503e-02
2.251000e-02 1.643000e+00 1.500000e-01 9.953333e+00 5.977488e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180528e+01 2.323915e-16 5.977500e-02 4.253455e-02 4.253455e-02
2.533000e-02 6.560000e-01 1.500000e-01 3.373333e+00 5.435916e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.369282e+01 5.296909e-15 5.435927e+02 6.823964e-02 6.823964e-02
2.533000e-02 8.527000e-01 1.500000e-01 4.684667e+00 5.860103e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.179452e+01 2.255847e-15 5.860114e+01 5.444512e-02 5.444512e-02
2.533000e-02 1.349000e+00 1.500000e-01 7.993333e+00 6.317423e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.183232e+01 5.381908e-16 6.317435e-01 4.408019e-02 4.408019e-02
2.533000e-02 2.015000e-01 1.500000e-01 3.433333e-01 1.785966e-01 1.153106e-04 1.000000e+00 8.000000e-04 5.765532e-05 8.907378e+00 1.803165e-12 5.936794e+02 1.193721e-01 1.193721e-01
2.533000e-02 2.986000e-01 1.500000e-01 9.906666e-01 5.181845e-02 1.957658e-04 1.000000e+00 8.000000e-04 9.788292e-05 1.088849e+01 1.144508e-13 4.964760e+02 1.093248e-01 1.093248e-01
2.251000e-02 2.297000e-01 1.500000e-01 5.313333e-01 1.450937e-01 1.304752e-04 1.000000e+00 8.000000e-04 6.523758e-05 6.745225e+00 4.409055e-13 6.175106e+02 1.189783e-01 1.189783e-01
2.533000e-02 6.143000e-01 1.500000e-01 3.095333e+00 9.083699e-04 1.404404e-03 1.000000e+00 8.000000e-04 7.022020e-04 1.982644e+01 6.602620e-15 4.479059e+02 7.216205e-02 7.216205e-02
2.533000e-02 2.151000e-01 1.500000e-01 4.340000e-01 1.535295e-01 1.306943e-04 1.000000e+00 8.000000e-04 6.534717e-05 6.512752e+00 9.534998e-13 6.556100e+02 1.200764e-01 1.200764e-01
2.251000e-02 6.143000e-01 1.500000e-01 3.095333e+00 9.229550e-04 1.392970e-03 1.000000e+00 8.000000e-04 6.964849e-04 2.014874e+01 5.213999e-15 4.477174e+02 7.161569e-02 7.161569e-02
2.533000e-02 2.619000e-01 1.500000e-01 7.460001e-01 8.444966e-02 1.604795e-04 1.000000e+00 8.000000e-04 8.023973e-05 9.066507e+00 2.338376e-13 5.437219e+02 1.150574e-01 1.150574e-01
2.850000e-02 1.539000e+00 1.500000e-01 9.260000e+00 1.359874e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180933e+01 4.548950e-16 1.359877e-01 4.272943e-02 4.272943e-02
2.533000e-02 3.636000e-01 1.500000e-01 1.424000e+00 2.168364e-02 3.072138e-04 1.000000e+00 8.000000e-04 1.536069e-04 1.087442e+01 4.634634e-14 5.116271e+02 9.967496e-02 9.967496e-02
2.533000e-02 3.189000e-01 1.500000e-01 1.126000e+00 3.947782e-02 2.265128e-04 1.000000e+00 8.000000e-04 1.132564e-04 1.033523e+01 8.312476e-14 5.063826e+02 1.061729e-01 1.061729e-01
2.251000e-02 2.986000e-01 1.500000e-01 9.906666e-01 5.592945e-02 1.896987e-04 1.000000e+00 8.000000e-04 9.484936e-05 1.075125e+01 9.036711e-14 5.031638e+02 1.086325e-01 1.086325e-01
2.533000e-02 1.038000e+00 1.500000e-01 5.920000e+00 9.487993e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.205366e+01 1.212434e-15 9.488012e+00 4.801030e-02 4.801030e-02
2.251000e-02 3.636000e-01 1.500000e-01 1.424000e+00 2.328396e-02 2.957373e-04 1.000000e+00 8.000000e-04 1.478686e-04 1.105951e+01 3.660138e-14 5.091069e+02 9.855605e-02 9.855605e-02
2.850000e-02 7.004000e-01 1.500000e-01 3.669333e+00 3.119788e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.532994e+01 5.398717e-15 3.119794e+02 6.489557e-02 6.489557e-02
2.251000e-02 5.388000e-01 1.500000e-01 2.592000e+00 2.382474e-03 9.202482e-04 1.000000e+00 8.000000e-04 4.601241e-04 1.582450e+01 8.185412e-15 5.044036e+02 7.907354e-02 7.907354e-02
2.533000e-02 5.753000e-01 1.500000e-01 2.835333e+00 1.462689e-03 1.155006e-03 1.000000e+00 8.000000e-04 5.775032e-04 1.743016e+01 8.257000e-15 4.878215e+02 7.584416e-02 7.584416e-02
2.533000e-02 1.873000e+00 1.500000e-01 1.148667e+01 8.388453e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180249e+01 1.974692e-16 8.388470e-03 4.185166e-02 4.185166e-02
2.533000e-02 9.105000e-01 1.500000e-01 5.070000e+00 3.233330e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.207111e+01 1.831407e-15 3.233337e+01 5.196014e-02 5.196014e-02
2.533000e-02 3.882000e-01 1.500000e-01 1.588000e+00 1.572972e-02 3.605448e-04 1.000000e+00 8.000000e-04 1.802724e-04 1.121690e+01 3.534190e-14 5.111865e+02 9.608918e-02 9.608918e-02
2.251000e-02 8.527000e-01 1.500000e-01 4.684667e+00 6.007485e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.172368e+01 1.781481e-15 6.007497e+01 5.466212e-02 5.466212e-02
2.850000e-02 1.184000e+00 1.500000e-01 6.893333e+00 2.525797e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.190188e+01 1.019099e-15 2.525802e+00 4.591663e-02 4.591663e-02
2.533000e-02 1.441000e+00 1.500000e-01 8.606667e+00 3.029251e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.181743e+01 4.394833e-16 3.029257e-01 4.352117e-02 4.352117e-02
2.533000e-02 1.108000e+00 1.500000e-01 6.386667e+00 4.985400e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.198636e+01 9.891477e-16 4.985410e+00 4.658601e-02 4.658601e-02
2.850000e-02 1.264000e+00 1.500000e-01 7.426667e+00 1.277113e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.185811e+01 8.326102e-16 1.277116e+00 4.460171e-02 4.460171e-02
2.533000e-02 5.046000e-01 1.500000e-01 2.364000e+00 3.526457e-03 7.702047e-04 1.000000e+00 8.000000e-04 3.851024e-04 1.391027e+01 1.307527e-14 5.229871e+02 8.280558e-02 8.280558e-02
2.850000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.042923e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.071426e+01 3.523533e-15 1.042925e+02 5.808208e-02 5.808208e-02
2.850000e-02 1.754000e+00 1.500000e-01 1.069333e+01 2.337390e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180329e+01 3.052472e-16 2.337395e-02 4.234574e-02 4.234574e-02
2.533000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.130163e-02 4.249701e-04 1.000000e+00 8.000000e-04 2.124851e-04 1.174427e+01 2.723214e-14 5.102676e+02 9.314247e-02 9.314247e-02
2.533000e-02 9.722000e-01 1.500000e-01 5.481333e+00 1.769486e-05 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.212430e+01 1.488973e-15 1.769490e+01 4.977644e-02 4.977644e-02
2.251000e-02 2.619000e-01 1.500000e-01 7.460001e-01 9.379575e-02 1.517987e-04 1.000000e+00 8.000000e-04 7.589934e-05 9.352315e+00 1.845704e-13 5.403301e+02 1.145866e-01 1.145866e-01
2.850000e-02 2.797000e-01 1.500000e-01 8.646667e-01 5.895528e-02 1.880281e-04 1.000000e+00 8.000000e-04 9.401406e-05 1.024894e+01 2.039463e-13 5.210847e+02 1.127922e-01 1.127922e-01
2.533000e-02 1.264000e+00 1.500000e-01 7.426667e+00 1.275322e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.185842e+01 6.576479e-16 1.275324e+00 4.471500e-02 4.471500e-02
2.533000e-02 1.767000e-01 1.500000e-01 1.780000e-01 1.819659e-01 7.693217e-05 1.000000e+00 8.000000e-04 3.846609e-05 2.155721e+01 2.327014e-11 2.692440e+02 1.088655e-01 1.088655e-01
2.850000e-02 2.619000e-01 1.500000e-01 7.460001e-01 7.591396e-02 1.709001e-04 1.000000e+00 8.000000e-04 8.545005e-05 8.957838e+00 2.962881e-13 5.543019e+02 1.156156e-01 1.156156e-01
2.251000e-02 2.015000e-01 1.500000e-01 3.433333e-01 2.067947e-01 1.087622e-04 1.000000e+00 8.000000e-04 5.438112e-05 8.571332e+00 1.409242e-12 6.115553e+02 1.196511e-01 1.196511e-01
2.251000e-02 3.882000e-01 1.500000e-01 1.588000e+00 1.672995e-02 3.473250e-04 1.000000e+00 8.000000e-04 1.736625e-04 1.173320e+01 2.791104e-14 5.045530e+02 9.552984e-02 9.552984e-02
2.533000e-02 1.887000e-01 1.500000e-01 2.580000e-01 1.956946e-01 9.298809e-05 1.000000e+00 8.000000e-04 4.649405e-05 1.407164e+01 4.155219e-12 4.230323e+02 1.165403e-01 1.165403e-01
2.850000e-02 1.643000e+00 1.500000e-01 9.953333e+00 5.864556e-08 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180527e+01 3.725409e-16 5.864568e-02 4.238729e-02 4.238729e-02
3.207000e-02 6.560000e-01 1.500000e-01 3.373333e+00 5.138086e-04 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 2.240776e+01 8.490457e-15 5.138096e+02 6.937531e-02 6.937531e-02
2.850000e-02 1.441000e+00 1.500000e-01 8.606667e+00 3.005825e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.181752e+01 5.564224e-16 3.005831e-01 4.369850e-02 4.369850e-02
2.850000e-02 2.297000e-01 1.500000e-01 5.313333e-01 1.106519e-01 1.521409e-04 1.000000e+00 8.000000e-04 7.607046e-05 6.890953e+00 7.102761e-13 6.403109e+02 1.192344e-01 1.192344e-01
2.251000e-02 1.441000e+00 1.500000e-01 8.606667e+00 3.027191e-07 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.181710e+01 3.470687e-16 3.027197e-01 4.339851e-02 4.339851e-02
2.850000e-02 5.046000e-01 1.500000e-01 2.364000e+00 3.427947e-03 7.815454e-04 1.000000e+00 8.000000e-04 3.907727e-04 1.373579e+01 1.655362e-14 5.234588e+02 8.315712e-02 8.315712e-02
3.207000e-02 2.619000e-01 1.500000e-01 7.460001e-01 6.646574e-02 1.848017e-04 1.000000e+00 8.000000e-04 9.240087e-05 8.460589e+00 3.756889e-13 5.674793e+02 1.161514e-01 1.161514e-01
2.251000e-02 2.797000e-01 1.500000e-01 8.646667e-01 7.254219e-02 1.680340e-04 1.000000e+00 8.000000e-04 8.401698e-05 1.034824e+01 1.271239e-13 5.120646e+02 1.113597e-01 1.113597e-01
2.850000e-02 1.038000e+00 1.500000e-01 5.920000e+00 9.370453e-06 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.205554e+01 1.534933e-15 9.370472e+00 4.813766e-02 4.813766e-02
3.207000e-02 1.873000e+00 1.500000e-01 1.148667e+01 8.395530e-09 2.000002e-03 1.000000e+00 8.000000e-04 1.000001e-03 3.180248e+01 3.165585e-16 8.395547e-03 4.219604e-02 4.219604e-02
2.850000e-02 5.753000e-01 1.500000e-01 2.835333e+00 1.421998e-03 1.169288e-03 1.000000e+00 8.000000e-04 5.846439e-04 1.736119e+01 1.045235e-14 4.860509e+02 7.617209e-02 7.617209e-02
2.251000e-02 2.453000e-01 1.500000e-01 6.353333e-01 1.166814e-01 1.395527e-04 1.000000e+00 8.000000e-04 6.977634e-05 8.396940e+00 2.779497e-13 5.680911e+02 1.169249e-01 1.169249e-01
