30 3.304034e-01 1.259395e+00 2.944444e+00 2.658069e+00 2.011525e+00 1.891795e+00 1.206793e+00 6.050838e-01 3.850960e-01 3.619046e-01 2.380822e-01 1.600165e-01 1.241323e-01 1.093044e-01 6.832172e-02 4.384023e-02 3.554060e-02 2.826894e-02 3.975644e-02 1.364995e-02 3.696096e-02 1.717926e-02 4.769355e-03 8.833976e-03 0.000000e+00 1.233058e-03 0.000000e+00 0.000000e+00 0.000000e+00 1.388233e-02 3.847972e-04 0.000000e+00 0.000000e+00 0.000000e+00 6.346388e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
10 4.315479e+01 2.364901e+02 5.269331e+02 4.279282e+02 1.841561e+02 9.309879e+01 4.799978e+01 1.847581e+01 8.631505e+00 6.275764e+00 4.657812e+00 3.753497e+00 1.967112e+00 3.205572e-01 7.542412e-01 9.689507e-01 5.270205e-01 1.239060e-01 1.377491e-02 2.116344e-02 0.000000e+00 2.963622e-01 2.797099e-02 0.000000e+00 0.000000e+00 7.615822e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
32 8.395654e-02 3.253764e-01 7.198105e-01 6.580801e-01 4.885002e-01 4.678547e-01 3.690002e-01 1.654661e-01 9.687978e-02 7.266527e-02 5.290669e-02 5.150062e-02 3.698700e-02 2.517832e-02 1.602947e-02 1.717498e-02 1.388335e-02 1.063961e-02 5.267789e-03 7.378320e-03 2.711534e-03 1.434180e-03 1.370488e-03 1.671660e-04 2.710854e-03 0.000000e+00 1.541842e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
38 5.214782e-04 1.943186e-03 4.988845e-03 4.161821e-03 3.275560e-03 2.898309e-03 2.366877e-03 9.986507e-04 6.180676e-04 5.651082e-04 4.144521e-04 2.718955e-04 2.290648e-04 2.095686e-04 2.403070e-04 2.422568e-04 9.945139e-05 5.944656e-05 2.362031e-05 1.066995e-04 5.215499e-05 2.911765e-06 2.501680e-05 4.681997e-05 0.000000e+00 2.527967e-06 1.747668e-05 0.000000e+00 0.000000e+00 5.756943e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
24 1.074645e+01 5.601505e+01 1.276497e+02 1.181641e+02 8.393457e+01 5.417772e+01 3.421782e+01 1.722764e+01 1.140864e+01 6.740367e+00 4.701918e+00 3.835317e+00 2.992679e+00 1.805049e+00 1.984330e+00 9.498069e-01 1.068161e+00 5.229693e-01 4.858075e-01 9.576394e-01 1.301823e-02 2.413721e-01 9.736602e-03 5.039652e-02 1.767338e-01 1.364747e-01 0.000000e+00 0.000000e+00 9.160275e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
11 3.440912e+01 2.346592e+02 5.067543e+02 4.451956e+02 2.006432e+02 9.705448e+01 4.626075e+01 2.911399e+01 1.343046e+01 7.380051e+00 4.141409e+00 1.728573e+00 8.390279e-01 1.295090e+00 8.347884e-01 1.652201e-01 1.235546e-01 3.254543e-02 1.405854e-02 3.137159e-02 6.087908e-03 1.461403e-02 1.133217e-01 2.361023e-01 0.000000e+00 7.240289e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
36 4.937218e-03 1.527089e-02 3.439482e-02 2.897389e-02 2.364897e-02 2.132923e-02 1.750317e-02 7.828310e-03 5.961780e-03 4.721151e-03 3.373795e-03 2.195556e-03 2.139592e-03 1.181673e-03 1.138330e-03 1.238524e-03 6.698704e-04 7.267966e-04 2.280684e-04 4.775354e-04 1.702590e-04 2.450747e-04 3.802907e-05 0.000000e+00 1.655010e-04 8.429695e-06 1.554323e-04 3.214621e-05 0.000000e+00 2.037230e-05 0.000000e+00 6.553069e-05 2.101633e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
26 3.604202e+00 1.667266e+01 4.014871e+01 3.568152e+01 2.456833e+01 1.847780e+01 1.237187e+01 6.513181e+00 5.340118e+00 3.345283e+00 1.950033e+00 1.361516e+00 1.096712e+00 1.137516e+00 3.948546e-01 5.465756e-01 2.812130e-01 1.860571e-01 8.585931e-02 1.678727e-01 9.777538e-04 1.839221e-03 8.578930e-02 0.000000e+00 5.223765e-02 2.285115e-04 0.000000e+00 5.670393e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
37 1.982853e-03 5.941502e-03 1.373479e-02 1.162839e-02 9.571401e-03 8.035488e-03 6.786447e-03 2.755140e-03 1.847559e-03 1.376361e-03 1.366072e-03 9.192223e-04 6.954315e-04 7.560599e-04 3.325033e-04 3.928081e-04 1.084512e-04 2.323020e-04 2.638847e-04 1.234051e-04 1.432980e-04 4.408500e-05 5.853619e-05 8.156742e-06 0.000000e+00 7.180471e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8 4.488390e+01 2.971538e+02 5.965854e+02 4.422734e+02 2.068400e+02 8.887393e+01 4.464326e+01 1.917976e+01 1.044190e+01 6.310695e+00 2.698029e+00 2.691630e+00 1.118954e+00 5.238576e-01 3.911685e-01 1.421025e-01 7.693212e-02 2.739237e-03 6.019314e-02 0.000000e+00 2.579631e-02 0.000000e+00 0.000000e+00 6.287221e-02 5.920582e-03 0.000000e+00 0.000000e+00 1.211123e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9 3.795605e+01 2.678302e+02 5.782034e+02 4.402633e+02 1.981546e+02 8.719063e+01 3.836858e+01 2.123639e+01 1.176824e+01 8.774703e+00 3.796376e+00 2.481223e+00 1.599108e+00 4.336422e-01 7.249114e-01 4.041758e-01 3.558746e-01 1.845016e-01 8.331523e-03 2.223807e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.067704e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
