# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.251000e-02 1.887000e-01 1.500000e-01 2.580000e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.162442e-12 0.000000e+00
2.251000e-02 1.873000e+00 1.500000e-01 1.148667e+01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.559528e-16 0.000000e+00
2.000000e-02 1.754000e+00 1.500000e-01 1.069333e+01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.503252e-16 0.000000e+00
2.251000e-02 1.441000e+00 1.500000e-01 8.606667e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.470708e-16 0.000000e+00
2.000000e-02 2.000000e+00 1.500000e-01 1.233333e+01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.008846e-16 0.000000e+00
2.000000e-02 1.108000e+00 1.500000e-01 6.386667e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.166517e-16 0.000000e+00
2.251000e-02 1.754000e+00 1.500000e-01 1.069333e+01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.904178e-16 0.000000e+00
2.000000e-02 4.726000e-01 1.500000e-01 2.150667e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.033739e-14 0.000000e+00
2.000000e-02 3.882000e-01 1.500000e-01 1.588000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.203316e-14 0.000000e+00
2.000000e-02 1.539000e+00 1.500000e-01 9.260000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.240145e-16 0.000000e+00
2.251000e-02 3.882000e-01 1.500000e-01 1.588000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.791145e-14 0.000000e+00
2.251000e-02 2.797000e-01 1.500000e-01 8.646667e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.271255e-13 0.000000e+00
2.000000e-02 2.797000e-01 1.500000e-01 8.646667e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.003347e-13 0.000000e+00
2.251000e-02 3.636000e-01 1.500000e-01 1.424000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.660077e-14 0.000000e+00
2.000000e-02 8.527000e-01 1.500000e-01 4.684667e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.406407e-15 0.000000e+00
2.251000e-02 6.560000e-01 1.500000e-01 3.373333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 4.182950e-15 0.000000e+00
2.000000e-02 2.015000e-01 1.500000e-01 3.433333e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.105485e-12 0.000000e+00
2.000000e-02 2.453000e-01 1.500000e-01 6.353333e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.192850e-13 0.000000e+00
2.251000e-02 5.388000e-01 1.500000e-01 2.592000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 8.186004e-15 0.000000e+00
2.000000e-02 5.388000e-01 1.500000e-01 2.592000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.461976e-15 0.000000e+00
2.251000e-02 4.426000e-01 1.500000e-01 1.950667e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.671822e-14 0.000000e+00
2.000000e-02 1.349000e+00 1.500000e-01 7.993333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.355091e-16 0.000000e+00
2.251000e-02 5.753000e-01 1.500000e-01 2.835333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.520307e-15 0.000000e+00
2.000000e-02 1.643000e+00 1.500000e-01 9.953333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.834537e-16 0.000000e+00
2.000000e-02 5.753000e-01 1.500000e-01 2.835333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 5.147415e-15 0.000000e+00
2.000000e-02 5.046000e-01 1.500000e-01 2.364000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 8.151692e-15 0.000000e+00
2.000000e-02 1.264000e+00 1.500000e-01 7.426667e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 4.100093e-16 0.000000e+00
2.000000e-02 1.038000e+00 1.500000e-01 5.920000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 7.558488e-16 0.000000e+00
2.251000e-02 1.767000e-01 1.500000e-01 1.780000e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.152735e-11 0.000000e+00
2.251000e-02 2.986000e-01 1.500000e-01 9.906666e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 9.036425e-14 0.000000e+00
2.251000e-02 1.264000e+00 1.500000e-01 7.426667e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 5.193276e-16 0.000000e+00
2.251000e-02 9.722000e-01 1.500000e-01 5.481333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.175889e-15 0.000000e+00
2.000000e-02 3.636000e-01 1.500000e-01 1.424000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 2.889064e-14 0.000000e+00
2.251000e-02 2.015000e-01 1.500000e-01 3.433333e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.409217e-12 0.000000e+00
2.000000e-02 4.145000e-01 1.500000e-01 1.763333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.697699e-14 0.000000e+00
2.000000e-02 6.560000e-01 1.500000e-01 3.373333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.302348e-15 0.000000e+00
2.251000e-02 9.105000e-01 1.500000e-01 5.070000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 1.446177e-15 0.000000e+00
2.000000e-02 1.767000e-01 1.500000e-01 1.780000e-01 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 7.803502e-12 0.000000e+00
2.000000e-02 1.184000e+00 1.500000e-01 6.893333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 5.018586e-16 0.000000e+00
2.251000e-02 3.189000e-01 1.500000e-01 1.126000e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 6.563884e-14 0.000000e+00
2.251000e-02 7.004000e-01 1.500000e-01 3.669333e+00 0.000000e+00 2.000002e-03 1.000000e+00 1.000000e-02 1.000001e-03 3.180203e+01 3.367991e-15 0.000000e+00
