# mzprime m5 m4 delta sum_w_post_smearing v_mu5 v_54 epsilon u_mu5/u_mu4 chi2 decay_length N_events
2.000000e-02 2.000000e+00 1.500000e-01 1.233333e+01 5.373638e-11 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180203e+01 1.008783e-16 5.373649e-05
2.000000e-02 1.643000e+00 1.500000e-01 9.953333e+00 1.049572e-09 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180209e+01 1.834611e-16 1.049574e-03
2.000000e-02 2.151000e-01 1.500000e-01 4.340000e-01 3.129533e-03 8.418632e-04 1.000000e+00 1.000000e-04 4.209316e-04 6.334665e+00 5.905521e-13 5.545013e+02
2.000000e-02 4.426000e-01 1.500000e-01 1.950667e+00 1.325852e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.173787e+01 1.319698e-14 1.325854e+02
2.000000e-02 1.441000e+00 1.500000e-01 8.606667e+00 5.123959e-09 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180230e+01 2.739902e-16 5.123969e-03
2.000000e-02 2.453000e-01 1.500000e-01 6.353333e-01 2.027647e-03 1.004054e-03 1.000000e+00 1.000000e-04 5.020268e-04 8.644823e+00 2.192905e-13 5.110297e+02
2.000000e-02 2.797000e-01 1.500000e-01 8.646667e-01 1.233314e-03 1.249598e-03 1.000000e+00 1.000000e-04 6.247992e-04 9.955641e+00 1.003356e-13 4.814537e+02
2.000000e-02 5.388000e-01 1.500000e-01 2.592000e+00 3.803342e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.892676e+01 6.461979e-15 3.803350e+01
2.000000e-02 4.726000e-01 1.500000e-01 2.150667e+00 8.928525e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.471137e+01 1.033751e-14 8.928542e+01
2.000000e-02 2.015000e-01 1.500000e-01 3.433333e-01 3.737554e-03 7.346916e-04 1.000000e+00 1.000000e-04 3.673458e-04 7.968327e+00 1.105462e-12 5.043566e+02
2.000000e-02 7.004000e-01 1.500000e-01 3.669333e+00 5.235345e-06 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.155762e+01 2.658851e-15 5.235355e+00
2.000000e-02 8.527000e-01 1.500000e-01 4.684667e+00 9.561890e-07 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.179130e+01 1.406466e-15 9.561909e-01
2.000000e-02 3.405000e-01 1.500000e-01 1.270000e+00 5.243462e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 1.069095e+01 3.840058e-14 5.243472e+02
2.000000e-02 1.873000e+00 1.500000e-01 1.148667e+01 1.626721e-10 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180204e+01 1.231184e-16 1.626724e-04
2.000000e-02 7.479000e-01 1.500000e-01 3.986000e+00 3.038442e-06 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.169124e+01 2.145387e-15 3.038448e+00
2.000000e-02 4.145000e-01 1.500000e-01 1.763333e+00 1.918574e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 1.820728e+01 1.697725e-14 1.918578e+02
2.000000e-02 6.143000e-01 1.500000e-01 3.095333e+00 1.482299e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.081977e+01 4.116300e-15 1.482302e+01
2.000000e-02 3.636000e-01 1.500000e-01 1.424000e+00 3.820951e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 1.194905e+01 2.888932e-14 3.820959e+02
2.000000e-02 9.105000e-01 1.500000e-01 5.070000e+00 5.332059e-07 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180190e+01 1.141672e-15 5.332069e-01
2.000000e-02 1.539000e+00 1.500000e-01 9.260000e+00 2.347697e-09 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180215e+01 2.240184e-16 2.347702e-03
2.000000e-02 5.753000e-01 1.500000e-01 2.835333e+00 2.388713e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.005351e+01 5.147165e-15 2.388718e+01
2.000000e-02 1.264000e+00 1.500000e-01 7.426667e+00 2.109431e-08 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180296e+01 4.100119e-16 2.109436e-02
2.000000e-02 2.297000e-01 1.500000e-01 5.313333e-01 2.496399e-03 9.336289e-04 1.000000e+00 1.000000e-04 4.668144e-04 7.090658e+00 3.476577e-13 5.440047e+02
2.000000e-02 9.722000e-01 1.500000e-01 5.481333e+00 2.872146e-07 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180509e+01 9.283297e-16 2.872152e-01
2.000000e-02 1.887000e-01 1.500000e-01 2.580000e-01 4.220547e-03 5.698099e-04 1.000000e+00 1.000000e-04 2.849049e-04 1.270438e+01 2.444163e-12 3.425853e+02
2.000000e-02 1.108000e+00 1.500000e-01 6.386667e+00 8.066193e-08 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180445e+01 6.166399e-16 8.066209e-02
2.000000e-02 1.349000e+00 1.500000e-01 7.993333e+00 1.058623e-08 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180252e+01 3.355120e-16 1.058625e-02
2.000000e-02 6.560000e-01 1.500000e-01 3.373333e+00 8.908928e-06 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.127416e+01 3.302253e-15 8.908946e+00
2.000000e-02 3.882000e-01 1.500000e-01 1.588000e+00 2.745960e-04 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 1.479603e+01 2.203284e-14 2.745965e+02
2.000000e-02 5.046000e-01 1.500000e-01 2.364000e+00 5.935096e-05 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 2.714433e+01 8.151402e-15 5.935108e+01
2.000000e-02 1.754000e+00 1.500000e-01 1.069333e+01 4.318926e-10 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180205e+01 1.503233e-16 4.318934e-04
2.000000e-02 1.184000e+00 1.500000e-01 6.893333e+00 4.133596e-08 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180352e+01 5.018651e-16 4.133604e-02
2.000000e-02 2.619000e-01 1.500000e-01 7.460001e-01 1.590327e-03 1.115491e-03 1.000000e+00 1.000000e-04 5.577456e-04 9.300393e+00 1.456546e-13 4.947192e+02
2.000000e-02 3.189000e-01 1.500000e-01 1.126000e+00 7.125773e-04 1.644357e-03 1.000000e+00 1.000000e-04 8.221787e-04 1.061230e+01 5.181400e-14 4.816865e+02
2.000000e-02 1.767000e-01 1.500000e-01 1.780000e-01 4.106574e-03 4.229191e-04 1.000000e+00 1.000000e-04 2.114596e-04 1.917254e+01 7.803732e-12 1.836261e+02
2.000000e-02 2.986000e-01 1.500000e-01 9.906666e-01 9.507467e-04 1.424433e-03 1.000000e+00 1.000000e-04 7.122165e-04 1.034559e+01 7.133190e-14 4.822684e+02
2.000000e-02 7.986000e-01 1.500000e-01 4.324000e+00 1.720910e-06 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.175778e+01 1.735183e-15 1.720914e+00
2.000000e-02 1.038000e+00 1.500000e-01 5.920000e+00 1.532887e-07 2.000002e-03 1.000000e+00 1.000000e-04 1.000001e-03 3.180522e+01 7.558492e-16 1.532890e-01
2.000000e-02 1.655000e-01 1.500000e-01 1.033333e-01 1.800552e-03 4.877270e-04 1.000000e+00 1.000000e-04 2.438635e-04 2.398530e+01 3.754248e+00 1.070777e+02
